"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
375;"Lloris";"11.6";55;2443;1784;659;2;267;1
172;"Mooy";"8.1";56;2382;1527;855;1;4;NA
420;"Myhill";"3.6";40;2324;NA;2324;NA;3;NA
320;"Oriol Romeu";"3.1";44;2235;1020;1215;NA;1;NA
186;"Quaner";"3.4";45;2099;3;2096;NA;NA;NA
106;"Willian";"7.9";68;2012;1949;63;2;38;NA
201;"King";"3.4";44;2001;827;1174;NA;1;NA
424;"Dawson";"2.5";49;1984;1582;402;1;5;NA
31;"Federici";"3.1";40;1946;NA;1946;NA;NA;NA
211;"Okazaki";"5.4";56;1920;1602;318;4;28;NA
105;"Fàbregas";"5.2";69;1883;1857;26;6;59;NA
90;"Cork";"3.4";45;1857;644;1213;NA;1;NA
405;"Mariappa";"4.0";40;1821;667;1154;NA;NA;NA
463;"Bakayoko";"3.8";51;1793;1506;287;NA;6;NA
127;"McArthur";"2.8";44;1738;578;1160;NA;NA;NA
293;"Gámez";"3.3";40;1726;29;1697;NA;NA;NA
407;"Kiko Femenía";"4.9";45;1652;724;928;NA;NA;NA
60;"Rosenior";"2.9";40;1608;6;1602;NA;NA;NA
165;"Löwe";"4.0";45;1606;728;878;1;NA;NA
216;"Moreno";"3.1";45;1486;964;522;1;1;NA
342;"Shaqiri";"3.5";59;1486;177;1309;1;8;NA
126;"Zaha";"4.1";68;1454;1403;51;7;38;NA
171;"Zanka";"7.4";46;1448;676;772;NA;3;NA
29;"Begovic";"3.8";45;1437;118;1319;NA;5;NA
135;"Pickford";"6.8";49;1426;355;1071;NA;38;NA
159;"Calvert-Lewin";"2.0";50;1362;827;535;NA;4;NA
72;"Hemed";"1.7";50;1354;5;1349;NA;NA;NA
191;"Morgan";"2.8";45;1350;1023;327;NA;2;NA
164;"Schindler";"4.3";46;1341;618;723;NA;2;NA
116;"Speroni";"2.9";40;1315;13;1302;NA;NA;NA
348;"Diouf";"4.5";55;1303;1219;84;10;52;NA
354;"Fernández";"3.4";45;1303;1087;216;NA;3;NA
289;"Clark";"2.7";45;1287;80;1207;NA;3;NA
384;"Dier";"3.1";49;1268;960;308;NA;6;NA
87;"Brady";"1.9";55;1246;743;503;NA;7;NA
163;"Lössl";"8.5";46;1228;219;1009;NA;13;NA
518;"Wood";"1.7";65;1189;882;307;1;16;NA
151;"Barry";"1.4";45;1185;509;676;NA;1;NA
112;"Chalobah";"1.4";44;1183;3;1180;NA;NA;NA
548;"Niasse";"2.3";49;1116;723;393;NA;21;NA
452;"Obiang";"1.5";45;1115;468;647;NA;NA;NA
80;"Long";"2.4";39;1109;7;1102;NA;NA;NA
488;"Joselu";"1.2";55;1099;1005;94;2;17;NA
63;"Stephens";"1.7";45;1079;500;579;NA;2;NA
37;"Brad Smith";"3.1";40;1072;NA;1072;NA;NA;NA
440;"Fonte";"2.2";49;1072;976;96;NA;3;NA
443;"Cresswell";"1.2";50;1037;186;851;NA;2;NA
55;"Dunk";"1.6";44;1021;639;382;NA;NA;NA
512;"Jesé";"4.3";57;998;799;199;1;10;NA
162;"Coleman";"1.6";40;995;NA;995;NA;NA;NA
76;"Lowton";"1.5";45;988;511;477;NA;NA;NA
218;"Gomez";"3.2";45;988;570;418;NA;2;NA
327;"Gabbiadini";"3.2";66;983;943;40;4;49;NA
192;"Fuchs";"2.4";49;913;743;170;NA;10;NA
282;"Pogba";"8.6";80;906;76;830;51;27;NA
22;"Elneny";"2.7";44;901;35;866;NA;2;NA
324;"Redmond";"3.0";62;881;806;75;NA;2;NA
469;"Pope";"1.2";45;868;95;773;NA;6;NA
38;"Aké";"3.7";49;867;548;319;NA;1;NA
146;"Keane";"6.6";54;834;540;294;1;3;NA
240;"Ederson";"4.7";55;827;760;67;2;60;NA
189;"Schmeichel";"4.3";50;820;372;448;1;37;NA
397;"Gomes";"2.3";45;794;39;755;NA;6;NA
372;"McBurnie";"1.0";45;791;4;787;NA;1;NA
30;"Boruc";"1.9";43;774;NA;774;NA;NA;NA
199;"Mahrez";"4.4";84;733;727;6;3;31;NA
225;"Henderson";"2.3";55;732;604;128;NA;7;NA
109;"Pedro";"2.5";79;724;716;8;8;35;NA
447;"Zabaleta";"2.1";49;703;615;88;NA;2;NA
239;"Solanke";"1.6";47;702;13;689;NA;NA;NA
351;"Nordfeldt";"1.1";40;700;NA;700;NA;NA;NA
275;"Fellaini";"1.4";49;690;20;670;NA;1;NA
53;"Mäenpää";"1.2";40;689;NA;689;NA;NA;NA
347;"Crouch";"1.5";49;685;219;466;NA;2;NA
505;"Ladapo";"1.9";45;680;4;676;NA;1;NA
461;"Suttner";"0.6";44;672;30;642;NA;1;NA
140;"Jagielka";"3.4";49;659;346;313;NA;NA;NA
302;"Pérez";"1.2";54;615;504;111;NA;6;NA
2;"Cech";"5.5";54;612;357;255;1;49;NA
32;"Francis";"1.1";44;603;313;290;NA;NA;NA
483;"Danilo";"2.4";52;594;71;523;NA;2;NA
262;"Joel Pereira";"2.5";39;586;NA;586;NA;NA;NA
357;"Mawson";"1.1";50;557;499;58;NA;1;NA
223;"Alexander-Arnold";"1.2";43;555;6;549;NA;NA;NA
406;"Mason";"1.2";40;548;2;546;NA;NA;NA
318;"Tadic";"2.3";64;541;490;51;NA;6;NA
280;"Martial";"2.3";80;531;523;8;9;43;NA
477;"Manquillo";"1.2";44;530;361;169;NA;1;NA
311;"van Dijk";"2.0";54;526;510;16;1;2;NA
535;"Sanches";"0.8";48;526;205;321;NA;2;NA
540;"Krul";"0.9";40;512;NA;512;NA;NA;NA
303;"Mitrovic";"1.0";48;507;147;360;NA;2;NA
464;"Martina";"0.5";43;482;15;467;NA;NA;NA
274;"Mata";"2.5";70;478;462;16;2;11;NA
246;"Delph";"1.0";45;463;348;115;1;5;NA
432;"Phillips";"0.9";57;452;305;147;NA;NA;NA
21;"Iwobi";"0.8";51;451;45;406;NA;2;NA
409;"Capoue";"2.1";51;440;26;414;NA;1;NA
219;"Matip";"2.4";55;438;346;92;NA;2;NA
263;"Smalling";"1.3";53;430;416;14;1;3;NA
437;"Rodriguez";"0.8";56;425;304;121;NA;1;NA
113;"Batshuayi";"1.1";81;412;388;24;23;68;NA
56;"Duffy";"1.5";45;395;252;143;NA;NA;NA
91;"Vokes";"2.7";58;391;30;361;1;2;NA
465;"Haidara";"1.0";39;390;1;389;NA;NA;NA
138;"Baines";"5.2";58;386;295;91;NA;NA;NA
292;"Hanley";"0.7";40;384;NA;384;NA;NA;NA
74;"Heaton";"2.5";48;369;NA;369;NA;1;NA
144;"Holgate";"0.8";43;366;11;355;NA;NA;NA
115;"Hennessey";"1.0";44;364;1;363;NA;NA;NA
423;"Evans";"0.8";49;361;298;63;NA;NA;NA
272;"Tuanzebe";"1.7";39;359;1;358;NA;NA;NA
408;"Cleverley";"1.3";50;343;210;133;NA;2;NA
328;"Butland";"3.2";50;336;89;247;1;6;NA
66;"March";"0.6";50;332;209;123;NA;3;NA
276;"Carrick";"1.3";43;328;1;327;NA;1;NA
61;"Goldson";"0.8";39;327;2;325;NA;NA;NA
454;"Antonio";"0.5";75;327;325;2;5;13;NA
200;"Albrighton";"1.7";55;325;229;96;NA;2;NA
451;"Kouyaté";"0.6";50;324;259;65;NA;3;NA
383;"Wimmer";"0.4";44;323;18;305;NA;NA;NA
103;"Rüdiger";"1.9";59;318;298;20;1;1;NA
337;"Allen";"1.6";52;316;117;199;NA;NA;NA
98;"Cahill";"3.4";63;308;296;12;NA;3;NA
46;"Lewis Cook";"1.0";44;304;113;191;NA;NA;NA
54;"Ryan";"0.8";45;301;68;233;NA;4;NA
12;"Mustafi";"1.1";53;295;14;281;NA;NA;NA
174;"Hogg";"0.5";44;291;105;186;NA;NA;NA
213;"Mignolet";"1.5";49;280;53;227;NA;3;NA
299;"Colback";"1.2";43;277;4;273;NA;NA;NA
79;"Tarkowski";"0.5";45;276;116;160;NA;1;NA
128;"Lee Chung-yong";"0.6";44;267;1;266;NA;NA;NA
370;"Mesa";"0.5";44;267;4;263;NA;NA;NA
269;"Fosu-Mensah";"1.0";45;266;4;262;NA;NA;NA
143;"Williams";"2.4";52;256;162;94;NA;1;NA
422;"Nyom";"1.9";50;244;130;114;NA;NA;NA
385;"Dembélé";"1.7";49;243;9;234;NA;NA;NA
442;"Reid";"0.9";49;242;212;30;NA;NA;NA
99;"Zouma";"2.3";55;236;170;66;NA;1;NA
92;"Gray";"1.3";63;233;144;89;NA;2;NA
346;"Fletcher";"0.6";49;233;137;96;NA;NA;NA
475;"Robertson";"1.0";47;231;8;223;NA;NA;NA
434;"Brunt";"0.9";53;229;11;218;NA;NA;NA
132;"Milivojevic";"0.3";46;223;74;149;NA;NA;NA
45;"Ibe";"0.5";49;221;103;118;NA;1;NA
288;"Yedlin";"0.5";44;218;189;29;NA;NA;NA
3;"Martinez";"0.7";40;217;NA;217;NA;NA;NA
277;"Young";"0.4";49;209;180;29;NA;1;NA
232;"Wijnaldum";"2.7";67;202;30;172;NA;2;NA
270;"Blind";"1.3";53;202;18;184;NA;NA;NA
222;"Milner";"2.6";62;201;157;44;NA;2;NA
182;"Ince";"0.7";57;200;124;76;NA;NA;NA
11;"Holding";"0.8";46;198;14;184;NA;NA;NA
155;"Gueye";"1.0";49;198;95;103;NA;1;NA
62;"Knockaert";"0.8";57;196;150;46;NA;1;NA
230;"Mané";"6.6";93;195;21;174;5;6;NA
125;"Puncheon";"0.5";47;194;8;186;NA;NA;NA
51;"King";"1.4";70;185;20;165;1;5;NA
278;"Herrera";"1.5";51;183;144;39;NA;1;NA
436;"Robson-Kanu";"0.4";49;183;3;180;1;NA;NA
14;"Sánchez";"3.3";118;179;179;NA;28;35;NA
533;"Krychowiak";"0.4";50;179;143;36;NA;NA;NA
459;"Fletcher";"0.4";45;177;NA;177;NA;NA;NA
345;"Sobhi";"0.4";47;171;9;162;NA;NA;NA
402;"Britos";"1.0";45;171;70;101;NA;1;NA
175;"Billing";"0.4";45;164;1;163;NA;NA;NA
496;"Hayden";"0.4";45;163;81;82;NA;NA;NA
317;"Ward-Prowse";"0.6";51;159;11;148;NA;1;NA
117;"Tomkins";"0.5";43;156;1;155;NA;NA;NA
131;"Townsend";"1.0";57;155;116;39;NA;1;NA
19;"Chamberlain";"1.6";57;153;82;71;NA;NA;NA
188;"Mounie";"1.0";58;152;56;96;NA;NA;NA
156;"Davies";"0.6";53;151;77;74;NA;NA;NA
331;"Cameron";"0.4";44;146;109;37;NA;1;NA
498;"Walker-Peters";"1.0";42;142;3;139;NA;NA;NA
233;"Woodburn";"0.3";44;139;1;138;NA;NA;NA
444;"Ogbonna";"0.7";44;138;2;136;NA;NA;NA
154;"Schneiderlin";"0.6";49;136;12;124;NA;2;NA
296;"Shelvey";"0.5";53;133;86;47;NA;1;NA
220;"Klavan";"0.4";43;131;4;127;NA;NA;NA
329;"Grant";"0.3";43;131;NA;131;NA;NA;NA
500;"Lemina";"0.3";50;129;93;36;NA;NA;NA
137;"Stekelenburg";"0.4";43;128;NA;128;NA;1;NA
359;"Sigurdsson";"2.4";81;128;116;12;1;5;NA
429;"Yacob";"0.2";44;128;1;127;NA;NA;NA
358;"Olsson";"0.3";50;123;107;16;NA;NA;NA
332;"Pieters";"0.6";49;122;77;45;NA;NA;NA
58;"Bruno";"0.4";45;120;83;37;NA;NA;NA
203;"Gray";"0.6";53;118;70;48;NA;NA;NA
401;"Holebas";"0.7";50;118;55;63;NA;NA;NA
330;"Shawcross";"0.8";48;117;59;58;NA;NA;NA
26;"Welbeck";"0.8";74;116;15;101;NA;6;NA
124;"van Aanholt";"1.1";52;115;52;63;NA;NA;NA
283;"McTominay";"0.5";43;114;2;112;NA;NA;NA
438;"Adrián";"0.4";44;114;NA;114;NA;NA;NA
20;"Coquelin";"0.6";44;113;44;69;NA;NA;NA
393;"Sissoko";"0.5";54;110;83;27;NA;NA;NA
39;"Arter";"0.5";49;105;36;69;NA;1;NA
294;"Lejeune";"0.2";44;105;63;42;NA;NA;NA
93;"Barnes";"0.3";52;104;29;75;1;NA;NA
215;"Lovren";"0.8";54;102;63;39;NA;1;NA
435;"Rondón";"0.5";61;99;63;36;NA;1;NA
206;"Ndidi";"0.4";49;98;62;36;NA;NA;NA
400;"Prödl";"0.2";44;97;NA;97;NA;NA;NA
5;"Mertesacker";"0.7";49;96;77;19;NA;NA;NA
273;"Lindelöf";"1.0";49;94;62;32;1;NA;NA
321;"Højbjerg";"0.3";44;94;NA;94;NA;NA;NA
549;"Ramsdale";"0.2";40;93;NA;93;NA;NA;NA
187;"Depoitre";"0.5";52;92;54;38;NA;1;NA
204;"Amartey";"0.2";44;90;4;86;NA;NA;NA
35;"Adam Smith";"0.5";48;88;46;42;NA;NA;NA
118;"Dann";"0.5";47;88;53;35;NA;NA;NA
425;"McAuley";"0.7";48;88;51;37;NA;1;NA
166;"Smith";"0.4";49;87;40;47;NA;1;NA
528;"Anderson";"0.5";45;86;NA;86;NA;NA;NA
65;"Sidwell";"0.1";44;85;NA;85;NA;NA;NA
529;"Woodman";"0.2";40;85;NA;85;NA;NA;NA
52;"Defoe";"1.8";76;83;8;75;NA;1;NA
325;"Long";"0.4";58;83;52;31;NA;1;NA
335;"Johnson";"0.3";42;83;28;55;NA;NA;NA
467;"Aarons";"0.2";44;81;2;79;NA;NA;NA
196;"Chilwell";"0.3";43;80;3;77;NA;NA;NA
391;"Winks";"0.3";48;80;51;29;NA;NA;NA
456;"Fernandes";"0.2";44;79;24;55;NA;NA;NA
313;"Stephens";"0.2";46;78;3;75;NA;NA;NA
82;"Arfield";"0.3";49;77;38;39;NA;NA;NA
453;"Lanzini";"0.6";68;76;71;5;1;1;NA
121;"Delaney";"0.3";42;75;NA;75;NA;NA;NA
542;"Bony";"0.2";58;74;4;70;NA;1;NA
365;"Fer";"0.3";54;73;4;69;NA;NA;NA
457;"Carroll";"0.3";59;72;5;67;NA;1;NA
8;"Gibbs";"0.4";50;68;53;15;NA;NA;NA
340;"Arnautovic";"0.6";69;68;66;2;2;1;NA
433;"Field";"0.2";45;68;NA;68;NA;NA;NA
152;"Besic";"0.2";44;67;1;66;NA;NA;NA
231;"Grujic";"0.3";43;67;14;53;NA;NA;NA
520;"Sánchez";"0.4";60;67;62;5;NA;1;NA
449;"Ayew";"1.3";69;66;52;14;NA;2;NA
129;"Cabaye";"0.3";54;65;50;15;NA;NA;NA
47;"Fraser";"0.3";52;64;1;63;NA;NA;NA
168;"Cranie";"0.2";40;64;NA;64;NA;NA;NA
4;"Koscielny";"0.9";60;63;48;15;NA;NA;NA
486;"Watson";"0.2";44;63;20;43;NA;NA;NA
170;"Hudson";"0.2";40;62;NA;62;NA;NA;NA
473;"Jakupovic";"0.2";43;62;NA;62;NA;NA;NA
244;"Kompany";"2.1";58;60;2;58;NA;NA;NA
390;"Son";"1.3";79;60;58;2;1;2;NA
474;"James";"0.2";44;60;NA;60;NA;NA;NA
86;"Hendrick";"0.2";54;59;39;20;NA;NA;NA
102;"Moses";"0.7";64;58;5;53;NA;NA;NA
210;"Ulloa";"0.2";48;58;1;57;NA;NA;NA
319;"Clasie";"0.1";44;58;1;57;NA;NA;NA
361;"Britton";"0.1";44;55;14;41;NA;NA;NA
418;"Okaka";"0.4";53;55;2;53;NA;1;NA
136;"Robles";"0.2";44;54;NA;54;NA;NA;NA
389;"Wanyama";"0.3";48;54;2;52;NA;NA;NA
287;"Darlow";"0.2";44;53;NA;53;NA;NA;NA
543;"Zappacosta";"0.1";59;52;50;2;1;NA;NA
258;"Iheanacho";"0.7";66;51;6;45;NA;1;NA
253;"Gündogan";"0.2";54;50;30;20;NA;1;NA
495;"Merino";"0.2";50;50;40;10;NA;NA;NA
241;"Bravo";"0.5";47;49;1;48;NA;NA;NA
417;"Deeney";"0.7";63;49;35;14;NA;NA;NA
148;"Mirallas";"1.0";61;48;2;46;NA;NA;NA
427;"Chadli";"0.3";57;48;36;12;NA;NA;NA
301;"Gayle";"0.6";61;46;2;44;NA;NA;NA
291;"Dummett";"0.1";43;45;NA;45;NA;NA;NA
304;"Murphy";"0.4";45;45;NA;45;NA;NA;NA
326;"Austin";"0.3";61;45;28;17;NA;1;NA
491;"Lokilo";"0.2";44;45;1;44;NA;NA;NA
446;"Masuaku";"0.3";44;44;25;19;NA;NA;NA
71;"Murray";"0.7";57;43;26;17;NA;NA;NA
547;"Green";"0.1";40;43;NA;43;NA;NA;NA
16;"Özil";"2.1";93;42;42;NA;1;2;NA
470;"Christensen";"0.2";55;41;3;38;NA;NA;NA
181;"Kachunga";"0.2";59;40;21;19;NA;NA;NA
506;"Taylor";"0.4";40;40;NA;40;NA;NA;NA
85;"Defour";"0.4";55;39;26;13;NA;1;NA
298;"Diamé";"0.1";47;38;15;23;NA;NA;NA
398;"Kaboul";"0.2";44;38;NA;38;NA;NA;NA
441;"Collins";"0.2";43;38;1;37;NA;NA;NA
448;"Snodgrass";"0.6";58;38;1;37;NA;NA;NA
416;"Hughes";"0.1";46;37;NA;37;NA;NA;NA
349;"Berahino";"0.3";57;36;15;21;NA;NA;NA
33;"Steve Cook";"0.4";48;35;17;18;NA;NA;NA
120;"Kelly";"0.2";43;35;1;34;NA;NA;NA
123;"Schlupp";"0.2";47;34;19;15;NA;NA;NA
445;"Byram";"0.1";43;34;NA;34;NA;NA;NA
81;"Taylor";"0.2";43;33;NA;33;NA;NA;NA
178;"Whitehead";"0.1";44;32;NA;32;NA;NA;NA
366;"Dyer";"0.1";44;32;15;17;NA;NA;NA
426;"Livermore";"0.2";49;31;13;18;NA;NA;NA
15;"Walcott";"0.7";71;30;6;24;NA;NA;NA
36;"Mings";"0.2";43;30;NA;30;NA;NA;NA
119;"Ward";"0.2";48;30;15;15;NA;NA;NA
545;"Legzdins";"0.1";40;30;NA;30;NA;NA;NA
88;"Westwood";"0.1";44;29;10;19;NA;NA;NA
323;"Sims";"0.1";44;29;NA;29;NA;NA;NA
343;"Imbula";"0.1";45;29;NA;29;NA;NA;NA
410;"Behrami";"0.1";45;28;NA;28;NA;NA;NA
499;"Sinclair";"0.2";49;28;NA;28;NA;NA;NA
173;"van La Parra";"0.1";49;27;7;20;NA;NA;NA
305;"McCarthy";"0.1";44;27;NA;27;NA;NA;NA
24;"Wilshere";"0.2";54;26;23;3;NA;NA;NA
25;"Giroud";"1.2";82;26;6;20;NA;2;NA
490;"Pröpper";"0.1";54;26;12;14;NA;NA;NA
49;"Afobe";"0.2";57;25;9;16;NA;NA;NA
202;"Drinkwater";"0.2";48;25;NA;25;NA;NA;NA
532;"Aurier";"0.3";59;25;21;4;NA;NA;NA
50;"Mousset";"0.1";49;24;9;15;NA;NA;NA
256;"Bernardo Silva";"0.6";75;24;24;NA;1;1;NA
221;"Sakho";"0.2";49;23;20;3;NA;NA;NA
315;"Bednarek";"0.1";42;23;NA;23;NA;NA;NA
403;"Kabasele";"0.1";45;23;10;13;NA;NA;NA
515;"Kaikai";"0.1";44;23;NA;23;NA;NA;NA
554;"Lindegaard";"0.1";40;23;NA;23;NA;NA;NA
9;"Jenkinson";"0.2";45;22;NA;22;NA;NA;NA
169;"Stankovic";"0.1";40;22;NA;22;NA;NA;NA
236;"Sturridge";"0.7";80;22;17;5;1;2;NA
268;"Darmian";"0.3";51;22;3;19;NA;NA;NA
134;"Benteke";"2.1";76;21;4;17;NA;1;NA
309;"Targett";"0.1";43;21;NA;21;NA;NA;NA
508;"Wilson";"0.3";40;21;NA;21;NA;NA;NA
334;"Bardsley";"0.1";43;20;NA;20;NA;NA;NA
396;"Pantilimon";"0.1";45;20;NA;20;NA;NA;NA
430;"McClean";"0.1";49;20;1;19;NA;NA;NA
480;"Chambers";"0.2";47;20;NA;20;NA;NA;NA
484;"Mendy";"0.4";64;20;NA;20;NA;NA;NA
160;"Sandro";"0.4";71;19;2;17;NA;NA;NA
176;"Lolley";"0.1";44;19;NA;19;NA;NA;NA
550;"Souttar";"0.1";40;19;1;18;NA;NA;NA
84;"Gudmundsson";"0.1";50;18;9;9;NA;NA;NA
141;"Pennington";"0.1";40;18;NA;18;NA;NA;NA
404;"Janmaat";"0.1";49;18;NA;18;NA;NA;NA
1;"Ospina";"0.2";49;17;NA;17;NA;NA;NA
89;"Walters";"0.1";52;17;NA;17;NA;NA;NA
249;"Yaya Touré";"0.8";61;17;14;3;NA;NA;NA
362;"Fulton";"0.1";44;17;NA;17;NA;NA;NA
450;"Noble";"0.2";54;17;NA;17;NA;NA;NA
43;"Gosling";"0.1";49;16;NA;16;NA;NA;NA
130;"Sako";"0.1";49;16;8;8;NA;NA;NA
42;"Stanislas";"0.3";59;15;11;4;NA;1;NA
96;"Caballero";"0.1";48;15;NA;15;NA;1;NA
145;"Kenny";"0.1";43;15;11;4;NA;NA;NA
64;"Kayal";"0.1";44;14;NA;14;NA;NA;NA
217;"Clyne";"0.3";53;14;NA;14;NA;NA;NA
462;"Malone";"0.1";43;14;4;10;NA;NA;NA
482;"Riedewald";"0.1";48;14;NA;14;NA;NA;NA
59;"Bong";"0.1";44;13;5;8;NA;NA;NA
157;"Lookman";"0.1";52;13;NA;13;NA;NA;NA
167;"Hefele";"0.1";43;13;NA;13;NA;NA;NA
212;"Slimani";"0.3";67;13;NA;13;NA;NA;NA
338;"Adam";"0.1";48;13;1;12;NA;NA;NA
378;"Rose";"0.2";64;13;NA;13;NA;NA;NA
431;"Leko";"0.0";45;13;NA;13;NA;NA;NA
478;"Murphy";"0.1";51;13;1;12;NA;1;NA
40;"Pugh";"0.1";48;12;4;8;NA;NA;NA
356;"van der Hoorn";"0.1";44;12;NA;12;NA;NA;NA
207;"Musa";"0.4";62;11;NA;11;NA;NA;NA
214;"Karius";"0.2";48;11;NA;11;NA;NA;NA
279;"Lingard";"0.3";58;11;10;1;NA;NA;NA
415;"Pereyra";"0.1";58;11;6;5;NA;NA;NA
519;"Clucas";"0.0";49;11;NA;11;NA;NA;NA
527;"Carrillo";"0.0";55;11;5;6;NA;NA;NA
312;"Pied";"0.1";43;10;NA;10;NA;NA;NA
371;"Llorente";"0.2";74;10;8;2;NA;NA;NA
376;"Vorm";"0.1";49;10;NA;10;NA;NA;NA
458;"Sakho";"0.2";55;10;2;8;NA;NA;NA
466;"de Jong";"0.1";49;10;NA;10;NA;NA;NA
208;"Iborra";"0.1";58;9;6;3;NA;NA;NA
228;"Lallana";"0.3";73;9;1;8;NA;NA;NA
322;"Boufal";"0.2";57;9;9;NA;NA;NA;NA
153;"Lennon";"0.1";54;8;1;7;NA;NA;NA
158;"Klaassen";"0.4";71;8;NA;8;NA;NA;NA
237;"Ings";"0.1";54;8;NA;8;NA;NA;NA
261;"Romero";"0.1";48;8;NA;8;NA;NA;NA
355;"Kingsley";"0.0";45;8;NA;8;NA;NA;NA
557;"Palmer";"0.1";40;8;NA;8;NA;NA;NA
95;"Eduardo";"0.1";48;7;NA;7;NA;NA;NA
184;"Williams";"0.0";49;7;5;2;NA;NA;NA
