"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10"
"2558769";"49";"68";"10";"";"1037";"0";"0";"0";"Kane"
"20727";"51";"65";"11";"";"1055";"0";"0";"0";"Salah"
"8349";"52";"52";"8";"";"1053";"2";"2";"0";"Salah"
"2500855";"53";"44";"6";"";"1045";"19";"1";"0";"Hazard"
"925417";"54";"67";"11";"";"1052";"3";"2";"0";"Kane"
"45996";"55";"56";"26";"";"1052";"0";"1";"0";"Kane"
"286618";"56";"65";"15";"";"1045";"8";"1";"0";"Kane"
"1983043";"56";"51";"7";"";"1047";"3";"2";"0";"Kane"
"377836";"58";"54";"13";"";"1066";"17";"1";"0";"Kane"
"1030017";"58";"68";"3";"";"1056";"7";"0";"0";"Salah"
"4143649";"58";"78";"12";"";"1051";"5";"1";"0";"Kane"
"2959815";"61";"82";"11";"";"1039";"0";"2";"0";"Salah"
"2354468";"62";"51";"10";"";"1049";"9";"0";"0";"Sterling"
"3591";"63";"73";"1";"";"1046";"3";"0";"0";"Salah"
"259176";"63";"73";"17";"";"1048";"1";"0";"0";"Salah"
"1508738";"65";"59";"6";"";"1035";"2";"0";"0";"Kane"
"267488";"66";"60";"7";"";"1038";"4";"0";"0";"Kane"
"489481";"66";"62";"21";"wildcard";"1045";"1";"0";"0";"Kane"
"375618";"68";"92";"7";"";"1055";"0";"0";"0";"Pogba"
"279017";"69";"75";"9";"";"1047";"0";"0";"0";"Salah"
"491703";"69";"82";"9";"";"1038";"12";"1";"0";"Salah"
"72514";"71";"79";"5";"";"1046";"2";"2";"4";"Salah"
"1335627";"72";"55";"14";"";"1050";"2";"1";"0";"Salah"
"37762";"73";"83";"12";"";"1058";"2";"1";"0";"Salah"
"43605";"74";"57";"2";"";"1051";"10";"1";"0";"Kane"
"891302";"75";"51";"10";"";"1034";"0";"0";"0";"Salah"
"3420";"76";"76";"3";"";"1037";"7";"1";"0";"Salah"
"72362";"77";"63";"6";"";"1054";"11";"1";"0";"Salah"
"3004955";"77";"56";"4";"";"1059";"1";"0";"0";"Salah"
"916319";"79";"45";"12";"";"1027";"7";"3";"4";"Hazard"
"1154428";"80";"53";"9";"";"1038";"0";"1";"0";"Kane"
"145649";"81";"63";"13";"";"1055";"13";"2";"0";"Salah"
"525414";"82";"56";"13";"";"1041";"0";"0";"0";"Salah"
"2871148";"83";"53";"8";"";"1040";"14";"2";"0";"Salah"
"569252";"84";"83";"3";"";"1040";"19";"1";"0";"Salah"
"991152";"84";"76";"10";"";"1056";"1";"0";"0";"Kane"
"1359421";"86";"40";"-1";"freehit";"1037";"3";"0";"0";"Kane"
"3333329";"87";"85";"7";"";"1066";"50";"2";"4";"Salah"
"2464871";"88";"65";"17";"";"1051";"3";"0";"0";"Kane"
"3326";"89";"69";"13";"";"1054";"0";"0";"0";"Salah"
"4130665";"90";"49";"6";"";"1035";"22";"1";"0";"Hazard"
"1919";"91";"70";"9";"";"1041";"0";"1";"0";"Kane"
"771892";"91";"64";"7";"wildcard";"1042";"3";"0";"0";"Kane"
"354091";"93";"59";"4";"";"1054";"9";"1";"0";"Hazard"
"665537";"93";"54";"6";"";"1039";"31";"1";"0";"Salah"
"589232";"95";"49";"6";"";"1047";"15";"2";"4";"Kane"
"97421";"96";"57";"5";"";"1052";"27";"1";"0";"Salah"
"313463";"97";"59";"9";"";"1053";"0";"1";"0";"Mitrovic"
"2310492";"98";"72";"4";"";"1046";"0";"2";"0";"Salah"
"1016821";"99";"54";"3";"";"1048";"2";"0";"0";"Kane"
"3541217";"99";"71";"5";"";"1047";"0";"2";"0";"Kane"
"389705";"101";"53";"0";"freehit";"1050";"15";"0";"0";"Kane"
"926358";"101";"63";"15";"wildcard";"1052";"11";"0";"0";"Salah"
"1224174";"101";"82";"1";"";"1048";"24";"0";"0";"Salah"
"9392";"104";"66";"12";"";"1058";"14";"2";"4";"Salah"
"667";"105";"51";"5";"";"1040";"0";"2";"0";"Salah"
"2477540";"106";"71";"6";"";"1064";"22";"2";"0";"Kane"
"695462";"107";"74";"10";"wildcard";"1030";"13";"0";"0";"Pogba"
"166943";"108";"73";"15";"";"1049";"32";"2";"0";"Salah"
"530727";"109";"55";"4";"";"1051";"10";"0";"0";"Kane"
"53963";"110";"73";"17";"";"1062";"7";"0";"0";"Salah"
"3350648";"111";"56";"13";"";"1040";"4";"0";"0";"Salah"
"136566";"112";"60";"2";"";"1052";"4";"1";"0";"Salah"
"69706";"113";"59";"4";"";"1040";"1";"0";"0";"Kane"
"89190";"113";"69";"18";"wildcard";"1050";"0";"0";"0";"Salah"
"246972";"115";"54";"24";"wildcard";"1057";"5";"0";"0";"Son"
"1931795";"116";"57";"7";"";"1048";"5";"2";"0";"Salah"
"1968766";"116";"72";"4";"";"1044";"5";"1";"0";"Kane"
"1094439";"118";"71";"7";"";"1049";"1";"3";"4";"Salah"
"181436";"119";"79";"3";"";"1045";"2";"2";"4";"Salah"
"244031";"119";"53";"15";"";"1056";"37";"1";"0";"Salah"
"1269874";"119";"82";"12";"";"1045";"7";"1";"0";"Pogba"
"10528";"122";"80";"7";"";"1051";"15";"1";"0";"Salah"
"78008";"123";"83";"12";"";"1039";"17";"2";"4";"Pogba"
"2645314";"124";"53";"-1";"";"1045";"24";"1";"0";"Kane"
"2557010";"125";"44";"9";"";"1048";"17";"2";"4";"Kane"
"449529";"126";"71";"4";"";"1045";"1";"3";"4";"Salah"
"166523";"127";"60";"4";"";"1039";"1";"0";"0";"Kane"
"15540";"128";"63";"1";"";"1038";"5";"0";"0";"Kane"
"400181";"128";"64";"15";"";"1051";"15";"2";"4";"Salah"
"2490022";"128";"66";"9";"";"1054";"17";"2";"0";"Kane"
"217612";"131";"88";"1";"";"1037";"5";"1";"0";"Salah"
"133426";"132";"60";"9";"";"1048";"1";"1";"0";"Salah"
"714486";"132";"67";"10";"";"1045";"1";"2";"4";"Salah"
"774427";"134";"75";"10";"";"1052";"0";"1";"0";"Kane"
"4360547";"135";"63";"2";"";"1035";"5";"0";"0";"Kane"
"36019";"136";"69";"4";"";"1057";"1";"0";"0";"Kane"
"3058891";"136";"56";"14";"";"1042";"28";"1";"0";"Kane"
"121035";"138";"62";"18";"";"1047";"14";"0";"0";"Salah"
"433596";"138";"58";"9";"";"1044";"14";"2";"0";"Salah"
"274238";"140";"60";"10";"";"1044";"0";"2";"0";"Kane"
"1097997";"140";"76";"3";"";"1036";"2";"0";"0";"Kane"
"1835643";"140";"60";"15";"";"1034";"9";"1";"0";"Kane"
"2550036";"140";"73";"9";"wildcard";"1051";"7";"0";"0";"Salah"
"2527";"144";"67";"8";"";"1045";"1";"2";"4";"Salah"
"328368";"145";"67";"18";"wildcard";"1034";"0";"0";"0";"Kane"
"606857";"145";"68";"18";"";"1061";"0";"2";"4";"Salah"
"3436564";"147";"76";"21";"wildcard";"1030";"6";"0";"0";"Salah"
"2101091";"148";"83";"10";"";"1034";"0";"0";"0";"Salah"
"1422278";"149";"86";"15";"";"1039";"6";"0";"0";"Kane"
"103861";"150";"83";"2";"";"1041";"38";"1";"0";"Salah"
"261327";"151";"59";"5";"";"1057";"0";"1";"0";"Kane"
"606836";"151";"58";"5";"";"1054";"32";"1";"0";"Salah"
"66377";"153";"71";"10";"";"1041";"5";"1";"0";"Kane"
"66998";"153";"71";"10";"";"1041";"5";"1";"0";"Kane"
"942205";"155";"76";"12";"";"1041";"16";"1";"0";"Pogba"
"3173287";"156";"65";"5";"";"1044";"0";"0";"0";"Salah"
"360600";"157";"54";"3";"";"1058";"1";"0";"0";"Salah"
"275332";"158";"64";"12";"";"1037";"7";"0";"0";"Sterling"
"3499609";"158";"51";"4";"freehit";"1030";"3";"0";"0";"Agüero"
"171819";"160";"68";"9";"";"1040";"12";"2";"0";"Salah"
"3228750";"160";"75";"12";"";"1038";"1";"1";"0";"Salah"
"615360";"162";"49";"6";"";"1045";"17";"1";"0";"Kane"
"134384";"163";"61";"3";"";"1032";"4";"2";"4";"Salah"
"159436";"164";"84";"9";"";"1055";"5";"2";"4";"Salah"
"202950";"164";"69";"10";"";"1042";"0";"0";"0";"Kane"
"567888";"164";"82";"8";"";"1045";"3";"1";"0";"Salah"
"2358829";"167";"57";"3";"";"1046";"4";"1";"0";"Kane"
"215724";"168";"56";"5";"";"1035";"1";"1";"0";"Salah"
"3516652";"168";"54";"4";"";"1047";"6";"1";"0";"Sané"
"302414";"170";"53";"12";"";"1045";"15";"0";"0";"Kane"
"307007";"171";"78";"10";"";"1041";"5";"1";"0";"Kane"
"1172404";"171";"84";"6";"";"1042";"0";"2";"0";"Salah"
"231222";"173";"57";"14";"";"1045";"1";"1";"0";"Salah"
"271209";"173";"52";"5";"";"1047";"0";"1";"0";"Kane"
"1934636";"173";"52";"0";"";"1043";"12";"0";"0";"Salah"
"67549";"176";"48";"15";"";"1047";"9";"2";"0";"Salah"
"2699874";"177";"58";"17";"";"1048";"8";"2";"4";"Kane"
"10638";"178";"66";"1";"";"1049";"22";"1";"0";"Salah"
"1351775";"178";"46";"6";"";"1030";"0";"0";"0";"Hazard"
"1093167";"180";"59";"10";"";"1038";"0";"2";"0";"Kane"
"4439016";"180";"75";"3";"";"1027";"10";"0";"0";"Salah"
"339382";"182";"83";"12";"";"1035";"1";"1";"0";"Hazard"
"1330711";"183";"60";"6";"";"1042";"5";"1";"0";"Salah"
"1704532";"183";"74";"9";"";"1053";"17";"1";"0";"Pogba"
"596989";"185";"76";"4";"";"1048";"1";"0";"0";"Salah"
"704007";"185";"80";"10";"";"1057";"34";"1";"0";"Salah"
"1422249";"187";"69";"1";"";"1046";"0";"1";"0";"Salah"
"65517";"188";"59";"3";"";"1044";"16";"2";"0";"Salah"
"1697655";"189";"56";"15";"";"1048";"1";"2";"4";"Martial"
"3726037";"190";"93";"18";"";"1035";"16";"1";"0";"Pogba"
"213286";"191";"50";"20";"wildcard";"1030";"1";"0";"0";"Sterling"
"974474";"191";"61";"7";"";"1037";"4";"1";"0";"Salah"
"179200";"193";"39";"19";"";"1027";"2";"0";"0";"Kane"
"978471";"193";"50";"8";"";"1043";"0";"0";"0";"Salah"
"1117776";"193";"61";"8";"";"1041";"23";"1";"0";"Kane"
"3754784";"193";"69";"14";"";"1048";"5";"0";"0";"Kane"
"1236914";"197";"61";"4";"";"1041";"7";"0";"0";"Son"
"1397696";"197";"59";"5";"";"1040";"1";"2";"4";"Kane"
"352393";"199";"51";"9";"";"1058";"2";"1";"0";"Salah"
"64697";"200";"51";"12";"wildcard";"1050";"4";"0";"0";"Kane"
"268316";"200";"69";"14";"";"1042";"0";"1";"0";"Salah"
"2810524";"202";"76";"10";"";"1053";"23";"3";"8";"Pogba"
"296359";"203";"87";"6";"wildcard";"1042";"0";"0";"0";"Salah"
"4302342";"203";"66";"8";"";"1045";"2";"0";"0";"Salah"
"1122818";"205";"68";"10";"";"1054";"7";"0";"0";"Salah"
"2236582";"205";"64";"3";"";"1037";"34";"1";"0";"Kane"
"251720";"207";"53";"2";"";"1031";"13";"1";"0";"Agüero"
"2276353";"207";"77";"14";"wildcard";"1036";"17";"0";"0";"Pogba"
"33174";"209";"50";"9";"";"1048";"9";"0";"0";"Kane"
"546364";"210";"58";"6";"";"1038";"0";"0";"0";"Salah"
"1642790";"210";"74";"10";"";"1030";"0";"0";"0";"Kane"
"553141";"212";"63";"6";"";"1032";"4";"1";"0";"Salah"
"3086715";"212";"73";"9";"";"1041";"18";"2";"0";"Pogba"
"889";"214";"77";"13";"";"1031";"2";"0";"0";"Salah"
"360459";"214";"70";"5";"wildcard";"1057";"3";"0";"0";"Kane"
"547377";"214";"73";"5";"";"1047";"7";"2";"4";"Salah"
"2374265";"214";"52";"9";"";"1043";"4";"1";"0";"Kane"
"3458854";"214";"57";"6";"";"1056";"0";"0";"0";"Kane"
"3547063";"214";"61";"3";"";"1036";"7";"0";"0";"Hazard"
"102718";"220";"66";"8";"";"1041";"0";"2";"4";"Salah"
"1022038";"221";"67";"15";"";"1052";"3";"0";"0";"Salah"
"270007";"222";"72";"13";"";"1051";"12";"1";"0";"Salah"
"161216";"223";"81";"16";"";"1057";"16";"2";"4";"Salah"
"575567";"223";"39";"15";"";"1052";"10";"2";"0";"Salah"
"109868";"225";"78";"4";"";"1046";"11";"2";"0";"Salah"
"40742";"226";"76";"4";"";"1049";"15";"2";"4";"Salah"
"1619969";"226";"77";"5";"";"1037";"0";"2";"4";"Pogba"
"212254";"228";"57";"11";"";"1055";"45";"1";"0";"Hazard"
"630616";"228";"42";"16";"";"1040";"0";"1";"0";"Kane"
"992249";"230";"86";"7";"";"1050";"0";"1";"0";"Pogba"
"331435";"231";"63";"1";"";"1062";"0";"0";"0";"Son"
"1201148";"231";"80";"11";"";"1055";"22";"2";"0";"Salah"
"1393468";"231";"64";"9";"";"1048";"3";"0";"0";"Salah"
"107335";"234";"57";"8";"";"1053";"0";"0";"0";"Salah"
"961393";"235";"74";"23";"";"1048";"19";"2";"0";"Salah"
"180110";"236";"61";"8";"wildcard";"1046";"3";"0";"0";"Kane"
"30705";"237";"72";"2";"";"1045";"11";"2";"4";"Son"
"54522";"237";"60";"3";"";"1064";"31";"1";"0";"Salah"
"140752";"237";"67";"7";"";"1057";"3";"0";"0";"Salah"
"277060";"240";"70";"13";"";"1045";"7";"1";"0";"Salah"
"1358646";"241";"63";"7";"";"1048";"17";"2";"0";"Kane"
"1592546";"241";"80";"5";"";"1045";"1";"1";"0";"Salah"
"3544094";"241";"66";"8";"";"1032";"1";"1";"0";"Kane"
"163818";"244";"76";"3";"";"1053";"8";"1";"0";"Salah"
"34590";"245";"45";"2";"";"1052";"10";"1";"0";"Son"
"73791";"245";"69";"7";"wildcard";"1021";"1";"0";"0";"Kane"
"188756";"245";"75";"16";"wildcard";"1040";"1";"0";"0";"Salah"
"263918";"248";"54";"13";"";"1046";"4";"1";"0";"Salah"
"99439";"249";"77";"5";"";"1066";"22";"1";"0";"Kane"
"2413540";"249";"83";"20";"";"1047";"3";"3";"4";"Salah"
"184557";"251";"77";"10";"";"1044";"12";"2";"4";"Salah"
"1184051";"252";"73";"8";"";"1035";"3";"0";"0";"Pogba"
"1204110";"253";"57";"6";"";"1042";"0";"1";"0";"Kane"
"40506";"254";"80";"26";"wildcard";"1041";"4";"0";"0";"Kane"
"1334364";"254";"56";"7";"";"1039";"2";"2";"0";"Kane"
"2875731";"254";"64";"21";"";"1034";"8";"0";"0";"Kane"
"3685767";"254";"63";"5";"";"1051";"3";"1";"0";"Salah"
"3718312";"254";"54";"10";"";"1025";"29";"2";"0";"Kane"
"2843778";"259";"81";"17";"";"1046";"19";"1";"0";"Salah"
"148012";"260";"56";"7";"";"1039";"0";"1";"0";"Salah"
"307462";"260";"59";"7";"";"1059";"57";"1";"0";"Kane"
"678201";"262";"79";"11";"";"1040";"0";"1";"0";"Salah"
"627075";"263";"70";"17";"";"1037";"6";"2";"0";"Salah"
"2770339";"263";"83";"20";"";"1047";"3";"3";"4";"Salah"
"2487614";"265";"77";"4";"";"1027";"9";"0";"0";"Salah"
"56648";"266";"55";"16";"";"1045";"1";"1";"0";"Kane"
"2068039";"267";"48";"6";"";"1038";"0";"0";"0";"Salah"
"7524";"268";"46";"13";"";"1048";"1";"1";"0";"Kane"
"91912";"268";"62";"2";"";"1050";"4";"1";"0";"Salah"
"674487";"268";"59";"10";"";"1045";"7";"1";"0";"Salah"
"32112";"271";"86";"14";"";"1043";"2";"1";"0";"Salah"
"219346";"271";"50";"14";"";"1047";"8";"3";"4";"Agüero"
"319194";"271";"66";"4";"";"1047";"13";"1";"0";"Salah"
"1626971";"271";"68";"12";"wildcard";"1044";"7";"0";"0";"Kane"
"227";"275";"67";"11";"wildcard";"1038";"0";"0";"0";"Salah"
"1189137";"275";"60";"2";"";"1059";"41";"1";"0";"Kane"
"91481";"277";"34";"13";"";"1053";"1";"1";"0";"Hazard"
"1721966";"277";"67";"16";"";"1044";"6";"3";"4";"Firmino"
"370000";"279";"78";"7";"";"1056";"14";"1";"0";"Pogba"
"1334548";"279";"59";"17";"";"1048";"21";"1";"0";"Salah"
"1427122";"279";"63";"10";"wildcard";"1052";"30";"0";"0";"Kane"
"3940768";"282";"48";"11";"";"1038";"2";"1";"0";"Agüero"
"2548564";"283";"49";"17";"";"1044";"3";"1";"0";"Hazard"
"227659";"284";"59";"11";"";"1054";"15";"1";"0";"Son"
"1179393";"284";"54";"8";"";"1047";"0";"1";"0";"Rashford"
"74558";"286";"50";"5";"";"1041";"0";"1";"0";"Kane"
"1556287";"286";"46";"15";"";"1067";"6";"1";"0";"Salah"
"359";"288";"63";"0";"";"1038";"25";"1";"0";"Kane"
"107827";"288";"52";"7";"";"1048";"3";"0";"0";"Kane"
"289431";"288";"60";"3";"";"1051";"9";"2";"0";"Salah"
"1515804";"288";"60";"22";"";"1038";"0";"1";"0";"Salah"
"1654490";"288";"74";"7";"";"1038";"18";"2";"0";"Salah"
"96787";"293";"72";"7";"";"1052";"1";"0";"0";"Salah"
"1615290";"293";"47";"15";"";"1046";"3";"1";"0";"Felipe Anderson"
"3427300";"295";"55";"17";"";"1041";"0";"0";"0";"Kane"
"31717";"296";"79";"6";"";"1058";"3";"1";"0";"Pogba"
"1415916";"296";"59";"7";"wildcard";"1048";"4";"0";"0";"Kane"
"143889";"298";"61";"9";"";"1041";"7";"0";"0";"Kane"
"358483";"298";"65";"11";"";"1036";"46";"1";"0";"Salah"
"612537";"300";"40";"10";"";"1042";"32";"3";"4";"Kane"
"1026239";"300";"82";"14";"";"1049";"1";"1";"0";"Pogba"
"622619";"302";"86";"1";"";"1041";"3";"2";"0";"Salah"
"1810971";"302";"56";"5";"";"1054";"2";"0";"0";"Salah"
"2029140";"304";"74";"4";"";"1058";"32";"2";"4";"Pogba"
"2232842";"305";"92";"3";"";"1031";"10";"0";"0";"Pogba"
"49432";"306";"65";"1";"";"1048";"34";"2";"0";"Salah"
"155073";"307";"45";"17";"";"1059";"2";"1";"0";"Sané"
"1710846";"307";"72";"9";"";"1031";"8";"2";"0";"Salah"
"2945360";"307";"64";"8";"";"1049";"2";"1";"0";"Salah"
"5480";"310";"72";"2";"";"1043";"5";"1";"0";"Kane"
"138230";"310";"62";"4";"";"1047";"31";"1";"0";"Salah"
"162394";"310";"69";"15";"wildcard";"1047";"2";"0";"0";"Salah"
"630893";"313";"59";"8";"";"1040";"4";"1";"0";"Agüero"
"884296";"313";"53";"7";"";"1043";"0";"2";"0";"Kane"
"173015";"315";"85";"13";"";"1067";"31";"3";"8";"Salah"
"82948";"316";"58";"3";"";"1042";"5";"0";"0";"Kane"
"116869";"317";"56";"17";"";"1054";"0";"0";"0";"Kane"
"2050818";"317";"63";"15";"wildcard";"1036";"1";"0";"0";"Salah"
"1901739";"319";"62";"12";"";"1035";"24";"2";"0";"Salah"
"37751";"320";"73";"10";"";"1049";"18";"1";"0";"Salah"
"3488816";"320";"74";"11";"";"1044";"1";"0";"0";"Salah"
"2084";"322";"72";"7";"wildcard";"1042";"1";"0";"0";"Salah"
"26485";"322";"58";"5";"";"1037";"0";"2";"4";"Salah"
"3246834";"322";"53";"6";"wildcard";"1030";"6";"0";"0";"Hazard"
"600427";"325";"79";"6";"";"1055";"4";"1";"0";"Salah"
"942471";"326";"60";"13";"";"1050";"0";"0";"0";"Kane"
"3637106";"327";"44";"6";"";"1059";"7";"0";"0";"Hazard"
"667766";"328";"34";"3";"";"1043";"4";"2";"0";"Sterling"
"1162215";"329";"50";"7";"";"1051";"37";"1";"0";"Kane"
"3331008";"330";"62";"4";"";"1041";"0";"1";"0";"Sterling"
"51534";"331";"52";"12";"";"1056";"4";"1";"0";"Salah"
"1199805";"331";"60";"9";"wildcard";"1048";"1";"0";"0";"Salah"
"92991";"333";"69";"13";"";"1055";"41";"2";"0";"Pogba"
"471050";"333";"67";"13";"wildcard";"1035";"4";"0";"0";"Kane"
"708423";"333";"62";"13";"";"1047";"15";"0";"0";"Kane"
"2604892";"333";"52";"6";"";"1028";"7";"2";"0";"Kane"
"111850";"337";"49";"16";"";"1045";"8";"0";"0";"Kane"
"362498";"337";"62";"17";"";"1040";"14";"1";"0";"Kane"
"74429";"339";"73";"6";"";"1042";"4";"0";"0";"Salah"
"307531";"339";"67";"10";"wildcard";"1046";"4";"0";"0";"Kane"
"49161";"341";"70";"8";"";"1053";"0";"2";"0";"Salah"
"621603";"341";"46";"11";"";"1048";"3";"2";"4";"Hazard"
"48995";"343";"69";"8";"";"1049";"3";"0";"0";"Pogba"
"91761";"343";"48";"7";"";"1049";"15";"2";"0";"Salah"
"614148";"343";"58";"8";"";"1046";"7";"2";"4";"Vardy"
"1328958";"346";"64";"12";"";"1063";"26";"2";"4";"Mitrovic"
"894183";"347";"76";"0";"";"1042";"0";"4";"12";"Kane"
"3030450";"348";"52";"12";"";"1029";"3";"1";"0";"Kane"
"1640018";"349";"67";"1";"";"1036";"0";"2";"0";"Kane"
"92374";"350";"57";"4";"";"1042";"1";"1";"0";"Kane"
"1039137";"350";"55";"6";"";"1040";"0";"3";"4";"Kane"
"853610";"352";"54";"10";"";"1048";"0";"1";"0";"Kane"
"2468117";"352";"55";"9";"";"1039";"0";"1";"0";"Kane"
"7627";"354";"57";"8";"";"1048";"12";"1";"0";"Salah"
"156054";"354";"31";"14";"";"1035";"1";"0";"0";"Mahrez"
"393528";"354";"64";"2";"";"1036";"7";"2";"0";"Hazard"
"353915";"357";"50";"18";"";"1034";"24";"2";"0";"Sterling"
"801085";"357";"40";"10";"";"1034";"3";"1";"0";"Son"
"2213954";"357";"47";"10";"";"1055";"17";"1";"0";"Son"
"34529";"360";"84";"4";"";"1046";"17";"2";"4";"Salah"
"463167";"360";"76";"10";"";"1029";"4";"1";"0";"Salah"
"711997";"360";"51";"14";"";"1048";"0";"2";"0";"Sterling"
"2136356";"360";"78";"13";"";"1040";"0";"0";"0";"Salah"
"994511";"364";"66";"13";"";"1042";"21";"2";"4";"Kane"
"2702629";"365";"40";"2";"";"1037";"0";"1";"0";"Kane"
"905031";"366";"78";"0";"";"1053";"1";"0";"0";"Salah"
"1951751";"367";"66";"8";"";"1043";"22";"3";"8";"Kane"
"956537";"368";"45";"13";"";"1037";"1";"0";"0";"Kane"
"254340";"369";"50";"12";"";"1046";"10";"1";"0";"Salah"
"712172";"369";"84";"8";"";"1026";"1";"0";"0";"Salah"
"1836208";"369";"75";"3";"";"1041";"4";"0";"0";"Kane"
"2806302";"369";"83";"0";"";"1050";"0";"0";"0";"Kane"
"36973";"373";"45";"7";"";"1054";"35";"1";"0";"Kane"
"67718";"373";"73";"13";"";"1052";"6";"0";"0";"Salah"
"96157";"373";"70";"17";"";"1047";"4";"0";"0";"Kane"
"1045538";"373";"60";"5";"";"1049";"9";"1";"0";"Kane"
"1532854";"373";"71";"6";"";"1028";"13";"1";"0";"Kane"
"1812500";"378";"75";"2";"";"1040";"0";"1";"0";"Salah"
"1825420";"378";"54";"5";"";"1036";"15";"1";"0";"Kane"
"19958";"380";"71";"11";"";"1052";"0";"2";"0";"Kane"
"24581";"380";"62";"7";"";"1044";"1";"0";"0";"Kane"
"145134";"380";"68";"15";"";"1038";"6";"0";"0";"Kane"
"1023485";"383";"75";"14";"";"1048";"9";"0";"0";"Kane"
"2060696";"383";"70";"9";"";"1043";"15";"2";"0";"Kane"
"3947164";"383";"58";"15";"";"1043";"30";"1";"0";"Salah"
"231653";"386";"77";"7";"";"1051";"0";"0";"0";"Salah"
"32810";"387";"43";"12";"";"1041";"16";"1";"0";"Mitrovic"
"817584";"387";"70";"6";"";"1037";"9";"1";"0";"Kane"
"519763";"389";"61";"6";"";"1034";"1";"2";"4";"Kane"
"56793";"390";"50";"12";"wildcard";"1051";"6";"0";"0";"Kane"
"412187";"390";"62";"15";"";"1048";"14";"1";"0";"Sterling"
"1313510";"392";"68";"8";"";"1013";"5";"0";"0";"Salah"
"671259";"393";"50";"4";"";"1052";"5";"1";"0";"Kane"
"1638965";"393";"51";"3";"";"1039";"1";"1";"0";"Salah"
"276533";"395";"74";"9";"";"1050";"7";"2";"4";"Salah"
"614445";"396";"73";"10";"";"1040";"10";"1";"0";"Kane"
"635539";"396";"65";"10";"";"1052";"5";"1";"0";"Salah"
"1342557";"396";"70";"15";"";"1066";"35";"1";"0";"Salah"
