"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
116;"David Luiz";"10.0";58;557;445;112;NA;NA;NA
300;"Lingard";"7.6";68;551;547;4;19;51;NA
179;"Button";"1.8";40;509;NA;509;NA;NA;NA
468;"Alisson";"23.9";59;503;502;1;NA;4;NA
480;"Mitrovic";"17.6";67;498;444;54;NA;6;NA
524;"Success";"3.6";46;459;34;425;NA;NA;NA
239;"Lovren";"3.0";49;451;451;NA;NA;1;NA
464;"Balbuena";"1.3";45;380;NA;380;NA;NA;NA
445;"Foster";"4.3";45;354;81;273;NA;NA;NA
357;"Trippier";"18.8";61;333;1;332;NA;1;NA
286;"Shaw";"5.7";49;330;328;2;NA;2;NA
504;"Camarasa";"2.0";46;326;23;303;NA;NA;NA
490;"Hart";"8.8";45;323;110;213;NA;NA;NA
378;"Holebas";"12.9";48;313;54;259;NA;NA;NA
47;"Ryan";"4.6";45;301;97;204;NA;NA;NA
391;"Pereyra";"15.9";62;285;159;126;NA;NA;NA
135;"Hennessey";"5.1";45;251;2;249;NA;NA;NA
22;"Lacazette";"8.1";95;243;239;4;1;20;NA
335;"Bednarek";"4.3";39;233;32;201;NA;NA;NA
155;"Stekelenburg";"3.6";40;232;NA;232;NA;NA;NA
202;"Billing";"2.0";45;226;7;219;NA;NA;NA
192;"Schindler";"3.3";44;224;6;218;NA;NA;NA
136;"Speroni";"9.7";39;214;NA;214;NA;NA;NA
493;"Rondón";"3.0";58;203;NA;203;NA;1;NA
383;"Kiko Femenía";"1.8";42;184;10;174;NA;NA;NA
450;"Torreira";"7.8";51;183;85;98;NA;1;NA
95;"Peltier";"3.8";39;168;11;157;NA;NA;NA
42;"Brooks";"3.3";50;166;31;135;NA;NA;NA
25;"Boruc";"6.0";40;150;NA;150;NA;NA;NA
221;"Pereira";"7.6";51;142;26;116;NA;NA;NA
351;"Lloris";"4.7";54;136;135;1;NA;NA;NA
24;"Begovic";"3.8";45;133;24;109;NA;NA;NA
364;"Eriksen";"6.0";93;124;123;1;2;14;NA
439;"Steele";"1.4";40;123;NA;123;NA;NA;NA
56;"Stephens";"3.4";44;119;2;117;NA;NA;NA
131;"Hudson-Odoi";"2.0";42;118;2;116;NA;NA;NA
410;"Masuaku";"2.2";43;118;8;110;NA;NA;NA
409;"Diop";"0.9";43;117;25;92;NA;NA;NA
280;"Agüero";"22.2";112;113;113;NA;20;32;NA
101;"Paterson";"1.1";52;109;NA;109;NA;NA;NA
102;"Gunnarsson";"0.9";44;102;2;100;NA;NA;NA
48;"Dunk";"3.3";45;100;NA;100;NA;NA;NA
458;"Kenedy";"1.0";49;100;5;95;NA;NA;NA
269;"Delph";"0.6";53;99;70;29;NA;NA;NA
498;"Kepa";"5.8";56;99;93;6;NA;NA;NA
251;"Mané";"20.3";95;98;98;NA;7;15;NA
209;"Quaner";"3.8";43;96;4;92;NA;NA;NA
328;"McCarthy";"3.0";45;94;48;46;NA;NA;NA
353;"Alderweireld";"4.2";60;94;92;2;NA;NA;NA
276;"Bernardo Silva";"6.6";75;92;87;5;NA;4;NA
191;"Lössl";"1.7";44;89;18;71;NA;NA;NA
154;"Pickford";"14.5";50;78;55;23;NA;NA;NA
405;"Zabaleta";"2.7";43;77;NA;77;NA;NA;NA
394;"Deulofeu";"1.3";54;75;26;49;NA;NA;NA
49;"Duffy";"4.1";46;71;11;60;NA;NA;NA
172;"Sigurdsson";"6.4";73;71;70;1;NA;4;NA
273;"De Bruyne";"4.2";97;71;71;NA;3;8;NA
433;"Neves";"11.9";50;71;NA;71;NA;NA;NA
265;"Walker";"12.3";65;69;1;68;NA;NA;NA
219;"Chilwell";"2.5";51;68;7;61;NA;NA;NA
292;"Lindelöf";"1.2";48;68;68;NA;NA;NA;NA
106;"Murphy";"0.5";48;67;NA;67;NA;NA;NA
462;"Shaqiri";"3.5";71;65;64;1;6;5;NA
126;"Kanté";"16.8";49;63;20;43;NA;NA;NA
105;"Ward";"0.3";43;61;NA;61;NA;NA;NA
483;"Jonny";"1.8";43;61;24;37;NA;NA;NA
162;"Keane";"4.1";50;60;29;31;NA;NA;NA
293;"Young";"2.0";57;59;58;1;NA;NA;NA
2;"Leno";"2.3";48;57;51;6;NA;NA;NA
147;"McArthur";"2.7";48;55;26;29;NA;1;NA
539;"Diangana";"0.1";45;55;3;52;NA;NA;NA
137;"Guaita";"0.5";42;54;37;17;NA;NA;NA
332;"Cédric";"3.7";43;54;NA;54;NA;NA;NA
479;"Targett";"0.3";42;52;17;35;NA;NA;NA
193;"Löwe";"0.1";44;51;3;48;NA;NA;NA
233;"Maddison";"5.2";68;50;22;28;NA;NA;NA
149;"Townsend";"2.7";58;48;45;3;NA;2;NA
310;"Yedlin";"1.1";45;48;2;46;NA;NA;NA
57;"Kayal";"0.7";44;45;NA;45;NA;NA;NA
9;"Chambers";"0.9";42;43;11;32;NA;NA;NA
356;"Davies";"2.6";56;41;34;7;NA;NA;NA
27;"Steve Cook";"7.2";45;40;2;38;NA;NA;NA
80;"Westwood";"1.4";45;39;1;38;NA;NA;NA
423;"Boly";"4.7";46;39;19;20;NA;NA;NA
88;"Etheridge";"5.5";45;38;16;22;NA;NA;NA
522;"Stankovic";"3.6";39;38;NA;38;NA;NA;NA
113;"Azpilicueta";"9.7";63;37;35;2;NA;NA;NA
451;"Guendouzi";"1.8";45;37;4;33;NA;NA;NA
274;"Gündogan";"2.6";54;36;19;17;NA;NA;NA
4;"Bellerín";"6.9";54;35;NA;35;NA;NA;NA
28;"Daniels";"4.2";42;35;4;31;NA;NA;NA
448;"Gibbs-White";"0.7";43;35;4;31;NA;NA;NA
118;"Rüdiger";"5.0";60;34;24;10;NA;NA;NA
62;"Murray";"3.3";65;33;14;19;NA;NA;NA
125;"Pedro";"4.5";63;33;29;4;NA;NA;NA
167;"Schneiderlin";"1.7";42;33;NA;33;NA;NA;NA
262;"Stones";"5.6";53;33;14;19;NA;NA;NA
58;"March";"1.5";50;32;9;23;NA;NA;NA
370;"Lucas Moura";"8.8";69;31;30;1;NA;1;NA
52;"Suttner";"5.0";38;30;NA;30;NA;NA;NA
396;"Deeney";"2.8";58;30;12;18;NA;NA;NA
182;"Cairney";"0.5";47;29;2;27;NA;NA;NA
151;"Zaha";"11.4";67;28;27;1;1;1;NA
406;"Rice";"0.7";44;28;8;20;NA;NA;NA
413;"Obiang";"0.9";43;28;1;27;NA;NA;NA
478;"Schürrle";"3.4";57;28;16;12;NA;NA;NA
150;"Milivojevic";"3.9";61;27;23;4;NA;4;NA
195;"Zanka";"3.2";44;27;4;23;NA;NA;NA
282;"De Gea";"14.7";57;27;26;1;NA;NA;NA
140;"Kelly";"5.5";39;25;NA;25;NA;NA;NA
339;"Oriol Romeu";"1.6";43;24;2;22;NA;NA;NA
422;"Norris";"2.2";40;24;NA;24;NA;NA;NA
45;"King";"2.7";63;22;10;12;NA;NA;NA
223;"Mahrez";"2.6";85;22;21;1;NA;2;NA
257;"Firmino";"15.4";91;22;22;NA;1;4;NA
5;"Monreal";"1.1";54;21;1;20;NA;NA;NA
345;"Armstrong";"0.8";51;20;9;11;NA;NA;NA
175;"Calvert-Lewin";"1.3";53;19;12;7;NA;NA;NA
213;"Schmeichel";"5.0";50;19;5;14;NA;NA;NA
299;"Herrera";"1.0";50;19;14;5;NA;NA;NA
365;"Alli";"2.9";89;19;NA;19;1;NA;NA
138;"Tomkins";"2.5";43;18;16;2;NA;NA;NA
201;"Hogg";"0.4";44;18;NA;18;NA;NA;NA
303;"McTominay";"0.6";42;18;NA;18;NA;NA;NA
109;"Madine";"1.1";44;17;NA;17;NA;NA;NA
527;"Mendy";"1.2";45;16;2;14;NA;NA;NA
16;"Elneny";"2.1";43;15;NA;15;NA;NA;NA
53;"Schelotto";"1.8";38;15;NA;15;NA;NA;NA
141;"Schlupp";"2.2";44;15;NA;15;NA;NA;NA
157;"Coleman";"1.3";52;15;6;9;NA;NA;NA
66;"Andone";"0.3";50;14;4;10;NA;NA;NA
142;"van Aanholt";"3.8";54;14;14;NA;NA;NA;NA
509;"Rico";"0.3";44;14;6;8;NA;NA;NA
516;"Fernández";"0.4";44;14;2;12;NA;NA;NA
343;"Redmond";"0.6";52;13;11;2;NA;NA;NA
431;"Vinagre";"0.1";43;13;NA;13;NA;NA;NA
459;"Jorginho";"6.9";48;13;5;8;NA;NA;NA
533;"Schofield";"0.2";40;13;NA;13;NA;NA;NA
72;"Tarkowski";"4.2";47;12;5;7;NA;NA;NA
91;"Bamba";"1.8";45;12;6;6;NA;NA;NA
312;"Lascelles";"3.1";47;12;1;11;NA;NA;NA
93;"Connolly";"1.3";38;11;NA;11;NA;NA;NA
183;"McDonald";"0.2";43;11;NA;11;NA;NA;NA
241;"Clyne";"0.4";45;11;8;3;NA;NA;NA
331;"Yoshida";"0.9";41;11;1;10;NA;NA;NA
494;"Lerma";"0.4";45;11;2;9;NA;NA;NA
537;"Brian Murphy";"0.2";40;11;NA;11;NA;NA;NA
32;"Simpson";"4.2";38;10;NA;10;NA;NA;NA
55;"Knockaert";"0.6";53;10;1;9;NA;NA;NA
84;"Vokes";"1.4";53;10;NA;10;NA;NA;NA
127;"Barkley";"2.3";54;10;2;8;NA;NA;NA
309;"Dubravka";"0.6";50;10;5;5;NA;NA;NA
327;"Joselu";"2.8";48;10;NA;10;NA;NA;NA
390;"Doucouré";"2.0";59;10;4;6;NA;NA;NA
11;"Lichtsteiner";"0.9";45;9;4;5;NA;NA;NA
12;"Sokratis";"1.2";51;9;6;3;NA;NA;NA
31;"Aké";"4.4";50;9;1;8;NA;NA;NA
76;"Gudmundsson";"1.5";56;9;3;6;NA;NA;NA
146;"Puncheon";"0.6";43;9;NA;9;NA;NA;NA
376;"Cathcart";"0.9";45;9;1;8;NA;NA;NA
392;"Hughes";"0.6";49;9;NA;9;NA;NA;NA
553;"Woodman";"0.2";40;9;NA;9;NA;NA;NA
178;"Bettinelli";"0.4";44;8;NA;8;NA;NA;NA
110;"Reid";"0.6";52;7;NA;7;NA;NA;NA
206;"Pritchard";"0.1";48;7;1;6;NA;NA;NA
291;"Bailly";"1.5";50;7;NA;7;NA;1;NA
387;"Chalobah";"0.1";45;7;NA;7;NA;NA;NA
542;"Martínez";"0.3";40;7;NA;7;NA;NA;NA
549;"Foyth";"0.4";50;7;5;2;NA;NA;NA
85;"Barnes";"0.5";56;6;3;3;NA;NA;NA
234;"Vardy";"3.9";88;6;5;1;NA;1;NA
272;"Fernandinho";"4.1";54;6;NA;6;NA;NA;NA
315;"Manquillo";"0.4";43;6;NA;6;NA;NA;NA
363;"Lamela";"0.5";62;6;1;5;1;NA;NA
417;"Arnautovic";"6.4";69;6;NA;6;NA;NA;NA
502;"Lucas";"0.2";62;6;1;5;NA;NA;NA
517;"Quina";"0.1";44;6;NA;6;NA;NA;NA
538;"Whiteman";"0.2";40;6;NA;6;NA;NA;NA
143;"Sakho";"1.7";49;5;3;2;NA;NA;NA
198;"Kongolo";"0.3";43;5;1;4;NA;NA;NA
225;"Gray";"0.9";54;5;NA;5;NA;NA;NA
358;"Walker-Peters";"1.1";42;5;NA;5;NA;NA;NA
456;"Seri";"1.8";51;5;1;4;NA;NA;NA
475;"Moutinho";"2.1";52;5;3;2;NA;NA;NA
506;"Mina";"0.9";54;5;4;1;NA;NA;NA
15;"Iwobi";"1.1";55;4;3;1;NA;NA;NA
74;"Taylor";"0.3";44;4;2;2;NA;NA;NA
197;"Hadergjonaj";"0.1";44;4;1;3;NA;NA;NA
208;"Bacuna";"0.2";43;4;NA;4;NA;NA;NA
215;"Morgan";"1.1";45;4;2;2;NA;NA;NA
369;"Sissoko";"0.3";49;4;1;3;NA;NA;NA
556;"Valery";"0.1";40;4;1;3;NA;NA;NA
6;"Holding";"0.5";44;3;NA;3;NA;NA;NA
17;"Xhaka";"2.7";53;3;1;2;NA;NA;NA
82;"Cork";"0.6";46;3;NA;3;NA;NA;NA
96;"Jazz Richards";"0.6";39;3;NA;3;NA;NA;NA
164;"Walcott";"3.5";61;3;3;NA;NA;NA;NA
186;"Ayité";"0.1";43;3;NA;3;NA;NA;NA
210;"Depoitre";"0.5";51;3;1;2;NA;NA;NA
220;"Maguire";"9.1";54;3;NA;3;NA;NA;NA
254;"Milner";"3.6";56;3;NA;3;NA;NA;NA
267;"Mendy";"6.8";62;3;NA;3;NA;NA;NA
297;"Mata";"1.2";62;3;3;NA;NA;NA;NA
298;"Fellaini";"0.6";49;3;NA;3;NA;NA;NA
326;"Pérez";"1.2";61;3;NA;3;NA;NA;NA
347;"Long";"1.0";47;3;NA;3;NA;NA;NA
348;"Austin";"0.5";55;3;1;2;NA;NA;NA
389;"Capoue";"0.6";49;3;1;2;NA;NA;NA
418;"Carroll";"0.1";54;3;2;1;NA;NA;NA
432;"Jota";"0.8";59;3;NA;3;NA;NA;NA
519;"Dendoncker";"0.4";43;3;NA;3;NA;NA;NA
34;"Pugh";"0.4";43;2;NA;2;NA;NA;NA
70;"Mee";"1.9";47;2;NA;2;NA;NA;NA
83;"Lennon";"0.5";50;2;NA;2;NA;NA;NA
90;"Morrison";"0.5";47;2;1;1;NA;NA;NA
124;"Willian";"4.6";72;2;1;1;NA;NA;NA
132;"Loftus-Cheek";"0.6";52;2;NA;2;NA;NA;NA
184;"Sessegnon";"2.1";60;2;1;1;NA;NA;NA
211;"Mounie";"0.1";58;2;2;NA;NA;NA;NA
252;"Wijnaldum";"1.1";55;2;1;1;NA;NA;NA
281;"Jesus";"1.7";101;2;NA;2;NA;NA;NA
294;"Dalot";"0.1";53;2;2;NA;NA;NA;NA
313;"Dummett";"0.2";44;2;1;1;NA;NA;NA
354;"Rose";"0.9";58;2;2;NA;NA;NA;NA
380;"Kabasele";"0.3";44;2;NA;2;NA;NA;NA
382;"Mariappa";"0.2";42;2;NA;2;NA;NA;NA
399;"Adrián";"0.3";43;2;NA;2;NA;NA;NA
415;"Antonio";"0.8";68;2;2;NA;NA;NA;NA
435;"Costa";"0.4";48;2;NA;2;NA;NA;NA
486;"Meyer";"0.2";56;2;2;NA;NA;NA;NA
507;"Bernard";"0.2";59;2;1;1;NA;NA;NA
525;"Hause";"0.3";40;2;NA;2;NA;NA;NA
18;"Mkhitaryan";"4.3";67;1;NA;1;NA;NA;NA
20;"Maitland-Niles";"0.2";44;1;NA;1;NA;NA;NA
26;"Francis";"0.4";44;1;NA;1;NA;NA;NA
50;"Bruno";"0.5";44;1;NA;1;NA;NA;NA
75;"Bardsley";"0.1";42;1;NA;1;NA;NA;NA
86;"Wells";"0.9";45;1;NA;1;NA;NA;NA
89;"Smithies";"0.1";43;1;NA;1;NA;NA;NA
94;"Bennett";"0.5";44;1;NA;1;NA;NA;NA
107;"Zohore";"0.3";46;1;NA;1;NA;NA;NA
121;"Emerson";"0.1";52;1;1;NA;NA;NA;NA
153;"Sørloth";"0.2";48;1;NA;1;NA;NA;NA
174;"Baningime";"0.1";43;1;NA;1;NA;NA;NA
181;"Odoi";"0.1";44;1;NA;1;NA;NA;NA
188;"Fonte";"0.1";44;1;NA;1;NA;NA;NA
196;"Malone";"1.4";40;1;NA;1;NA;NA;NA
205;"Sabiri";"0.1";43;1;NA;1;NA;NA;NA
218;"Benalouane";"0.9";39;1;NA;1;NA;NA;NA
224;"Albrighton";"0.6";51;1;NA;1;NA;NA;NA
227;"Ndidi";"0.8";49;1;NA;1;NA;NA;NA
235;"Okazaki";"0.6";52;1;1;NA;NA;NA;NA
236;"Iheanacho";"1.1";59;1;NA;1;NA;NA;NA
242;"Gomez";"1.4";49;1;NA;1;NA;NA;NA
255;"Fabinho";"0.7";55;1;1;NA;NA;NA;NA
264;"Otamendi";"2.5";61;1;NA;1;NA;NA;NA
284;"Smalling";"1.4";56;1;NA;1;NA;NA;NA
285;"Jones";"0.5";51;1;1;NA;NA;NA;NA
307;"Elliot";"0.2";43;1;NA;1;NA;NA;NA
311;"Clark";"0.2";45;1;NA;1;NA;NA;NA
329;"Forster";"0.7";43;1;NA;1;NA;NA;NA
330;"Bertrand";"2.3";48;1;NA;1;NA;NA;NA
336;"Hoedt";"0.3";43;1;NA;1;NA;NA;NA
344;"Lemina";"0.2";48;1;1;NA;NA;NA;NA
361;"Dier";"1.2";48;1;NA;1;NA;NA;NA
386;"Masina";"0.1";43;1;NA;1;NA;NA;NA
428;"Batth";"0.7";40;1;NA;1;NA;NA;NA
436;"Enobakhare";"0.1";43;1;NA;1;NA;NA;NA
438;"Bonatini";"0.4";46;1;NA;1;NA;NA;NA
440;"Bernardo";"0.1";42;1;NA;1;NA;NA;NA
447;"Wilshere";"1.0";48;1;NA;1;NA;NA;NA
455;"Le Marchand";"0.2";42;1;NA;1;NA;NA;NA
460;"Christie";"0.1";42;1;NA;1;NA;NA;NA
461;"Durm";"0.1";44;1;NA;1;NA;NA;NA
463;"Vestergaard";"0.2";46;1;NA;1;NA;NA;NA
474;"Fabri";"0.3";43;1;NA;1;NA;NA;NA
482;"Schär";"0.1";46;1;NA;1;NA;NA;NA
503;"Montoya";"0.1";43;1;NA;1;NA;NA;NA
510;"Bryan";"0.1";48;1;NA;1;NA;NA;NA
511;"Fosu-Mensah";"0.4";45;1;NA;1;NA;NA;NA
512;"Zambo Anguissa";"0.1";44;1;NA;1;NA;NA;NA
518;"Carlos Sánchez";"0.2";44;1;NA;1;NA;NA;NA
550;"Obafemi";"0.0";50;1;NA;1;NA;NA;NA
