"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
383;"Kiko Femenía";"1.8";42;259;2;257;NA;NA;NA
464;"Balbuena";"1.0";44;252;NA;252;NA;NA;NA
394;"Deulofeu";"1.9";55;227;218;9;NA;3;NA
135;"Hennessey";"4.8";45;223;5;218;NA;NA;NA
202;"Billing";"2.0";45;207;50;157;NA;NA;NA
280;"Agüero";"22.0";112;203;203;NA;66;44;NA
192;"Schindler";"3.2";44;198;127;71;NA;NA;NA
47;"Ryan";"3.7";45;197;5;192;NA;NA;NA
493;"Rondón";"3.1";58;197;143;54;NA;NA;NA
95;"Peltier";"3.8";39;192;19;173;NA;NA;NA
155;"Stekelenburg";"3.5";40;191;NA;191;NA;NA;NA
351;"Lloris";"5.0";54;163;162;1;NA;2;NA
25;"Boruc";"5.8";40;155;NA;155;NA;NA;NA
42;"Brooks";"4.1";50;144;43;101;NA;NA;NA
364;"Eriksen";"6.0";93;144;144;NA;3;22;NA
450;"Torreira";"7.0";51;134;39;95;NA;NA;NA
234;"Vardy";"4.4";89;125;125;NA;17;26;NA
410;"Masuaku";"2.2";43;124;1;123;NA;NA;NA
439;"Steele";"1.4";40;121;NA;121;NA;NA;NA
396;"Deeney";"3.1";58;117;109;8;NA;2;NA
24;"Begovic";"3.7";44;110;26;84;NA;NA;NA
498;"Kepa";"6.2";56;107;103;4;NA;NA;NA
56;"Stephens";"3.3";44;102;2;100;NA;NA;NA
209;"Quaner";"4.2";43;99;NA;99;NA;NA;NA
191;"Lössl";"1.8";44;97;48;49;NA;NA;NA
409;"Diop";"0.9";43;97;77;20;NA;NA;NA
353;"Alderweireld";"4.3";60;96;96;NA;NA;NA;NA
22;"Lacazette";"7.1";94;86;74;12;NA;1;NA
48;"Dunk";"3.1";45;86;47;39;NA;NA;NA
131;"Hudson-Odoi";"1.9";42;86;NA;86;NA;NA;NA
102;"Gunnarsson";"0.9";44;85;3;82;NA;NA;NA
328;"McCarthy";"2.9";45;80;11;69;NA;NA;NA
137;"Guaita";"0.7";42;79;17;62;NA;NA;NA
276;"Bernardo Silva";"6.5";75;79;78;1;1;1;NA
172;"Sigurdsson";"6.4";73;78;77;1;NA;3;NA
292;"Lindelöf";"1.3";48;78;77;1;NA;1;NA
233;"Maddison";"5.1";68;77;75;2;2;3;NA
405;"Zabaleta";"2.4";43;76;NA;76;NA;NA;NA
154;"Pickford";"14.2";50;74;47;27;NA;NA;NA
219;"Chilwell";"2.5";51;74;72;2;NA;NA;NA
49;"Duffy";"4.1";46;72;52;20;NA;NA;NA
126;"Kanté";"17.5";49;67;39;28;NA;NA;NA
483;"Jonny";"2.0";43;66;7;59;NA;NA;NA
9;"Chambers";"0.9";42;64;59;5;NA;NA;NA
273;"De Bruyne";"3.8";97;63;2;61;4;5;NA
101;"Paterson";"0.8";51;60;16;44;NA;NA;NA
458;"Kenedy";"0.9";48;59;NA;59;NA;NA;NA
251;"Mané";"19.4";95;58;58;NA;3;8;NA
175;"Calvert-Lewin";"1.6";53;55;45;10;NA;1;NA
106;"Murphy";"0.4";48;53;10;43;NA;NA;NA
433;"Neves";"11.2";49;53;12;41;NA;NA;NA
105;"Ward";"0.3";43;49;NA;49;NA;NA;NA
88;"Etheridge";"6.8";45;48;24;24;NA;NA;NA
195;"Zanka";"3.4";44;48;40;8;NA;NA;NA
265;"Walker";"11.3";64;47;44;3;NA;1;NA
293;"Young";"1.9";57;47;46;1;NA;NA;NA
2;"Leno";"2.2";48;46;25;21;NA;NA;NA
162;"Keane";"3.7";50;45;42;3;NA;NA;NA
522;"Stankovic";"3.4";39;45;NA;45;NA;NA;NA
147;"McArthur";"2.7";48;42;8;34;NA;NA;NA
448;"Gibbs-White";"0.8";43;41;3;38;NA;NA;NA
332;"Cédric";"3.4";43;40;NA;40;NA;NA;NA
80;"Westwood";"1.4";45;39;4;35;NA;NA;NA
118;"Rüdiger";"4.9";60;39;37;2;NA;NA;NA
479;"Targett";"0.2";42;38;1;37;NA;NA;NA
356;"Davies";"2.5";56;36;33;3;NA;NA;NA
27;"Steve Cook";"6.8";45;34;1;33;NA;NA;NA
52;"Suttner";"5.1";38;34;NA;34;NA;NA;NA
213;"Schmeichel";"5.0";50;34;34;NA;NA;1;NA
539;"Diangana";"0.1";45;34;6;28;NA;NA;NA
113;"Azpilicueta";"9.5";63;32;32;NA;NA;NA;NA
423;"Boly";"5.3";46;32;6;26;NA;NA;NA
167;"Schneiderlin";"2.1";42;31;NA;31;NA;NA;NA
57;"Kayal";"0.6";44;28;NA;28;NA;NA;NA
310;"Yedlin";"1.0";45;28;11;17;NA;NA;NA
406;"Rice";"0.8";44;28;20;8;NA;NA;NA
413;"Obiang";"0.9";43;28;NA;28;NA;NA;NA
451;"Guendouzi";"1.7";45;28;NA;28;NA;NA;NA
28;"Daniels";"4.1";42;27;1;26;NA;NA;NA
58;"March";"1.4";50;27;18;9;NA;NA;NA
215;"Morgan";"1.0";45;27;NA;27;NA;NA;NA
257;"Firmino";"16.1";91;27;27;NA;2;3;NA
509;"Rico";"0.4";44;27;20;7;NA;NA;NA
149;"Townsend";"2.6";58;26;19;7;NA;NA;NA
262;"Stones";"5.4";53;26;NA;26;NA;NA;NA
422;"Norris";"2.1";40;26;NA;26;NA;NA;NA
462;"Shaqiri";"3.4";71;26;20;6;NA;1;NA
274;"Gündogan";"2.4";54;25;NA;25;NA;NA;NA
299;"Herrera";"1.3";50;25;23;2;NA;NA;NA
62;"Murray";"2.9";64;24;15;9;NA;NA;NA
140;"Kelly";"5.5";39;24;NA;24;NA;NA;NA
358;"Walker-Peters";"1.4";42;24;NA;24;NA;NA;NA
151;"Zaha";"11.2";67;23;18;5;NA;NA;NA
282;"De Gea";"14.6";57;23;21;2;NA;NA;NA
478;"Schürrle";"3.1";57;23;NA;23;NA;NA;NA
339;"Oriol Romeu";"1.6";43;20;2;18;NA;NA;NA
150;"Milivojevic";"3.9";61;19;13;6;NA;NA;NA
201;"Hogg";"0.4";44;19;NA;19;NA;NA;NA
370;"Lucas Moura";"8.5";69;18;18;NA;NA;NA;NA
303;"McTominay";"0.7";42;17;NA;17;NA;NA;NA
527;"Mendy";"1.2";45;17;4;13;NA;NA;NA
16;"Elneny";"2.1";43;16;NA;16;NA;NA;NA
45;"King";"2.6";63;16;8;8;NA;NA;NA
182;"Cairney";"0.5";47;16;5;11;NA;NA;NA
220;"Maguire";"9.2";54;16;16;NA;NA;NA;NA
91;"Bamba";"2.0";45;15;8;7;NA;NA;NA
157;"Coleman";"1.2";52;15;11;4;NA;NA;NA
193;"Löwe";"0.1";44;15;7;8;NA;NA;NA
331;"Yoshida";"0.8";41;15;NA;15;NA;NA;NA
84;"Vokes";"1.4";53;14;5;9;NA;NA;NA
138;"Tomkins";"2.5";43;14;4;10;NA;NA;NA
343;"Redmond";"0.7";52;14;5;9;NA;NA;NA
269;"Delph";"0.4";53;13;NA;13;NA;NA;NA
32;"Simpson";"4.5";38;12;NA;12;NA;NA;NA
53;"Schelotto";"1.9";38;12;NA;12;NA;NA;NA
76;"Gudmundsson";"1.5";56;12;9;3;NA;NA;NA
223;"Mahrez";"2.3";84;12;12;NA;1;NA;NA
376;"Cathcart";"0.9";45;12;11;1;NA;NA;NA
459;"Jorginho";"6.6";48;12;3;9;NA;NA;NA
533;"Schofield";"0.2";40;12;NA;12;NA;NA;NA
537;"Brian Murphy";"0.2";40;12;NA;12;NA;NA;NA
5;"Monreal";"0.9";54;11;NA;11;NA;NA;NA
93;"Connolly";"1.5";38;11;NA;11;NA;NA;NA
224;"Albrighton";"0.7";51;11;10;1;NA;NA;NA
345;"Armstrong";"0.6";51;11;NA;11;NA;NA;NA
431;"Vinagre";"0.1";43;11;NA;11;NA;NA;NA
553;"Woodman";"0.2";40;11;NA;11;NA;NA;NA
66;"Andone";"0.3";50;10;1;9;NA;NA;NA
85;"Barnes";"0.6";56;10;10;NA;NA;NA;NA
178;"Bettinelli";"0.4";43;10;NA;10;NA;NA;NA
183;"McDonald";"0.2";43;10;NA;10;NA;NA;NA
516;"Fernández";"0.3";44;10;4;6;NA;NA;NA
72;"Tarkowski";"4.3";47;9;7;2;NA;NA;NA
109;"Madine";"1.1";44;9;NA;9;NA;NA;NA
206;"Pritchard";"0.1";48;9;5;4;NA;NA;NA
327;"Joselu";"2.8";48;9;NA;9;NA;NA;NA
390;"Doucouré";"2.3";59;9;9;NA;NA;NA;NA
4;"Bellerín";"6.3";54;8;NA;8;NA;NA;NA
74;"Taylor";"0.3";44;8;8;NA;NA;NA;NA
198;"Kongolo";"0.3";43;8;5;3;NA;NA;NA
309;"Dubravka";"0.6";50;8;5;3;NA;NA;NA
312;"Lascelles";"3.0";47;8;6;2;NA;NA;NA
369;"Sissoko";"0.3";49;8;3;5;NA;NA;NA
11;"Lichtsteiner";"0.9";45;7;1;6;NA;NA;NA
494;"Lerma";"0.4";45;7;NA;7;NA;NA;NA
506;"Mina";"0.9";54;7;7;NA;NA;NA;NA
124;"Willian";"4.4";72;6;6;NA;1;NA;NA
210;"Depoitre";"0.5";51;6;NA;6;NA;NA;NA
306;"Lukaku";"4.0";107;6;6;NA;1;1;NA
365;"Alli";"2.8";89;6;6;NA;NA;NA;NA
502;"Lucas";"0.2";62;6;3;3;NA;NA;NA
517;"Quina";"0.1";44;6;2;4;NA;NA;NA
538;"Whiteman";"0.2";40;6;NA;6;NA;NA;NA
542;"Martínez";"0.3";40;6;NA;6;NA;NA;NA
549;"Foyth";"0.3";50;6;NA;6;NA;NA;NA
31;"Aké";"4.1";50;5;NA;5;NA;NA;NA
110;"Reid";"0.6";52;5;2;3;NA;NA;NA
125;"Pedro";"3.4";63;5;NA;5;NA;NA;NA
127;"Barkley";"2.0";53;5;3;2;NA;NA;NA
141;"Schlupp";"2.1";44;5;1;4;NA;NA;NA
142;"van Aanholt";"3.8";54;5;4;1;NA;NA;NA
241;"Clyne";"0.3";45;5;2;3;NA;NA;NA
363;"Lamela";"0.4";62;5;NA;5;NA;NA;NA
392;"Hughes";"0.6";49;5;NA;5;NA;NA;NA
417;"Arnautovic";"6.7";69;5;1;4;NA;NA;NA
12;"Sokratis";"1.2";51;4;1;3;NA;NA;NA
55;"Knockaert";"0.6";53;4;NA;4;NA;NA;NA
82;"Cork";"0.6";46;4;1;3;NA;NA;NA
96;"Jazz Richards";"0.6";39;4;NA;4;NA;NA;NA
132;"Loftus-Cheek";"0.6";52;4;NA;4;NA;NA;NA
146;"Puncheon";"0.6";43;4;NA;4;NA;NA;NA
164;"Walcott";"3.4";61;4;2;2;NA;NA;NA
186;"Ayité";"0.1";43;4;NA;4;NA;NA;NA
197;"Hadergjonaj";"0.1";44;4;2;2;NA;NA;NA
208;"Bacuna";"0.1";43;4;NA;4;NA;NA;NA
271;"David Silva";"3.8";85;4;4;NA;1;NA;NA
272;"Fernandinho";"3.8";53;4;2;2;NA;NA;NA
315;"Manquillo";"0.3";43;4;NA;4;NA;NA;NA
387;"Chalobah";"0.1";45;4;NA;4;NA;NA;NA
389;"Capoue";"0.5";49;4;4;NA;NA;NA;NA
143;"Sakho";"1.7";49;3;NA;3;NA;NA;NA
184;"Sessegnon";"2.1";60;3;3;NA;NA;NA;NA
291;"Bailly";"1.4";50;3;2;1;NA;NA;NA
354;"Rose";"0.9";58;3;NA;3;NA;NA;NA
418;"Carroll";"0.1";54;3;2;1;NA;NA;NA
426;"Saïss";"0.1";42;3;NA;3;NA;NA;NA
456;"Seri";"1.7";51;3;1;2;NA;1;NA
486;"Meyer";"0.2";56;3;1;2;NA;NA;NA
519;"Dendoncker";"0.3";43;3;NA;3;NA;NA;NA
556;"Valery";"0.2";40;3;NA;3;NA;NA;NA
6;"Holding";"0.5";44;2;NA;2;NA;NA;NA
17;"Xhaka";"2.6";53;2;NA;2;NA;NA;NA
34;"Pugh";"0.4";43;2;NA;2;NA;NA;NA
70;"Mee";"1.9";47;2;NA;2;NA;NA;NA
94;"Bennett";"0.5";44;2;NA;2;NA;NA;NA
225;"Gray";"0.9";54;2;2;NA;NA;NA;NA
227;"Ndidi";"0.8";49;2;NA;2;NA;NA;NA
255;"Fabinho";"0.7";55;2;2;NA;NA;NA;NA
313;"Dummett";"0.2";44;2;NA;2;NA;NA;NA
326;"Pérez";"1.1";61;2;1;1;NA;NA;NA
348;"Austin";"0.5";55;2;NA;2;NA;NA;NA
382;"Mariappa";"0.2";42;2;1;1;NA;NA;NA
435;"Costa";"0.5";48;2;NA;2;NA;NA;NA
460;"Christie";"0.2";42;2;2;NA;NA;NA;NA
475;"Moutinho";"2.1";52;2;NA;2;NA;NA;NA
512;"Zambo Anguissa";"0.1";44;2;NA;2;NA;NA;NA
3;"Koscielny";"0.2";54;1;1;NA;NA;NA;NA
15;"Iwobi";"1.2";54;1;1;NA;NA;NA;NA
75;"Bardsley";"0.1";42;1;1;NA;NA;NA;NA
83;"Lennon";"0.4";50;1;NA;1;NA;NA;NA
86;"Wells";"0.9";45;1;NA;1;NA;NA;NA
89;"Smithies";"0.1";43;1;NA;1;NA;NA;NA
90;"Morrison";"0.6";47;1;NA;1;NA;NA;NA
133;"Giroud";"2.0";77;1;1;NA;NA;NA;NA
180;"Ream";"0.1";42;1;1;NA;NA;NA;NA
181;"Odoi";"0.1";44;1;1;NA;NA;NA;NA
205;"Sabiri";"0.1";43;1;NA;1;NA;NA;NA
211;"Mounie";"0.2";58;1;1;NA;NA;NA;NA
218;"Benalouane";"0.9";39;1;NA;1;NA;NA;NA
230;"Choudhury";"0.1";43;1;NA;1;NA;NA;NA
235;"Okazaki";"0.6";52;1;1;NA;NA;NA;NA
252;"Wijnaldum";"1.1";55;1;NA;1;NA;NA;NA
279;"Zinchenko";"0.0";47;1;1;NA;NA;NA;NA
281;"Jesus";"1.5";101;1;1;NA;NA;NA;NA
284;"Smalling";"1.3";56;1;NA;1;NA;NA;NA
285;"Jones";"0.5";51;1;1;NA;NA;NA;NA
296;"Matic";"0.8";50;1;1;NA;NA;NA;NA
297;"Mata";"1.1";62;1;NA;1;NA;NA;NA
298;"Fellaini";"0.6";49;1;NA;1;NA;NA;NA
307;"Elliot";"0.2";43;1;NA;1;NA;NA;NA
311;"Clark";"0.2";45;1;NA;1;NA;NA;NA
317;"Ritchie";"0.4";58;1;NA;1;NA;NA;NA
329;"Forster";"0.6";43;1;NA;1;NA;NA;NA
344;"Lemina";"0.2";48;1;NA;1;NA;NA;NA
347;"Long";"1.0";47;1;NA;1;NA;NA;NA
361;"Dier";"1.2";48;1;NA;1;NA;NA;NA
380;"Kabasele";"0.3";44;1;NA;1;NA;NA;NA
399;"Adrián";"0.3";43;1;NA;1;NA;NA;NA
415;"Antonio";"0.8";68;1;1;NA;NA;NA;NA
428;"Batth";"0.7";40;1;NA;1;NA;NA;NA
440;"Bernardo";"0.2";42;1;1;NA;NA;NA;NA
446;"Sema";"0.1";46;1;NA;1;NA;NA;NA
452;"Gunn";"0.1";43;1;NA;1;NA;NA;NA
474;"Fabri";"0.3";43;1;NA;1;NA;NA;NA
487;"Mawson";"0.1";48;1;1;NA;NA;NA;NA
503;"Montoya";"0.1";43;1;1;NA;NA;NA;NA
507;"Bernard";"0.3";59;1;1;NA;NA;NA;NA
511;"Fosu-Mensah";"0.4";45;1;NA;1;NA;NA;NA
550;"Obafemi";"0.0";50;1;NA;1;NA;NA;NA
