"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
391;"Pereyra";"17.0";63;420;367;53;1;1;NA
504;"Camarasa";"2.8";46;412;34;378;NA;NA;NA
270;"Sterling";"10.2";113;409;400;9;6;33;NA
524;"Success";"3.8";46;395;11;384;NA;NA;NA
221;"Pereira";"10.3";53;378;262;116;NA;NA;NA
136;"Speroni";"10.6";39;371;NA;371;NA;NA;NA
357;"Trippier";"18.4";61;364;360;4;1;NA;NA
300;"Lingard";"6.5";68;325;306;19;NA;12;NA
335;"Bednarek";"4.5";39;303;NA;303;NA;NA;NA
394;"Deulofeu";"2.2";55;262;207;55;NA;1;NA
490;"Hart";"7.6";45;256;16;240;NA;NA;NA
383;"Kiko Femenía";"1.8";42;244;66;178;NA;NA;NA
268;"Laporte";"11.0";59;239;91;148;NA;NA;NA
42;"Brooks";"4.7";51;218;142;76;NA;2;NA
351;"Lloris";"5.0";54;218;214;4;NA;2;NA
202;"Billing";"2.0";45;214;18;196;NA;NA;NA
135;"Hennessey";"4.5";45;210;8;202;NA;NA;NA
464;"Balbuena";"0.9";43;208;NA;208;NA;NA;NA
155;"Stekelenburg";"3.5";40;203;NA;203;NA;NA;NA
95;"Peltier";"3.8";39;199;NA;199;NA;NA;NA
417;"Arnautovic";"7.7";69;188;185;3;2;11;NA
498;"Kepa";"6.4";56;187;184;3;NA;NA;NA
364;"Eriksen";"6.1";93;179;179;NA;1;20;NA
25;"Boruc";"5.7";40;164;NA;164;NA;NA;NA
192;"Schindler";"3.0";44;162;96;66;NA;NA;NA
493;"Rondón";"3.0";58;156;56;100;NA;NA;NA
47;"Ryan";"3.4";44;143;NA;143;NA;NA;NA
410;"Masuaku";"2.2";43;137;NA;137;NA;NA;NA
396;"Deeney";"3.7";58;130;104;26;NA;NA;NA
450;"Torreira";"6.4";50;129;47;82;NA;1;NA
280;"Agüero";"22.2";112;127;125;2;6;15;NA
137;"Guaita";"1.0";42;124;28;96;NA;NA;NA
191;"Lössl";"1.9";44;119;69;50;NA;NA;NA
353;"Alderweireld";"4.3";60;117;117;NA;NA;NA;NA
439;"Steele";"1.4";40;115;NA;115;NA;NA;NA
419;"Chicharito";"2.3";62;114;NA;114;NA;NA;NA
24;"Begovic";"3.7";44;113;43;70;NA;NA;NA
172;"Sigurdsson";"6.2";73;113;113;NA;NA;5;NA
209;"Quaner";"4.3";43;108;NA;108;1;NA;NA
483;"Jonny";"2.2";43;106;81;25;NA;NA;NA
292;"Lindelöf";"1.4";48;103;98;5;NA;NA;NA
409;"Diop";"0.9";43;101;73;28;NA;NA;NA
131;"Hudson-Odoi";"1.9";42;99;NA;99;NA;NA;NA
126;"Kanté";"18.4";49;98;52;46;1;NA;NA
234;"Vardy";"4.4";89;97;90;7;3;6;NA
56;"Stephens";"3.3";44;96;1;95;NA;NA;NA
88;"Etheridge";"8.2";46;92;27;65;NA;NA;NA
102;"Gunnarsson";"0.9";44;91;1;90;NA;NA;NA
22;"Lacazette";"6.8";94;88;88;NA;4;17;NA
154;"Pickford";"13.9";50;84;51;33;NA;NA;NA
276;"Bernardo Silva";"7.1";75;83;68;15;NA;NA;NA
48;"Dunk";"3.0";45;80;12;68;NA;NA;NA
219;"Chilwell";"2.5";51;72;45;27;NA;NA;NA
49;"Duffy";"4.2";46;71;26;45;NA;NA;NA
328;"McCarthy";"2.7";44;71;1;70;NA;NA;NA
175;"Calvert-Lewin";"1.6";53;66;29;37;NA;NA;NA
2;"Leno";"2.2";48;62;50;12;NA;NA;NA
101;"Paterson";"0.9";51;60;5;55;NA;NA;NA
9;"Chambers";"0.9";42;58;NA;58;NA;NA;NA
233;"Maddison";"4.8";68;58;NA;58;NA;NA;NA
448;"Gibbs-White";"0.8";43;58;2;56;NA;NA;NA
251;"Mané";"19.2";95;57;53;4;NA;4;NA
113;"Azpilicueta";"9.4";63;55;55;NA;NA;NA;NA
405;"Zabaleta";"2.3";43;55;18;37;NA;NA;NA
257;"Firmino";"16.8";92;54;50;4;NA;2;NA
147;"McArthur";"2.7";48;50;10;40;NA;NA;NA
105;"Ward";"0.2";43;49;NA;49;NA;NA;NA
195;"Zanka";"3.3";44;49;40;9;NA;NA;NA
80;"Westwood";"1.7";45;48;7;41;NA;NA;NA
433;"Neves";"10.9";49;48;13;35;NA;NA;NA
522;"Stankovic";"3.3";39;47;NA;47;NA;NA;NA
162;"Keane";"3.5";49;46;36;10;NA;NA;NA
106;"Murphy";"0.4";48;45;1;44;NA;NA;NA
118;"Rüdiger";"4.9";60;45;45;NA;NA;NA;NA
167;"Schneiderlin";"2.2";42;44;NA;44;NA;NA;NA
458;"Kenedy";"0.8";48;44;NA;44;NA;NA;NA
423;"Boly";"5.4";46;43;36;7;NA;NA;NA
52;"Suttner";"5.2";38;41;NA;41;NA;NA;NA
332;"Cédric";"3.4";42;41;1;40;NA;NA;NA
479;"Targett";"0.2";42;37;NA;37;NA;NA;NA
358;"Walker-Peters";"1.3";42;36;NA;36;NA;NA;NA
539;"Diangana";"0.1";45;34;NA;34;NA;NA;NA
140;"Kelly";"5.5";39;33;NA;33;NA;NA;NA
265;"Walker";"10.8";64;33;14;19;NA;NA;NA
451;"Guendouzi";"1.7";45;33;2;31;NA;NA;NA
67;"Heaton";"0.3";48;32;28;4;NA;NA;NA
293;"Young";"1.8";57;32;NA;32;NA;NA;NA
299;"Herrera";"1.4";50;32;19;13;NA;NA;NA
406;"Rice";"0.8";44;32;26;6;NA;NA;NA
57;"Kayal";"0.6";44;31;NA;31;NA;NA;NA
282;"De Gea";"14.5";57;31;31;NA;NA;NA;NA
339;"Oriol Romeu";"1.6";43;31;NA;31;NA;NA;NA
273;"De Bruyne";"3.6";97;30;NA;30;1;NA;NA
413;"Obiang";"0.9";43;29;NA;29;NA;NA;NA
28;"Daniels";"4.0";42;28;13;15;NA;NA;NA
310;"Yedlin";"1.0";45;28;NA;28;NA;NA;NA
27;"Steve Cook";"6.5";45;26;12;14;NA;NA;NA
58;"March";"1.3";50;26;6;20;NA;NA;NA
356;"Davies";"2.3";56;25;NA;25;NA;NA;NA
72;"Tarkowski";"4.5";47;24;24;NA;NA;NA;NA
149;"Townsend";"2.7";58;24;16;8;NA;NA;NA
213;"Schmeichel";"5.2";50;24;11;13;NA;1;NA
215;"Morgan";"1.0";45;23;NA;23;NA;NA;NA
32;"Simpson";"4.7";38;22;NA;22;NA;NA;NA
85;"Barnes";"0.9";56;22;17;5;NA;NA;NA
91;"Bamba";"2.2";45;22;3;19;NA;NA;NA
151;"Zaha";"11.1";67;22;16;6;NA;NA;NA
370;"Lucas Moura";"8.0";69;21;NA;21;NA;NA;NA
422;"Norris";"2.1";40;21;NA;21;NA;NA;NA
509;"Rico";"0.4";44;21;4;17;NA;NA;NA
150;"Milivojevic";"4.2";61;20;13;7;NA;NA;NA
157;"Coleman";"1.2";52;20;NA;20;NA;NA;NA
45;"King";"2.6";63;19;16;3;NA;NA;NA
93;"Connolly";"1.6";38;17;NA;17;NA;NA;NA
201;"Hogg";"0.4";44;17;NA;17;NA;NA;NA
220;"Maguire";"9.2";54;17;14;3;NA;NA;NA
274;"Gündogan";"2.1";54;17;2;15;NA;NA;NA
16;"Elneny";"2.1";42;16;NA;16;NA;NA;NA
138;"Tomkins";"2.6";43;16;5;11;NA;NA;NA
182;"Cairney";"0.5";47;16;1;15;NA;NA;NA
262;"Stones";"5.3";52;16;2;14;NA;NA;NA
303;"McTominay";"0.7";42;16;NA;16;NA;NA;NA
331;"Yoshida";"0.8";41;16;NA;16;NA;NA;NA
462;"Shaqiri";"3.4";71;16;7;9;NA;NA;NA
478;"Schürrle";"2.9";56;16;5;11;NA;NA;NA
15;"Iwobi";"1.4";54;15;15;NA;NA;NA;NA
459;"Jorginho";"6.5";47;15;1;14;NA;NA;NA
53;"Schelotto";"1.9";38;14;NA;14;NA;NA;NA
66;"Andone";"0.3";50;14;3;11;NA;NA;NA
76;"Gudmundsson";"1.4";56;14;9;5;NA;NA;NA
343;"Redmond";"0.9";52;14;2;12;NA;NA;NA
527;"Mendy";"1.2";45;14;NA;14;NA;NA;NA
124;"Willian";"4.2";72;13;13;NA;1;NA;NA
178;"Bettinelli";"0.4";43;13;NA;13;NA;NA;NA
193;"Löwe";"0.1";44;13;6;7;NA;NA;NA
224;"Albrighton";"0.6";51;13;4;9;NA;NA;NA
369;"Sissoko";"0.3";49;13;5;8;NA;NA;NA
5;"Monreal";"0.9";54;11;NA;11;NA;NA;NA
62;"Murray";"2.6";64;11;4;7;NA;NA;NA
271;"David Silva";"4.0";85;11;10;1;NA;NA;NA
390;"Doucouré";"2.3";59;11;10;1;NA;NA;NA
74;"Taylor";"0.3";44;10;8;2;NA;NA;NA
327;"Joselu";"2.7";48;10;NA;10;NA;NA;NA
533;"Schofield";"0.2";40;10;NA;10;NA;NA;NA
537;"Brian Murphy";"0.2";40;10;NA;10;NA;NA;NA
553;"Woodman";"0.2";40;10;NA;10;NA;NA;NA
65;"Locadia";"0.4";53;9;2;7;NA;NA;NA
84;"Vokes";"1.3";53;9;NA;9;NA;NA;NA
198;"Kongolo";"0.3";43;9;5;4;NA;NA;NA
269;"Delph";"0.3";53;9;NA;9;NA;NA;NA
312;"Lascelles";"3.0";47;9;NA;9;NA;NA;NA
365;"Alli";"2.8";89;9;9;NA;NA;1;NA
376;"Cathcart";"0.9";45;9;3;6;NA;NA;NA
109;"Madine";"1.1";44;8;NA;8;NA;NA;NA
127;"Barkley";"1.9";53;8;4;4;NA;NA;NA
142;"van Aanholt";"3.9";54;8;6;2;NA;NA;NA
146;"Puncheon";"0.7";42;8;NA;8;NA;NA;NA
183;"McDonald";"0.2";43;8;NA;8;NA;NA;NA
345;"Armstrong";"0.6";51;8;1;7;NA;NA;NA
389;"Capoue";"0.5";49;8;2;6;NA;NA;NA
4;"Bellerín";"6.0";54;7;NA;7;NA;NA;NA
82;"Cork";"0.6";46;7;2;5;NA;NA;NA
206;"Pritchard";"0.1";48;7;2;5;NA;NA;NA
306;"Lukaku";"4.1";107;7;7;NA;3;NA;NA
431;"Vinagre";"0.1";43;7;NA;7;NA;NA;NA
516;"Fernández";"0.3";44;7;NA;7;NA;NA;NA
12;"Sokratis";"1.2";51;6;6;NA;NA;NA;NA
210;"Depoitre";"0.5";51;6;1;5;NA;NA;NA
223;"Mahrez";"2.2";83;6;NA;6;NA;NA;NA
315;"Manquillo";"0.3";43;6;NA;6;NA;NA;NA
392;"Hughes";"0.6";49;6;NA;6;NA;NA;NA
542;"Martínez";"0.3";40;6;NA;6;NA;NA;NA
556;"Valery";"0.2";40;6;1;5;NA;NA;NA
11;"Lichtsteiner";"0.9";45;5;NA;5;NA;NA;NA
20;"Maitland-Niles";"0.4";44;5;3;2;NA;NA;NA
70;"Mee";"1.8";47;5;3;2;NA;NA;NA
110;"Reid";"0.6";52;5;NA;5;NA;NA;NA
164;"Walcott";"3.3";61;5;4;1;NA;NA;NA
241;"Clyne";"0.3";44;5;NA;5;NA;NA;NA
272;"Fernandinho";"3.9";53;5;NA;5;NA;NA;NA
418;"Carroll";"0.1";54;5;4;1;NA;1;NA
506;"Mina";"0.8";54;5;NA;5;NA;NA;NA
517;"Quina";"0.1";44;5;NA;5;NA;NA;NA
549;"Foyth";"0.3";50;5;NA;5;NA;NA;NA
14;"Ramsey";"1.0";72;4;4;NA;NA;NA;NA
17;"Xhaka";"2.7";53;4;2;2;NA;NA;NA
31;"Aké";"4.2";50;4;NA;4;NA;NA;NA
125;"Pedro";"3.1";63;4;NA;4;NA;NA;NA
141;"Schlupp";"2.0";44;4;NA;4;NA;NA;NA
309;"Dubravka";"0.6";50;4;2;2;NA;NA;NA
363;"Lamela";"0.4";61;4;NA;4;NA;NA;NA
435;"Costa";"0.5";48;4;2;2;NA;NA;NA
494;"Lerma";"0.4";45;4;NA;4;NA;NA;NA
538;"Whiteman";"0.2";40;4;NA;4;NA;NA;NA
29;"Adam Smith";"0.4";43;3;NA;3;NA;NA;NA
55;"Knockaert";"0.5";53;3;NA;3;NA;NA;NA
87;"Wood";"0.3";62;3;2;1;NA;NA;NA
90;"Morrison";"0.6";47;3;NA;3;NA;NA;NA
96;"Jazz Richards";"0.6";39;3;NA;3;NA;NA;NA
134;"Morata";"1.6";84;3;3;NA;1;NA;NA
186;"Ayité";"0.1";43;3;NA;3;NA;NA;NA
197;"Hadergjonaj";"0.1";44;3;3;NA;NA;NA;NA
255;"Fabinho";"0.7";55;3;3;NA;NA;NA;NA
259;"Solanke";"0.2";47;3;NA;3;NA;NA;NA
313;"Dummett";"0.2";44;3;NA;3;NA;NA;NA
460;"Christie";"0.2";42;3;NA;3;NA;NA;NA
519;"Dendoncker";"0.3";43;3;NA;3;NA;NA;NA
534;"McNeil";"0.1";44;3;1;2;NA;NA;NA
6;"Holding";"0.5";43;2;NA;2;NA;NA;NA
50;"Bruno";"0.4";44;2;NA;2;NA;NA;NA
132;"Loftus-Cheek";"0.5";52;2;1;1;NA;NA;NA
143;"Sakho";"1.7";49;2;1;1;NA;NA;NA
180;"Ream";"0.1";42;2;NA;2;NA;NA;NA
181;"Odoi";"0.1";44;2;1;1;NA;NA;NA
184;"Sessegnon";"2.1";60;2;2;NA;NA;NA;NA
196;"Malone";"1.3";40;2;NA;2;NA;NA;NA
208;"Bacuna";"0.1";43;2;NA;2;NA;NA;NA
211;"Mounie";"0.2";58;2;1;1;NA;NA;NA
218;"Benalouane";"0.9";39;2;NA;2;NA;NA;NA
225;"Gray";"0.8";54;2;1;1;NA;NA;NA
230;"Choudhury";"0.1";43;2;NA;2;NA;NA;NA
295;"Sánchez";"1.2";100;2;2;NA;1;NA;NA
296;"Matic";"0.8";50;2;1;1;NA;NA;NA
347;"Long";"1.0";47;2;NA;2;NA;NA;NA
354;"Rose";"0.9";58;2;2;NA;NA;NA;NA
387;"Chalobah";"0.1";44;2;NA;2;NA;NA;NA
426;"Saïss";"0.2";42;2;1;1;NA;NA;NA
456;"Seri";"1.6";50;2;NA;2;NA;NA;NA
486;"Meyer";"0.2";56;2;NA;2;NA;NA;NA
3;"Koscielny";"0.2";54;1;1;NA;NA;NA;NA
7;"Mustafi";"1.0";54;1;1;NA;NA;NA;NA
26;"Francis";"0.3";44;1;NA;1;NA;NA;NA
34;"Pugh";"0.4";43;1;NA;1;NA;NA;NA
83;"Lennon";"0.4";50;1;NA;1;NA;NA;NA
86;"Wells";"0.9";45;1;NA;1;NA;NA;NA
94;"Bennett";"0.5";44;1;NA;1;NA;NA;NA
98;"Ralls";"0.1";46;1;NA;1;NA;NA;NA
205;"Sabiri";"0.1";43;1;NA;1;NA;NA;NA
235;"Okazaki";"0.6";52;1;NA;1;NA;NA;NA
242;"Gomez";"1.2";49;1;NA;1;NA;NA;NA
279;"Zinchenko";"0.0";47;1;NA;1;NA;NA;NA
281;"Jesus";"1.4";101;1;NA;1;NA;NA;NA
285;"Jones";"0.5";51;1;1;NA;NA;NA;NA
291;"Bailly";"1.4";50;1;NA;1;NA;NA;NA
297;"Mata";"1.1";62;1;NA;1;NA;NA;NA
298;"Fellaini";"0.5";48;1;NA;1;NA;NA;NA
307;"Elliot";"0.2";43;1;NA;1;NA;NA;NA
311;"Clark";"0.2";45;1;NA;1;NA;NA;NA
317;"Ritchie";"0.4";58;1;NA;1;NA;NA;NA
320;"Atsu";"0.1";51;1;NA;1;NA;NA;NA
329;"Forster";"0.6";42;1;NA;1;NA;NA;NA
344;"Lemina";"0.2";48;1;NA;1;NA;NA;NA
348;"Austin";"0.5";55;1;NA;1;NA;NA;NA
359;"Sánchez";"1.4";58;1;1;NA;NA;NA;NA
361;"Dier";"1.1";47;1;NA;1;NA;NA;NA
380;"Kabasele";"0.3";44;1;NA;1;NA;NA;NA
382;"Mariappa";"0.2";42;1;NA;1;NA;NA;NA
386;"Masina";"0.1";43;1;NA;1;NA;NA;NA
395;"Gray";"0.5";59;1;NA;1;NA;NA;NA
399;"Adrián";"0.3";43;1;NA;1;NA;NA;NA
402;"Cresswell";"0.6";50;1;1;NA;NA;NA;NA
428;"Batth";"0.7";40;1;NA;1;NA;NA;NA
436;"Enobakhare";"0.1";43;1;NA;1;NA;NA;NA
440;"Bernardo";"0.2";42;1;NA;1;NA;NA;NA
474;"Fabri";"0.3";43;1;NA;1;NA;NA;NA
475;"Moutinho";"2.0";52;1;NA;1;NA;NA;NA
487;"Mawson";"0.1";48;1;NA;1;NA;NA;NA
502;"Lucas";"0.2";62;1;NA;1;NA;NA;NA
503;"Montoya";"0.1";43;1;NA;1;NA;NA;NA
507;"Bernard";"0.2";59;1;1;NA;NA;NA;NA
511;"Fosu-Mensah";"0.4";45;1;NA;1;NA;NA;NA
512;"Zambo Anguissa";"0.1";44;1;NA;1;NA;NA;NA
513;"Vietto";"0.5";54;1;NA;1;NA;NA;NA
550;"Obafemi";"0.0";50;1;NA;1;NA;NA;NA
552;"Nketiah";"0.0";50;1;NA;1;NA;NA;NA
565;"Ramsay";"0.0";40;1;NA;1;NA;NA;NA
