"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
164;"Schindler";"5.2";46;1868;1359;509;NA;1;NA
255;"Sané";"5.8";83;1812;1806;6;33;119;1
140;"Jagielka";"4.4";49;1753;105;1648;1;2;NA
405;"Mariappa";"3.2";40;1745;368;1377;NA;NA;NA
105;"Fàbregas";"5.2";69;1719;1671;48;3;34;NA
28;"Lacazette";"15.0";104;1644;1640;4;220;408;8
37;"Brad Smith";"3.8";40;1628;13;1615;NA;NA;NA
483;"Danilo";"3.8";54;1616;1472;144;NA;5;NA
29;"Begovic";"4.3";45;1600;298;1302;NA;19;NA
384;"Dier";"3.3";50;1585;1152;433;1;5;NA
289;"Clark";"3.3";45;1573;1119;454;NA;NA;NA
342;"Shaqiri";"4.3";59;1531;1225;306;NA;19;NA
80;"Long";"2.3";40;1518;9;1509;NA;NA;NA
163;"Lössl";"9.0";46;1510;726;784;NA;68;NA
18;"Ramsey";"4.9";71;1473;1449;24;2;43;NA
226;"Coutinho";"7.3";89;1468;1461;7;39;134;3
87;"Brady";"2.2";55;1424;1323;101;NA;11;NA
211;"Okazaki";"5.2";56;1395;854;541;NA;11;NA
324;"Redmond";"4.0";64;1386;934;452;NA;4;NA
22;"Elneny";"2.9";45;1311;366;945;1;1;NA
151;"Barry";"1.6";45;1295;420;875;NA;NA;NA
116;"Speroni";"2.1";40;1289;1;1288;NA;NA;NA
250;"Fernandinho";"3.7";50;1289;1103;186;NA;7;NA
518;"Wood";"2.7";66;1239;1181;58;9;67;1
162;"Coleman";"1.7";40;1187;NA;1187;NA;NA;NA
191;"Morgan";"2.8";45;1163;500;663;NA;4;NA
535;"Sanches";"1.9";49;1125;733;392;NA;7;NA
240;"Ederson";"4.0";55;1124;1034;90;3;136;2
432;"Phillips";"1.6";59;1123;714;409;NA;3;NA
372;"McBurnie";"1.2";45;1122;3;1119;NA;NA;NA
159;"Calvert-Lewin";"2.1";50;1094;612;482;3;18;NA
41;"Surman";"3.9";46;1092;412;680;NA;NA;NA
91;"Vokes";"4.3";60;1076;69;1007;3;15;NA
189;"Schmeichel";"4.2";50;1026;382;644;1;71;NA
440;"Fonte";"2.0";49;985;684;301;NA;4;NA
38;"Aké";"4.1";49;981;510;471;NA;3;NA
223;"Alexander-Arnold";"1.7";44;979;10;969;NA;NA;NA
318;"Tadic";"3.1";65;970;663;307;1;3;NA
397;"Gomes";"2.4";45;959;312;647;NA;17;NA
216;"Moreno";"2.2";45;953;535;418;NA;2;NA
30;"Boruc";"2.2";44;914;1;913;NA;3;NA
354;"Fernández";"2.9";45;886;681;205;NA;2;NA
239;"Solanke";"1.7";48;847;16;831;NA;1;NA
447;"Zabaleta";"2.3";49;841;453;388;NA;2;NA
275;"Fellaini";"1.2";49;827;709;118;NA;13;NA
484;"Mendy";"0.8";65;826;820;6;7;18;NA
351;"Nordfeldt";"1.2";40;824;NA;824;NA;1;NA
347;"Crouch";"1.6";49;822;163;659;NA;NA;NA
53;"Mäenpää";"1.3";40;816;NA;816;NA;NA;NA
55;"Dunk";"1.2";44;813;510;303;NA;1;NA
385;"Dembélé";"2.1";50;793;47;746;NA;1;NA
138;"Baines";"6.8";59;780;655;125;NA;2;NA
2;"Cech";"5.6";55;772;594;178;NA;99;NA
406;"Mason";"1.3";40;772;1;771;NA;NA;NA
409;"Capoue";"2.7";52;746;299;447;NA;3;NA
337;"Allen";"2.4";53;729;354;375;NA;2;NA
280;"Martial";"2.3";80;721;84;637;2;38;NA
437;"Rodriguez";"1.2";58;718;403;315;NA;3;NA
327;"Gabbiadini";"2.1";67;669;396;273;NA;12;NA
192;"Fuchs";"2.4";49;656;30;626;NA;NA;NA
465;"Haidara";"0.9";40;656;2;654;NA;NA;NA
292;"Hanley";"0.9";40;655;1;654;NA;NA;NA
488;"Joselu";"0.7";55;642;549;93;1;12;NA
199;"Mahrez";"4.1";85;634;617;17;3;35;NA
461;"Suttner";"0.7";44;631;406;225;NA;1;NA
74;"Heaton";"3.6";49;627;5;622;NA;5;NA
303;"Mitrovic";"1.0";48;623;4;619;NA;NA;NA
188;"Mounie";"1.4";59;612;13;599;NA;1;NA
32;"Francis";"1.1";44;597;170;427;NA;NA;NA
477;"Manquillo";"0.9";44;590;16;574;NA;1;NA
76;"Lowton";"1.2";45;589;473;116;NA;NA;NA
218;"Gomez";"2.0";45;578;234;344;NA;NA;NA
12;"Mustafi";"1.9";54;575;530;45;NA;3;NA
230;"Mané";"11.5";94;565;36;529;NA;23;NA
200;"Albrighton";"2.1";55;562;310;252;NA;1;NA
302;"Pérez";"1.1";55;536;350;186;NA;3;NA
422;"Nyom";"2.7";50;516;210;306;NA;NA;NA
225;"Henderson";"2.1";55;505;408;97;NA;2;NA
128;"Lee Chung-yong";"0.7";44;497;2;495;NA;NA;NA
274;"Mata";"2.7";70;455;442;13;NA;9;NA
270;"Blind";"2.0";55;454;367;87;NA;2;NA
434;"Brunt";"1.4";55;453;12;441;NA;NA;NA
219;"Matip";"2.5";55;450;299;151;NA;2;NA
115;"Hennessey";"1.3";45;448;24;424;NA;1;NA
328;"Butland";"3.7";50;439;124;315;NA;18;NA
98;"Cahill";"3.8";63;425;376;49;NA;NA;NA
143;"Williams";"3.1";54;424;303;121;NA;2;NA
269;"Fosu-Mensah";"1.2";45;414;79;335;NA;NA;NA
262;"Joel Pereira";"1.5";39;409;NA;409;NA;NA;NA
272;"Tuanzebe";"1.6";39;407;NA;407;NA;NA;NA
475;"Robertson";"1.4";49;404;16;388;NA;NA;NA
299;"Colback";"0.7";44;397;3;394;NA;NA;NA
63;"Stephens";"1.0";45;395;145;250;NA;NA;NA
144;"Holgate";"1.0";44;393;136;257;NA;NA;NA
345;"Sobhi";"0.5";48;392;99;293;NA;1;NA
505;"Ladapo";"1.1";45;388;2;386;NA;NA;NA
19;"Chamberlain";"2.0";58;377;235;142;NA;3;NA
51;"King";"2.2";72;371;324;47;NA;11;NA
61;"Goldson";"0.6";40;368;1;367;NA;NA;NA
104;"Hazard";"3.2";105;354;352;2;8;53;NA
103;"Rüdiger";"2.1";59;352;328;24;1;1;NA
423;"Evans";"0.9";49;352;179;173;NA;NA;NA
92;"Gray";"1.5";63;350;268;82;NA;6;NA
370;"Mesa";"0.6";44;350;55;295;NA;NA;NA
182;"Ince";"0.8";59;339;247;92;NA;NA;NA
109;"Pedro";"1.5";79;337;309;28;NA;9;NA
359;"Sigurdsson";"3.4";82;337;329;8;7;25;NA
357;"Mawson";"1.0";50;331;269;62;NA;NA;NA
26;"Welbeck";"1.2";75;325;16;309;2;7;NA
175;"Billing";"0.6";45;317;71;246;NA;NA;NA
464;"Martina";"0.6";43;309;197;112;NA;NA;NA
540;"Krul";"0.8";40;309;NA;309;NA;NA;NA
3;"Martinez";"0.8";40;304;NA;304;NA;1;NA
459;"Fletcher";"0.4";45;304;NA;304;NA;NA;NA
125;"Puncheon";"0.7";48;299;67;232;NA;NA;NA
443;"Cresswell";"1.2";50;295;165;130;NA;1;NA
276;"Carrick";"1.2";43;287;1;286;NA;1;NA
213;"Mignolet";"1.5";49;282;108;174;NA;12;NA
542;"Bony";"0.6";60;282;251;31;1;7;NA
442;"Reid";"1.0";49;281;167;114;NA;1;NA
132;"Milivojevic";"0.4";47;279;51;228;NA;NA;NA
317;"Ward-Prowse";"0.8";52;279;82;197;NA;1;NA
463;"Bakayoko";"1.1";50;279;196;83;NA;2;NA
54;"Ryan";"0.6";45;277;96;181;NA;4;NA
155;"Gueye";"1.1";50;268;154;114;NA;2;NA
56;"Duffy";"0.6";45;265;183;82;NA;2;NA
99;"Zouma";"2.6";55;260;10;250;NA;NA;NA
21;"Iwobi";"0.6";51;257;8;249;1;NA;NA
383;"Wimmer";"0.4";44;248;4;244;NA;NA;NA
330;"Shawcross";"1.0";49;247;2;245;NA;NA;NA
62;"Knockaert";"0.9";58;243;172;71;NA;2;NA
401;"Holebas";"0.6";50;241;168;73;NA;NA;NA
117;"Tomkins";"0.6";44;239;2;237;NA;NA;NA
45;"Ibe";"0.7";49;236;129;107;NA;2;NA
46;"Lewis Cook";"0.9";44;235;1;234;NA;NA;NA
498;"Walker-Peters";"1.1";43;232;4;228;NA;NA;NA
313;"Stephens";"0.4";48;228;7;221;NA;NA;NA
232;"Wijnaldum";"3.3";68;226;179;47;NA;2;NA
154;"Schneiderlin";"0.8";50;223;112;111;NA;2;NA
402;"Britos";"1.2";45;219;NA;219;NA;1;NA
222;"Milner";"3.2";63;218;153;65;NA;1;NA
436;"Robson-Kanu";"0.5";49;216;37;179;NA;NA;NA
346;"Fletcher";"0.6";50;214;68;146;NA;NA;NA
244;"Kompany";"2.7";59;212;6;206;1;NA;NA
156;"Davies";"0.8";53;200;135;65;NA;1;NA
429;"Yacob";"0.2";45;200;2;198;NA;NA;NA
79;"Tarkowski";"0.3";45;190;166;24;NA;NA;NA
131;"Townsend";"1.1";57;190;90;100;NA;NA;NA
39;"Arter";"0.5";49;189;10;179;NA;1;NA
66;"March";"0.5";50;185;144;41;NA;NA;NA
444;"Ogbonna";"0.8";44;185;62;123;NA;NA;NA
390;"Son";"1.0";80;184;19;165;2;9;NA
137;"Stekelenburg";"0.5";44;182;NA;182;NA;NA;NA
166;"Smith";"0.5";50;181;132;49;NA;1;NA
469;"Pope";"0.3";45;180;151;29;NA;3;NA
220;"Klavan";"0.4";44;176;6;170;NA;1;NA
408;"Cleverley";"0.4";50;176;96;80;1;NA;NA
4;"Koscielny";"1.0";60;174;172;2;NA;3;NA
233;"Woodburn";"0.4";44;173;3;170;NA;NA;NA
329;"Grant";"0.4";44;171;NA;171;NA;1;NA
52;"Defoe";"2.3";78;165;140;25;NA;8;NA
126;"Zaha";"2.5";67;160;7;153;NA;NA;NA
278;"Herrera";"1.7";52;159;80;79;NA;1;NA
457;"Carroll";"0.4";59;158;124;34;NA;1;NA
20;"Coquelin";"0.6";44;157;3;154;NA;NA;NA
348;"Diouf";"0.4";54;157;73;84;NA;1;NA
454;"Antonio";"0.5";75;156;139;17;NA;NA;NA
47;"Fraser";"0.5";53;152;3;149;NA;NA;NA
102;"Moses";"1.0";65;146;141;5;NA;3;NA
332;"Pieters";"0.7";50;145;53;92;NA;NA;NA
124;"van Aanholt";"1.3";52;144;42;102;NA;NA;NA
11;"Holding";"0.8";47;140;6;134;NA;NA;NA
400;"Prödl";"0.3";44;140;1;139;NA;NA;NA
93;"Barnes";"0.4";53;138;18;120;NA;NA;NA
321;"Højbjerg";"0.3";44;138;1;137;NA;NA;NA
358;"Olsson";"0.3";50;137;121;16;NA;NA;NA
170;"Hudson";"0.2";40;134;NA;134;NA;NA;NA
204;"Amartey";"0.2";44;132;2;130;NA;NA;NA
438;"Adrián";"0.4";44;130;NA;130;NA;NA;NA
474;"James";"0.3";45;128;2;126;NA;NA;NA
365;"Fer";"0.4";54;127;86;41;NA;1;NA
215;"Lovren";"1.0";54;125;50;75;NA;NA;NA
496;"Hayden";"0.3";45;123;42;81;NA;NA;NA
273;"Lindelöf";"1.2";50;120;5;115;1;NA;NA
65;"Sidwell";"0.2";44;119;NA;119;NA;NA;NA
456;"Fernandes";"0.2";45;117;1;116;NA;NA;NA
206;"Ndidi";"0.4";49;116;51;65;NA;NA;NA
181;"Kachunga";"0.3";60;115;84;31;NA;NA;NA
331;"Cameron";"0.4";44;115;NA;115;NA;NA;NA
425;"McAuley";"0.8";49;115;NA;115;NA;NA;NA
311;"van Dijk";"1.3";54;114;10;104;NA;NA;NA
433;"Field";"0.2";45;114;2;112;NA;NA;NA
35;"Adam Smith";"0.6";48;113;48;65;NA;NA;NA
467;"Aarons";"0.2";44;112;NA;112;NA;NA;NA
118;"Dann";"0.6";48;111;23;88;NA;NA;NA
319;"Clasie";"0.2";44;111;1;110;NA;NA;NA
203;"Gray";"0.5";53;108;51;57;NA;NA;NA
258;"Iheanacho";"0.8";67;107;46;61;NA;NA;NA
296;"Shelvey";"0.5";53;107;34;73;NA;NA;NA
231;"Grujic";"0.3";44;106;NA;106;NA;NA;NA
389;"Wanyama";"0.4";49;106;1;105;NA;NA;NA
121;"Delaney";"0.3";43;105;2;103;NA;NA;NA
294;"Lejeune";"0.2";44;104;NA;104;NA;NA;NA
491;"Lokilo";"0.2";44;104;2;102;NA;NA;NA
14;"Sánchez";"2.5";119;101;101;NA;8;26;NA
148;"Mirallas";"1.2";62;100;8;92;NA;NA;NA
435;"Rondón";"0.6";61;98;42;56;NA;NA;NA
449;"Ayew";"1.4";70;98;66;32;NA;2;NA
335;"Johnson";"0.4";43;96;21;75;NA;NA;NA
152;"Besic";"0.2";44;92;1;91;1;NA;NA
134;"Benteke";"2.6";77;90;60;30;NA;1;NA
241;"Bravo";"0.6";48;88;NA;88;NA;NA;NA
448;"Snodgrass";"0.7";58;87;1;86;NA;NA;NA
418;"Okaka";"0.5";54;85;1;84;NA;1;NA
301;"Gayle";"0.7";62;84;31;53;NA;NA;NA
326;"Austin";"0.4";62;84;37;47;NA;NA;NA
393;"Sissoko";"0.4";54;84;54;30;NA;1;NA
486;"Watson";"0.2";44;84;1;83;NA;NA;NA
500;"Lemina";"0.3";50;84;41;43;NA;NA;NA
291;"Dummett";"0.2";43;83;NA;83;NA;NA;NA
473;"Jakupovic";"0.2";44;83;NA;83;NA;NA;NA
441;"Collins";"0.2";44;82;NA;82;NA;NA;NA
58;"Bruno";"0.3";45;81;42;39;NA;NA;NA
187;"Depoitre";"0.3";52;81;39;42;NA;2;NA
168;"Cranie";"0.2";40;76;NA;76;NA;NA;NA
136;"Robles";"0.2";44;75;NA;75;NA;NA;NA
398;"Kaboul";"0.2";44;75;1;74;NA;NA;NA
361;"Britton";"0.1";45;72;NA;72;NA;NA;NA
325;"Long";"0.4";58;67;16;51;NA;NA;NA
8;"Gibbs";"0.4";50;66;38;28;NA;NA;NA
85;"Defour";"0.4";55;64;45;19;NA;NA;NA
246;"Delph";"0.4";45;63;27;36;1;NA;NA
287;"Darlow";"0.2";44;63;NA;63;NA;1;NA
196;"Chilwell";"0.3";44;62;16;46;NA;NA;NA
82;"Arfield";"0.2";49;61;39;22;NA;NA;NA
288;"Yedlin";"0.3";44;61;32;29;NA;NA;NA
426;"Livermore";"0.2";50;60;22;38;NA;NA;NA
349;"Berahino";"0.4";58;59;1;58;NA;2;NA
89;"Walters";"0.2";53;58;NA;58;NA;NA;NA
304;"Murphy";"0.4";45;58;NA;58;NA;NA;NA
529;"Woodman";"0.2";40;58;NA;58;NA;NA;NA
36;"Mings";"0.3";44;56;NA;56;NA;NA;NA
210;"Ulloa";"0.2";48;55;1;54;NA;NA;NA
532;"Aurier";"0.2";59;55;51;4;NA;NA;NA
323;"Sims";"0.1";44;54;1;53;NA;NA;NA
528;"Anderson";"0.3";45;53;NA;53;NA;NA;NA
5;"Mertesacker";"0.4";49;52;1;51;NA;NA;NA
533;"Krychowiak";"0.2";50;52;26;26;NA;1;NA
33;"Steve Cook";"0.4";49;50;23;27;NA;NA;NA
253;"Gündogan";"0.3";54;50;2;48;NA;NA;NA
298;"Diamé";"0.1";48;48;1;47;NA;NA;NA
343;"Imbula";"0.1";45;47;NA;47;NA;NA;NA
119;"Ward";"0.3";48;46;1;45;NA;NA;NA
445;"Byram";"0.2";44;46;2;44;NA;NA;NA
520;"Sánchez";"0.3";60;46;46;NA;NA;1;NA
25;"Giroud";"1.3";83;45;36;9;1;3;NA
416;"Hughes";"0.1";47;45;1;44;NA;NA;NA
202;"Drinkwater";"0.2";49;44;NA;44;NA;NA;NA
88;"Westwood";"0.1";45;43;2;41;NA;NA;NA
129;"Cabaye";"0.3";55;42;17;25;NA;NA;NA
430;"McClean";"0.1";50;42;2;40;NA;NA;NA
446;"Masuaku";"0.2";44;42;11;31;NA;NA;NA
81;"Taylor";"0.2";43;41;NA;41;NA;NA;NA
410;"Behrami";"0.1";45;41;1;40;NA;NA;NA
545;"Legzdins";"0.1";40;41;NA;41;NA;NA;NA
417;"Deeney";"0.4";64;40;22;18;NA;2;NA
120;"Kelly";"0.2";43;39;2;37;NA;NA;NA
315;"Bednarek";"0.1";43;39;1;38;NA;NA;NA
404;"Janmaat";"0.2";49;38;1;37;NA;1;NA
15;"Walcott";"0.8";72;37;1;36;NA;NA;NA
123;"Schlupp";"0.2";48;37;12;25;NA;NA;NA
178;"Whitehead";"0.1";44;37;NA;37;NA;NA;NA
340;"Arnautovic";"0.7";69;37;26;11;NA;1;NA
490;"Pröpper";"0.1";54;37;22;15;NA;NA;NA
16;"Özil";"1.6";94;36;29;7;NA;NA;NA
49;"Afobe";"0.3";57;36;13;23;NA;NA;NA
263;"Smalling";"1.0";53;36;29;7;NA;NA;NA
470;"Christensen";"0.2";55;36;30;6;NA;NA;NA
309;"Targett";"0.1";43;34;NA;34;NA;NA;NA
427;"Chadli";"0.2";57;34;1;33;NA;NA;NA
160;"Sandro";"0.5";72;33;1;32;NA;1;NA
480;"Chambers";"0.2";48;33;NA;33;NA;NA;NA
499;"Sinclair";"0.1";49;33;NA;33;NA;NA;NA
176;"Lolley";"0.1";44;32;NA;32;NA;NA;NA
506;"Taylor";"0.4";40;32;NA;32;NA;NA;NA
508;"Wilson";"0.3";40;32;NA;32;NA;NA;NA
169;"Stankovic";"0.1";40;31;NA;31;NA;NA;NA
236;"Sturridge";"0.7";80;31;26;5;NA;2;NA
256;"Bernardo Silva";"0.7";76;31;29;2;NA;NA;NA
40;"Pugh";"0.1";48;30;NA;30;NA;NA;NA
249;"Yaya Touré";"0.9";62;30;1;29;NA;NA;NA
396;"Pantilimon";"0.1";45;30;NA;30;NA;NA;NA
173;"van La Parra";"0.1";49;29;2;27;NA;NA;NA
403;"Kabasele";"0.1";45;29;17;12;NA;NA;NA
450;"Noble";"0.2";55;29;8;21;NA;NA;NA
543;"Zappacosta";"0.1";59;29;1;28;NA;1;NA
71;"Murray";"0.2";57;28;NA;28;NA;NA;NA
174;"Hogg";"0.2";44;28;5;23;NA;NA;NA
431;"Leko";"0.1";45;28;1;27;NA;NA;NA
305;"McCarthy";"0.1";45;27;NA;27;NA;NA;NA
334;"Bardsley";"0.1";44;27;NA;27;NA;NA;NA
9;"Jenkinson";"0.2";45;26;1;25;NA;NA;NA
141;"Pennington";"0.1";40;26;NA;26;NA;NA;NA
167;"Hefele";"0.1";43;25;NA;25;NA;NA;NA
356;"van der Hoorn";"0.1";45;25;15;10;NA;NA;NA
1;"Ospina";"0.2";49;23;1;22;NA;NA;NA
462;"Malone";"0.1";43;23;NA;23;NA;NA;NA
50;"Mousset";"0.1";49;22;6;16;NA;NA;NA
84;"Gudmundsson";"0.1";50;22;10;12;NA;NA;NA
158;"Klaassen";"0.4";72;22;17;5;NA;1;NA
466;"de Jong";"0.1";49;22;NA;22;NA;NA;NA
212;"Slimani";"0.3";68;21;13;8;NA;NA;NA
214;"Karius";"0.2";49;21;NA;21;NA;NA;NA
519;"Clucas";"0.0";50;21;18;3;NA;NA;NA
96;"Caballero";"0.1";49;20;NA;20;NA;1;NA
145;"Kenny";"0.1";44;20;7;13;NA;NA;NA
362;"Fulton";"0.1";44;20;1;19;NA;NA;NA
453;"Lanzini";"0.5";68;20;1;19;NA;NA;NA
482;"Riedewald";"0.1";48;20;NA;20;NA;NA;NA
64;"Kayal";"0.1";44;19;NA;19;NA;NA;NA
205;"Mendy";"0.1";45;19;NA;19;NA;NA;NA
338;"Adam";"0.1";48;19;NA;19;NA;NA;NA
451;"Kouyaté";"0.6";50;19;15;4;NA;NA;NA
478;"Murphy";"0.1";52;19;NA;19;NA;NA;NA
217;"Clyne";"0.3";54;18;NA;18;NA;NA;NA
495;"Merino";"0.1";50;18;10;8;NA;NA;NA
86;"Hendrick";"0.1";54;17;3;14;NA;NA;NA
355;"Kingsley";"0.1";45;17;NA;17;NA;NA;NA
113;"Batshuayi";"0.5";81;16;2;14;NA;1;NA
312;"Pied";"0.1";43;16;NA;16;NA;NA;NA
153;"Lennon";"0.1";54;15;2;13;NA;NA;NA
195;"Benalouane";"0.1";44;15;1;14;NA;NA;NA
207;"Musa";"0.5";63;14;1;13;NA;NA;NA
279;"Lingard";"0.3";59;14;2;12;NA;NA;NA
314;"McQueen";"0.1";44;14;NA;14;NA;NA;NA
458;"Sakho";"0.2";55;14;NA;14;NA;NA;NA
527;"Carrillo";"0.0";55;14;12;2;NA;NA;NA
43;"Gosling";"0.1";49;13;4;9;NA;NA;NA
59;"Bong";"0.1";44;11;NA;11;NA;NA;NA
157;"Lookman";"0.1";52;11;NA;11;NA;NA;NA
180;"Scannell";"0.0";45;11;NA;11;NA;NA;NA
184;"Williams";"0.0";49;11;NA;11;NA;NA;NA
190;"Hamer";"0.1";44;11;NA;11;NA;NA;NA
268;"Darmian";"0.3";51;11;1;10;NA;NA;NA
277;"Young";"0.1";49;11;7;4;NA;NA;NA
391;"Winks";"0.1";48;11;1;10;NA;NA;NA
485;"Bartley";"0.1";44;11;NA;11;NA;NA;NA
185;"Wells";"0.0";49;10;NA;10;NA;NA;NA
221;"Sakho";"0.1";49;10;4;6;NA;NA;NA
228;"Lallana";"0.3";74;10;NA;10;NA;NA;NA
369;"Narsingh";"0.0";48;10;1;9;NA;NA;NA
378;"Rose";"0.2";64;10;NA;10;NA;NA;NA
412;"Amrabat";"0.1";50;10;NA;10;NA;NA;NA
428;"Morrison";"0.0";55;10;6;4;NA;NA;NA
261;"Romero";"0.2";48;9;NA;9;NA;NA;NA
360;"Routledge";"0.1";53;9;1;8;NA;NA;NA
366;"Dyer";"0.0";44;9;NA;9;NA;NA;NA
415;"Pereyra";"0.1";58;9;6;3;NA;NA;NA
471;"Musonda";"0.1";48;9;NA;9;NA;NA;NA
525;"Hoedt";"0.1";50;9;7;2;NA;NA;NA
110;"Kenedy";"0.0";48;8;NA;8;NA;NA;NA
237;"Ings";"0.1";54;8;NA;8;NA;NA;NA
238;"Origi";"0.2";74;8;NA;8;NA;NA;NA
