"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
38;"Aké";"3.7";49;950;559;391;1;1;NA
488;"Joselu";"1.1";55;949;726;223;1;6;NA
87;"Brady";"1.7";55;945;789;156;2;8;NA
151;"Barry";"1.5";45;939;544;395;NA;1;NA
240;"Ederson";"4.8";55;889;832;57;1;61;NA
440;"Fonte";"1.8";49;880;748;132;2;3;NA
452;"Obiang";"1.4";45;875;56;819;1;3;NA
192;"Fuchs";"2.8";49;861;756;105;1;7;NA
397;"Gomes";"2.2";45;839;327;512;NA;12;NA
22;"Elneny";"2.6";44;833;23;810;1;3;NA
112;"Chalobah";"1.3";44;820;NA;820;NA;NA;NA
372;"McBurnie";"1.1";45;789;296;493;NA;NA;NA
219;"Matip";"2.7";55;787;750;37;2;6;NA
239;"Solanke";"1.6";47;779;299;480;1;NA;NA
443;"Cresswell";"1.0";50;774;648;126;NA;1;NA
189;"Schmeichel";"4.3";50;758;415;343;1;40;NA
30;"Boruc";"1.8";43;753;NA;753;NA;NA;NA
512;"Jesé";"3.8";57;750;69;681;NA;5;NA
32;"Francis";"1.2";44;743;336;407;NA;2;NA
282;"Pogba";"8.4";80;740;58;682;40;22;NA
347;"Crouch";"1.5";48;726;39;687;2;2;NA
351;"Nordfeldt";"1.1";40;718;NA;718;NA;NA;NA
518;"Wood";"1.4";65;716;75;641;2;9;NA
2;"Cech";"5.3";54;703;547;156;1;59;NA
311;"van Dijk";"2.2";54;686;664;22;1;5;NA
146;"Keane";"6.0";53;677;49;628;1;1;NA
225;"Henderson";"2.2";55;673;615;58;2;9;NA
477;"Manquillo";"1.3";44;668;449;219;NA;3;NA
53;"Mäenpää";"1.2";40;663;NA;663;NA;NA;NA
447;"Zabaleta";"1.8";49;631;489;142;NA;NA;NA
324;"Redmond";"2.7";62;583;503;80;1;2;NA
302;"Pérez";"1.2";54;567;420;147;1;7;NA
299;"Colback";"1.4";43;547;5;542;NA;NA;NA
140;"Jagielka";"3.2";49;546;333;213;NA;2;NA
138;"Baines";"5.1";58;537;443;94;NA;2;NA
461;"Suttner";"0.6";44;537;29;508;NA;4;NA
357;"Mawson";"1.3";50;534;322;212;NA;1;NA
406;"Mason";"1.2";39;516;2;514;1;NA;NA
540;"Krul";"0.9";40;506;NA;506;NA;NA;NA
465;"Haidara";"1.1";39;495;3;492;NA;1;NA
303;"Mitrovic";"1.0";48;490;15;475;NA;1;NA
223;"Alexander-Arnold";"1.1";42;476;12;464;NA;NA;NA
272;"Tuanzebe";"1.7";39;474;3;471;NA;NA;NA
16;"Özil";"1.9";93;470;469;1;63;65;1
54;"Ryan";"0.8";45;460;248;212;NA;9;NA
246;"Delph";"1.0";45;456;340;116;1;4;NA
408;"Cleverley";"1.3";50;454;350;104;NA;4;NA
275;"Fellaini";"1.3";49;438;2;436;NA;NA;NA
71;"Murray";"1.8";58;428;391;37;8;22;NA
263;"Smalling";"1.4";53;426;390;36;1;1;NA
409;"Capoue";"1.9";51;392;253;139;1;NA;NA
292;"Hanley";"0.7";40;371;NA;371;NA;NA;NA
213;"Mignolet";"1.5";49;366;208;158;2;17;NA
288;"Yedlin";"0.6";44;358;261;97;NA;NA;NA
318;"Tadic";"2.2";64;352;318;34;NA;2;NA
483;"Danilo";"2.2";52;351;34;317;NA;NA;NA
91;"Vokes";"2.6";58;347;28;319;4;4;NA
276;"Carrick";"1.2";43;344;1;343;NA;2;NA
61;"Goldson";"0.9";39;341;NA;341;NA;NA;NA
79;"Tarkowski";"0.5";45;341;302;39;2;3;NA
437;"Rodriguez";"0.8";56;338;223;115;1;NA;NA
74;"Heaton";"2.3";48;335;NA;335;NA;NA;NA
113;"Batshuayi";"0.9";81;333;318;15;16;53;NA
280;"Martial";"2.4";80;330;321;9;7;17;NA
328;"Butland";"3.2";50;328;82;246;NA;7;NA
464;"Martina";"0.4";43;327;7;320;NA;1;NA
115;"Hennessey";"1.0";44;325;1;324;NA;2;NA
46;"Lewis Cook";"1.0";44;322;146;176;NA;NA;NA
92;"Gray";"1.3";63;317;259;58;3;4;1
98;"Cahill";"3.3";62;316;46;270;1;3;NA
144;"Holgate";"0.8";43;304;10;294;NA;NA;NA
21;"Iwobi";"0.7";51;296;21;275;NA;3;NA
535;"Sanches";"0.7";48;296;1;295;NA;1;NA
274;"Mata";"2.3";69;279;34;245;NA;3;NA
62;"Knockaert";"0.8";57;275;238;37;NA;3;NA
337;"Allen";"1.5";52;266;162;104;NA;3;NA
390;"Son";"1.5";79;260;255;5;1;14;NA
423;"Evans";"0.8";49;246;119;127;NA;NA;NA
432;"Phillips";"0.9";57;245;169;76;NA;NA;NA
103;"Rüdiger";"1.9";59;243;231;12;1;1;NA
383;"Wimmer";"0.4";44;240;110;130;NA;NA;NA
3;"Martinez";"0.7";40;235;NA;235;NA;NA;NA
99;"Zouma";"2.4";55;235;180;55;NA;NA;NA
66;"March";"0.5";50;233;152;81;NA;2;NA
200;"Albrighton";"1.5";55;233;195;38;NA;NA;NA
283;"McTominay";"0.5";43;231;NA;231;NA;NA;NA
370;"Mesa";"0.5";44;226;NA;226;NA;NA;NA
422;"Nyom";"1.7";50;222;98;124;NA;NA;NA
5;"Mertesacker";"0.7";49;221;208;13;1;3;NA
451;"Kouyaté";"0.5";50;220;159;61;NA;1;NA
174;"Hogg";"0.5";44;215;113;102;NA;1;NA
230;"Mané";"7.3";93;209;19;190;11;9;NA
58;"Bruno";"0.4";45;205;167;38;1;NA;NA
269;"Fosu-Mensah";"1.0";45;205;89;116;NA;NA;NA
128;"Lee Chung-yong";"0.5";44;197;1;196;NA;NA;NA
143;"Williams";"2.3";52;197;136;61;NA;1;NA
345;"Sobhi";"0.4";47;197;85;112;NA;2;NA
346;"Fletcher";"0.7";49;196;137;59;1;2;NA
459;"Fletcher";"0.4";45;195;1;194;2;NA;NA
385;"Dembélé";"1.6";49;193;105;88;1;NA;NA
45;"Ibe";"0.5";49;191;97;94;NA;NA;NA
12;"Mustafi";"1.1";53;185;9;176;NA;NA;NA
401;"Holebas";"0.7";50;184;165;19;NA;4;NA
132;"Milivojevic";"0.4";46;182;106;76;NA;NA;NA
118;"Dann";"0.5";47;179;135;44;NA;NA;NA
187;"Depoitre";"0.5";52;179;113;66;1;2;NA
475;"Robertson";"0.9";47;179;5;174;NA;NA;NA
182;"Ince";"0.6";57;177;124;53;NA;NA;NA
125;"Puncheon";"0.5";47;169;5;164;NA;NA;NA
442;"Reid";"0.8";49;169;21;148;NA;NA;NA
496;"Hayden";"0.4";45;167;102;65;NA;1;NA
270;"Blind";"1.3";53;166;12;154;1;NA;NA
222;"Milner";"2.7";62;160;140;20;NA;2;NA
402;"Britos";"1.0";45;156;114;42;NA;1;NA
436;"Robson-Kanu";"0.4";49;156;53;103;1;NA;NA
131;"Townsend";"1.0";57;152;130;22;NA;4;NA
232;"Wijnaldum";"2.5";67;152;134;18;1;2;NA
19;"Chamberlain";"1.6";57;150;115;35;NA;NA;NA
331;"Cameron";"0.4";44;150;10;140;NA;NA;NA
155;"Gueye";"0.9";49;149;93;56;NA;1;NA
417;"Deeney";"0.5";63;149;137;12;5;13;NA
498;"Walker-Peters";"1.0";42;148;2;146;NA;NA;NA
533;"Krychowiak";"0.4";50;148;91;57;NA;1;NA
277;"Young";"0.4";49;142;110;32;NA;NA;NA
278;"Herrera";"1.5";51;142;112;30;NA;1;NA
434;"Brunt";"0.8";53;142;4;138;NA;NA;NA
11;"Holding";"0.7";46;139;89;50;NA;NA;NA
117;"Tomkins";"0.4";43;139;63;76;NA;NA;NA
188;"Mounie";"0.9";58;135;58;77;1;NA;NA
233;"Woodburn";"0.3";44;133;2;131;NA;NA;NA
51;"King";"1.3";70;127;10;117;NA;1;NA
444;"Ogbonna";"0.7";44;127;67;60;NA;NA;NA
454;"Antonio";"0.4";74;124;106;18;NA;NA;NA
137;"Stekelenburg";"0.4";43;123;NA;123;NA;NA;NA
329;"Grant";"0.3";43;123;NA;123;NA;NA;NA
429;"Yacob";"0.2";44;119;2;117;NA;1;NA
317;"Ward-Prowse";"0.6";51;112;72;40;NA;1;NA
528;"Anderson";"0.5";45;112;NA;112;1;NA;NA
20;"Coquelin";"0.6";44;110;2;108;NA;1;NA
220;"Klavan";"0.6";43;109;65;44;NA;NA;NA
296;"Shelvey";"0.5";53;108;80;28;NA;3;NA
438;"Adrián";"0.4";44;106;NA;106;NA;1;NA
93;"Barnes";"0.3";52;105;49;56;NA;NA;NA
330;"Shawcross";"0.8";48;105;71;34;NA;1;NA
154;"Schneiderlin";"0.6";48;104;5;99;NA;1;NA
332;"Pieters";"0.6";49;100;62;38;NA;NA;NA
156;"Davies";"0.6";53;99;63;36;NA;NA;NA
294;"Lejeune";"0.2";44;98;49;49;NA;NA;NA
391;"Winks";"0.4";48;98;56;42;NA;NA;NA
393;"Sissoko";"0.5";54;98;79;19;NA;NA;NA
175;"Billing";"0.4";45;97;1;96;NA;NA;NA
206;"Ndidi";"0.4";49;97;69;28;NA;NA;NA
203;"Gray";"1.0";53;95;67;28;NA;NA;NA
358;"Olsson";"0.3";50;94;2;92;NA;NA;NA
124;"van Aanholt";"1.0";51;93;47;46;NA;NA;NA
273;"Lindelöf";"0.9";49;91;1;90;NA;NA;NA
453;"Lanzini";"0.6";68;90;89;1;NA;3;NA
4;"Koscielny";"0.9";60;87;80;7;NA;NA;NA
39;"Arter";"0.4";49;87;5;82;NA;NA;NA
42;"Stanislas";"0.2";59;87;63;24;NA;1;NA
321;"Højbjerg";"0.3";44;87;48;39;NA;NA;NA
520;"Sánchez";"0.5";60;87;19;68;NA;NA;NA
529;"Woodman";"0.2";40;87;NA;87;NA;NA;NA
166;"Smith";"0.4";49;86;36;50;NA;NA;NA
325;"Long";"0.4";58;85;57;28;NA;1;NA
435;"Rondón";"0.5";60;85;48;37;NA;NA;NA
500;"Lemina";"0.2";50;85;3;82;NA;NA;NA
549;"Ramsdale";"0.2";40;84;NA;84;NA;NA;NA
425;"McAuley";"0.7";48;83;41;42;NA;1;NA
495;"Merino";"0.2";50;82;12;70;NA;1;NA
456;"Fernandes";"0.2";44;81;44;37;NA;NA;NA
204;"Amartey";"0.2";44;80;1;79;NA;NA;NA
196;"Chilwell";"0.4";43;79;39;40;NA;NA;NA
215;"Lovren";"0.8";53;77;3;74;NA;NA;NA
359;"Sigurdsson";"2.2";81;77;75;2;1;3;NA
400;"Prödl";"0.2";44;77;1;76;NA;NA;NA
449;"Ayew";"1.3";69;74;67;7;NA;2;NA
335;"Johnson";"0.3";42;73;5;68;NA;1;NA
457;"Carroll";"0.2";59;73;8;65;NA;3;NA
35;"Adam Smith";"0.5";48;72;33;39;NA;NA;NA
65;"Sidwell";"0.1";44;71;NA;71;NA;NA;NA
473;"Jakupovic";"0.2";43;69;NA;69;NA;NA;NA
170;"Hudson";"0.2";40;65;NA;65;NA;NA;NA
26;"Welbeck";"0.8";73;63;6;57;NA;1;NA
231;"Grujic";"0.6";43;63;1;62;NA;NA;NA
82;"Arfield";"0.2";49;61;2;59;NA;NA;NA
121;"Delaney";"0.3";42;61;2;59;NA;NA;NA
136;"Robles";"0.2";43;61;NA;61;NA;NA;NA
86;"Hendrick";"0.2";54;60;51;9;1;1;NA
129;"Cabaye";"0.3";54;60;50;10;NA;NA;NA
8;"Gibbs";"0.4";50;59;37;22;NA;NA;NA
152;"Besic";"0.2";44;59;2;57;NA;NA;NA
168;"Cranie";"0.2";40;59;1;58;NA;NA;NA
467;"Aarons";"0.2";44;59;NA;59;NA;NA;NA
33;"Steve Cook";"0.5";48;58;40;18;NA;NA;NA
47;"Fraser";"0.3";52;58;2;56;NA;NA;NA
361;"Britton";"0.1";44;57;NA;57;NA;1;NA
365;"Fer";"0.3";54;57;28;29;NA;NA;NA
418;"Okaka";"0.4";53;57;1;56;NA;NA;NA
506;"Taylor";"0.4";40;56;NA;56;NA;NA;NA
433;"Field";"0.2";45;55;NA;55;NA;NA;NA
258;"Iheanacho";"0.7";66;54;27;27;NA;NA;NA
287;"Darlow";"0.2";44;54;NA;54;NA;NA;NA
123;"Schlupp";"0.2";47;53;39;14;NA;NA;NA
313;"Stephens";"0.2";46;53;2;51;NA;NA;NA
486;"Watson";"0.2";44;52;NA;52;NA;NA;NA
210;"Ulloa";"0.2";48;51;NA;51;NA;NA;NA
319;"Clasie";"0.1";44;51;NA;51;NA;NA;NA
304;"Murphy";"0.4";45;50;NA;50;NA;NA;NA
474;"James";"0.2";44;48;NA;48;NA;NA;NA
532;"Aurier";"0.4";59;48;43;5;NA;NA;NA
241;"Bravo";"0.5";47;46;NA;46;NA;NA;NA
427;"Chadli";"0.3";57;46;5;41;NA;1;NA
326;"Austin";"0.3";61;45;3;42;NA;1;NA
24;"Wilshere";"0.2";54;44;7;37;NA;1;NA
542;"Bony";"0.2";57;44;NA;44;NA;NA;NA
52;"Defoe";"1.7";76;43;32;11;NA;NA;NA
291;"Dummett";"0.1";42;43;NA;43;NA;NA;NA
446;"Masuaku";"0.3";44;43;26;17;NA;NA;NA
543;"Zappacosta";"0.1";59;43;40;3;NA;NA;NA
221;"Sakho";"0.2";49;41;2;39;NA;1;NA
349;"Berahino";"0.3";57;40;21;19;NA;NA;NA
389;"Wanyama";"0.3";48;40;NA;40;NA;NA;NA
85;"Defour";"0.3";55;39;30;9;NA;NA;NA
301;"Gayle";"0.6";61;39;22;17;NA;NA;NA
547;"Green";"0.1";40;39;NA;39;NA;NA;NA
236;"Sturridge";"0.9";80;37;36;1;4;1;NA
315;"Bednarek";"0.1";42;37;NA;37;NA;NA;NA
36;"Mings";"0.2";43;36;NA;36;NA;NA;NA
50;"Mousset";"0.1";49;36;2;34;NA;1;NA
244;"Kompany";"2.0";58;36;1;35;NA;NA;NA
81;"Taylor";"0.2";43;35;NA;35;NA;NA;NA
119;"Ward";"0.2";48;35;17;18;NA;NA;NA
148;"Mirallas";"1.0";61;35;19;16;NA;NA;NA
253;"Gündogan";"0.2";54;35;24;11;NA;NA;NA
398;"Kaboul";"0.2";43;35;NA;35;NA;NA;NA
88;"Westwood";"0.1";44;33;22;11;NA;NA;NA
340;"Arnautovic";"0.6";68;33;1;32;NA;NA;NA
102;"Moses";"0.7";64;32;3;29;NA;1;NA
120;"Kelly";"0.2";42;32;NA;32;NA;NA;NA
445;"Byram";"0.1";43;32;NA;32;NA;NA;NA
491;"Lokilo";"0.2";44;32;NA;32;NA;NA;NA
403;"Kabasele";"0.1";45;31;24;7;NA;NA;NA
441;"Collins";"0.2";43;31;NA;31;NA;NA;NA
448;"Snodgrass";"0.6";58;31;NA;31;NA;NA;NA
554;"Lindegaard";"0.1";40;31;NA;31;NA;NA;NA
366;"Dyer";"0.1";44;30;16;14;NA;NA;NA
371;"Llorente";"0.2";74;30;26;4;1;1;NA
169;"Stankovic";"0.1";40;29;NA;29;NA;NA;NA
178;"Whitehead";"0.1";44;29;NA;29;NA;NA;NA
298;"Diamé";"0.1";47;29;13;16;NA;NA;NA
416;"Hughes";"0.1";46;29;12;17;NA;NA;NA
499;"Sinclair";"0.2";49;29;NA;29;NA;NA;NA
181;"Kachunga";"0.2";59;28;15;13;NA;NA;NA
256;"Bernardo Silva";"0.6";75;28;25;3;1;2;NA
545;"Legzdins";"0.1";40;28;NA;28;NA;NA;NA
173;"van La Parra";"0.1";48;26;12;14;NA;NA;NA
396;"Pantilimon";"0.1";45;26;NA;26;NA;NA;NA
462;"Malone";"0.1";43;26;NA;26;NA;NA;NA
490;"Pröpper";"0.1";54;26;25;1;NA;1;NA
49;"Afobe";"0.2";57;25;12;13;NA;NA;NA
470;"Christensen";"0.2";54;25;3;22;NA;NA;NA
343;"Imbula";"0.1";45;24;NA;24;NA;NA;NA
15;"Walcott";"0.7";71;23;1;22;NA;NA;NA
25;"Giroud";"1.2";82;23;19;4;2;3;NA
59;"Bong";"0.1";44;23;11;12;NA;NA;NA
410;"Behrami";"0.1";45;23;NA;23;NA;NA;NA
176;"Lolley";"0.1";44;22;1;21;NA;1;NA
305;"McCarthy";"0.1";44;22;NA;22;NA;NA;NA
323;"Sims";"0.1";44;22;1;21;NA;NA;NA
145;"Kenny";"0.1";43;21;16;5;NA;NA;NA
268;"Darmian";"0.2";51;21;18;3;NA;NA;NA
322;"Boufal";"0.2";57;21;19;2;NA;NA;NA
404;"Janmaat";"0.1";49;21;NA;21;NA;NA;NA
202;"Drinkwater";"0.2";48;20;11;9;NA;NA;NA
430;"McClean";"0.1";49;20;9;11;NA;NA;NA
515;"Kaikai";"0.1";44;20;NA;20;NA;NA;NA
550;"Souttar";"0.1";40;20;1;19;NA;NA;NA
450;"Noble";"0.2";54;19;11;8;NA;NA;NA
480;"Chambers";"0.2";47;19;NA;19;NA;NA;NA
9;"Jenkinson";"0.2";45;18;NA;18;NA;NA;NA
1;"Ospina";"0.2";48;17;NA;17;NA;NA;NA
84;"Gudmundsson";"0.1";50;17;12;5;1;NA;NA
362;"Fulton";"0.1";44;17;NA;17;NA;NA;NA
279;"Lingard";"0.3";58;16;14;2;NA;NA;NA
426;"Livermore";"0.2";49;16;8;8;NA;NA;NA
557;"Palmer";"0.1";40;16;NA;16;NA;NA;NA
64;"Kayal";"0.1";44;15;NA;15;NA;NA;NA
89;"Walters";"0.1";52;15;NA;15;NA;NA;NA
134;"Benteke";"2.0";76;15;1;14;NA;NA;NA
141;"Pennington";"0.1";40;15;NA;15;NA;NA;NA
48;"Callum Wilson";"0.1";59;14;7;7;NA;NA;NA
309;"Targett";"0.1";43;14;NA;14;NA;NA;NA
96;"Caballero";"0.1";48;13;NA;13;NA;NA;NA
167;"Hefele";"0.1";42;13;NA;13;NA;NA;NA
249;"Yaya Touré";"0.8";61;13;NA;13;1;NA;NA
338;"Adam";"0.1";47;13;7;6;NA;NA;NA
356;"van der Hoorn";"0.1";44;13;8;5;NA;NA;NA
431;"Leko";"0.0";45;13;NA;13;NA;NA;NA
466;"de Jong";"0.1";49;13;NA;13;NA;NA;NA
160;"Sandro";"0.4";71;12;2;10;NA;NA;NA
214;"Karius";"0.2";48;12;NA;12;NA;NA;NA
334;"Bardsley";"0.1";43;12;NA;12;NA;NA;NA
378;"Rose";"0.3";64;12;NA;12;NA;NA;NA
40;"Pugh";"0.1";48;11;7;4;NA;NA;NA
130;"Sako";"0.1";49;11;7;4;NA;NA;NA
207;"Musa";"0.4";62;11;1;10;NA;NA;NA
312;"Pied";"0.1";43;11;NA;11;NA;NA;NA
478;"Murphy";"0.1";50;11;8;3;NA;NA;NA
482;"Riedewald";"0.1";47;11;NA;11;NA;NA;NA
484;"Mendy";"0.4";63;11;NA;11;NA;NA;NA
508;"Wilson";"0.3";40;11;NA;11;NA;NA;NA
517;"Izquierdo";"0.0";59;11;11;NA;NA;NA;NA
43;"Gosling";"0.1";49;10;NA;10;NA;NA;NA
190;"Hamer";"0.1";44;10;NA;10;NA;NA;NA
376;"Vorm";"0.2";49;10;NA;10;NA;NA;NA
415;"Pereyra";"0.1";58;10;NA;10;NA;NA;NA
527;"Carrillo";"0.0";55;10;8;2;NA;NA;NA
157;"Lookman";"0.1";52;9;NA;9;NA;NA;NA
158;"Klaassen";"0.4";71;9;1;8;NA;NA;NA
212;"Slimani";"0.3";67;9;2;7;NA;NA;NA
458;"Sakho";"0.2";55;9;1;8;NA;NA;NA
261;"Romero";"0.1";48;8;NA;8;NA;NA;NA
314;"McQueen";"0.1";43;8;1;7;NA;NA;NA
355;"Kingsley";"0.0";45;8;NA;8;NA;NA;NA
471;"Musonda";"0.1";48;8;NA;8;NA;NA;NA
485;"Bartley";"0.1";44;8;NA;8;NA;NA;NA
153;"Lennon";"0.1";54;7;7;NA;NA;NA;NA
217;"Clyne";"0.3";53;7;NA;7;NA;NA;NA
237;"Ings";"0.1";54;7;NA;7;NA;NA;NA
44;"Gradel";"0.0";50;6;NA;6;NA;NA;NA
