"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
2;"Leno";"2.1";48;37;23;14;NA;NA;NA
67;"Heaton";"0.3";48;37;34;3;NA;NA;NA
52;"Suttner";"5.2";38;36;NA;36;NA;NA;NA
405;"Zabaleta";"2.2";43;36;5;31;NA;NA;NA
118;"Rüdiger";"4.7";60;35;35;NA;NA;NA;NA
162;"Keane";"3.4";49;35;26;9;NA;NA;NA
195;"Zanka";"3.3";44;35;20;15;NA;NA;NA
339;"Oriol Romeu";"1.6";43;34;1;33;NA;NA;NA
451;"Guendouzi";"1.7";44;33;1;32;NA;NA;NA
433;"Neves";"10.6";49;32;4;28;NA;NA;NA
32;"Simpson";"4.9";38;31;NA;31;NA;NA;NA
271;"David Silva";"4.4";85;31;31;NA;1;7;NA
423;"Boly";"4.9";46;31;2;29;NA;NA;NA
113;"Azpilicueta";"9.2";63;30;30;NA;NA;1;NA
479;"Targett";"0.2";42;29;7;22;NA;NA;NA
150;"Milivojevic";"4.8";61;28;27;1;NA;1;NA
213;"Schmeichel";"5.1";50;28;26;2;NA;2;NA
419;"Chicharito";"1.7";61;28;NA;28;NA;NA;NA
458;"Kenedy";"0.7";48;28;NA;28;NA;NA;NA
151;"Zaha";"11.2";67;27;27;NA;NA;NA;NA
273;"De Bruyne";"3.9";97;27;27;NA;NA;5;NA
539;"Diangana";"0.1";45;27;NA;27;NA;NA;NA
57;"Kayal";"0.5";44;26;NA;26;NA;NA;NA
138;"Tomkins";"2.7";43;26;18;8;NA;NA;NA
358;"Walker-Peters";"1.1";42;26;NA;26;NA;NA;NA
452;"Gunn";"0.3";43;26;5;21;NA;NA;NA
28;"Daniels";"3.9";42;25;NA;25;NA;NA;NA
72;"Tarkowski";"4.5";47;25;23;2;NA;NA;NA
299;"Herrera";"1.4";50;25;7;18;NA;NA;NA
140;"Kelly";"5.4";39;24;NA;24;NA;NA;NA
15;"Iwobi";"1.6";54;23;19;4;NA;NA;NA
282;"De Gea";"14.9";57;23;18;5;NA;NA;NA
413;"Obiang";"0.9";43;23;NA;23;NA;NA;NA
262;"Stones";"5.4";52;21;19;2;NA;1;NA
422;"Norris";"2.0";40;21;NA;21;NA;NA;NA
93;"Connolly";"1.8";38;19;NA;19;NA;NA;NA
149;"Townsend";"2.7";58;19;18;1;NA;NA;NA
90;"Morrison";"0.7";47;18;18;NA;NA;NA;NA
509;"Rico";"0.4";44;18;11;7;NA;NA;NA
303;"McTominay";"0.7";42;17;NA;17;NA;NA;NA
310;"Yedlin";"0.9";45;17;1;16;NA;NA;NA
16;"Elneny";"2.2";42;16;NA;16;NA;NA;NA
58;"March";"1.2";50;16;4;12;NA;NA;NA
201;"Hogg";"0.3";44;16;1;15;NA;NA;NA
370;"Lucas Moura";"6.7";68;16;NA;16;NA;NA;NA
462;"Shaqiri";"3.3";71;16;15;1;NA;1;NA
20;"Maitland-Niles";"0.4";44;15;4;11;NA;NA;NA
74;"Taylor";"0.4";44;15;11;4;NA;NA;NA
406;"Rice";"1.2";44;15;3;12;NA;NA;NA
53;"Schelotto";"2.0";38;14;NA;14;NA;NA;NA
109;"Madine";"1.1";44;14;NA;14;NA;NA;NA
125;"Pedro";"3.4";63;14;13;1;NA;NA;NA
215;"Morgan";"0.9";45;14;11;3;NA;NA;NA
265;"Walker";"10.4";64;14;13;1;NA;NA;NA
527;"Mendy";"1.1";45;14;NA;14;NA;NA;NA
45;"King";"2.4";63;13;6;7;NA;NA;NA
241;"Clyne";"0.4";44;13;7;6;NA;NA;NA
87;"Wood";"0.5";62;12;12;NA;NA;1;NA
220;"Maguire";"9.1";54;12;12;NA;NA;NA;NA
556;"Valery";"0.3";40;12;1;11;NA;NA;NA
27;"Steve Cook";"6.1";44;11;3;8;NA;NA;NA
110;"Reid";"0.7";52;11;NA;11;NA;NA;NA
224;"Albrighton";"0.6";51;11;5;6;NA;NA;NA
553;"Woodman";"0.2";40;11;NA;11;NA;NA;NA
82;"Cork";"0.6";46;10;2;8;NA;NA;NA
124;"Willian";"4.2";72;10;10;NA;NA;NA;NA
274;"Gündogan";"2.1";54;10;4;6;NA;NA;NA
356;"Davies";"2.2";56;10;3;7;NA;NA;NA
390;"Doucouré";"2.3";59;10;9;1;NA;NA;NA
478;"Schürrle";"2.9";56;10;8;2;NA;NA;NA
533;"Schofield";"0.1";40;10;NA;10;NA;NA;NA
65;"Locadia";"0.5";53;9;1;8;NA;NA;NA
76;"Gudmundsson";"1.3";56;9;NA;9;NA;NA;NA
182;"Cairney";"0.5";47;9;1;8;NA;NA;NA
193;"Löwe";"0.1";44;9;1;8;NA;NA;NA
459;"Jorginho";"6.4";47;9;NA;9;NA;NA;NA
537;"Brian Murphy";"0.2";40;9;NA;9;NA;NA;NA
66;"Andone";"0.3";50;8;NA;8;NA;NA;NA
157;"Coleman";"1.1";52;8;5;3;NA;NA;NA
269;"Delph";"0.3";53;8;1;7;NA;NA;NA
293;"Young";"1.7";57;8;2;6;NA;NA;NA
327;"Joselu";"2.6";48;8;NA;8;NA;NA;NA
272;"Fernandinho";"4.0";53;7;6;1;NA;NA;NA
331;"Yoshida";"0.7";41;7;NA;7;NA;NA;NA
345;"Armstrong";"0.4";51;7;1;6;NA;NA;NA
347;"Long";"1.8";47;7;5;2;NA;NA;NA
369;"Sissoko";"0.3";49;7;2;5;NA;NA;NA
389;"Capoue";"0.5";49;7;2;5;NA;NA;NA
446;"Sema";"0.3";46;7;2;5;NA;NA;NA
178;"Bettinelli";"0.4";43;6;NA;6;NA;NA;NA
198;"Kongolo";"0.3";43;6;NA;6;NA;NA;NA
206;"Pritchard";"0.1";48;6;2;4;NA;NA;NA
210;"Depoitre";"0.5";51;6;1;5;NA;NA;NA
259;"Solanke";"0.3";47;6;NA;6;NA;NA;NA
281;"Jesus";"2.2";101;6;6;NA;3;2;NA
312;"Lascelles";"2.9";47;6;NA;6;NA;NA;NA
376;"Cathcart";"0.9";45;6;1;5;NA;NA;NA
5;"Monreal";"0.8";54;5;NA;5;NA;NA;NA
31;"Aké";"4.3";50;5;1;4;NA;NA;NA
183;"McDonald";"0.2";43;5;NA;5;NA;NA;NA
243;"Matip";"0.2";49;5;NA;5;NA;NA;NA
306;"Lukaku";"4.0";107;5;5;NA;NA;NA;NA
517;"Quina";"0.1";44;5;NA;5;NA;NA;NA
62;"Murray";"2.4";63;4;1;3;NA;NA;NA
127;"Barkley";"1.8";52;4;2;2;NA;NA;NA
142;"van Aanholt";"4.0";54;4;4;NA;NA;NA;NA
164;"Walcott";"3.2";61;4;4;NA;NA;NA;NA
230;"Choudhury";"0.2";43;4;NA;4;NA;NA;NA
315;"Manquillo";"0.3";43;4;NA;4;NA;NA;NA
363;"Lamela";"0.4";61;4;3;1;NA;NA;NA
431;"Vinagre";"0.1";43;4;NA;4;NA;NA;NA
538;"Whiteman";"0.2";40;4;NA;4;NA;NA;NA
542;"Martínez";"0.3";40;4;NA;4;NA;NA;NA
70;"Mee";"1.8";47;3;2;1;NA;NA;NA
141;"Schlupp";"1.9";44;3;1;2;NA;NA;NA
180;"Ream";"0.2";42;3;NA;3;NA;NA;NA
186;"Ayité";"0.1";43;3;NA;3;NA;NA;NA
223;"Mahrez";"2.1";83;3;NA;3;NA;1;NA
266;"Danilo";"0.4";51;3;3;NA;NA;NA;NA
365;"Alli";"3.0";89;3;3;NA;NA;NA;NA
392;"Hughes";"0.6";49;3;NA;3;NA;NA;NA
435;"Costa";"0.5";48;3;NA;3;NA;NA;NA
460;"Christie";"0.2";42;3;1;2;NA;NA;NA
494;"Lerma";"0.3";45;3;NA;3;NA;NA;NA
519;"Dendoncker";"0.3";43;3;NA;3;NA;NA;NA
11;"Lichtsteiner";"0.9";45;2;NA;2;NA;NA;NA
12;"Sokratis";"1.2";51;2;1;1;NA;NA;NA
17;"Xhaka";"2.8";53;2;NA;2;NA;NA;NA
55;"Knockaert";"0.5";52;2;NA;2;NA;NA;NA
83;"Lennon";"0.4";49;2;NA;2;NA;NA;NA
84;"Vokes";"1.3";53;2;NA;2;NA;NA;NA
92;"Ecuele Manga";"0.2";44;2;1;1;NA;NA;NA
132;"Loftus-Cheek";"0.5";52;2;NA;2;NA;NA;NA
184;"Sessegnon";"2.1";60;2;1;1;NA;NA;NA
197;"Hadergjonaj";"0.1";44;2;NA;2;NA;NA;NA
242;"Gomez";"1.2";49;2;NA;2;NA;NA;NA
255;"Fabinho";"0.7";55;2;1;1;NA;NA;NA
307;"Elliot";"0.2";43;2;NA;2;NA;NA;NA
313;"Dummett";"0.2";44;2;NA;2;NA;NA;NA
348;"Austin";"0.4";55;2;NA;2;NA;NA;NA
354;"Rose";"0.9";58;2;NA;2;NA;NA;NA
387;"Chalobah";"0.1";44;2;NA;2;NA;NA;NA
418;"Carroll";"0.1";54;2;2;NA;NA;NA;NA
444;"Wickham";"0.1";49;2;NA;2;NA;NA;NA
486;"Meyer";"0.2";56;2;NA;2;NA;NA;NA
516;"Fernández";"0.3";44;2;NA;2;NA;NA;NA
569;"Nasri";"1.2";55;2;1;1;NA;NA;NA
4;"Bellerín";"5.8";54;1;NA;1;NA;NA;NA
6;"Holding";"0.4";43;1;NA;1;NA;NA;NA
68;"Pope";"0.2";48;1;1;NA;NA;NA;NA
75;"Bardsley";"0.1";42;1;NA;1;NA;NA;NA
86;"Wells";"0.9";45;1;NA;1;NA;NA;NA
89;"Smithies";"0.1";43;1;NA;1;NA;NA;NA
94;"Bennett";"0.4";44;1;1;NA;NA;NA;NA
96;"Jazz Richards";"0.6";39;1;NA;1;NA;NA;NA
98;"Ralls";"0.1";46;1;NA;1;NA;NA;NA
143;"Sakho";"1.8";49;1;NA;1;NA;NA;NA
170;"Lookman";"0.1";51;1;NA;1;NA;NA;NA
196;"Malone";"1.3";40;1;NA;1;NA;NA;NA
205;"Sabiri";"0.1";43;1;NA;1;NA;NA;NA
208;"Bacuna";"0.1";43;1;NA;1;NA;NA;NA
217;"Simpson";"0.2";42;1;NA;1;NA;NA;NA
218;"Benalouane";"0.9";39;1;NA;1;NA;NA;NA
225;"Gray";"0.8";54;1;1;NA;NA;NA;NA
235;"Okazaki";"0.6";52;1;NA;1;NA;NA;NA
279;"Zinchenko";"0.0";47;1;NA;1;NA;NA;NA
285;"Jones";"0.5";51;1;NA;1;NA;NA;NA
295;"Sánchez";"1.2";100;1;NA;1;NA;NA;NA
296;"Matic";"0.8";50;1;NA;1;NA;NA;NA
298;"Fellaini";"0.5";48;1;NA;1;NA;NA;NA
309;"Dubravka";"0.6";50;1;1;NA;NA;NA;NA
359;"Sánchez";"1.4";58;1;NA;1;NA;NA;NA
361;"Dier";"1.1";47;1;NA;1;NA;NA;NA
373;"Gomes";"0.3";43;1;NA;1;NA;NA;NA
380;"Kabasele";"0.3";44;1;NA;1;NA;NA;NA
382;"Mariappa";"0.2";42;1;NA;1;NA;NA;NA
386;"Masina";"0.1";43;1;1;NA;NA;NA;NA
399;"Adrián";"0.3";43;1;NA;1;NA;NA;NA
432;"Jota";"0.8";59;1;1;NA;NA;NA;NA
440;"Bernardo";"0.1";42;1;NA;1;NA;NA;NA
455;"Le Marchand";"0.2";42;1;NA;1;NA;NA;NA
467;"Cunningham";"0.1";42;1;NA;1;NA;NA;NA
503;"Montoya";"0.1";43;1;NA;1;NA;NA;NA
506;"Mina";"0.8";54;1;1;NA;NA;NA;NA
511;"Fosu-Mensah";"0.4";45;1;NA;1;NA;NA;NA
512;"Zambo Anguissa";"0.1";44;1;NA;1;NA;NA;NA
549;"Foyth";"0.3";50;1;NA;1;NA;NA;NA
550;"Obafemi";"0.0";50;1;NA;1;NA;NA;NA
552;"Nketiah";"0.0";50;1;NA;1;NA;NA;NA
560;"Xande Silva";"0.1";45;1;NA;1;NA;NA;NA
