"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
49;"Duffy";"7.6";47;418;321;97;NA;NA;NA
468;"Alisson";"20.7";57;418;398;20;NA;8;NA
62;"Murray";"6.0";67;408;357;51;4;6;NA
524;"Success";"3.8";46;403;4;399;NA;NA;NA
172;"Sigurdsson";"8.8";75;383;380;3;10;46;NA
480;"Mitrovic";"18.5";66;377;316;61;3;4;NA
189;"Kamara";"7.9";43;362;4;358;NA;1;NA
179;"Button";"1.7";40;361;12;349;NA;NA;NA
135;"Hennessey";"6.7";45;356;170;186;NA;NA;NA
445;"Foster";"4.0";45;351;21;330;NA;NA;NA
221;"Pereira";"6.7";51;350;270;80;NA;NA;NA
48;"Dunk";"4.7";45;333;263;70;NA;NA;NA
202;"Billing";"2.3";45;322;6;316;NA;NA;NA
464;"Balbuena";"1.1";44;321;266;55;NA;NA;NA
504;"Camarasa";"1.7";46;310;10;300;NA;NA;NA
246;"van Dijk";"18.8";61;308;305;3;NA;4;NA
357;"Trippier";"19.9";61;295;205;90;2;NA;NA
42;"Brooks";"3.3";52;289;213;76;NA;NA;NA
490;"Hart";"8.7";45;282;42;240;NA;NA;NA
155;"Stekelenburg";"3.7";40;281;3;278;NA;NA;NA
458;"Kenedy";"1.6";49;254;34;220;NA;NA;NA
219;"Chilwell";"3.6";52;250;173;77;NA;1;NA
367;"Son";"2.8";84;236;235;1;21;50;NA
136;"Speroni";"9.7";40;227;1;226;NA;NA;NA
56;"Stephens";"3.9";44;214;1;213;NA;NA;NA
116;"David Luiz";"6.2";56;204;171;33;NA;NA;NA
95;"Peltier";"2.8";38;192;NA;192;NA;NA;NA
25;"Boruc";"6.1";40;185;NA;185;NA;NA;NA
22;"Lacazette";"9.0";96;179;162;17;NA;7;NA
233;"Maddison";"5.7";68;178;147;31;NA;3;NA
265;"Walker";"14.0";65;176;175;1;NA;2;NA
258;"Ings";"3.3";54;175;12;163;NA;NA;NA
154;"Pickford";"15.7";50;174;126;48;NA;NA;NA
162;"Keane";"4.6";50;167;159;8;NA;2;NA
364;"Eriksen";"5.1";92;164;164;NA;21;41;NA
539;"Diangana";"0.3";45;160;16;144;NA;NA;NA
433;"Neves";"14.3";50;157;6;151;NA;NA;NA
131;"Hudson-Odoi";"2.0";42;154;NA;154;NA;NA;NA
101;"Paterson";"1.4";53;148;60;88;NA;2;NA
391;"Pereyra";"15.6";63;148;37;111;NA;NA;NA
24;"Begovic";"4.0";45;144;89;55;NA;NA;NA
310;"Yedlin";"1.5";45;141;15;126;NA;NA;NA
498;"Kepa";"5.6";55;128;118;10;NA;NA;NA
151;"Zaha";"14.0";67;116;103;13;1;4;NA
105;"Ward";"0.4";43;115;NA;115;NA;NA;NA
127;"Barkley";"5.1";57;115;33;82;NA;NA;NA
102;"Gunnarsson";"0.7";44;110;4;106;NA;NA;NA
378;"Holebas";"11.1";47;109;3;106;NA;NA;NA
410;"Masuaku";"1.7";43;107;4;103;NA;NA;NA
57;"Kayal";"1.0";44;100;3;97;NA;NA;NA
328;"McCarthy";"3.3";45;95;4;91;NA;NA;NA
383;"Kiko Femenía";"1.6";42;95;NA;95;NA;NA;NA
234;"Vardy";"4.2";89;92;86;6;NA;2;NA
106;"Murphy";"0.6";48;91;5;86;NA;NA;NA
4;"Bellerín";"10.5";54;89;38;51;NA;NA;NA
223;"Mahrez";"2.9";85;87;87;NA;17;14;NA
126;"Kanté";"16.3";49;86;20;66;NA;NA;NA
335;"Bednarek";"3.8";39;85;NA;85;NA;NA;NA
365;"Alli";"3.4";89;85;85;NA;13;15;NA
276;"Bernardo Silva";"6.7";75;82;77;5;NA;3;NA
192;"Schindler";"3.0";43;81;6;75;NA;NA;NA
405;"Zabaleta";"2.7";43;81;61;20;NA;NA;NA
27;"Steve Cook";"8.3";46;80;54;26;NA;NA;NA
209;"Quaner";"3.4";43;80;NA;80;NA;NA;NA
409;"Diop";"0.7";43;79;67;12;NA;NA;NA
262;"Stones";"6.5";53;78;72;6;NA;1;NA
332;"Cédric";"4.6";44;76;1;75;NA;NA;NA
242;"Gomez";"3.9";51;72;59;13;NA;NA;NA
462;"Shaqiri";"2.8";70;69;60;9;NA;4;NA
439;"Steele";"1.4";40;68;NA;68;NA;NA;NA
76;"Gudmundsson";"2.7";59;67;15;52;NA;NA;NA
423;"Boly";"4.8";46;66;6;60;NA;NA;NA
157;"Coleman";"1.6";52;65;62;3;NA;1;NA
269;"Delph";"0.5";53;64;59;5;NA;NA;NA
478;"Schürrle";"4.5";59;63;36;27;NA;NA;NA
392;"Hughes";"1.2";50;60;2;58;NA;NA;NA
80;"Westwood";"1.7";45;59;1;58;NA;NA;NA
118;"Rüdiger";"5.3";60;55;50;5;NA;1;NA
419;"Chicharito";"2.1";62;54;54;NA;2;7;NA
257;"Firmino";"16.7";92;53;53;NA;1;6;NA
431;"Vinagre";"0.2";43;50;NA;50;NA;NA;NA
451;"Guendouzi";"1.8";45;50;NA;50;NA;NA;NA
493;"Rondón";"1.5";57;50;19;31;NA;NA;NA
394;"Deulofeu";"0.7";54;49;4;45;NA;NA;NA
522;"Stankovic";"3.7";39;49;NA;49;NA;NA;NA
8;"Kolasinac";"0.7";49;48;27;21;1;NA;NA
58;"March";"1.3";50;48;25;23;NA;NA;NA
413;"Obiang";"1.1";44;48;1;47;NA;NA;NA
113;"Azpilicueta";"9.9";63;47;46;1;NA;NA;NA
191;"Lössl";"1.6";44;47;7;40;NA;NA;NA
225;"Gray";"1.3";54;47;22;25;NA;NA;NA
351;"Lloris";"4.2";54;47;47;NA;NA;NA;NA
88;"Etheridge";"5.6";45;45;3;42;NA;NA;NA
281;"Jesus";"1.6";101;45;45;NA;17;6;NA
140;"Kelly";"5.8";39;42;NA;42;NA;NA;NA
52;"Suttner";"5.0";38;41;NA;41;NA;NA;NA
182;"Cairney";"0.6";48;41;4;37;NA;NA;NA
213;"Schmeichel";"5.1";50;37;25;12;NA;NA;NA
549;"Foyth";"0.7";50;37;32;5;NA;NA;NA
28;"Daniels";"4.4";42;36;22;14;NA;NA;NA
149;"Townsend";"2.1";57;36;25;11;NA;NA;NA
124;"Willian";"5.7";74;35;31;4;NA;NA;NA
483;"Jonny";"1.7";44;35;NA;35;NA;NA;NA
303;"McTominay";"0.7";43;33;NA;33;NA;NA;NA
125;"Pedro";"4.8";63;32;23;9;1;NA;NA
267;"Mendy";"8.4";62;32;6;26;NA;NA;NA
167;"Schneiderlin";"1.5";43;31;NA;31;NA;NA;NA
339;"Oriol Romeu";"1.8";43;31;NA;31;NA;NA;NA
459;"Jorginho";"8.3";49;31;8;23;NA;NA;NA
353;"Alderweireld";"3.0";59;30;30;NA;NA;NA;NA
527;"Mendy";"1.3";45;29;4;25;NA;NA;NA
142;"van Aanholt";"4.0";54;28;19;9;NA;NA;NA
239;"Lovren";"2.0";49;27;22;5;NA;NA;NA
138;"Tomkins";"2.9";43;26;5;21;NA;NA;NA
147;"McArthur";"1.4";47;26;5;21;NA;NA;NA
201;"Hogg";"0.5";44;26;1;25;NA;NA;NA
45;"King";"2.7";63;24;22;2;NA;3;NA
164;"Walcott";"4.6";63;24;16;8;NA;1;NA
254;"Milner";"4.3";56;24;12;12;NA;NA;NA
286;"Shaw";"5.5";50;24;3;21;NA;NA;NA
422;"Norris";"2.2";40;24;1;23;NA;NA;NA
489;"Snodgrass";"0.2";53;24;20;4;NA;NA;NA
274;"Gündogan";"2.4";54;23;15;8;NA;NA;NA
370;"Lucas Moura";"9.9";70;23;17;6;NA;NA;NA
84;"Vokes";"1.8";53;22;2;20;NA;NA;NA
16;"Elneny";"2.3";43;21;NA;21;NA;NA;NA
327;"Joselu";"3.2";49;21;NA;21;NA;NA;NA
506;"Mina";"0.8";54;21;21;NA;NA;NA;NA
516;"Fernández";"0.5";44;21;3;18;NA;NA;NA
31;"Aké";"4.8";50;19;15;4;NA;NA;NA
55;"Knockaert";"0.9";55;18;5;13;NA;NA;NA
183;"McDonald";"0.2";43;18;NA;18;NA;NA;NA
199;"Mooy";"2.1";51;18;9;9;NA;NA;NA
494;"Lerma";"0.4";45;18;2;16;NA;NA;NA
6;"Holding";"0.9";44;17;2;15;NA;1;NA
109;"Madine";"1.1";44;17;NA;17;NA;NA;NA
450;"Torreira";"2.5";49;16;6;10;NA;NA;NA
533;"Schofield";"0.1";40;16;NA;16;NA;NA;NA
178;"Bettinelli";"0.5";44;15;NA;15;NA;NA;NA
389;"Capoue";"1.0";50;15;NA;15;NA;NA;NA
2;"Leno";"1.8";48;14;5;9;NA;NA;NA
53;"Schelotto";"1.6";38;14;NA;14;NA;NA;NA
195;"Zanka";"3.0";44;14;3;11;NA;NA;NA
406;"Rice";"0.4";44;14;11;3;NA;NA;NA
146;"Puncheon";"0.7";43;13;NA;13;NA;NA;NA
272;"Fernandinho";"5.4";54;13;6;7;NA;NA;NA
435;"Costa";"0.5";48;13;NA;13;NA;NA;NA
15;"Iwobi";"1.2";55;12;4;8;NA;NA;NA
345;"Armstrong";"0.6";51;12;1;11;NA;NA;NA
91;"Bamba";"1.3";45;11;1;10;NA;NA;NA
208;"Bacuna";"0.2";43;11;NA;11;NA;NA;NA
387;"Chalobah";"0.1";45;11;NA;11;NA;NA;NA
456;"Seri";"2.2";52;11;5;6;NA;NA;NA
72;"Tarkowski";"4.1";47;10;1;9;NA;NA;NA
96;"Jazz Richards";"0.7";39;10;NA;10;NA;NA;NA
110;"Reid";"0.7";52;10;1;9;NA;NA;NA
356;"Davies";"2.2";56;10;9;1;NA;NA;NA
448;"Gibbs-White";"0.4";43;10;NA;10;NA;NA;NA
9;"Chambers";"0.9";42;9;3;6;NA;NA;NA
93;"Connolly";"1.0";38;9;NA;9;NA;NA;NA
282;"De Gea";"15.5";57;9;3;6;NA;NA;NA
309;"Dubravka";"0.6";50;9;8;1;NA;NA;NA
312;"Lascelles";"3.2";47;9;1;8;NA;NA;NA
376;"Cathcart";"1.0";45;9;1;8;NA;NA;NA
83;"Lennon";"0.9";50;8;NA;8;NA;NA;NA
141;"Schlupp";"2.1";44;8;NA;8;NA;NA;NA
150;"Milivojevic";"2.7";60;8;5;3;NA;1;NA
284;"Smalling";"1.7";57;8;4;4;NA;NA;NA
292;"Lindelöf";"0.8";48;8;NA;8;NA;NA;NA
363;"Lamela";"0.8";63;8;NA;8;NA;NA;NA
32;"Simpson";"4.2";39;7;NA;7;NA;NA;NA
134;"Morata";"2.6";87;7;7;NA;1;1;NA
252;"Wijnaldum";"1.4";55;7;3;4;NA;NA;NA
302;"Pogba";"10.5";79;7;4;3;NA;NA;NA
354;"Rose";"0.8";58;7;7;NA;NA;NA;NA
475;"Moutinho";"2.7";53;7;NA;7;NA;NA;NA
537;"Brian Murphy";"0.2";40;7;NA;7;NA;NA;NA
26;"Francis";"0.5";44;6;6;NA;NA;NA;NA
94;"Bennett";"0.6";45;6;1;5;NA;NA;NA
330;"Bertrand";"3.0";48;6;NA;6;NA;NA;NA
331;"Yoshida";"0.7";41;6;NA;6;NA;NA;NA
361;"Dier";"1.7";48;6;3;3;NA;NA;NA
369;"Sissoko";"0.3";49;6;3;3;NA;NA;NA
17;"Xhaka";"3.0";53;5;NA;5;NA;NA;NA
196;"Malone";"1.5";40;5;NA;5;NA;NA;NA
220;"Maguire";"9.5";54;5;NA;5;NA;NA;NA
293;"Young";"1.1";57;5;1;4;NA;NA;NA
396;"Deeney";"2.5";59;5;NA;5;NA;NA;NA
399;"Adrián";"0.3";43;5;NA;5;NA;NA;NA
13;"Özil";"3.5";82;4;2;2;NA;NA;NA
14;"Ramsey";"1.3";73;4;3;1;NA;NA;NA
50;"Bruno";"0.7";44;4;2;2;NA;NA;NA
206;"Pritchard";"0.1";48;4;NA;4;NA;NA;NA
210;"Depoitre";"0.5";51;4;1;3;NA;NA;NA
215;"Morgan";"0.9";45;4;2;2;NA;NA;NA
218;"Benalouane";"1.0";39;4;NA;4;NA;NA;NA
224;"Albrighton";"0.5";51;4;2;2;NA;NA;NA
236;"Iheanacho";"1.3";59;4;2;2;NA;NA;NA
305;"Rashford";"5.0";67;4;2;2;NA;NA;NA
313;"Dummett";"0.2";44;4;NA;4;NA;NA;NA
447;"Wilshere";"1.1";48;4;1;3;NA;NA;NA
455;"Le Marchand";"0.2";42;4;NA;4;NA;NA;NA
512;"Zambo Anguissa";"0.1";44;4;NA;4;NA;NA;NA
519;"Dendoncker";"0.4";43;4;NA;4;NA;NA;NA
542;"Martínez";"0.3";40;4;NA;4;NA;NA;NA
59;"Groß";"1.6";67;3;2;1;NA;NA;NA
66;"Andone";"0.2";50;3;3;NA;NA;NA;NA
70;"Mee";"2.1";47;3;NA;3;NA;NA;NA
98;"Ralls";"0.1";47;3;NA;3;NA;NA;NA
133;"Giroud";"2.1";77;3;3;NA;NA;1;NA
175;"Calvert-Lewin";"0.7";53;3;NA;3;NA;NA;NA
184;"Sessegnon";"2.6";60;3;2;1;NA;NA;NA
382;"Mariappa";"0.3";42;3;NA;3;NA;NA;NA
395;"Gray";"0.9";60;3;NA;3;NA;NA;NA
428;"Batth";"0.8";40;3;NA;3;NA;NA;NA
430;"Coady";"0.6";45;3;NA;3;NA;NA;NA
438;"Bonatini";"0.5";47;3;NA;3;NA;NA;NA
508;"André Gomes";"0.2";54;3;1;2;NA;NA;NA
509;"Rico";"0.2";44;3;NA;3;NA;NA;NA
513;"Vietto";"0.6";55;3;NA;3;NA;NA;NA
538;"Whiteman";"0.1";40;3;NA;3;NA;NA;NA
556;"Valery";"0.0";40;3;NA;3;NA;NA;NA
5;"Monreal";"0.9";54;2;NA;2;NA;NA;NA
29;"Adam Smith";"0.6";45;2;NA;2;NA;NA;NA
34;"Pugh";"0.4";43;2;NA;2;NA;NA;NA
37;"Gosling";"0.1";48;2;NA;2;NA;NA;NA
51;"Bong";"0.2";45;2;NA;2;NA;NA;NA
74;"Taylor";"0.3";44;2;NA;2;NA;NA;NA
89;"Smithies";"0.1";43;2;NA;2;NA;NA;NA
186;"Ayité";"0.1";43;2;NA;2;NA;NA;NA
188;"Fonte";"0.2";44;2;NA;2;NA;NA;NA
197;"Hadergjonaj";"0.1";44;2;NA;2;NA;NA;NA
226;"Amartey";"0.2";43;2;NA;2;NA;NA;NA
227;"Ndidi";"1.0";49;2;NA;2;NA;NA;NA
297;"Mata";"1.1";62;2;1;1;NA;NA;NA
298;"Fellaini";"0.7";49;2;NA;2;NA;NA;NA
326;"Pérez";"1.2";61;2;1;1;NA;NA;NA
329;"Forster";"0.7";43;2;NA;2;NA;NA;NA
336;"Hoedt";"0.3";43;2;NA;2;NA;NA;NA
343;"Redmond";"0.3";52;2;1;1;NA;NA;NA
347;"Long";"1.0";48;2;NA;2;NA;NA;NA
355;"Vertonghen";"4.3";59;2;NA;2;NA;NA;NA
360;"Aurier";"0.7";58;2;2;NA;NA;NA;NA
402;"Cresswell";"0.6";51;2;2;NA;NA;NA;NA
411;"Noble";"0.3";49;2;1;1;NA;NA;NA
432;"Jota";"0.9";59;2;1;1;NA;NA;NA
474;"Fabri";"0.3";43;2;NA;2;NA;NA;NA
500;"Traoré";"0.3";53;2;NA;2;NA;NA;NA
507;"Bernard";"0.3";59;2;2;NA;NA;NA;NA
511;"Fosu-Mensah";"0.4";45;2;NA;2;NA;NA;NA
518;"Carlos Sánchez";"0.2";44;2;NA;2;NA;NA;NA
553;"Woodman";"0.0";40;2;NA;2;NA;NA;NA
1;"Cech";"1.4";49;1;1;NA;NA;NA;NA
7;"Mustafi";"1.3";54;1;NA;1;NA;NA;NA
12;"Sokratis";"1.1";51;1;NA;1;NA;NA;NA
18;"Mkhitaryan";"5.1";67;1;1;NA;NA;NA;NA
61;"Izquierdo";"0.1";59;1;1;NA;NA;NA;NA
73;"Long";"0.4";42;1;NA;1;NA;NA;NA
79;"Brady";"0.0";54;1;NA;1;NA;NA;NA
82;"Cork";"0.4";46;1;NA;1;NA;NA;NA
86;"Wells";"1.0";45;1;NA;1;NA;NA;NA
99;"Hoilett";"0.1";50;1;1;NA;NA;NA;NA
103;"Pilkington";"0.1";44;1;NA;1;NA;NA;NA
132;"Loftus-Cheek";"0.6";52;1;1;NA;NA;NA;NA
143;"Sakho";"1.4";49;1;1;NA;NA;NA;NA
153;"Sørloth";"0.2";48;1;NA;1;NA;NA;NA
160;"Holgate";"0.1";44;1;NA;1;NA;NA;NA
168;"Gueye";"0.3";48;1;NA;1;NA;NA;NA
174;"Baningime";"0.1";43;1;NA;1;NA;NA;NA
198;"Kongolo";"0.2";43;1;1;NA;NA;NA;NA
205;"Sabiri";"0.1";43;1;NA;1;NA;NA;NA
230;"Choudhury";"0.1";43;1;NA;1;NA;NA;NA
235;"Okazaki";"0.6";52;1;NA;1;NA;NA;NA
240;"Moreno";"0.3";42;1;NA;1;NA;NA;NA
264;"Otamendi";"2.6";61;1;1;NA;NA;NA;NA
294;"Dalot";"0.0";53;1;1;NA;NA;NA;NA
300;"Lingard";"2.0";67;1;NA;1;NA;NA;NA
311;"Clark";"0.2";45;1;NA;1;NA;NA;NA
317;"Ritchie";"0.4";58;1;NA;1;NA;NA;NA
318;"Shelvey";"0.5";53;1;NA;1;NA;NA;NA
323;"Hayden";"0.1";43;1;NA;1;NA;NA;NA
324;"Ki Sung-yueng";"0.1";47;1;NA;1;NA;NA;NA
349;"Gabbiadini";"0.2";56;1;NA;1;NA;NA;NA
359;"Sánchez";"1.5";58;1;NA;1;NA;NA;NA
380;"Kabasele";"0.4";44;1;NA;1;NA;NA;NA
390;"Doucouré";"1.4";59;1;NA;1;NA;NA;NA
412;"Kouyaté";"0.3";47;1;1;NA;NA;NA;NA
415;"Antonio";"0.8";68;1;1;NA;NA;NA;NA
434;"Cavaleiro";"0.2";52;1;NA;1;NA;NA;NA
443;"Souaré";"0.1";42;1;NA;1;NA;NA;NA
452;"Gunn";"0.1";43;1;NA;1;NA;NA;NA
461;"Durm";"0.1";44;1;NA;1;NA;NA;NA
466;"Bissouma";"0.0";47;1;NA;1;NA;NA;NA
472;"Sturridge";"1.1";58;1;1;NA;NA;NA;NA
473;"Rico";"0.0";42;1;NA;1;NA;NA;NA
526;"Zouma";"0.2";50;1;1;NA;NA;NA;NA
536;"Gazzaniga";"0.0";45;1;NA;1;NA;NA;NA
550;"Obafemi";"0.0";50;1;NA;1;NA;NA;NA
