"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
182;"Ince";"0.5";56;103;60;43;NA;NA;NA
206;"Ndidi";"0.4";49;103;63;40;NA;2;NA
188;"Mounie";"0.8";57;102;36;66;NA;3;NA
332;"Pieters";"0.5";49;100;63;37;NA;NA;NA
301;"Gayle";"0.7";61;97;80;17;NA;5;NA
86;"Hendrick";"0.3";54;94;70;24;NA;3;NA
278;"Herrera";"1.4";51;94;9;85;NA;NA;NA
496;"Hayden";"0.3";45;92;1;91;NA;NA;NA
155;"Gueye";"0.9";48;90;48;42;NA;1;NA
331;"Cameron";"0.3";44;90;1;89;NA;NA;NA
134;"Benteke";"2.1";76;89;86;3;1;4;NA
137;"Stekelenburg";"0.4";43;88;NA;88;NA;1;NA
232;"Wijnaldum";"2.4";67;87;72;15;NA;1;NA
444;"Ogbonna";"0.7";43;85;50;35;NA;NA;NA
442;"Reid";"0.8";49;84;51;33;NA;NA;NA
125;"Puncheon";"0.4";46;83;NA;83;NA;NA;NA
528;"Anderson";"0.4";45;82;NA;82;NA;NA;NA
330;"Shawcross";"0.9";48;81;58;23;NA;NA;NA
393;"Sissoko";"0.5";54;78;6;72;NA;NA;NA
5;"Mertesacker";"0.5";49;77;3;74;NA;NA;NA
35;"Adam Smith";"0.5";48;77;52;25;NA;NA;NA
233;"Woodburn";"0.3";43;77;NA;77;NA;NA;NA
425;"McAuley";"0.6";47;75;3;72;NA;NA;NA
438;"Adrián";"0.3";43;75;NA;75;NA;NA;NA
215;"Lovren";"0.7";53;74;5;69;NA;NA;NA
296;"Shelvey";"0.4";53;72;39;33;NA;2;NA
359;"Sigurdsson";"2.1";80;71;69;2;1;5;NA
549;"Ramsdale";"0.2";40;71;NA;71;NA;NA;NA
168;"Cranie";"0.3";40;70;1;69;NA;NA;NA
266;"Rojo";"0.1";54;70;9;61;NA;NA;NA
533;"Krychowiak";"0.3";50;69;2;67;NA;NA;NA
11;"Holding";"0.6";45;68;3;65;NA;NA;NA
124;"van Aanholt";"0.9";51;68;1;67;NA;NA;NA
39;"Arter";"0.5";49;67;43;24;NA;NA;NA
123;"Schlupp";"0.2";47;67;50;17;NA;NA;NA
291;"Dummett";"0.1";42;67;NA;67;NA;NA;NA
523;"Ibrahimovic";"0.3";100;64;62;2;6;8;NA
462;"Malone";"0.3";43;63;12;51;NA;NA;NA
529;"Woodman";"0.2";40;63;NA;63;NA;NA;NA
473;"Jakupovic";"0.1";43;62;NA;62;NA;NA;NA
119;"Ward";"0.3";48;61;46;15;NA;NA;NA
20;"Coquelin";"0.6";44;60;1;59;NA;NA;NA
241;"Bravo";"0.5";47;60;NA;60;NA;1;NA
84;"Gudmundsson";"0.2";50;59;28;31;NA;NA;NA
321;"Højbjerg";"0.3";43;59;20;39;NA;NA;NA
325;"Long";"0.4";57;59;33;26;NA;3;NA
435;"Rondón";"0.9";60;59;29;30;NA;1;NA
358;"Olsson";"0.3";50;57;37;20;NA;NA;NA
400;"Prödl";"0.2";43;55;27;28;NA;NA;NA
453;"Lanzini";"0.6";68;55;55;NA;NA;NA;NA
537;"Zeegelaar";"0.8";44;55;49;6;NA;1;NA
317;"Ward-Prowse";"0.5";51;54;33;21;NA;NA;NA
204;"Amartey";"0.2";43;53;NA;53;NA;NA;NA
287;"Darlow";"0.2";44;53;NA;53;NA;NA;NA
562;"Ngoy";"0.3";45;53;1;52;NA;NA;NA
429;"Yacob";"0.2";44;51;13;38;NA;NA;NA
8;"Gibbs";"0.4";50;48;23;25;NA;NA;NA
166;"Smith";"0.3";48;48;15;33;NA;NA;NA
129;"Cabaye";"0.3";54;46;35;11;NA;NA;NA
170;"Hudson";"0.1";40;46;NA;46;NA;NA;NA
121;"Delaney";"0.3";42;45;NA;45;NA;NA;NA
506;"Taylor";"0.4";40;44;NA;44;NA;NA;NA
175;"Billing";"0.3";45;42;NA;42;NA;NA;NA
258;"Iheanacho";"0.7";66;42;3;39;NA;NA;NA
456;"Fernandes";"0.2";44;42;1;41;NA;NA;NA
304;"Murphy";"0.4";45;41;NA;41;NA;NA;NA
335;"Johnson";"0.3";41;41;1;40;1;NA;NA
378;"Rose";"0.3";64;41;7;34;NA;NA;NA
434;"Brunt";"0.7";52;41;NA;41;NA;NA;NA
449;"Ayew";"1.2";69;41;33;8;NA;1;NA
136;"Robles";"0.2";43;40;NA;40;NA;NA;NA
467;"Aarons";"0.2";44;39;1;38;NA;NA;NA
210;"Ulloa";"0.2";48;38;1;37;NA;NA;NA
418;"Okaka";"0.4";53;38;NA;38;NA;NA;NA
326;"Austin";"0.9";60;37;25;12;NA;NA;NA
542;"Bony";"0.2";57;37;29;8;NA;1;NA
154;"Schneiderlin";"0.5";48;36;19;17;NA;NA;NA
474;"James";"0.2";44;36;NA;36;NA;NA;NA
26;"Welbeck";"0.8";73;35;25;10;NA;NA;NA
152;"Besic";"0.2";43;35;2;33;NA;NA;NA
113;"Batshuayi";"0.6";81;34;8;26;NA;2;NA
156;"Davies";"0.5";52;34;1;33;NA;NA;NA
433;"Field";"0.2";45;34;9;25;NA;NA;NA
65;"Sidwell";"0.1";43;33;NA;33;NA;NA;NA
82;"Arfield";"0.2";49;33;NA;33;NA;NA;NA
236;"Sturridge";"0.7";80;33;30;3;1;NA;NA
349;"Berahino";"0.3";57;33;3;30;NA;NA;NA
545;"Legzdins";"0.1";40;33;NA;33;NA;NA;NA
547;"Green";"0.1";40;33;NA;33;NA;NA;NA
52;"Defoe";"1.5";76;32;3;29;NA;1;NA
366;"Dyer";"0.1";44;31;1;30;NA;1;NA
446;"Masuaku";"0.3";44;31;11;20;NA;NA;NA
495;"Merino";"0.1";50;30;13;17;NA;NA;NA
305;"McCarthy";"0.1";44;29;NA;29;NA;NA;NA
554;"Lindegaard";"0.1";40;29;NA;29;NA;NA;NA
557;"Palmer";"0.2";40;29;NA;29;NA;NA;NA
313;"Stephens";"0.2";45;28;3;25;NA;NA;NA
319;"Clasie";"0.1";44;28;NA;28;NA;NA;NA
59;"Bong";"0.1";44;27;7;20;NA;NA;NA
120;"Kelly";"0.2";42;27;1;26;NA;NA;NA
173;"van La Parra";"0.1";48;26;6;20;NA;NA;NA
315;"Bednarek";"0.1";42;26;NA;26;NA;NA;NA
361;"Britton";"0.1";44;26;NA;26;NA;NA;NA
499;"Sinclair";"0.2";49;26;NA;26;NA;NA;NA
500;"Lemina";"0.1";50;26;5;21;NA;NA;NA
47;"Fraser";"0.3";51;25;NA;25;NA;NA;NA
376;"Vorm";"0.1";49;25;1;24;NA;NA;NA
85;"Defour";"0.3";55;24;16;8;NA;NA;NA
50;"Mousset";"0.1";49;23;NA;23;NA;NA;NA
81;"Taylor";"0.2";42;23;NA;23;NA;NA;NA
169;"Stankovic";"0.1";40;23;NA;23;NA;NA;NA
365;"Fer";"0.2";53;23;11;12;NA;NA;NA
417;"Deeney";"0.4";63;23;NA;23;NA;NA;NA
502;"Mangala";"0.1";50;23;23;NA;NA;NA;NA
49;"Afobe";"0.2";57;22;9;13;NA;NA;NA
88;"Westwood";"0.1";44;20;1;19;NA;NA;NA
253;"Gündogan";"0.2";54;20;12;8;NA;1;NA
148;"Mirallas";"0.9";61;19;13;6;NA;NA;NA
298;"Diamé";"0.1";47;19;4;15;NA;NA;NA
398;"Kaboul";"0.2";43;19;NA;19;NA;NA;NA
441;"Collins";"0.1";43;19;NA;19;NA;NA;NA
445;"Byram";"0.1";43;19;NA;19;NA;NA;NA
490;"Pröpper";"0.1";54;19;12;7;NA;NA;NA
491;"Lokilo";"0.1";44;19;NA;19;NA;NA;NA
279;"Lingard";"0.3";58;18;3;15;NA;NA;NA
322;"Boufal";"0.2";57;18;17;1;NA;NA;NA
389;"Wanyama";"0.3";48;18;NA;18;NA;NA;NA
25;"Giroud";"1.1";82;17;2;15;NA;NA;NA
343;"Imbula";"0.1";45;17;NA;17;NA;NA;NA
448;"Snodgrass";"0.5";58;17;1;16;NA;NA;NA
486;"Watson";"0.2";44;17;NA;17;NA;NA;NA
9;"Jenkinson";"0.2";45;16;1;15;NA;NA;NA
323;"Sims";"0.1";44;16;NA;16;NA;NA;NA
36;"Mings";"0.2";43;15;NA;15;NA;NA;NA
356;"van der Hoorn";"0.1";44;15;7;8;NA;NA;NA
404;"Janmaat";"0.1";48;15;NA;15;NA;NA;NA
15;"Walcott";"0.6";71;14;1;13;NA;NA;NA
178;"Whitehead";"0.1";43;14;1;13;NA;NA;NA
309;"Targett";"0.1";43;14;NA;14;NA;NA;NA
1;"Ospina";"0.2";48;13;NA;13;NA;NA;NA
42;"Stanislas";"0.1";59;13;NA;13;NA;NA;NA
160;"Sandro";"0.4";71;13;2;11;NA;NA;NA
181;"Kachunga";"0.2";58;13;NA;13;NA;NA;NA
396;"Pantilimon";"0.1";45;13;NA;13;NA;NA;NA
102;"Moses";"0.6";64;12;2;10;NA;NA;NA
190;"Hamer";"0.1";44;12;NA;12;NA;NA;NA
214;"Karius";"0.2";48;12;NA;12;NA;NA;NA
249;"Yaya Touré";"0.8";61;12;3;9;NA;NA;NA
410;"Behrami";"0.1";45;12;NA;12;NA;NA;NA
430;"McClean";"0.1";48;12;1;11;NA;NA;NA
480;"Chambers";"0.2";47;12;NA;12;NA;NA;NA
482;"Riedewald";"0.1";47;12;NA;12;NA;NA;NA
517;"Izquierdo";"0.1";59;12;6;6;NA;NA;NA
202;"Drinkwater";"0.2";48;11;7;4;NA;NA;NA
268;"Darmian";"0.2";51;11;1;10;NA;NA;NA
427;"Chadli";"0.2";57;11;1;10;NA;NA;NA
478;"Murphy";"0.1";50;11;6;5;NA;NA;NA
515;"Kaikai";"0.1";44;11;NA;11;NA;NA;NA
24;"Wilshere";"0.2";54;10;3;7;NA;NA;NA
212;"Slimani";"0.3";67;10;9;1;NA;NA;NA
256;"Bernardo Silva";"0.6";75;10;1;9;NA;NA;NA
261;"Romero";"0.1";48;10;NA;10;NA;1;NA
431;"Leko";"0.0";45;10;NA;10;NA;NA;NA
519;"Clucas";"0.0";49;10;1;9;NA;NA;NA
565;"Gazzaniga";"0.1";44;10;1;9;NA;NA;NA
64;"Kayal";"0.1";44;9;NA;9;NA;NA;NA
176;"Lolley";"0.1";44;9;NA;9;NA;NA;NA
314;"McQueen";"0.1";43;9;NA;9;NA;NA;NA
362;"Fulton";"0.1";44;9;NA;9;NA;NA;NA
371;"Llorente";"0.2";74;9;5;4;NA;1;NA
426;"Livermore";"0.2";49;9;6;3;NA;NA;NA
550;"Souttar";"0.1";40;9;NA;9;NA;NA;NA
40;"Pugh";"0.1";48;8;7;1;NA;NA;NA
89;"Walters";"0.1";51;8;NA;8;NA;NA;NA
95;"Eduardo";"0.1";48;8;NA;8;NA;NA;NA
96;"Caballero";"0.1";48;8;NA;8;NA;NA;NA
185;"Wells";"0.0";49;8;NA;8;NA;NA;NA
208;"Iborra";"0.1";58;8;6;2;NA;NA;NA
228;"Lallana";"0.3";73;8;6;2;NA;NA;NA
555;"Henry";"0.1";40;8;NA;8;NA;NA;NA
141;"Pennington";"0.1";40;7;NA;7;NA;NA;NA
207;"Musa";"0.4";62;7;1;6;NA;NA;NA
334;"Bardsley";"0.1";43;7;1;6;NA;NA;NA
340;"Arnautovic";"0.5";68;7;6;1;NA;NA;NA
69;"Murphy";"0.0";48;6;NA;6;NA;NA;NA
167;"Hefele";"0.1";42;6;NA;6;NA;NA;NA
217;"Clyne";"0.2";53;6;NA;6;NA;NA;NA
415;"Pereyra";"0.1";58;6;3;3;NA;NA;NA
450;"Noble";"0.2";54;6;NA;6;NA;NA;NA
454;"Antonio";"0.2";74;6;NA;6;NA;NA;NA
458;"Sakho";"0.2";55;6;2;4;NA;NA;NA
