"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10"
"444515";"187";"99";"0";"bboost";"1034";"6";"3";"4";"Martial"
"606857";"188";"94";"22";"";"1056";"4";"2";"4";"Salah"
"1162215";"189";"77";"23";"";"1051";"35";"1";"0";"Kane"
"212254";"190";"79";"10";"";"1055";"5";"1";"0";"Salah"
"1094439";"191";"77";"12";"";"1052";"2";"1";"0";"Kane"
"17281";"192";"70";"17";"";"1054";"0";"0";"0";"Hazard"
"279017";"192";"97";"4";"";"1041";"0";"1";"0";"Salah"
"546364";"192";"88";"6";"";"1035";"0";"0";"0";"Salah"
"2490022";"195";"74";"5";"";"1050";"6";"1";"0";"Kane"
"107335";"196";"91";"13";"";"1051";"0";"2";"4";"Kane"
"4143649";"196";"89";"11";"";"1047";"13";"2";"0";"Salah"
"449529";"198";"83";"3";"";"1044";"10";"0";"0";"Salah"
"72514";"199";"67";"8";"";"1049";"17";"2";"4";"Martial"
"56648";"200";"86";"6";"";"1043";"3";"0";"0";"Kane"
"1179393";"200";"69";"22";"";"1045";"3";"2";"0";"Salah"
"1334364";"200";"59";"10";"";"1037";"0";"0";"0";"Kane"
"292678";"203";"89";"9";"";"1051";"0";"2";"0";"Salah"
"974474";"203";"85";"5";"";"1037";"0";"1";"0";"Salah"
"3541217";"203";"91";"4";"";"1044";"6";"1";"0";"Salah"
"275332";"206";"83";"12";"";"1035";"7";"1";"0";"Hazard"
"1117776";"206";"73";"4";"";"1042";"22";"2";"0";"Kane"
"2827805";"206";"95";"0";"bboost";"1045";"3";"1";"0";"Eriksen"
"3006938";"206";"77";"20";"";"1056";"5";"0";"0";"Kane"
"475";"210";"87";"15";"";"1055";"2";"2";"0";"Kane"
"89190";"210";"80";"1";"";"1049";"15";"1";"0";"Salah"
"353915";"210";"72";"5";"";"1034";"6";"0";"0";"Hazard"
"148012";"213";"85";"4";"";"1042";"1";"1";"0";"Salah"
"884296";"213";"72";"19";"";"1041";"4";"0";"0";"Salah"
"1236914";"213";"85";"12";"";"1038";"7";"2";"0";"Kane"
"113927";"216";"85";"4";"";"1047";"1";"3";"4";"Kane"
"232940";"216";"76";"6";"";"1045";"0";"3";"4";"Salah"
"2477540";"216";"62";"25";"";"1059";"2";"1";"0";"Kane"
"2491745";"216";"105";"6";"";"1049";"1";"2";"0";"Hazard"
"3173287";"220";"85";"1";"";"1043";"0";"1";"0";"Salah"
"1039137";"221";"67";"10";"";"1042";"17";"0";"0";"Salah"
"1204110";"222";"84";"6";"";"1047";"4";"1";"0";"Kane"
"2310492";"222";"95";"10";"";"1046";"10";"1";"0";"Kane"
"51534";"224";"96";"15";"";"1059";"18";"1";"0";"Salah"
"254340";"224";"94";"3";"";"1046";"3";"1";"0";"Kane"
"2604892";"224";"97";"6";"";"1025";"13";"0";"0";"Salah"
"110252";"227";"75";"10";"";"1051";"0";"3";"4";"Kane"
"3420";"228";"94";"4";"";"1034";"1";"0";"0";"Salah"
"711997";"228";"66";"7";"";"1044";"1";"1";"0";"Son"
"3246834";"228";"99";"5";"";"1038";"5";"1";"0";"Rashford"
"1152938";"231";"77";"8";"";"1049";"9";"1";"0";"Kane"
"3427300";"231";"98";"7";"wildcard";"1038";"0";"0";"0";"Salah"
"328368";"233";"80";"5";"";"1037";"0";"2";"4";"Salah"
"56793";"234";"73";"11";"";"1049";"1";"1";"0";"Kane"
"2379645";"235";"83";"2";"";"1030";"6";"3";"8";"Kane"
"3030450";"236";"93";"3";"";"1030";"4";"1";"0";"Salah"
"671259";"237";"82";"23";"";"1047";"1";"1";"0";"Kane"
"2107997";"237";"76";"2";"";"1024";"9";"0";"0";"Kane"
"26485";"239";"102";"4";"";"1039";"1";"2";"4";"Salah"
"1089540";"239";"73";"12";"";"1059";"5";"2";"0";"Salah"
"3669990";"239";"90";"1";"";"1034";"32";"1";"0";"Pogba"
"110189";"242";"68";"13";"";"1055";"0";"0";"0";"Kane"
"819015";"243";"52";"3";"";"1034";"1";"1";"0";"Kane"
"3547063";"243";"92";"5";"";"1030";"7";"1";"0";"Hazard"
"54522";"245";"83";"2";"";"1065";"27";"1";"0";"Salah"
"1810971";"246";"88";"20";"";"1050";"2";"3";"4";"Salah"
"1638965";"247";"102";"5";"";"1038";"3";"1";"0";"Salah"
"36019";"248";"65";"4";"";"1055";"1";"2";"0";"Kane"
"102718";"248";"86";"0";"";"1041";"6";"1";"0";"Salah"
"166943";"248";"91";"12";"";"1047";"0";"0";"0";"Salah"
"307462";"251";"56";"19";"";"1056";"23";"2";"0";"Kane"
"991152";"251";"69";"18";"";"1051";"1";"3";"4";"Salah"
"1947284";"251";"90";"4";"";"1046";"8";"1";"0";"Salah"
"2959815";"251";"87";"0";"";"1037";"10";"0";"0";"Salah"
"180110";"255";"82";"5";"";"1049";"4";"3";"4";"Kane"
"274923";"255";"87";"3";"";"1045";"10";"1";"0";"Salah"
"614148";"255";"97";"7";"";"1046";"22";"1";"0";"Salah"
"72042";"258";"84";"4";"";"1042";"22";"2";"0";"Kane"
"2199201";"258";"75";"5";"3xc";"1044";"5";"2";"4";"Kane"
"53963";"260";"94";"3";"";"1058";"7";"3";"4";"Salah"
"1664419";"261";"81";"5";"";"1049";"14";"0";"0";"Hazard"
"302045";"262";"69";"4";"";"1059";"4";"1";"0";"Salah"
"10638";"263";"85";"12";"";"1047";"47";"1";"0";"Salah"
"4784";"264";"91";"12";"";"1046";"3";"0";"0";"Salah"
"116869";"264";"102";"12";"";"1049";"0";"2";"0";"Kane"
"171819";"264";"78";"3";"";"1039";"14";"1";"0";"Salah"
"553141";"267";"71";"5";"";"1029";"6";"1";"0";"Salah"
"674487";"267";"92";"6";"";"1047";"2";"1";"0";"Salah"
"853610";"267";"71";"9";"";"1049";"1";"1";"0";"Salah"
"1968766";"267";"81";"19";"";"1036";"2";"2";"0";"Kane"
"3681734";"267";"98";"8";"";"1031";"17";"1";"0";"Hazard"
"2236582";"272";"81";"9";"";"1037";"2";"2";"4";"Kane"
"695462";"273";"77";"10";"";"1033";"12";"2";"0";"Kane"
"466868";"274";"83";"3";"";"1027";"1";"2";"4";"Martial"
"1334548";"275";"74";"22";"";"1045";"25";"2";"4";"Salah"
"227659";"276";"80";"30";"";"1054";"1";"1";"0";"Son"
"1889818";"277";"54";"9";"";"1052";"5";"1";"0";"Salah"
"2468117";"278";"87";"8";"";"1037";"2";"1";"0";"Salah"
"331435";"279";"90";"6";"";"1057";"0";"1";"0";"Salah"
"700068";"279";"86";"2";"";"1041";"23";"2";"0";"Salah"
"1254340";"279";"80";"10";"";"1044";"4";"1";"0";"Salah"
"1825420";"279";"69";"5";"";"1035";"19";"2";"0";"Salah"
"264052";"283";"94";"2";"";"1046";"0";"2";"0";"Son"
"3755";"284";"95";"6";"";"1040";"3";"0";"0";"Kane"
"4451";"284";"95";"6";"";"1040";"3";"0";"0";"Kane"
"622934";"284";"95";"6";"";"1040";"3";"0";"0";"Kane"
"1189137";"284";"75";"30";"";"1052";"13";"0";"0";"Kane"
"2155961";"284";"81";"19";"";"1049";"8";"2";"4";"Salah"
"202950";"289";"97";"8";"";"1037";"0";"2";"0";"Salah"
"422539";"289";"75";"11";"";"1036";"0";"1";"0";"Salah"
"1415916";"289";"76";"10";"";"1046";"11";"1";"0";"Kane"
"128259";"292";"83";"8";"";"1049";"16";"1";"0";"Hazard"
"2232315";"293";"75";"15";"";"1045";"14";"2";"0";"Kane"
"2307927";"294";"85";"2";"";"1046";"6";"1";"0";"Hazard"
"82948";"295";"82";"11";"";"1041";"5";"0";"0";"Salah"
"1358646";"296";"84";"8";"";"1049";"1";"0";"0";"Kane"
"289431";"297";"83";"5";"";"1047";"6";"0";"0";"Salah"
"491703";"297";"86";"10";"";"1036";"1";"1";"0";"Salah"
"849354";"299";"93";"6";"";"1028";"7";"1";"0";"Kane"
"1515804";"299";"110";"2";"";"1037";"1";"1";"0";"Son"
"3393152";"299";"55";"11";"";"1048";"1";"0";"0";"Salah"
"4302342";"299";"80";"13";"wildcard";"1039";"2";"0";"0";"Kane"
"61495";"303";"74";"6";"";"1046";"5";"0";"0";"Rashford"
"226655";"303";"86";"15";"wildcard";"1061";"0";"0";"0";"Salah"
"608368";"303";"71";"12";"";"1040";"2";"1";"0";"Salah"
"917989";"303";"88";"5";"";"1036";"1";"0";"0";"Salah"
"1393468";"303";"90";"8";"";"1046";"3";"2";"0";"Salah"
"2715774";"303";"82";"3";"";"1032";"0";"2";"0";"Salah"
"879642";"309";"90";"6";"";"1042";"11";"1";"0";"Kane"
"940499";"309";"84";"5";"";"1020";"1";"2";"0";"Salah"
"1458074";"309";"93";"12";"";"1049";"3";"1";"0";"Kane"
"630893";"312";"92";"4";"";"1040";"3";"3";"8";"Hazard"
"66377";"313";"80";"2";"";"1039";"2";"1";"0";"Kane"
"66998";"313";"80";"2";"";"1039";"2";"1";"0";"Kane"
"92374";"315";"84";"2";"";"1044";"6";"2";"0";"Kane"
"138011";"315";"92";"0";"bboost";"1036";"2";"1";"0";"Salah"
"3685767";"315";"78";"23";"";"1046";"5";"2";"0";"Salah"
"19533";"318";"102";"2";"";"1038";"4";"0";"0";"Sterling"
"91912";"318";"58";"27";"";"1048";"1";"2";"0";"Salah"
"3940904";"318";"99";"2";"";"1035";"0";"1";"0";"Hazard"
"7627";"321";"103";"2";"";"1046";"9";"1";"0";"Salah"
"76720";"321";"103";"11";"";"1043";"3";"1";"0";"Hazard"
"181436";"321";"78";"10";"";"1045";"3";"2";"0";"Salah"
"1477018";"321";"98";"11";"";"1033";"1";"1";"0";"Salah"
"2696";"325";"84";"4";"";"1054";"3";"2";"0";"Kane"
"7342";"325";"93";"9";"";"1044";"13";"0";"0";"Kane"
"934728";"325";"118";"6";"";"1026";"5";"0";"0";"Son"
"1186572";"328";"82";"2";"";"1025";"17";"1";"0";"Salah"
"2550036";"328";"89";"14";"";"1053";"2";"2";"0";"Salah"
"1422249";"330";"106";"11";"";"1040";"11";"0";"0";"Salah"
"143889";"331";"91";"9";"";"1037";"7";"2";"4";"Kane"
"291416";"331";"107";"8";"";"1054";"5";"1";"0";"Son"
"2810524";"331";"77";"5";"";"1053";"2";"1";"0";"Sterling"
"2224608";"334";"99";"10";"";"1048";"2";"2";"0";"Salah"
"610104";"335";"73";"3";"";"1057";"3";"1";"0";"Kane"
"3347782";"336";"86";"3";"";"1031";"14";"0";"0";"Kane"
"2393059";"337";"45";"23";"";"1039";"5";"0";"0";"Kane"
"1491705";"338";"73";"0";"";"1031";"3";"2";"0";"Salah"
"1358";"339";"69";"2";"";"1044";"1";"0";"0";"Kane"
"37762";"339";"89";"4";"";"1055";"22";"2";"0";"Salah"
"1754728";"339";"87";"4";"";"1039";"5";"2";"0";"Salah"
"2875731";"342";"95";"3";"";"1032";"8";"2";"0";"Kane"
"3754784";"343";"88";"12";"";"1045";"5";"2";"0";"Kane"
"752257";"344";"81";"21";"";"1031";"7";"1";"0";"Kane"
"1122818";"344";"87";"14";"";"1050";"7";"2";"0";"Kane"
"1721966";"344";"90";"5";"";"1045";"0";"0";"0";"Salah"
"1303157";"347";"67";"1";"";"1052";"1";"1";"0";"Kane"
"269403";"348";"90";"8";"";"1051";"19";"1";"0";"Hazard"
"473733";"348";"75";"2";"";"1044";"7";"3";"4";"Salah"
"725522";"348";"85";"14";"";"1044";"1";"2";"4";"Salah"
"942471";"348";"100";"5";"";"1047";"0";"3";"4";"Salah"
"1022038";"348";"86";"21";"";"1047";"3";"2";"0";"Salah"
"268316";"353";"85";"3";"wildcard";"1036";"0";"0";"0";"Salah"
"519763";"353";"75";"6";"";"1043";"12";"2";"4";"Kane"
"7050";"355";"72";"1";"";"1044";"5";"2";"0";"Salah"
"1427122";"355";"79";"10";"";"1043";"0";"2";"4";"Kane"
"50403";"357";"96";"2";"freehit";"1051";"2";"0";"0";"Salah"
"774427";"358";"70";"27";"";"1045";"1";"1";"0";"Kane"
"3333329";"358";"71";"19";"";"1065";"0";"1";"0";"Salah"
"1951751";"360";"98";"0";"";"1038";"5";"2";"4";"Salah"
"1272947";"361";"87";"5";"";"1041";"15";"1";"0";"Son"
"2790958";"362";"91";"11";"";"1020";"5";"0";"0";"Salah"
"2950258";"363";"79";"2";"";"1036";"4";"1";"0";"Salah"
"165246";"364";"70";"4";"";"1035";"1";"1";"0";"Kane"
"836008";"364";"91";"2";"";"1045";"11";"1";"0";"Kane"
"2445229";"364";"79";"3";"";"1054";"24";"1";"0";"Kane"
"3544094";"364";"103";"4";"";"1030";"2";"0";"0";"Salah"
"359";"368";"84";"2";"";"1038";"0";"0";"0";"Salah"
"128091";"368";"82";"7";"";"1043";"5";"2";"0";"Kane"
"1127576";"368";"85";"2";"";"1020";"0";"2";"0";"Kane"
"1199805";"368";"64";"24";"";"1056";"0";"1";"0";"Salah"
"1581489";"368";"97";"5";"";"1031";"0";"2";"0";"Salah"
"15996";"373";"80";"8";"";"1045";"0";"0";"0";"Kane"
"2923220";"373";"84";"1";"";"1053";"10";"1";"0";"Salah"
"100402";"375";"92";"10";"";"1054";"11";"2";"0";"Hazard"
"138230";"375";"88";"5";"";"1047";"17";"1";"0";"Son"
"359630";"375";"78";"17";"";"1044";"2";"1";"0";"Kane"
"1493739";"375";"104";"9";"";"1052";"10";"0";"0";"Aubameyang"
"2032067";"375";"90";"27";"";"1046";"29";"2";"0";"Kane"
"64771";"380";"83";"5";"";"1054";"3";"0";"0";"Salah"
"641352";"380";"81";"5";"";"1047";"2";"1";"0";"Kane"
"3947164";"380";"85";"5";"";"1038";"6";"2";"0";"Salah"
"9361";"383";"87";"8";"";"1040";"0";"2";"0";"Kane"
"87787";"383";"63";"25";"";"1056";"6";"1";"0";"Kane"
"345194";"383";"78";"4";"";"1048";"26";"2";"4";"Kane"
"140752";"386";"99";"12";"";"1055";"3";"2";"4";"Salah"
"1328958";"387";"93";"0";"bboost";"1061";"2";"3";"8";"Salah"
"1457031";"388";"91";"4";"";"1044";"2";"3";"4";"Salah"
"2998446";"388";"86";"21";"";"1039";"0";"0";"0";"Salah"
"190";"390";"73";"19";"";"1053";"1";"1";"0";"Salah"
"880397";"390";"74";"15";"wildcard";"1046";"2";"0";"0";"Salah"
"1901739";"390";"77";"15";"";"1040";"11";"0";"0";"Salah"
"894837";"393";"78";"19";"";"1035";"3";"0";"0";"Kane"
"547377";"394";"67";"7";"";"1051";"0";"1";"0";"Salah"
"1947660";"394";"79";"0";"bboost";"1044";"4";"1";"0";"Salah"
"2228474";"394";"84";"1";"";"1046";"1";"2";"0";"Kane"
"3025577";"394";"74";"6";"";"1042";"51";"1";"0";"Hazard"
"569252";"398";"76";"3";"";"1037";"4";"1";"0";"Kane"
"1602715";"398";"85";"5";"";"1028";"4";"0";"0";"Kane"
"1694312";"398";"110";"0";"bboost";"1038";"0";"1";"0";"Kane"
"2892515";"398";"91";"12";"";"1045";"10";"0";"0";"Hazard"
