"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
432;"Phillips";"2.4";60;1781;1522;259;1;21;NA
290;"Lascelles";"2.5";45;1718;1199;519;NA;2;NA
384;"Dier";"3.5";50;1702;911;791;1;4;NA
295;"Ritchie";"2.6";59;1693;1302;391;3;9;NA
270;"Blind";"3.1";55;1655;140;1515;5;12;NA
188;"Mounie";"3.6";61;1622;1357;265;31;60;NA
409;"Capoue";"3.7";53;1589;41;1548;1;8;NA
112;"Chalobah";"3.2";45;1574;464;1110;2;NA;NA
60;"Rosenior";"3.1";40;1566;248;1318;NA;NA;NA
80;"Long";"2.6";40;1557;7;1550;NA;1;NA
199;"Mahrez";"5.6";85;1537;1410;127;20;47;NA
189;"Schmeichel";"4.4";50;1498;590;908;3;194;NA
91;"Vokes";"5.9";61;1480;1143;337;34;47;NA
165;"Löwe";"2.3";45;1465;988;477;NA;3;NA
211;"Okazaki";"4.4";55;1441;43;1398;2;7;NA
70;"Groß";"4.5";55;1434;1167;267;9;9;NA
373;"Ayew";"2.5";50;1428;693;735;4;19;NA
10;"Monreal";"3.3";54;1390;1203;187;7;10;NA
289;"Clark";"3.2";45;1333;950;383;2;1;NA
293;"Gámez";"3.0";40;1322;453;869;NA;NA;NA
219;"Matip";"3.1";55;1320;973;347;NA;3;NA
163;"Lössl";"9.0";46;1272;628;644;1;84;NA
535;"Sanches";"2.5";50;1265;969;296;10;20;NA
372;"McBurnie";"1.5";45;1241;1;1240;NA;NA;NA
191;"Morgan";"2.9";45;1237;364;873;NA;3;NA
90;"Cork";"3.8";45;1226;393;833;NA;2;NA
422;"Nyom";"3.6";50;1225;1094;131;3;8;NA
30;"Boruc";"2.7";44;1221;1;1220;NA;18;NA
116;"Speroni";"2.1";40;1213;NA;1213;NA;1;NA
162;"Coleman";"1.7";40;1179;NA;1179;NA;4;NA
385;"Dembélé";"3.2";50;1137;627;510;1;6;NA
192;"Fuchs";"3.1";50;1131;496;635;NA;NA;NA
437;"Rodriguez";"1.7";59;1119;898;221;10;26;NA
143;"Williams";"3.7";54;1104;675;429;2;5;NA
240;"Ederson";"4.0";55;1096;558;538;NA;128;NA
126;"Zaha";"3.3";68;1090;34;1056;1;2;NA
397;"Gomes";"2.5";45;1073;431;642;NA;62;NA
345;"Sobhi";"0.6";49;1067;37;1030;NA;2;NA
223;"Alexander-Arnold";"2.1";45;1048;221;827;NA;NA;NA
255;"Sané";"3.8";82;1045;993;52;11;21;NA
239;"Solanke";"1.9";48;1030;132;898;1;2;NA
250;"Fernandinho";"3.8";50;1007;581;426;NA;5;NA
328;"Butland";"4.1";50;1005;434;571;4;111;NA
55;"Dunk";"1.3";45;986;469;517;1;2;NA
477;"Manquillo";"1.2";45;963;581;382;NA;1;NA
303;"Mitrovic";"1.2";49;961;13;948;3;NA;NA
244;"Kompany";"3.8";59;955;40;915;4;12;1
440;"Fonte";"1.5";49;953;692;261;1;3;NA
2;"Cech";"5.3";55;937;555;382;8;151;NA
18;"Ramsey";"3.1";70;931;867;64;32;26;NA
26;"Welbeck";"2.7";75;927;880;47;183;53;6
99;"Zouma";"3.1";55;916;451;465;NA;1;NA
292;"Hanley";"1.2";40;911;2;909;NA;NA;NA
347;"Crouch";"1.8";49;911;20;891;3;NA;NA
87;"Brady";"1.7";55;908;766;142;12;31;NA
151;"Barry";"1.6";45;904;256;648;NA;1;NA
461;"Suttner";"0.6";45;885;444;441;NA;NA;NA
216;"Moreno";"2.1";45;842;353;489;1;2;NA
337;"Allen";"2.8";54;840;258;582;NA;NA;NA
475;"Robertson";"1.8";49;831;43;788;1;3;NA
447;"Zabaleta";"2.4";49;808;502;306;NA;2;NA
465;"Haidara";"1.2";40;802;3;799;NA;1;NA
342;"Shaqiri";"2.8";59;800;439;361;NA;3;NA
407;"Kiko Femenía";"3.1";45;797;661;136;1;NA;NA
406;"Mason";"1.4";40;794;5;789;NA;NA;NA
313;"Stephens";"0.7";50;793;728;65;NA;NA;NA
351;"Nordfeldt";"1.2";40;770;NA;770;NA;NA;NA
247;"Sterling";"2.4";78;763;47;716;1;6;NA
19;"Chamberlain";"3.0";60;751;456;295;NA;6;NA
32;"Francis";"1.3";44;746;113;633;NA;NA;NA
222;"Milner";"4.1";63;739;511;228;NA;7;NA
269;"Fosu-Mensah";"1.6";45;734;291;443;NA;NA;NA
53;"Mäenpää";"1.2";40;710;NA;710;NA;1;NA
12;"Mustafi";"1.4";54;696;536;160;NA;5;NA
159;"Calvert-Lewin";"1.9";50;691;217;474;NA;3;NA
200;"Albrighton";"2.6";55;680;283;397;NA;1;NA
434;"Brunt";"2.1";55;679;31;648;NA;3;NA
218;"Gomez";"2.3";45;657;41;616;NA;1;NA
182;"Ince";"1.2";60;656;453;203;NA;1;NA
76;"Lowton";"1.1";45;634;444;190;1;3;NA
317;"Ward-Prowse";"1.2";53;618;242;376;NA;1;NA
232;"Wijnaldum";"4.4";69;611;468;143;NA;2;NA
302;"Pérez";"1.2";55;596;312;284;2;6;NA
330;"Shawcross";"1.4";50;592;13;579;NA;NA;NA
354;"Fernández";"2.3";45;588;427;161;NA;2;NA
115;"Hennessey";"1.5";45;584;136;448;NA;16;NA
359;"Sigurdsson";"4.4";84;581;496;85;3;11;NA
452;"Obiang";"2.0";45;576;254;322;NA;NA;NA
103;"Rüdiger";"2.2";59;540;477;63;NA;2;NA
144;"Holgate";"1.1";44;536;7;529;NA;NA;NA
92;"Gray";"1.5";64;527;277;250;2;10;NA
226;"Coutinho";"3.2";88;516;28;488;25;13;NA
124;"van Aanholt";"2.1";53;506;20;486;NA;NA;NA
51;"King";"2.7";73;503;307;196;2;10;NA
316;"Davis";"1.2";50;503;342;161;NA;4;NA
357;"Mawson";"1.1";50;491;396;95;NA;1;NA
134;"Benteke";"4.2";78;469;324;145;4;31;NA
109;"Pedro";"1.8";79;468;430;38;3;16;NA
213;"Mignolet";"1.6";50;468;111;357;NA;39;NA
62;"Knockaert";"1.2";59;453;287;166;3;6;NA
132;"Milivojevic";"0.6";47;453;3;450;NA;2;NA
273;"Lindelöf";"1.5";50;432;13;419;NA;1;NA
278;"Herrera";"2.0";53;432;222;210;2;5;NA
155;"Gueye";"1.2";50;424;132;292;NA;1;NA
498;"Walker-Peters";"1.4";44;423;13;410;NA;NA;NA
299;"Colback";"0.8";44;422;3;419;NA;NA;NA
280;"Martial";"2.5";80;414;399;15;1;22;NA
518;"Wood";"1.6";65;409;395;14;81;43;2
401;"Holebas";"0.7";50;402;274;128;NA;NA;NA
225;"Henderson";"1.8";55;399;246;153;1;4;NA
21;"Iwobi";"0.7";52;394;6;388;NA;NA;NA
215;"Lovren";"1.4";54;392;28;364;NA;NA;NA
54;"Ryan";"0.6";45;386;106;280;NA;13;NA
311;"van Dijk";"1.3";54;377;8;369;NA;4;NA
61;"Goldson";"0.7";40;370;1;369;NA;NA;NA
402;"Britos";"1.5";45;365;9;356;NA;NA;NA
98;"Cahill";"4.0";63;361;8;353;1;4;NA
459;"Fletcher";"0.5";45;351;1;350;2;NA;NA
201;"King";"1.1";44;345;62;283;NA;NA;NA
166;"Smith";"0.5";50;343;211;132;NA;NA;NA
3;"Martinez";"0.8";40;338;NA;338;NA;1;NA
442;"Reid";"0.9";49;336;173;163;NA;2;NA
444;"Ogbonna";"0.9";44;336;11;325;NA;NA;NA
52;"Defoe";"2.5";78;333;198;135;1;5;NA
131;"Townsend";"1.5";58;332;173;159;NA;1;NA
16;"Özil";"2.3";94;328;318;10;50;52;NA
370;"Mesa";"0.5";44;323;3;320;NA;1;NA
125;"Puncheon";"0.9";49;312;90;222;NA;1;NA
258;"Iheanacho";"1.1";68;310;89;221;2;NA;NA
117;"Tomkins";"0.8";44;309;1;308;NA;NA;NA
448;"Snodgrass";"1.1";58;308;3;305;1;NA;NA
272;"Tuanzebe";"1.6";39;305;1;304;NA;1;NA
11;"Holding";"1.0";48;304;5;299;NA;1;NA
400;"Prödl";"0.4";45;304;16;288;NA;1;NA
148;"Mirallas";"1.5";63;303;9;294;1;1;NA
154;"Schneiderlin";"0.8";50;288;88;200;NA;NA;NA
47;"Fraser";"0.7";54;274;72;202;NA;1;NA
241;"Bravo";"0.7";49;270;36;234;NA;18;NA
301;"Gayle";"0.9";63;270;52;218;NA;NA;NA
175;"Billing";"0.7";45;269;65;204;NA;NA;NA
484;"Mendy";"1.5";65;267;229;38;NA;NA;NA
332;"Pieters";"0.8";50;264;102;162;NA;NA;NA
137;"Stekelenburg";"0.5";44;263;NA;263;NA;3;NA
326;"Austin";"0.7";63;262;152;110;NA;6;NA
346;"Fletcher";"0.7";50;259;57;202;NA;NA;NA
104;"Hazard";"2.7";105;257;222;35;17;32;NA
56;"Duffy";"0.6";45;255;138;117;2;1;NA
454;"Antonio";"0.8";75;255;246;9;17;19;NA
41;"Surman";"0.9";45;248;15;233;1;1;NA
296;"Shelvey";"0.6";54;246;3;243;NA;NA;NA
449;"Ayew";"1.7";70;239;205;34;5;6;NA
423;"Evans";"0.7";49;238;140;98;NA;2;NA
389;"Wanyama";"0.6";49;237;4;233;1;NA;NA
63;"Stephens";"0.6";45;235;57;178;NA;NA;NA
256;"Bernardo Silva";"0.9";77;231;15;216;NA;5;NA
425;"McAuley";"1.0";49;231;NA;231;NA;NA;NA
463;"Bakayoko";"0.7";50;225;102;123;NA;1;NA
329;"Grant";"0.4";44;222;NA;222;NA;NA;NA
331;"Cameron";"0.6";45;220;78;142;NA;NA;NA
435;"Rondón";"0.8";62;219;82;137;NA;2;NA
365;"Fer";"0.6";55;215;142;73;1;3;NA
436;"Robson-Kanu";"0.4";49;214;1;213;NA;1;NA
274;"Mata";"2.9";70;209;187;22;2;4;NA
118;"Dann";"0.8";49;193;98;95;NA;1;NA
20;"Coquelin";"0.7";45;189;35;154;NA;NA;NA
249;"Yaya Touré";"1.1";63;188;6;182;4;4;NA
349;"Berahino";"0.5";59;187;59;128;NA;NA;NA
39;"Arter";"0.7";49;185;51;134;NA;NA;NA
15;"Walcott";"1.0";72;184;8;176;1;3;NA
321;"Højbjerg";"0.3";44;184;1;183;NA;NA;NA
46;"Lewis Cook";"0.8";44;183;1;182;NA;NA;NA
291;"Dummett";"0.2";44;183;1;182;NA;NA;NA
156;"Davies";"0.6";53;182;48;134;NA;NA;NA
438;"Adrián";"0.4";44;180;NA;180;NA;NA;NA
181;"Kachunga";"0.4";60;179;123;56;NA;3;NA
262;"Joel Pereira";"0.9";39;176;NA;176;NA;NA;NA
429;"Yacob";"0.3";45;176;2;174;NA;NA;NA
220;"Klavan";"0.4";44;175;72;103;NA;NA;NA
443;"Cresswell";"0.6";50;175;133;42;NA;NA;NA
170;"Hudson";"0.2";40;172;NA;172;NA;NA;NA
45;"Ibe";"0.4";49;171;48;123;NA;NA;NA
65;"Sidwell";"0.2";45;170;NA;170;NA;NA;NA
276;"Carrick";"1.0";44;168;1;167;NA;NA;NA
464;"Martina";"0.4";43;168;31;137;NA;NA;NA
35;"Adam Smith";"0.7";49;167;44;123;NA;NA;NA
319;"Clasie";"0.2";44;166;NA;166;NA;NA;NA
418;"Okaka";"0.6";55;166;5;161;NA;1;NA
294;"Lejeune";"0.3";44;163;NA;163;NA;NA;NA
335;"Johnson";"0.4";43;162;2;160;NA;NA;NA
488;"Joselu";"0.6";55;161;106;55;1;6;NA
93;"Barnes";"0.5";53;157;24;133;NA;NA;NA
206;"Ndidi";"0.5";50;153;58;95;NA;NA;NA
542;"Bony";"0.6";60;153;130;23;9;9;NA
383;"Wimmer";"0.5";44;150;47;103;NA;NA;NA
72;"Hemed";"1.5";49;148;46;102;NA;NA;NA
474;"James";"0.5";45;145;45;100;NA;1;NA
14;"Sánchez";"2.5";119;134;125;9;43;19;NA
102;"Moses";"0.9";65;134;122;12;2;2;NA
121;"Delaney";"0.4";44;133;2;131;NA;NA;NA
263;"Smalling";"1.0";53;133;3;130;NA;4;NA
348;"Diouf";"0.3";54;133;42;91;NA;NA;NA
456;"Fernandes";"0.3";45;133;2;131;NA;NA;NA
160;"Sandro";"0.6";73;131;50;81;1;2;NA
433;"Field";"0.3";45;130;6;124;NA;NA;NA
497;"Choupo-Moting";"4.9";56;130;88;42;NA;NA;NA
203;"Gray";"0.5";53;129;29;100;NA;NA;NA
4;"Koscielny";"0.8";60;127;114;13;1;1;NA
358;"Olsson";"0.3";50;124;94;30;2;2;NA
398;"Kaboul";"0.3";44;123;51;72;NA;NA;NA
58;"Bruno";"0.2";45;120;54;66;NA;NA;NA
204;"Amartey";"0.2";44;120;2;118;NA;1;NA
287;"Darlow";"0.2";45;118;NA;118;NA;NA;NA
390;"Son";"1.1";80;115;92;23;NA;NA;NA
196;"Chilwell";"0.3";44;113;1;112;NA;NA;NA
25;"Giroud";"1.5";84;112;75;37;4;4;NA
496;"Hayden";"0.3";45;112;29;83;NA;1;NA
467;"Aarons";"0.2";45;111;NA;111;NA;NA;NA
158;"Klaassen";"0.5";73;107;36;71;NA;NA;NA
480;"Chambers";"0.3";48;106;1;105;NA;NA;NA
408;"Cleverley";"0.4";50;104;52;52;NA;NA;NA
453;"Lanzini";"0.7";69;104;1;103;1;NA;NA
253;"Gündogan";"0.3";54;103;3;100;NA;NA;NA
325;"Long";"0.4";58;101;30;71;NA;NA;NA
202;"Drinkwater";"0.3";49;99;1;98;NA;1;NA
231;"Grujic";"0.3";44;99;1;98;NA;NA;NA
427;"Chadli";"0.3";58;99;6;93;NA;NA;NA
128;"Lee Chung-yong";"0.7";44;98;11;87;NA;NA;NA
532;"Aurier";"0.3";60;98;7;91;NA;NA;NA
136;"Robles";"0.2";44;95;NA;95;NA;2;NA
233;"Woodburn";"0.3";44;95;1;94;NA;NA;NA
473;"Jakupovic";"0.2";44;94;NA;94;NA;NA;NA
66;"March";"0.2";50;91;46;45;NA;1;NA
89;"Walters";"0.3";53;91;2;89;NA;NA;NA
129;"Cabaye";"0.3";55;90;30;60;NA;NA;NA
152;"Besic";"0.2";45;90;NA;90;NA;NA;NA
49;"Afobe";"0.3";58;89;2;87;NA;NA;NA
168;"Cranie";"0.1";40;89;NA;89;NA;NA;NA
343;"Imbula";"0.1";45;85;NA;85;NA;NA;NA
417;"Deeney";"0.5";64;83;23;60;NA;NA;NA
441;"Collins";"0.3";44;83;49;34;NA;NA;NA
36;"Mings";"0.4";44;81;21;60;NA;NA;NA
81;"Taylor";"0.2";44;81;3;78;NA;NA;NA
5;"Mertesacker";"0.5";49;80;4;76;NA;1;NA
217;"Clyne";"0.4";54;79;1;78;NA;NA;NA
288;"Yedlin";"0.2";44;78;NA;78;NA;NA;NA
210;"Ulloa";"0.2";49;77;NA;77;1;NA;NA
426;"Livermore";"0.3";50;77;34;43;NA;2;NA
275;"Fellaini";"0.9";49;76;3;73;1;NA;1
315;"Bednarek";"0.1";43;76;NA;76;NA;NA;NA
246;"Delph";"0.2";45;75;NA;75;NA;NA;NA
33;"Steve Cook";"0.5";49;73;10;63;NA;NA;NA
340;"Arnautovic";"0.8";69;73;1;72;NA;NA;NA
446;"Masuaku";"0.2";44;73;1;72;NA;NA;NA
119;"Ward";"0.4";49;71;30;41;NA;NA;NA
298;"Diamé";"0.2";48;71;13;58;NA;NA;NA
120;"Kelly";"0.2";44;70;NA;70;NA;NA;NA
393;"Sissoko";"0.3";54;70;27;43;NA;NA;NA
500;"Lemina";"0.1";50;68;3;65;NA;NA;NA
123;"Schlupp";"0.2";48;67;33;34;NA;1;NA
228;"Lallana";"0.4";74;67;3;64;NA;NA;NA
361;"Britton";"0.1";45;66;1;65;NA;1;NA
85;"Defour";"0.4";55;65;34;31;NA;NA;NA
304;"Murphy";"0.4";45;65;NA;65;NA;NA;NA
416;"Hughes";"0.1";48;65;2;63;NA;NA;NA
71;"Murray";"0.2";58;64;4;60;NA;NA;NA
491;"Lokilo";"0.1";44;64;NA;64;NA;NA;NA
410;"Behrami";"0.1";45;62;NA;62;NA;NA;NA
486;"Watson";"0.1";45;60;1;59;NA;NA;NA
450;"Noble";"0.2";55;59;1;58;NA;NA;NA
482;"Riedewald";"0.2";49;58;16;42;NA;NA;NA
173;"van La Parra";"0.1";49;57;13;44;NA;NA;NA
378;"Rose";"0.3";64;57;1;56;NA;NA;NA
404;"Janmaat";"0.2";49;57;29;28;NA;NA;NA
445;"Byram";"0.2";44;57;2;55;NA;NA;NA
8;"Gibbs";"0.3";50;56;38;18;NA;NA;NA
490;"Pröpper";"0.1";55;56;38;18;NA;NA;NA
9;"Jenkinson";"0.2";45;53;5;48;NA;NA;NA
236;"Sturridge";"0.6";80;53;5;48;NA;1;NA
505;"Ladapo";"0.5";45;52;NA;52;NA;NA;NA
499;"Sinclair";"0.1";50;51;NA;51;NA;NA;NA
207;"Musa";"0.5";63;50;2;48;NA;NA;NA
214;"Karius";"0.2";49;50;3;47;1;3;NA
540;"Krul";"0.4";40;50;NA;50;NA;NA;NA
334;"Bardsley";"0.1";44;47;1;46;NA;NA;NA
430;"McClean";"0.2";50;47;1;46;NA;1;NA
212;"Slimani";"0.3";68;46;10;36;NA;NA;NA
145;"Kenny";"0.1";44;45;NA;45;NA;NA;NA
533;"Krychowiak";"0.2";50;45;29;16;NA;1;NA
169;"Stankovic";"0.1";40;44;NA;44;NA;NA;NA
309;"Targett";"0.1";44;44;NA;44;NA;NA;NA
178;"Whitehead";"0.1";44;43;NA;43;NA;NA;NA
268;"Darmian";"0.3";52;43;22;21;NA;NA;NA
1;"Ospina";"0.2";49;42;NA;42;1;3;NA
113;"Batshuayi";"0.5";82;42;3;39;NA;1;NA
396;"Pantilimon";"0.1";45;41;NA;41;NA;NA;NA
356;"van der Hoorn";"0.1";45;40;NA;40;NA;NA;NA
238;"Origi";"0.3";74;38;1;37;1;NA;NA
59;"Bong";"0.1";44;37;NA;37;NA;NA;NA
141;"Pennington";"0.1";40;36;NA;36;NA;NA;NA
485;"Bartley";"0.1";44;34;1;33;NA;NA;NA
462;"Malone";"0.1";43;33;5;28;NA;NA;NA
508;"Wilson";"0.4";40;33;NA;33;NA;NA;NA
312;"Pied";"0.1";43;32;NA;32;NA;NA;NA
466;"de Jong";"0.1";49;32;2;30;NA;NA;NA
208;"Iborra";"0.1";58;31;NA;31;NA;NA;NA
167;"Hefele";"0.1";44;30;1;29;NA;NA;NA
279;"Lingard";"0.3";59;30;19;11;NA;NA;NA
338;"Adam";"0.1";49;30;1;29;NA;NA;NA
431;"Leko";"0.1";45;30;NA;30;NA;NA;NA
86;"Hendrick";"0.1";54;29;NA;29;NA;NA;NA
205;"Mendy";"0.1";45;29;1;28;NA;NA;NA
355;"Kingsley";"0.1";45;29;NA;29;NA;NA;NA
415;"Pereyra";"0.1";58;29;NA;29;NA;NA;NA
176;"Lolley";"0.1";44;28;NA;28;NA;NA;NA
391;"Winks";"0.1";49;28;12;16;NA;NA;NA
50;"Mousset";"0.1";49;27;4;23;NA;NA;NA
305;"McCarthy";"0.1";45;27;NA;27;NA;NA;NA
79;"Tarkowski";"0.1";45;26;18;8;2;NA;NA
478;"Murphy";"0.1";53;26;7;19;NA;NA;NA
88;"Westwood";"0.1";45;25;3;22;NA;NA;NA
114;"Costa";"0.5";96;25;1;24;4;1;NA
187;"Depoitre";"0.1";52;25;3;22;NA;NA;NA
221;"Sakho";"0.1";49;25;NA;25;NA;NA;NA
322;"Boufal";"0.1";58;25;11;14;NA;NA;NA
412;"Amrabat";"0.1";50;25;NA;25;NA;NA;NA
470;"Christensen";"0.2";55;25;2;23;NA;NA;NA
40;"Pugh";"0.1";49;24;NA;24;NA;NA;NA
180;"Scannell";"0.0";45;24;NA;24;NA;NA;NA
519;"Clucas";"0.0";50;24;16;8;1;1;NA
376;"Vorm";"0.1";49;23;NA;23;NA;1;NA
495;"Merino";"0.1";50;23;9;14;NA;NA;NA
524;"Burke";"0.0";55;23;15;8;NA;1;NA
96;"Caballero";"0.1";49;22;NA;22;NA;5;NA
157;"Lookman";"0.1";53;22;NA;22;NA;NA;NA
153;"Lennon";"0.1";55;21;NA;21;NA;NA;NA
251;"Fernando";"0.1";45;21;NA;21;NA;NA;NA
506;"Taylor";"0.3";40;21;NA;21;NA;NA;NA
64;"Kayal";"0.1";44;20;NA;20;1;NA;NA
261;"Romero";"0.2";49;20;NA;20;NA;NA;NA
314;"McQueen";"0.1";44;20;NA;20;NA;NA;NA
369;"Narsingh";"0.0";48;20;4;16;NA;NA;NA
458;"Sakho";"0.2";55;20;8;12;NA;NA;NA
323;"Sims";"0.1";44;18;NA;18;NA;NA;NA
344;"Bojan";"0.1";55;18;NA;18;NA;NA;NA
43;"Gosling";"0.1";49;17;5;12;NA;NA;NA
84;"Gudmundsson";"0.1";50;17;6;11;NA;NA;NA
471;"Musonda";"0.1";48;17;NA;17;NA;NA;NA
184;"Williams";"0.1";49;16;1;15;NA;NA;NA
195;"Benalouane";"0.1";44;16;NA;16;NA;NA;NA
333;"Muniesa";"0.0";45;16;NA;16;NA;NA;NA
362;"Fulton";"0.0";45;16;NA;16;NA;NA;NA
366;"Dyer";"0.0";45;16;NA;16;NA;NA;NA
69;"Murphy";"0.1";49;15;2;13;NA;NA;NA
130;"Sako";"0.0";49;15;NA;15;NA;NA;NA
360;"Routledge";"0.1";54;15;NA;15;NA;NA;NA
395;"Janssen";"0.2";74;15;2;13;NA;NA;NA
469;"Pope";"0.1";45;15;NA;15;NA;NA;NA
27;"Pérez";"0.1";74;14;NA;14;NA;1;NA
403;"Kabasele";"0.1";45;14;12;2;NA;NA;NA
95;"Eduardo";"0.1";49;13;NA;13;NA;2;NA
110;"Kenedy";"0.0";49;13;2;11;NA;NA;NA
386;"Lamela";"0.0";64;13;2;11;NA;NA;NA
489;"Nelson";"0.0";50;13;NA;13;NA;NA;NA
149;"Barkley";"0.2";74;12;NA;12;NA;NA;NA
183;"Palmer";"0.1";54;12;NA;12;NA;NA;NA
190;"Hamer";"0.1";45;12;NA;12;NA;NA;NA
194;"Huth";"0.1";49;11;NA;11;NA;NA;NA
237;"Ings";"0.1";54;11;NA;11;NA;NA;NA
