"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10"
"54522";"35";"40";"3";"";"1055";"31";"2";"4";"Salah"
"21947";"37";"30";"1";"";"1051";"0";"0";"0";"Kane"
"4130665";"38";"27";"1";"";"1034";"6";"2";"4";"Kane"
"465365";"39";"21";"1";"";"1033";"5";"1";"0";"Salah"
"2754458";"40";"27";"2";"";"1028";"24";"0";"0";"Wilson"
"3025577";"41";"34";"3";"";"1040";"2";"2";"0";"Salah"
"3302732";"41";"44";"3";"";"1044";"15";"1";"0";"Jesus"
"6397";"43";"16";"1";"";"1040";"0";"2";"4";"Kane"
"880397";"44";"50";"0";"bboost";"1045";"8";"1";"0";"Wilson"
"3393152";"44";"28";"0";"";"1034";"15";"1";"0";"Sterling"
"3202862";"46";"30";"0";"";"1036";"0";"1";"0";"Hazard"
"1206813";"47";"19";"1";"";"1030";"0";"2";"0";"Sterling"
"3643935";"48";"45";"1";"";"1016";"69";"2";"4";"Mahrez"
"1839865";"49";"39";"1";"";"1046";"9";"0";"0";"Wilson"
"1065322";"50";"38";"3";"";"1029";"25";"1";"0";"Wilson"
"1889818";"50";"20";"2";"";"1043";"3";"2";"0";"Salah"
"2236582";"50";"24";"0";"";"1034";"0";"1";"0";"Kane"
"4352760";"53";"28";"1";"";"1035";"45";"2";"4";"Kane"
"218216";"54";"27";"3";"";"1051";"12";"1";"0";"Kane"
"1016821";"55";"36";"2";"";"1041";"2";"2";"0";"Kane"
"2606114";"55";"14";"0";"";"1047";"2";"2";"0";"Salah"
"180110";"57";"27";"1";"";"1045";"15";"1";"0";"Salah"
"353915";"57";"23";"1";"";"1030";"7";"2";"0";"Sterling"
"323478";"59";"13";"3";"wildcard";"1038";"0";"0";"0";"Kane"
"2827805";"59";"39";"5";"";"1043";"0";"1";"0";"Fraser"
"22086";"61";"20";"1";"";"1045";"0";"1";"0";"David Silva"
"1577223";"62";"34";"0";"";"1044";"4";"1";"0";"Kane"
"1037875";"63";"33";"1";"";"1051";"8";"1";"0";"Salah"
"53944";"64";"16";"2";"";"1041";"11";"2";"0";"Kane"
"276533";"65";"24";"1";"";"1047";"6";"1";"0";"Sterling"
"853610";"66";"33";"2";"";"1042";"4";"2";"0";"Kane"
"164452";"67";"29";"2";"";"1042";"47";"1";"0";"Son"
"691099";"67";"23";"2";"";"1060";"24";"1";"0";"Alli"
"1007105";"69";"41";"1";"";"1041";"3";"2";"0";"Kane"
"1664419";"70";"10";"2";"";"1041";"17";"2";"0";"Felipe Anderson"
"44787";"71";"42";"1";"";"1040";"8";"1";"0";"Wilson"
"942438";"72";"20";"0";"";"1037";"25";"2";"4";"Kane"
"1199805";"72";"33";"1";"";"1044";"4";"1";"0";"Salah"
"2326342";"72";"36";"5";"";"1029";"19";"1";"0";"Salah"
"42486";"75";"19";"0";"";"1031";"4";"1";"0";"Salah"
"3216707";"75";"45";"1";"";"1030";"2";"1";"0";"Wilson"
"416836";"77";"47";"4";"";"1046";"6";"2";"0";"Wilson"
"611809";"78";"33";"2";"";"1047";"3";"1";"0";"Sterling"
"2354468";"78";"11";"2";"";"1040";"0";"1";"0";"Salah"
"22615";"80";"22";"2";"";"1026";"9";"2";"0";"Kane"
"92991";"81";"12";"0";"";"1046";"8";"1";"0";"Salah"
"209586";"82";"21";"17";"";"1039";"30";"0";"0";"Sterling"
"466868";"83";"35";"0";"";"1030";"3";"2";"4";"Kane"
"32810";"84";"19";"3";"";"1034";"5";"1";"0";"Salah"
"2184448";"85";"39";"0";"";"1039";"2";"2";"4";"Sané"
"128034";"86";"24";"0";"";"1036";"42";"2";"0";"Sigurdsson"
"1615290";"86";"20";"1";"";"1040";"3";"2";"0";"Salah"
"2166271";"86";"16";"3";"";"1044";"3";"1";"0";"Salah"
"3011089";"89";"33";"0";"";"1046";"53";"3";"8";"Salah"
"630840";"90";"36";"1";"";"1046";"1";"2";"4";"Salah"
"302414";"91";"23";"2";"";"1038";"1";"0";"0";"Arnautovic"
"1417";"92";"33";"4";"";"1053";"2";"2";"0";"Kane"
"547377";"92";"33";"5";"";"1053";"3";"2";"0";"Salah"
"758651";"92";"37";"1";"";"1029";"6";"2";"4";"Salah"
"299216";"95";"14";"1";"";"1038";"1";"2";"0";"Salah"
"1706155";"96";"30";"1";"";"1041";"0";"3";"4";"Sané"
"64697";"97";"26";"5";"";"1050";"6";"2";"0";"Sané"
"1951751";"97";"33";"1";"";"1046";"2";"2";"4";"Kane"
"2079581";"97";"38";"3";"freehit";"1042";"2";"0";"0";"Sané"
"2167525";"97";"31";"1";"";"1041";"11";"2";"4";"Sterling"
"1091045";"101";"39";"0";"";"1025";"12";"1";"0";"Wilson"
"2379270";"102";"28";"5";"";"1038";"6";"1";"0";"Sterling"
"80462";"103";"15";"3";"";"1049";"27";"1";"0";"Kane"
"2560304";"103";"7";"3";"";"1031";"12";"2";"0";"Salah"
"320348";"105";"21";"1";"";"1043";"0";"3";"4";"Kane"
"615360";"105";"26";"0";"";"1043";"12";"2";"0";"Kane"
"85238";"107";"21";"0";"";"1048";"14";"1";"0";"Salah"
"1214";"108";"40";"0";"";"1047";"20";"1";"0";"Sterling"
"894183";"108";"18";"2";"";"1040";"3";"2";"0";"Kane"
"1751521";"110";"41";"1";"";"1033";"6";"2";"0";"Kane"
"27626";"111";"36";"3";"";"1037";"1";"0";"0";"Wilson"
"70270";"112";"9";"1";"";"1020";"27";"2";"0";"Sterling"
"257289";"112";"41";"1";"";"1045";"18";"2";"4";"Wilson"
"6139";"114";"17";"4";"";"1038";"7";"2";"0";"Sterling"
"327165";"114";"26";"1";"";"1025";"4";"2";"0";"Salah"
"677322";"114";"18";"1";"";"1030";"27";"2";"4";"Sterling"
"595356";"117";"37";"1";"";"1046";"53";"1";"0";"Sané"
"1155694";"118";"35";"3";"";"1042";"41";"2";"4";"Arnautovic"
"8349";"119";"31";"1";"";"1043";"5";"1";"0";"Salah"
"933770";"120";"41";"0";"bboost";"1025";"4";"1";"0";"Salah"
"3305785";"121";"43";"3";"";"1014";"73";"1";"0";"Sané"
"3460681";"121";"33";"1";"wildcard";"1027";"3";"0";"0";"Felipe Anderson"
"61736";"123";"22";"0";"";"1037";"2";"2";"0";"Sterling"
"902198";"123";"24";"1";"";"1032";"5";"2";"0";"Kane"
"242644";"125";"22";"0";"";"1046";"3";"3";"4";"Kane"
"33174";"126";"34";"0";"";"1049";"0";"1";"0";"Kane"
"2711464";"127";"16";"0";"";"1031";"0";"0";"0";"Sterling"
"17281";"128";"12";"9";"";"1043";"5";"1";"0";"Arnautovic"
"319194";"128";"24";"0";"";"1038";"15";"2";"0";"Kane"
"2558769";"128";"23";"2";"";"1030";"1";"2";"0";"Kane"
"4379126";"131";"40";"0";"";"1040";"27";"3";"4";"Kane"
"471046";"132";"30";"3";"wildcard";"1035";"2";"0";"0";"Kane"
"1641600";"132";"18";"0";"";"1025";"1";"2";"4";"Kane"
"1426717";"134";"27";"1";"";"1049";"7";"2";"0";"Kane"
"412187";"135";"11";"1";"";"1034";"18";"2";"4";"Kane"
"3732081";"135";"28";"0";"";"1026";"1";"1";"0";"Sané"
"24467";"137";"20";"5";"";"1034";"2";"2";"4";"Kane"
"275332";"138";"22";"0";"";"1030";"3";"0";"0";"Salah"
"395669";"138";"16";"0";"";"1033";"11";"1";"0";"Salah"
"55136";"140";"24";"1";"";"1041";"5";"2";"0";"Salah"
"2348963";"140";"28";"14";"wildcard";"1048";"8";"0";"0";"Kane"
"1239386";"142";"16";"2";"";"1034";"2";"1";"0";"Sterling"
"621544";"143";"41";"0";"";"1037";"22";"2";"0";"Kane"
"1757934";"143";"14";"1";"";"1027";"10";"3";"4";"Kane"
"50931";"145";"30";"3";"";"1040";"4";"2";"0";"Salah"
"120323";"145";"28";"1";"";"1052";"55";"1";"0";"Sterling"
"519763";"145";"29";"2";"";"1041";"43";"2";"0";"Kane"
"4049989";"148";"46";"1";"";"1043";"13";"1";"0";"Wilson"
"2307927";"149";"17";"1";"";"1038";"16";"2";"4";"Kane"
"50374";"150";"30";"0";"";"1035";"0";"0";"0";"Salah"
"767059";"150";"40";"0";"";"1040";"27";"2";"0";"Kane"
"15996";"152";"20";"1";"";"1037";"21";"2";"4";"Kane"
"49251";"152";"22";"0";"";"1049";"46";"0";"0";"Sterling"
"107827";"152";"19";"1";"";"1036";"4";"2";"0";"Kane"
"3773367";"152";"14";"0";"";"1043";"0";"2";"4";"Kane"
"128259";"156";"23";"1";"";"1048";"21";"1";"0";"Salah"
"1766154";"157";"29";"0";"";"1032";"19";"3";"4";"Eriksen"
"2702629";"158";"17";"0";"";"1034";"4";"3";"4";"Kane"
"189439";"159";"22";"1";"";"1045";"6";"0";"0";"Sterling"
"128091";"160";"33";"5";"";"1040";"5";"2";"0";"Kane"
"360105";"160";"21";"4";"freehit";"1035";"25";"0";"0";"Kane"
"2778607";"160";"38";"2";"";"1019";"1";"1";"0";"Wilson"
"3561472";"160";"40";"6";"";"1027";"5";"2";"0";"Salah"
"43295";"164";"37";"3";"";"1050";"4";"1";"0";"Salah"
"3181120";"164";"17";"0";"";"1040";"10";"2";"0";"Kane"
"2527";"166";"16";"2";"";"1045";"2";"1";"0";"Salah"
"1117776";"166";"26";"0";"";"1037";"70";"1";"0";"Arnautovic"
"97421";"168";"30";"0";"";"1047";"13";"3";"4";"Salah"
"473996";"169";"33";"1";"";"1049";"9";"3";"4";"Salah"
"2647907";"170";"32";"0";"";"1037";"12";"2";"4";"Kane"
"20335";"171";"21";"3";"";"1041";"29";"2";"4";"Salah"
"141529";"171";"30";"3";"";"1041";"0";"3";"4";"Salah"
"31625";"173";"14";"1";"";"1043";"8";"1";"0";"Kane"
"292678";"173";"37";"2";"";"1045";"0";"2";"0";"Salah"
"1089540";"173";"40";"1";"";"1052";"3";"0";"0";"Wilson"
"2387336";"176";"33";"1";"";"1035";"11";"1";"0";"Salah"
"2862023";"176";"16";"2";"";"1044";"16";"1";"0";"Kane"
"100001";"178";"26";"2";"";"1046";"19";"1";"0";"Salah"
"4143649";"178";"30";"2";"";"1033";"13";"1";"0";"Kane"
"464568";"180";"28";"4";"";"1038";"30";"2";"4";"Kane"
"433148";"181";"24";"2";"";"1051";"21";"1";"0";"Sterling"
"1337549";"181";"35";"3";"";"1044";"23";"2";"0";"Salah"
"1561884";"181";"28";"1";"";"1055";"22";"3";"4";"Kane"
"365187";"184";"12";"0";"";"1027";"10";"1";"0";"Kane"
"138011";"185";"18";"0";"";"1029";"0";"0";"0";"Salah"
"585392";"185";"54";"0";"";"1041";"10";"2";"0";"Mahrez"
"1765171";"185";"41";"0";"";"1022";"6";"1";"0";"Wilson"
"844031";"188";"34";"5";"";"1036";"35";"1";"0";"Felipe Anderson"
"6489";"189";"36";"3";"";"1043";"1";"2";"0";"Salah"
"48571";"189";"28";"2";"";"1048";"27";"2";"4";"Kane"
"978471";"189";"33";"4";"";"1037";"2";"2";"0";"Salah"
"1683754";"189";"13";"1";"wildcard";"1035";"0";"0";"0";"Kane"
"2232315";"193";"36";"6";"";"1039";"22";"3";"8";"Kane"
"2343085";"194";"26";"1";"";"1034";"2";"1";"0";"Salah"
"3350648";"194";"26";"1";"";"1038";"7";"1";"0";"Salah"
"104684";"196";"29";"-1";"";"1051";"8";"2";"0";"Sané"
"1696051";"196";"41";"1";"";"1048";"33";"1";"0";"Salah"
"3463093";"198";"30";"3";"";"1017";"0";"0";"0";"Sané"
"605597";"199";"27";"0";"";"1033";"20";"0";"0";"Salah"
"1204110";"199";"31";"2";"";"1041";"3";"2";"0";"Kane"
"124";"201";"33";"0";"";"1041";"15";"2";"0";"Salah"
"116338";"201";"29";"1";"";"1043";"0";"1";"0";"Arnautovic"
"212511";"201";"36";"1";"";"1039";"12";"1";"0";"Arnautovic"
"1863232";"201";"41";"1";"";"1046";"17";"2";"0";"Sterling"
"2765045";"201";"15";"3";"wildcard";"1023";"3";"0";"0";"Richarlison"
"1380";"206";"19";"2";"";"1043";"5";"0";"0";"Kane"
"1638265";"206";"43";"3";"wildcard";"1022";"4";"0";"0";"Kane"
"1984047";"206";"20";"0";"";"1052";"4";"1";"0";"Sterling"
"3004955";"206";"24";"2";"";"1046";"14";"2";"4";"Kane"
"2199201";"210";"32";"7";"";"1040";"4";"2";"4";"Kane"
"4529601";"210";"30";"1";"";"1024";"46";"1";"0";"Arnautovic"
"2494808";"212";"24";"8";"";"1037";"0";"2";"0";"Salah"
"1328958";"213";"30";"1";"";"1055";"30";"1";"0";"Sané"
"41963";"214";"22";"2";"";"1044";"7";"2";"4";"Felipe Anderson"
"2559821";"215";"31";"2";"";"1038";"7";"1";"0";"Arnautovic"
"100121";"216";"26";"2";"";"1045";"1";"2";"0";"Kane"
"3301282";"216";"4";"2";"";"1028";"0";"1";"0";"Salah"
"653928";"218";"14";"2";"";"1044";"5";"1";"0";"Salah"
"2213954";"219";"37";"2";"";"1044";"1";"1";"0";"Wilson"
"4919";"220";"21";"2";"wildcard";"1027";"13";"0";"0";"Kane"
"236487";"220";"17";"1";"";"1048";"6";"2";"4";"Kane"
"670693";"220";"24";"1";"";"1038";"11";"2";"0";"Kane"
"3824472";"223";"36";"0";"";"1028";"0";"3";"4";"Kane"
"125061";"224";"10";"2";"";"1056";"1";"2";"0";"Salah"
"2867798";"225";"41";"1";"";"1033";"13";"2";"4";"Salah"
"360600";"226";"27";"1";"";"1043";"4";"1";"0";"Salah"
"153981";"227";"33";"3";"";"1033";"16";"0";"0";"Salah"
"510913";"227";"33";"1";"";"1038";"27";"2";"0";"Kane"
"1992311";"227";"38";"3";"";"1040";"17";"2";"4";"Kane"
"2464871";"227";"23";"3";"";"1042";"3";"1";"0";"Kane"
"630616";"231";"16";"2";"";"1041";"12";"1";"0";"Salah"
"1330711";"231";"12";"2";"";"1033";"1";"2";"0";"Salah"
"2581530";"231";"26";"1";"";"1025";"7";"2";"0";"Hazard"
"5480";"234";"4";"1";"";"1038";"0";"1";"0";"Kane"
"219346";"234";"9";"2";"";"1041";"15";"2";"0";"Son"
"1547032";"234";"32";"0";"";"1030";"2";"2";"0";"Salah"
"1968921";"234";"23";"1";"";"1025";"14";"3";"4";"Aubameyang"
"102718";"238";"6";"3";"";"1038";"4";"1";"0";"Salah"
"109664";"238";"29";"2";"";"1051";"22";"3";"4";"Kane"
"159436";"238";"34";"2";"";"1050";"2";"2";"0";"Kane"
"875378";"238";"29";"0";"";"1038";"7";"1";"0";"Kane"
"883621";"238";"54";"0";"";"1039";"6";"1";"0";"Wilson"
"1136300";"238";"29";"0";"";"1030";"27";"1";"0";"Sané"
"2370490";"238";"20";"0";"";"1053";"9";"2";"0";"Alonso"
"4367270";"238";"34";"2";"";"1038";"3";"1";"0";"Salah"
"1146";"246";"26";"3";"";"1053";"1";"0";"0";"Salah"
"3516652";"246";"25";"0";"";"1042";"1";"1";"0";"Salah"
"4243249";"246";"40";"1";"";"1034";"2";"2";"0";"Sterling"
"3738288";"249";"27";"8";"";"1030";"12";"2";"4";"Kane"
"1726589";"250";"20";"0";"";"1046";"4";"1";"0";"Kane"
"331250";"251";"6";"2";"wildcard";"1026";"5";"0";"0";"Salah"
"302045";"252";"18";"1";"";"1048";"1";"1";"0";"Salah"
"464801";"253";"31";"6";"";"1034";"1";"1";"0";"Sterling"
"4195567";"253";"48";"2";"";"1018";"8";"1";"0";"Fraser"
"5023";"255";"33";"0";"";"1040";"4";"2";"0";"Salah"
"213286";"255";"23";"3";"";"1019";"11";"1";"0";"Aubameyang"
"2879421";"255";"40";"-2";"";"1045";"6";"1";"0";"Wilson"
"34590";"258";"39";"4";"";"1046";"18";"1";"0";"Sané"
"4331090";"258";"21";"12";"";"1023";"27";"2";"0";"Salah"
"312051";"260";"39";"0";"";"1044";"14";"1";"0";"Sané"
"539571";"260";"21";"1";"";"1049";"61";"1";"0";"Mitrovic"
"169490";"262";"25";"2";"";"1052";"18";"1";"0";"Salah"
"4120591";"263";"17";"0";"";"1025";"10";"2";"4";"Sterling"
"24165";"264";"38";"2";"";"1046";"13";"1";"0";"Wilson"
"227659";"265";"28";"3";"";"1045";"34";"1";"0";"Sterling"
"1397696";"266";"28";"12";"";"1034";"10";"1";"0";"Salah"
"126";"267";"11";"1";"";"1045";"8";"2";"0";"Kane"
"1504";"267";"37";"0";"";"1035";"19";"2";"0";"Wilson"
"3590";"267";"30";"2";"";"1048";"8";"0";"0";"Hazard"
"51862";"267";"9";"4";"";"1037";"13";"1";"0";"Sterling"
"993616";"267";"17";"1";"wildcard";"1036";"1";"0";"0";"Kane"
"1168971";"267";"31";"2";"";"1025";"3";"3";"4";"Kane"
"844474";"273";"37";"12";"";"1043";"9";"3";"4";"Sterling"
"60026";"274";"21";"1";"";"1043";"2";"3";"4";"Kane"
"233049";"274";"32";"0";"";"1037";"33";"1";"0";"Sterling"
"2114773";"274";"14";"1";"";"1023";"9";"1";"0";"Eriksen"
"2172053";"274";"33";"2";"";"1032";"4";"3";"4";"Salah"
"3936";"278";"35";"3";"";"1035";"17";"2";"4";"Kane"
"332548";"278";"33";"6";"";"1045";"5";"1";"0";"Sterling"
"102648";"280";"16";"4";"wildcard";"1040";"2";"0";"0";"Kane"
"82940";"281";"18";"3";"";"1050";"12";"2";"4";"Kane"
"85689";"281";"17";"1";"";"1026";"17";"2";"0";"Sané"
"110252";"281";"16";"0";"";"1038";"7";"1";"0";"Kane"
"128165";"281";"40";"4";"";"1036";"11";"2";"0";"Sané"
"1250315";"281";"25";"0";"";"1034";"13";"1";"0";"Kane"
"1317604";"281";"8";"1";"";"1025";"2";"1";"0";"Salah"
"2382595";"281";"28";"4";"";"1028";"1";"2";"0";"Kane"
"43605";"288";"28";"1";"";"1045";"5";"1";"0";"Kane"
"96764";"288";"35";"2";"wildcard";"1033";"1";"0";"0";"Kane"
"514308";"288";"35";"3";"";"1033";"11";"1";"0";"Felipe Anderson"
"1034256";"288";"15";"3";"";"1044";"7";"1";"0";"Salah"
"1141504";"288";"27";"0";"";"1041";"8";"1";"0";"Kane"
"3395950";"288";"15";"2";"";"1037";"1";"1";"0";"Sterling"
"204095";"294";"27";"1";"";"1032";"1";"0";"0";"Salah"
"686015";"294";"30";"1";"";"1039";"9";"2";"0";"Kane"
"1477998";"294";"41";"0";"";"1038";"5";"2";"0";"Kane"
"1903030";"294";"40";"1";"wildcard";"1034";"47";"0";"0";"Kane"
"4419451";"294";"16";"3";"";"1021";"5";"2";"0";"Sané"
"49300";"299";"35";"2";"";"1037";"17";"2";"0";"Kane"
"63353";"299";"15";"1";"";"1039";"5";"2";"0";"Kane"
"10483";"301";"18";"0";"";"1039";"2";"2";"0";"Kane"
"1977294";"302";"27";"1";"";"1045";"0";"1";"0";"Arnautovic"
"63672";"303";"15";"5";"";"1030";"0";"0";"0";"Salah"
"2050818";"304";"14";"3";"";"1040";"10";"0";"0";"Salah"
"143349";"305";"21";"0";"freehit";"1028";"9";"0";"0";"Kane"
"1241235";"305";"31";"0";"";"1037";"50";"2";"0";"Sterling"
"1915529";"305";"54";"0";"";"1028";"0";"1";"0";"Wilson"
"3180327";"305";"18";"4";"";"1028";"59";"1";"0";"Kane"
"45";"309";"23";"-1";"";"1041";"0";"1";"0";"Kane"
"60181";"309";"20";"9";"";"1028";"13";"1";"0";"Sané"
"205354";"309";"41";"1";"";"1034";"3";"2";"0";"Kane"
"843515";"309";"24";"1";"";"1047";"0";"2";"0";"Salah"
"974474";"309";"19";"1";"";"1031";"14";"1";"0";"Salah"
"3669990";"309";"26";"7";"";"1028";"17";"1";"0";"Kane"
"98116";"315";"18";"1";"";"1044";"9";"2";"0";"Kane"
"156054";"315";"16";"3";"";"1027";"5";"2";"0";"Son"
"991152";"315";"11";"7";"";"1038";"0";"2";"4";"Salah"
"1358528";"315";"34";"1";"";"1044";"23";"2";"0";"Salah"
"621603";"319";"28";"0";"";"1044";"1";"1";"0";"Salah"
"24661";"320";"31";"2";"wildcard";"1041";"2";"0";"0";"Sané"
"47815";"320";"17";"0";"";"1058";"4";"1";"0";"Kane"
"1044678";"320";"28";"5";"";"1036";"5";"2";"0";"Arnautovic"
"1902583";"320";"25";"3";"wildcard";"1036";"1";"0";"0";"Salah"
"3812939";"320";"19";"0";"";"1033";"1";"2";"4";"Kane"
"66259";"325";"11";"2";"";"1036";"17";"1";"0";"Salah"
"172431";"325";"50";"0";"";"1024";"22";"1";"0";"Sané"
"249342";"325";"26";"7";"";"1040";"1";"3";"8";"Kane"
"612537";"325";"23";"2";"";"1030";"1";"3";"4";"Kane"
"46007";"329";"23";"1";"";"1045";"29";"2";"4";"Salah"
"935140";"329";"42";"0";"bboost";"1028";"5";"2";"4";"Kane"
"3044369";"329";"19";"0";"";"1020";"38";"1";"0";"Arnautovic"
"932428";"332";"59";"2";"freehit";"1036";"8";"0";"0";"Mahrez"
"1163901";"333";"31";"3";"";"1038";"3";"0";"0";"Agüero"
"1740345";"334";"16";"0";"";"1040";"1";"0";"0";"Salah"
"3527677";"335";"23";"2";"";"1032";"3";"1";"0";"Salah"
"212254";"336";"27";"0";"";"1053";"9";"1";"0";"Kane"
"461963";"337";"34";"1";"";"1038";"7";"1";"0";"Wilson"
"1481288";"337";"33";"4";"";"1025";"6";"0";"0";"Wilson"
"4219";"339";"38";"0";"";"1040";"21";"2";"0";"Kane"
"1117375";"339";"33";"0";"";"1031";"1";"1";"0";"Wilson"
"1576287";"339";"44";"3";"";"1024";"1";"1";"0";"Wilson"
"660";"342";"13";"1";"";"1034";"16";"2";"4";"Kane"
"171302";"342";"18";"8";"";"1037";"6";"1";"0";"Sterling"
"100402";"344";"21";"1";"";"1045";"8";"2";"0";"Hazard"
"185015";"344";"27";"3";"";"1057";"8";"2";"4";"Salah"
"306406";"344";"37";"1";"";"1038";"32";"3";"4";"Kane"
"910929";"344";"21";"-2";"";"1048";"22";"1";"0";"Chicharito"
"1257863";"344";"29";"4";"";"1043";"11";"2";"0";"Salah"
"146045";"349";"27";"0";"";"1038";"1";"2";"4";"Kane"
"390901";"349";"18";"2";"";"1042";"2";"3";"4";"Kane"
"1152938";"349";"24";"0";"";"1042";"1";"2";"4";"Kane"
"58516";"352";"29";"2";"";"1039";"32";"1";"0";"Salah"
"2193445";"352";"24";"4";"";"1037";"2";"1";"0";"Kane"
"2455";"354";"37";"1";"";"1052";"26";"3";"8";"Sané"
"223105";"354";"28";"1";"";"1042";"33";"1";"0";"Sané"
"2477540";"354";"33";"3";"";"1055";"9";"2";"0";"Salah"
"3735075";"354";"17";"9";"";"1035";"5";"2";"0";"Kane"
"88333";"358";"30";"1";"wildcard";"1026";"0";"0";"0";"Kane"
"112074";"358";"43";"3";"";"1045";"18";"2";"4";"Kane"
"1139123";"360";"26";"0";"";"1031";"8";"1";"0";"Sterling"
"418745";"361";"24";"5";"";"1041";"5";"2";"0";"Kane"
"51534";"362";"34";"-1";"";"1050";"5";"1";"0";"Salah"
"3448652";"362";"18";"10";"";"1044";"5";"1";"0";"Sterling"
"69362";"364";"36";"1";"";"1032";"30";"2";"0";"Kane"
"226273";"364";"12";"0";"";"1027";"3";"1";"0";"Hazard"
"277091";"364";"25";"0";"";"1048";"0";"2";"0";"Sterling"
"630286";"364";"26";"1";"";"1042";"1";"1";"0";"Kane"
"2500855";"364";"14";"2";"";"1037";"13";"1";"0";"Sterling"
"2696";"369";"33";"1";"";"1049";"1";"1";"0";"Kane"
"169629";"369";"25";"2";"";"1044";"12";"2";"4";"Felipe Anderson"
"1756526";"369";"26";"3";"";"1050";"0";"1";"0";"Sterling"
"994295";"372";"14";"3";"";"1048";"2";"1";"0";"Aubameyang"
"1236914";"372";"25";"2";"";"1032";"6";"2";"4";"Kane"
"1707857";"372";"23";"0";"";"1044";"27";"2";"0";"Kane"
"148012";"375";"25";"3";"";"1035";"49";"2";"4";"Salah"
"352393";"375";"17";"2";"";"1048";"6";"3";"4";"Salah"
"460381";"375";"29";"1";"";"1044";"4";"2";"0";"Kane"
"2704729";"375";"30";"2";"freehit";"1044";"0";"0";"0";"Kane"
"4068936";"375";"17";"0";"";"1056";"2";"2";"4";"Sterling"
"72215";"380";"34";"0";"";"1042";"9";"4";"12";"Kane"
"735371";"380";"32";"5";"";"1045";"12";"1";"0";"Salah"
"50403";"382";"14";"1";"";"1043";"11";"0";"0";"Sterling"
"2042138";"382";"25";"1";"";"1023";"16";"3";"4";"Hazard"
"3849226";"384";"44";"2";"";"1047";"3";"3";"8";"Wilson"
"51591";"385";"21";"5";"";"1025";"0";"3";"4";"Kane"
"348626";"385";"28";"1";"";"1046";"0";"3";"8";"Kane"
"2345137";"387";"9";"12";"";"1029";"53";"0";"0";"Sterling"
"631";"388";"26";"1";"";"1045";"20";"1";"0";"Salah"
"2481554";"389";"41";"1";"";"1038";"5";"0";"0";"Salah"
"3562029";"389";"34";"2";"";"1041";"23";"1";"0";"Arnautovic"
"41696";"391";"28";"2";"";"1052";"19";"0";"0";"Salah"
"454347";"391";"16";"0";"";"1032";"23";"2";"0";"Salah"
"512100";"391";"37";"1";"wildcard";"1040";"9";"0";"0";"Sané"
"702321";"391";"42";"0";"freehit";"1026";"4";"0";"0";"Jesus"
"733432";"391";"46";"1";"";"1049";"6";"0";"0";"Wilson"
"811124";"391";"21";"2";"";"1043";"9";"2";"0";"Kane"
