"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
8;"Kolasinac";"3.7";49;593;218;375;NA;NA;NA
43;"Wilson";"22.4";65;566;357;209;NA;4;NA
258;"Ings";"5.3";55;534;212;322;NA;2;NA
136;"Speroni";"11.6";39;528;8;520;NA;NA;NA
260;"Ederson";"20.8";56;516;515;1;NA;2;NA
88;"Etheridge";"10.9";46;502;413;89;NA;NA;NA
221;"Pereira";"12.7";53;469;366;103;NA;2;NA
445;"Foster";"4.9";45;458;390;68;NA;1;NA
340;"Højbjerg";"2.6";44;422;18;404;NA;NA;NA
378;"Holebas";"12.9";48;400;358;42;NA;NA;NA
137;"Guaita";"1.4";42;391;23;368;NA;NA;NA
301;"Martial";"7.7";73;378;375;3;3;21;NA
524;"Success";"3.5";46;367;3;364;NA;NA;NA
357;"Trippier";"18.4";61;343;339;4;NA;NA;NA
391;"Pereyra";"16.5";63;314;300;14;NA;3;NA
394;"Deulofeu";"2.4";55;307;267;40;NA;2;NA
480;"Mitrovic";"14.7";66;300;145;155;NA;1;NA
365;"Alli";"3.7";89;271;268;3;6;28;NA
364;"Eriksen";"7.3";93;258;258;NA;3;26;NA
268;"Laporte";"11.0";59;238;236;2;NA;2;NA
351;"Lloris";"5.1";54;228;226;2;NA;NA;NA
42;"Brooks";"5.5";51;226;131;95;NA;NA;NA
396;"Deeney";"6.2";59;218;204;14;1;6;NA
276;"Bernardo Silva";"9.3";76;193;187;6;NA;8;NA
383;"Kiko Femenía";"1.6";42;188;98;90;NA;NA;NA
85;"Barnes";"1.5";57;184;98;86;NA;NA;NA
292;"Lindelöf";"2.3";48;181;178;3;NA;1;NA
155;"Stekelenburg";"3.3";40;169;1;168;NA;NA;NA
95;"Peltier";"3.6";39;165;1;164;NA;NA;NA
172;"Sigurdsson";"6.1";73;165;159;6;NA;2;NA
202;"Billing";"1.8";45;161;3;158;NA;NA;NA
372;"Kane";"16.8";125;160;32;128;4;2;NA
417;"Arnautovic";"7.6";69;158;108;50;NA;NA;NA
489;"Snodgrass";"1.7";52;156;17;139;NA;NA;NA
146;"Puncheon";"1.1";42;155;3;152;NA;NA;NA
371;"Llorente";"1.3";56;149;131;18;1;4;NA
483;"Jonny";"2.4";43;148;90;58;NA;NA;NA
25;"Boruc";"5.5";40;140;NA;140;NA;NA;NA
300;"Lingard";"5.4";68;140;134;6;NA;1;NA
131;"Hudson-Odoi";"2.1";42;129;3;126;NA;NA;NA
209;"Quaner";"4.2";43;129;NA;129;NA;NA;NA
493;"Rondón";"3.3";57;122;116;6;NA;1;NA
498;"Kepa";"5.9";56;121;98;23;NA;NA;NA
251;"Mané";"19.0";95;120;120;NA;19;30;NA
490;"Hart";"6.4";44;115;5;110;NA;NA;NA
126;"Kanté";"18.8";50;112;29;83;NA;NA;NA
439;"Steele";"1.3";40;110;NA;110;NA;NA;NA
343;"Redmond";"1.6";52;108;51;57;NA;NA;NA
135;"Hennessey";"3.7";45;105;1;104;NA;NA;NA
192;"Schindler";"2.6";43;99;1;98;NA;NA;NA
410;"Masuaku";"2.1";43;99;1;98;NA;1;NA
191;"Lössl";"1.9";44;94;16;78;NA;NA;NA
102;"Gunnarsson";"0.9";44;86;6;80;NA;NA;NA
353;"Alderweireld";"4.1";60;85;83;2;NA;NA;NA
80;"Westwood";"2.3";45;84;13;71;NA;1;NA
175;"Calvert-Lewin";"2.0";53;84;33;51;NA;1;NA
569;"Nasri";"1.9";55;84;60;24;NA;1;NA
47;"Ryan";"2.9";44;83;1;82;NA;NA;NA
56;"Stephens";"3.3";44;83;1;82;NA;NA;NA
332;"Cédric";"3.8";42;80;19;61;NA;NA;NA
347;"Long";"2.3";47;79;13;66;NA;NA;NA
101;"Paterson";"0.9";51;72;22;50;NA;NA;NA
154;"Pickford";"13.5";50;72;58;14;NA;NA;NA
49;"Duffy";"4.4";46;71;5;66;NA;NA;NA
24;"Begovic";"3.6";44;70;19;51;NA;NA;NA
282;"De Gea";"15.4";57;69;69;NA;NA;1;NA
91;"Bamba";"2.8";46;67;44;23;NA;NA;NA
239;"Lovren";"2.0";49;66;13;53;NA;NA;NA
367;"Son";"5.2";86;65;20;45;NA;4;NA
328;"McCarthy";"2.6";44;62;20;42;NA;NA;NA
534;"McNeil";"0.2";44;62;10;52;NA;NA;NA
273;"De Bruyne";"4.0";97;61;61;NA;1;8;NA
363;"Lamela";"0.7";61;61;59;2;2;5;NA
409;"Diop";"0.8";43;57;16;41;NA;NA;NA
281;"Jesus";"3.3";102;54;54;NA;5;11;NA
450;"Torreira";"5.0";49;54;1;53;NA;NA;NA
464;"Balbuena";"0.5";43;54;2;52;NA;NA;NA
48;"Dunk";"2.7";45;46;1;45;NA;NA;NA
234;"Vardy";"4.5";89;45;40;5;NA;2;NA
271;"David Silva";"4.5";85;43;43;NA;NA;5;NA
448;"Gibbs-White";"0.7";43;43;2;41;NA;NA;NA
9;"Chambers";"0.9";42;42;5;37;NA;NA;NA
167;"Schneiderlin";"2.2";42;38;NA;38;NA;NA;NA
52;"Suttner";"5.1";38;37;NA;37;NA;NA;NA
339;"Oriol Romeu";"1.6";43;35;1;34;NA;NA;NA
406;"Rice";"1.7";44;35;15;20;NA;NA;NA
219;"Chilwell";"2.3";51;34;19;15;NA;NA;NA
262;"Stones";"5.7";52;34;34;NA;NA;NA;NA
67;"Heaton";"0.3";48;32;25;7;NA;NA;NA
522;"Stankovic";"3.1";39;32;NA;32;NA;NA;NA
22;"Lacazette";"5.9";93;30;27;3;NA;1;NA
125;"Pedro";"3.6";63;30;24;6;NA;NA;NA
105;"Ward";"0.2";43;29;NA;29;NA;NA;NA
147;"McArthur";"2.6";48;29;1;28;NA;NA;NA
162;"Keane";"3.3";49;29;20;9;NA;NA;NA
243;"Matip";"0.4";49;29;27;2;NA;NA;NA
370;"Lucas Moura";"6.2";68;29;20;9;NA;1;NA
32;"Simpson";"5.0";38;28;NA;28;NA;NA;NA
106;"Murphy";"0.3";48;28;NA;28;NA;NA;NA
479;"Targett";"0.2";42;28;7;21;NA;NA;NA
2;"Leno";"2.0";48;27;16;11;NA;NA;NA
405;"Zabaleta";"2.2";43;27;7;20;NA;NA;NA
433;"Neves";"10.4";49;27;5;22;NA;NA;NA
195;"Zanka";"3.2";44;26;NA;26;NA;NA;NA
451;"Guendouzi";"1.7";44;26;1;25;NA;NA;NA
138;"Tomkins";"2.6";43;25;1;24;NA;NA;NA
233;"Maddison";"4.2";67;25;17;8;NA;NA;NA
423;"Boly";"4.1";46;24;1;23;NA;NA;NA
57;"Kayal";"0.5";44;22;NA;22;NA;NA;NA
358;"Walker-Peters";"1.1";42;22;6;16;NA;NA;NA
72;"Tarkowski";"4.4";47;21;11;10;NA;NA;NA
151;"Zaha";"10.9";67;21;6;15;NA;NA;NA
213;"Schmeichel";"5.0";50;21;12;9;NA;NA;NA
299;"Herrera";"1.3";50;21;15;6;NA;NA;NA
458;"Kenedy";"0.7";48;21;1;20;NA;NA;NA
28;"Daniels";"3.8";42;20;6;14;NA;NA;NA
93;"Connolly";"1.8";38;20;NA;20;NA;NA;NA
150;"Milivojevic";"4.5";61;20;6;14;NA;NA;NA
413;"Obiang";"0.9";43;20;NA;20;NA;NA;NA
422;"Norris";"2.0";40;19;NA;19;NA;NA;NA
15;"Iwobi";"1.6";54;18;3;15;NA;NA;NA
118;"Rüdiger";"4.5";60;18;6;12;NA;NA;NA
140;"Kelly";"5.2";39;18;NA;18;NA;NA;NA
539;"Diangana";"0.1";45;18;NA;18;NA;NA;NA
53;"Schelotto";"2.0";38;17;NA;17;NA;NA;NA
113;"Azpilicueta";"9.0";63;17;7;10;NA;NA;NA
241;"Clyne";"0.5";44;17;7;10;NA;NA;NA
419;"Chicharito";"1.5";61;17;2;15;NA;NA;NA
452;"Gunn";"0.3";43;17;5;12;NA;NA;NA
90;"Morrison";"0.6";47;16;5;11;NA;NA;NA
149;"Townsend";"2.5";58;15;3;12;NA;1;NA
201;"Hogg";"0.3";44;15;NA;15;NA;NA;NA
16;"Elneny";"2.2";42;14;NA;14;NA;NA;NA
65;"Locadia";"0.5";53;14;NA;14;NA;NA;NA
265;"Walker";"10.4";64;14;13;1;NA;NA;NA
310;"Yedlin";"0.9";45;14;9;5;NA;NA;NA
462;"Shaqiri";"3.2";71;14;14;NA;NA;NA;NA
509;"Rico";"0.4";44;14;3;11;NA;NA;NA
20;"Maitland-Niles";"0.5";44;13;2;11;NA;NA;NA
45;"King";"2.5";63;13;11;2;NA;NA;NA
303;"McTominay";"0.7";42;13;NA;13;NA;NA;NA
556;"Valery";"0.3";40;13;1;12;NA;NA;NA
58;"March";"1.1";50;12;2;10;NA;NA;NA
527;"Mendy";"1.1";45;12;NA;12;NA;NA;NA
293;"Young";"1.7";57;11;11;NA;NA;NA;NA
390;"Doucouré";"2.3";59;11;9;2;NA;NA;NA
398;"Sinclair";"0.4";44;11;NA;11;NA;NA;NA
553;"Woodman";"0.2";40;11;NA;11;NA;NA;NA
27;"Steve Cook";"5.9";44;10;4;6;NA;NA;NA
74;"Taylor";"0.3";44;10;NA;10;NA;NA;NA
109;"Madine";"1.1";44;10;NA;10;NA;NA;NA
215;"Morgan";"0.9";45;10;5;5;NA;NA;NA
345;"Armstrong";"0.4";51;9;3;6;NA;NA;NA
478;"Schürrle";"2.9";56;9;1;8;NA;NA;NA
533;"Schofield";"0.1";40;9;NA;9;NA;NA;NA
537;"Brian Murphy";"0.2";40;9;NA;9;NA;NA;NA
82;"Cork";"0.6";46;8;NA;8;NA;NA;NA
110;"Reid";"0.7";52;8;NA;8;NA;NA;NA
124;"Willian";"4.2";72;8;4;4;NA;NA;NA
182;"Cairney";"0.5";47;8;NA;8;NA;NA;NA
220;"Maguire";"9.0";54;8;4;4;NA;NA;NA
224;"Albrighton";"0.5";51;8;NA;8;NA;NA;NA
242;"Gomez";"1.2";49;8;3;5;NA;NA;NA
259;"Solanke";"0.3";47;8;NA;8;NA;NA;NA
356;"Davies";"2.1";56;8;7;1;NA;NA;NA
87;"Wood";"0.4";62;7;3;4;NA;NA;NA
274;"Gündogan";"2.0";54;7;3;4;NA;NA;NA
170;"Lookman";"0.2";51;6;1;5;NA;NA;NA
178;"Bettinelli";"0.4";43;6;NA;6;NA;NA;NA
193;"Löwe";"0.1";44;6;NA;6;NA;NA;NA
206;"Pritchard";"0.1";48;6;NA;6;NA;NA;NA
266;"Danilo";"0.4";51;6;5;1;NA;NA;NA
269;"Delph";"0.3";53;6;6;NA;NA;NA;NA
272;"Fernandinho";"4.0";53;6;1;5;NA;NA;NA
312;"Lascelles";"2.8";47;6;6;NA;NA;NA;NA
327;"Joselu";"2.5";48;6;1;5;NA;NA;NA
331;"Yoshida";"0.6";41;6;NA;6;NA;NA;NA
376;"Cathcart";"1.0";45;6;4;2;NA;NA;NA
389;"Capoue";"0.5";49;6;2;4;NA;NA;NA
459;"Jorginho";"6.2";47;6;NA;6;NA;NA;NA
31;"Aké";"4.4";50;5;3;2;NA;NA;NA
66;"Andone";"0.3";50;5;NA;5;NA;NA;NA
76;"Gudmundsson";"1.2";56;5;1;4;NA;NA;NA
157;"Coleman";"1.1";52;5;1;4;NA;NA;NA
176;"Niasse";"0.3";50;5;NA;5;NA;NA;NA
198;"Kongolo";"0.3";43;5;NA;5;NA;NA;NA
230;"Choudhury";"0.2";43;5;NA;5;NA;NA;NA
306;"Lukaku";"4.0";107;5;5;NA;NA;1;NA
309;"Dubravka";"0.6";50;5;5;NA;NA;1;NA
338;"Ward-Prowse";"0.2";50;5;3;2;NA;NA;NA
92;"Ecuele Manga";"0.3";44;4;1;3;NA;NA;NA
210;"Depoitre";"0.4";51;4;NA;4;NA;NA;NA
223;"Mahrez";"2.0";83;4;4;NA;1;2;NA
315;"Manquillo";"0.3";43;4;NA;4;NA;NA;NA
431;"Vinagre";"0.1";43;4;1;3;NA;NA;NA
517;"Quina";"0.1";44;4;1;3;NA;NA;NA
542;"Martínez";"0.3";40;4;NA;4;NA;NA;NA
4;"Bellerín";"5.7";54;3;1;2;NA;NA;NA
5;"Monreal";"0.8";54;3;2;1;NA;NA;NA
141;"Schlupp";"1.9";44;3;NA;3;NA;NA;NA
142;"van Aanholt";"3.9";54;3;2;1;NA;NA;NA
180;"Ream";"0.2";42;3;NA;3;NA;NA;NA
446;"Sema";"0.2";46;3;NA;3;NA;NA;NA
538;"Whiteman";"0.2";40;3;NA;3;NA;NA;NA
11;"Lichtsteiner";"0.9";45;2;NA;2;NA;NA;NA
12;"Sokratis";"1.2";51;2;NA;2;NA;NA;NA
55;"Knockaert";"0.5";52;2;NA;2;NA;NA;NA
62;"Murray";"2.3";63;2;NA;2;NA;NA;NA
70;"Mee";"1.7";47;2;NA;2;NA;NA;NA
75;"Bardsley";"0.1";42;2;NA;2;NA;NA;NA
132;"Loftus-Cheek";"0.5";52;2;NA;2;NA;NA;NA
183;"McDonald";"0.2";43;2;NA;2;NA;NA;NA
186;"Ayité";"0.1";43;2;NA;2;NA;NA;NA
197;"Hadergjonaj";"0.1";44;2;NA;2;NA;NA;NA
255;"Fabinho";"0.7";55;2;2;NA;NA;NA;NA
295;"Sánchez";"1.2";100;2;2;NA;NA;NA;NA
307;"Elliot";"0.2";43;2;NA;2;NA;NA;NA
348;"Austin";"0.4";55;2;NA;2;NA;NA;NA
354;"Rose";"0.9";58;2;2;NA;NA;NA;NA
369;"Sissoko";"0.2";49;2;1;1;NA;NA;NA
387;"Chalobah";"0.1";44;2;NA;2;NA;NA;NA
432;"Jota";"0.8";59;2;2;NA;NA;NA;NA
435;"Costa";"0.5";48;2;NA;2;NA;NA;NA
460;"Christie";"0.2";42;2;NA;2;NA;NA;NA
494;"Lerma";"0.3";45;2;NA;2;NA;NA;NA
519;"Dendoncker";"0.3";43;2;NA;2;NA;NA;NA
573;"Healey";"0.0";45;2;NA;2;NA;NA;NA
575;"Babel";"0.0";55;2;2;NA;NA;NA;NA
6;"Holding";"0.4";43;1;NA;1;NA;NA;NA
17;"Xhaka";"2.7";53;1;NA;1;NA;NA;NA
83;"Lennon";"0.4";49;1;NA;1;NA;NA;NA
84;"Vokes";"1.2";53;1;NA;1;NA;NA;NA
86;"Wells";"0.9";45;1;NA;1;NA;NA;NA
89;"Smithies";"0.1";43;1;NA;1;NA;NA;NA
94;"Bennett";"0.4";44;1;1;NA;NA;NA;NA
98;"Ralls";"0.1";46;1;NA;1;NA;NA;NA
127;"Barkley";"1.7";52;1;NA;1;NA;NA;NA
143;"Sakho";"1.8";49;1;NA;1;NA;NA;NA
196;"Malone";"1.2";40;1;NA;1;NA;NA;NA
205;"Sabiri";"0.0";43;1;NA;1;NA;NA;NA
208;"Bacuna";"0.1";42;1;NA;1;NA;NA;NA
217;"Simpson";"0.2";42;1;NA;1;NA;NA;NA
218;"Benalouane";"0.9";39;1;NA;1;NA;NA;NA
279;"Zinchenko";"0.0";47;1;NA;1;NA;NA;NA
296;"Matic";"0.8";50;1;NA;1;NA;NA;NA
298;"Fellaini";"0.5";48;1;NA;1;NA;NA;NA
313;"Dummett";"0.1";44;1;NA;1;NA;NA;NA
314;"Lejeune";"0.0";44;1;1;NA;NA;NA;NA
326;"Pérez";"1.0";61;1;1;NA;NA;NA;NA
355;"Vertonghen";"3.8";59;1;1;NA;NA;NA;NA
359;"Sánchez";"1.4";58;1;NA;1;NA;NA;NA
361;"Dier";"1.0";47;1;NA;1;NA;NA;NA
368;"Winks";"0.1";55;1;NA;1;NA;NA;NA
373;"Gomes";"0.3";43;1;NA;1;NA;NA;NA
380;"Kabasele";"0.3";44;1;NA;1;NA;NA;NA
382;"Mariappa";"0.2";42;1;NA;1;NA;NA;NA
386;"Masina";"0.1";43;1;NA;1;NA;NA;NA
392;"Hughes";"0.5";49;1;NA;1;NA;NA;NA
399;"Adrián";"0.3";43;1;NA;1;NA;NA;NA
415;"Antonio";"0.8";68;1;1;NA;NA;1;NA
418;"Carroll";"0.1";54;1;1;NA;NA;NA;NA
430;"Coady";"0.6";45;1;1;NA;NA;NA;NA
440;"Bernardo";"0.1";42;1;NA;1;NA;NA;NA
444;"Wickham";"0.1";49;1;NA;1;NA;NA;NA
455;"Le Marchand";"0.2";42;1;NA;1;NA;NA;NA
456;"Seri";"1.5";50;1;NA;1;NA;NA;NA
467;"Cunningham";"0.1";42;1;1;NA;NA;NA;NA
475;"Moutinho";"1.9";51;1;NA;1;NA;NA;NA
503;"Montoya";"0.1";43;1;NA;1;NA;NA;NA
506;"Mina";"0.7";54;1;1;NA;NA;NA;NA
507;"Bernard";"0.2";59;1;NA;1;NA;NA;NA
511;"Fosu-Mensah";"0.4";45;1;NA;1;NA;NA;NA
512;"Zambo Anguissa";"0.1";44;1;NA;1;NA;NA;NA
516;"Fernández";"0.3";44;1;NA;1;NA;NA;NA
526;"Zouma";"0.3";50;1;1;NA;NA;NA;NA
549;"Foyth";"0.2";50;1;1;NA;NA;NA;NA
552;"Nketiah";"0.0";50;1;NA;1;NA;NA;NA
560;"Xande Silva";"0.1";45;1;NA;1;NA;NA;NA
574;"Gallagher";"0.0";45;1;NA;1;NA;NA;NA
