"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
198;"Maguire";"7.4";51;2496;2274;222;2;10;1
186;"Quaner";"3.5";45;2468;4;2464;NA;NA;NA
420;"Myhill";"3.7";40;2468;1;2467;NA;3;NA
320;"Oriol Romeu";"3.1";45;2425;755;1670;NA;2;NA
373;"Ayew";"3.6";50;2304;1352;952;2;9;NA
316;"Davis";"5.2";51;2273;1648;625;1;15;NA
41;"Surman";"4.7";46;2249;1026;1223;NA;9;NA
407;"Kiko Femenía";"4.7";45;2202;1537;665;NA;3;NA
31;"Federici";"3.3";40;2189;NA;2189;NA;NA;NA
293;"Gámez";"3.5";40;2177;34;2143;NA;1;NA
171;"Zanka";"8.2";46;2067;802;1265;NA;2;NA
60;"Rosenior";"3.2";40;1948;7;1941;NA;NA;NA
512;"Jesé";"5.2";58;1933;173;1760;1;13;NA
165;"Löwe";"4.1";45;1900;595;1305;NA;1;NA
90;"Cork";"3.8";45;1877;531;1346;NA;NA;NA
135;"Pickford";"7.6";50;1851;1119;732;NA;61;NA
72;"Hemed";"1.9";50;1798;23;1775;2;3;NA
211;"Okazaki";"5.4";56;1798;1528;270;4;29;NA
127;"McArthur";"3.1";44;1796;342;1454;1;NA;NA
405;"Mariappa";"3.4";40;1775;539;1236;NA;1;NA
342;"Shaqiri";"4.7";60;1762;1645;117;1;26;NA
112;"Chalobah";"1.9";45;1692;16;1676;NA;NA;NA
282;"Pogba";"9.3";80;1676;100;1576;106;59;NA
164;"Schindler";"4.8";46;1675;616;1059;NA;1;NA
29;"Begovic";"4.0";45;1567;292;1275;NA;14;NA
105;"Fàbregas";"5.5";69;1483;1340;143;4;19;NA
216;"Moreno";"2.2";45;1465;1128;337;NA;2;NA
289;"Clark";"3.2";45;1442;521;921;NA;1;NA
518;"Wood";"2.8";66;1401;1277;124;2;31;NA
87;"Brady";"2.4";55;1394;1083;311;NA;7;NA
324;"Redmond";"3.6";63;1383;1151;232;1;8;NA
37;"Brad Smith";"3.5";40;1369;13;1356;NA;NA;NA
384;"Dier";"3.4";49;1366;1063;303;1;5;NA
159;"Calvert-Lewin";"2.1";50;1344;910;434;3;16;NA
230;"Mané";"7.9";94;1340;1299;41;67;179;2
483;"Danilo";"3.2";53;1325;963;362;NA;2;NA
116;"Speroni";"2.2";40;1313;1;1312;NA;NA;NA
452;"Obiang";"1.7";45;1311;9;1302;NA;NA;NA
440;"Fonte";"2.2";49;1309;1165;144;NA;5;NA
250;"Fernandinho";"4.3";51;1293;869;424;NA;4;NA
354;"Fernández";"3.2";45;1289;868;421;NA;NA;NA
80;"Long";"2.2";39;1242;10;1232;NA;1;NA
191;"Morgan";"2.8";45;1226;871;355;NA;5;NA
146;"Keane";"7.5";54;1168;634;534;1;1;NA
548;"Niasse";"2.9";50;1133;983;150;5;41;NA
163;"Lössl";"8.7";46;1123;179;944;NA;19;NA
443;"Cresswell";"1.2";50;1123;1082;41;2;4;NA
151;"Barry";"1.6";45;1118;476;642;NA;2;NA
162;"Coleman";"1.6";40;1080;NA;1080;NA;NA;NA
22;"Elneny";"2.8";45;1072;390;682;NA;7;NA
12;"Mustafi";"1.4";54;1044;1017;27;NA;7;NA
140;"Jagielka";"3.7";49;1031;41;990;NA;NA;NA
2;"Cech";"5.6";55;1001;823;178;1;116;NA
38;"Aké";"3.9";49;968;659;309;NA;2;NA
223;"Alexander-Arnold";"1.4";43;924;32;892;NA;NA;NA
447;"Zabaleta";"2.3";49;919;759;160;NA;3;NA
372;"McBurnie";"1.1";45;917;3;914;NA;1;NA
535;"Sanches";"1.4";49;898;377;521;NA;1;NA
397;"Gomes";"2.3";45;877;268;609;NA;10;NA
318;"Tadic";"2.8";65;853;721;132;NA;3;NA
432;"Phillips";"1.3";59;849;720;129;NA;4;NA
30;"Boruc";"2.0";43;831;NA;831;NA;6;NA
55;"Dunk";"1.2";44;828;130;698;NA;NA;NA
351;"Nordfeldt";"1.2";40;803;NA;803;NA;1;NA
189;"Schmeichel";"4.3";50;776;359;417;NA;48;NA
218;"Gomez";"2.1";45;775;479;296;NA;2;NA
53;"Mäenpää";"1.2";40;773;NA;773;NA;NA;NA
138;"Baines";"6.0";58;768;697;71;NA;4;NA
76;"Lowton";"1.3";45;761;491;270;NA;2;NA
240;"Ederson";"4.5";55;744;530;214;NA;55;NA
239;"Solanke";"1.6";48;724;134;590;NA;NA;NA
347;"Crouch";"1.8";49;718;227;491;2;1;NA
192;"Fuchs";"2.4";49;711;492;219;NA;1;NA
225;"Henderson";"2.1";55;696;609;87;NA;8;NA
488;"Joselu";"1.4";55;694;564;130;1;5;NA
327;"Gabbiadini";"2.1";66;685;506;179;1;9;NA
461;"Suttner";"0.7";44;678;16;662;NA;NA;NA
437;"Rodriguez";"1.1";57;676;568;108;NA;13;NA
91;"Vokes";"3.6";59;672;44;628;2;5;NA
274;"Mata";"3.0";70;651;645;6;13;30;NA
199;"Mahrez";"3.6";84;643;634;9;2;28;NA
302;"Pérez";"1.1";54;641;401;240;2;6;NA
406;"Mason";"1.3";40;641;8;633;NA;NA;NA
32;"Francis";"1.1";44;624;302;322;NA;NA;NA
219;"Matip";"2.4";55;602;505;97;NA;NA;NA
463;"Bakayoko";"2.5";50;598;444;154;NA;5;NA
505;"Ladapo";"1.7";45;587;77;510;NA;NA;NA
303;"Mitrovic";"1.1";48;584;13;571;NA;NA;NA
275;"Fellaini";"2.0";49;583;400;183;NA;3;NA
144;"Holgate";"0.9";43;570;27;543;NA;2;NA
464;"Martina";"0.7";43;568;449;119;NA;1;NA
337;"Allen";"1.8";53;565;345;220;NA;7;NA
292;"Hanley";"0.8";40;551;NA;551;NA;NA;NA
63;"Stephens";"1.6";45;544;123;421;NA;NA;NA
409;"Capoue";"2.4";52;517;223;294;NA;1;NA
465;"Haidara";"0.9";40;516;NA;516;NA;NA;NA
200;"Albrighton";"2.0";55;482;343;139;1;3;NA
422;"Nyom";"2.2";50;481;35;446;NA;NA;NA
143;"Williams";"2.7";53;472;404;68;NA;3;NA
74;"Heaton";"3.0";49;458;NA;458;NA;1;NA
477;"Manquillo";"0.9";44;457;136;321;NA;NA;NA
280;"Martial";"2.4";80;455;406;49;7;34;NA
104;"Hazard";"4.6";106;452;451;1;17;59;NA
423;"Evans";"0.9";49;437;386;51;NA;1;NA
262;"Joel Pereira";"1.9";39;423;NA;423;NA;NA;NA
115;"Hennessey";"1.1";44;422;13;409;NA;NA;NA
385;"Dembélé";"1.8";49;420;15;405;NA;NA;NA
270;"Blind";"1.6";54;415;45;370;1;1;1
540;"Krul";"0.9";40;413;NA;413;NA;NA;NA
92;"Gray";"1.4";63;407;333;74;1;13;NA
357;"Mawson";"1.0";50;404;282;122;NA;1;NA
14;"Sánchez";"2.3";119;396;395;1;124;104;3
359;"Sigurdsson";"2.9";82;395;387;8;11;43;1
51;"King";"1.7";71;394;359;35;1;18;NA
328;"Butland";"3.5";50;388;138;250;NA;10;NA
475;"Robertson";"1.2";48;381;14;367;NA;1;NA
451;"Kouyaté";"0.7";50;373;325;48;NA;2;NA
272;"Tuanzebe";"1.7";39;365;NA;365;NA;NA;NA
109;"Pedro";"1.7";79;362;351;11;1;11;NA
213;"Mignolet";"1.4";49;352;156;196;NA;15;NA
98;"Cahill";"3.7";63;344;288;56;NA;NA;NA
434;"Brunt";"1.2";54;343;174;169;2;NA;NA
128;"Lee Chung-yong";"0.7";44;342;4;338;NA;NA;NA
188;"Mounie";"1.1";58;342;10;332;1;1;NA
299;"Colback";"0.6";44;338;3;335;NA;NA;NA
370;"Mesa";"0.6";44;335;69;266;NA;NA;NA
103;"Rüdiger";"2.1";59;326;270;56;1;NA;NA
61;"Goldson";"0.7";39;320;1;319;NA;NA;NA
269;"Fosu-Mensah";"1.1";45;318;2;316;NA;NA;NA
442;"Reid";"1.0";49;318;256;62;NA;NA;NA
56;"Duffy";"0.6";45;314;92;222;NA;NA;NA
45;"Ibe";"0.6";49;308;191;117;NA;2;NA
156;"Davies";"0.8";53;303;223;80;NA;3;NA
276;"Carrick";"1.3";43;299;NA;299;NA;NA;NA
54;"Ryan";"0.7";45;289;22;267;NA;2;NA
542;"Bony";"0.4";59;277;253;24;NA;8;NA
345;"Sobhi";"0.5";48;276;6;270;1;NA;NA
155;"Gueye";"1.1";49;273;187;86;NA;3;NA
21;"Iwobi";"1.0";51;267;140;127;NA;NA;NA
182;"Ince";"0.8";58;259;126;133;1;NA;NA
125;"Puncheon";"0.6";48;246;53;193;NA;NA;NA
46;"Lewis Cook";"1.0";44;243;63;180;NA;NA;NA
348;"Diouf";"1.3";54;243;184;59;NA;1;NA
19;"Chamberlain";"1.8";57;242;140;102;1;2;NA
175;"Billing";"0.5";45;239;48;191;NA;NA;NA
317;"Ward-Prowse";"0.7";52;239;14;225;NA;NA;NA
459;"Fletcher";"0.4";45;239;1;238;1;NA;NA
3;"Martinez";"0.7";40;235;NA;235;NA;NA;NA
132;"Milivojevic";"0.3";46;233;33;200;NA;NA;NA
457;"Carroll";"0.4";59;233;216;17;3;9;NA
436;"Robson-Kanu";"0.5";49;231;82;149;NA;NA;NA
79;"Tarkowski";"0.4";45;230;161;69;NA;1;NA
402;"Britos";"1.1";45;229;5;224;1;1;NA
62;"Knockaert";"0.8";57;227;91;136;NA;NA;NA
232;"Wijnaldum";"3.0";67;226;185;41;NA;3;NA
263;"Smalling";"1.0";53;226;219;7;NA;1;NA
66;"March";"0.7";50;225;87;138;NA;NA;NA
99;"Zouma";"2.4";55;225;156;69;NA;NA;NA
401;"Holebas";"0.6";50;225;189;36;NA;1;NA
444;"Ogbonna";"0.8";44;225;10;215;NA;NA;NA
469;"Pope";"0.6";45;206;119;87;NA;2;NA
383;"Wimmer";"0.4";44;201;74;127;NA;NA;NA
408;"Cleverley";"0.7";50;199;129;70;NA;NA;NA
498;"Walker-Peters";"1.1";42;197;63;134;NA;NA;NA
454;"Antonio";"0.6";75;194;184;10;1;7;NA
154;"Schneiderlin";"0.7";49;189;110;79;NA;1;NA
126;"Zaha";"2.8";67;187;10;177;NA;NA;NA
117;"Tomkins";"0.5";43;182;1;181;NA;NA;NA
215;"Lovren";"0.9";54;181;121;60;NA;1;NA
4;"Koscielny";"0.8";60;173;31;142;NA;2;NA
222;"Milner";"2.8";62;171;14;157;NA;1;NA
278;"Herrera";"1.6";52;169;122;47;NA;NA;NA
346;"Fletcher";"0.6";50;166;64;102;NA;NA;NA
131;"Townsend";"1.0";57;163;71;92;NA;NA;NA
220;"Klavan";"0.4";44;161;4;157;NA;NA;NA
330;"Shawcross";"0.9";49;161;2;159;NA;NA;NA
429;"Yacob";"0.2";44;157;2;155;NA;NA;NA
233;"Woodburn";"0.4";44;156;2;154;NA;NA;NA
137;"Stekelenburg";"0.5";44;155;NA;155;NA;3;NA
166;"Smith";"0.4";50;154;53;101;NA;NA;NA
26;"Welbeck";"1.2";74;153;18;135;2;1;NA
358;"Olsson";"0.4";50;153;106;47;NA;NA;NA
102;"Moses";"0.9";65;150;18;132;NA;3;NA
313;"Stephens";"0.3";47;150;8;142;NA;NA;NA
329;"Grant";"0.3";43;148;NA;148;NA;1;NA
496;"Hayden";"0.3";45;147;55;92;NA;NA;NA
321;"Højbjerg";"0.3";44;143;NA;143;NA;NA;NA
52;"Defoe";"2.1";77;138;128;10;4;6;NA
246;"Delph";"0.6";45;137;54;83;NA;NA;NA
174;"Hogg";"0.5";44;136;15;121;NA;NA;NA
39;"Arter";"0.5";49;130;4;126;NA;NA;NA
332;"Pieters";"0.6";49;129;82;47;NA;NA;NA
124;"van Aanholt";"1.2";52;126;38;88;NA;NA;NA
11;"Holding";"0.9";47;125;73;52;NA;NA;NA
549;"Ramsdale";"0.2";40;124;NA;124;NA;1;NA
204;"Amartey";"0.3";44;123;2;121;NA;NA;NA
244;"Kompany";"2.4";59;123;4;119;2;NA;NA
203;"Gray";"0.5";53;121;68;53;1;NA;NA
500;"Lemina";"0.3";50;121;85;36;NA;1;NA
390;"Son";"0.9";79;120;118;2;1;6;NA
438;"Adrián";"0.4";44;120;NA;120;NA;NA;NA
435;"Rondón";"0.6";61;118;68;50;NA;NA;NA
8;"Gibbs";"0.4";50;117;97;20;NA;NA;NA
311;"van Dijk";"1.5";54;116;82;34;NA;NA;NA
20;"Coquelin";"0.6";44;115;2;113;NA;NA;NA
335;"Johnson";"0.4";43;113;40;73;NA;NA;NA
93;"Barnes";"0.4";52;111;20;91;NA;NA;NA
296;"Shelvey";"0.5";53;111;52;59;NA;1;NA
400;"Prödl";"0.3";44;111;NA;111;NA;NA;NA
273;"Lindelöf";"1.0";49;110;6;104;NA;NA;NA
47;"Fraser";"0.4";53;109;37;72;NA;NA;NA
467;"Aarons";"0.2";44;109;1;108;NA;NA;NA
425;"McAuley";"0.7";48;108;1;107;NA;1;NA
294;"Lejeune";"0.2";44;102;NA;102;NA;NA;NA
528;"Anderson";"0.4";45;102;NA;102;NA;NA;NA
393;"Sissoko";"0.5";54;101;87;14;NA;4;NA
486;"Watson";"0.2";44;101;3;98;NA;NA;NA
65;"Sidwell";"0.2";44;100;NA;100;NA;NA;NA
58;"Bruno";"0.3";45;99;26;73;NA;NA;NA
340;"Arnautovic";"0.7";69;99;6;93;1;5;NA
118;"Dann";"0.5";47;97;1;96;NA;NA;NA
35;"Adam Smith";"0.6";48;95;43;52;NA;NA;NA
319;"Clasie";"0.2";44;94;NA;94;NA;NA;NA
206;"Ndidi";"0.4";49;93;57;36;NA;1;NA
484;"Mendy";"0.5";64;93;5;88;1;NA;NA
258;"Iheanacho";"0.8";67;92;54;38;NA;1;NA
520;"Sánchez";"0.3";60;92;90;2;NA;NA;NA
170;"Hudson";"0.2";40;91;NA;91;NA;NA;NA
533;"Krychowiak";"0.3";50;91;65;26;NA;NA;NA
325;"Long";"0.4";58;90;41;49;NA;NA;NA
152;"Besic";"0.2";44;88;1;87;1;NA;NA
277;"Young";"0.4";49;87;82;5;NA;NA;NA
491;"Lokilo";"0.2";44;87;1;86;NA;NA;NA
474;"James";"0.3";45;86;1;85;NA;NA;NA
331;"Cameron";"0.4";44;84;22;62;NA;NA;NA
148;"Mirallas";"1.1";62;83;4;79;NA;NA;NA
365;"Fer";"0.4";54;83;41;42;NA;NA;NA
15;"Walcott";"0.7";72;81;74;7;1;4;NA
231;"Grujic";"0.3";44;81;NA;81;NA;NA;NA
456;"Fernandes";"0.2";44;81;1;80;NA;NA;NA
5;"Mertesacker";"0.5";49;78;3;75;NA;NA;NA
291;"Dummett";"0.1";43;78;NA;78;NA;NA;NA
449;"Ayew";"1.3";70;78;63;15;NA;1;NA
287;"Darlow";"0.2";44;77;NA;77;NA;NA;NA
433;"Field";"0.2";45;77;NA;77;NA;NA;NA
473;"Jakupovic";"0.2";44;77;NA;77;NA;NA;NA
196;"Chilwell";"0.3";43;76;1;75;NA;NA;NA
168;"Cranie";"0.2";40;75;NA;75;NA;NA;NA
82;"Arfield";"0.3";49;74;31;43;NA;NA;NA
181;"Kachunga";"0.3";60;74;31;43;NA;NA;NA
187;"Depoitre";"0.3";52;74;36;38;NA;1;NA
529;"Woodman";"0.2";40;74;NA;74;NA;NA;NA
301;"Gayle";"0.7";61;71;30;41;NA;NA;NA
241;"Bravo";"0.5";48;69;NA;69;NA;NA;NA
288;"Yedlin";"0.3";44;69;21;48;NA;NA;NA
326;"Austin";"0.4";62;69;34;35;NA;NA;NA
389;"Wanyama";"0.4";48;69;NA;69;NA;NA;NA
121;"Delaney";"0.3";43;67;19;48;NA;NA;NA
136;"Robles";"0.2";44;63;NA;63;NA;NA;NA
210;"Ulloa";"0.2";48;61;NA;61;NA;NA;NA
349;"Berahino";"0.3";58;61;29;32;NA;NA;NA
398;"Kaboul";"0.2";44;60;NA;60;NA;NA;NA
304;"Murphy";"0.4";45;59;NA;59;NA;NA;NA
361;"Britton";"0.1";45;59;14;45;NA;NA;NA
236;"Sturridge";"0.7";80;57;51;6;NA;9;NA
129;"Cabaye";"0.3";54;56;24;32;NA;NA;NA
418;"Okaka";"0.4";54;55;1;54;1;NA;NA
446;"Masuaku";"0.3";44;55;31;24;NA;NA;NA
448;"Snodgrass";"0.7";58;55;2;53;NA;NA;NA
506;"Taylor";"0.4";40;52;NA;52;NA;NA;NA
417;"Deeney";"0.4";63;48;35;13;NA;4;NA
441;"Collins";"0.2";43;47;1;46;NA;NA;NA
81;"Taylor";"0.2";43;46;1;45;NA;NA;NA
323;"Sims";"0.1";44;46;NA;46;NA;NA;NA
36;"Mings";"0.2";44;45;NA;45;NA;NA;NA
134;"Benteke";"2.2";76;45;7;38;NA;NA;NA
426;"Livermore";"0.2";50;45;22;23;NA;NA;NA
470;"Christensen";"0.2";55;45;31;14;NA;NA;NA
25;"Giroud";"1.3";83;44;41;3;NA;3;NA
427;"Chadli";"0.2";57;43;NA;43;NA;NA;NA
545;"Legzdins";"0.1";40;43;NA;43;NA;NA;NA
404;"Janmaat";"0.2";49;42;2;40;NA;NA;NA
253;"Gündogan";"0.3";54;41;19;22;NA;NA;NA
445;"Byram";"0.1";43;41;1;40;NA;NA;NA
49;"Afobe";"0.2";57;40;13;27;NA;NA;NA
178;"Whitehead";"0.1";44;40;10;30;NA;NA;NA
120;"Kelly";"0.2";43;37;NA;37;NA;NA;NA
547;"Green";"0.1";40;37;NA;37;NA;NA;NA
315;"Bednarek";"0.1";43;36;NA;36;NA;NA;NA
33;"Steve Cook";"0.4";49;35;1;34;1;NA;NA
410;"Behrami";"0.1";45;35;1;34;NA;NA;NA
416;"Hughes";"0.1";47;35;NA;35;NA;NA;NA
16;"Özil";"1.5";93;33;6;27;1;2;NA
202;"Drinkwater";"0.2";48;33;NA;33;NA;NA;NA
362;"Fulton";"0.1";44;33;1;32;NA;NA;NA
85;"Defour";"0.4";55;32;14;18;NA;NA;NA
298;"Diamé";"0.1";48;32;4;28;NA;NA;NA
343;"Imbula";"0.1";45;32;1;31;NA;NA;NA
403;"Kabasele";"0.1";45;32;20;12;NA;NA;NA
453;"Lanzini";"0.6";68;32;26;6;NA;NA;NA
550;"Souttar";"0.1";40;32;NA;32;NA;NA;NA
430;"McClean";"0.1";49;31;12;19;NA;NA;NA
450;"Noble";"0.2";55;31;23;8;NA;NA;NA
480;"Chambers";"0.2";48;31;2;29;NA;NA;NA
515;"Kaikai";"0.1";44;31;NA;31;NA;NA;NA
89;"Walters";"0.1";52;30;NA;30;NA;NA;NA
119;"Ward";"0.3";48;30;10;20;NA;NA;NA
176;"Lolley";"0.1";44;30;NA;30;NA;NA;NA
249;"Yaya Touré";"0.9";62;30;1;29;1;2;NA
309;"Targett";"0.1";43;30;NA;30;NA;NA;NA
88;"Westwood";"0.1";44;29;NA;29;NA;NA;NA
160;"Sandro";"0.5";72;29;18;11;NA;2;NA
305;"McCarthy";"0.1";44;29;NA;29;NA;NA;NA
495;"Merino";"0.1";50;29;11;18;NA;NA;NA
141;"Pennington";"0.1";40;27;NA;27;NA;NA;NA
256;"Bernardo Silva";"0.6";75;27;18;9;NA;NA;NA
490;"Pröpper";"0.1";54;27;12;15;NA;NA;NA
167;"Hefele";"0.1";43;26;NA;26;NA;NA;NA
396;"Pantilimon";"0.1";45;26;NA;26;NA;NA;NA
123;"Schlupp";"0.2";47;25;11;14;NA;NA;NA
525;"Hoedt";"0.1";50;25;2;23;NA;NA;NA
145;"Kenny";"0.1";44;24;NA;24;NA;NA;NA
173;"van La Parra";"0.1";49;24;3;21;NA;NA;NA
431;"Leko";"0.0";45;24;NA;24;NA;NA;NA
499;"Sinclair";"0.2";49;24;NA;24;NA;NA;NA
9;"Jenkinson";"0.2";45;23;NA;23;NA;NA;NA
50;"Mousset";"0.1";49;23;NA;23;NA;NA;NA
268;"Darmian";"0.2";51;23;3;20;NA;NA;NA
334;"Bardsley";"0.1";43;23;NA;23;NA;NA;NA
356;"van der Hoorn";"0.1";45;23;NA;23;NA;NA;NA
508;"Wilson";"0.3";40;23;NA;23;NA;NA;NA
1;"Ospina";"0.2";49;22;1;21;NA;NA;NA
71;"Murray";"0.1";57;22;2;20;NA;NA;NA
543;"Zappacosta";"0.1";59;22;2;20;NA;NA;NA
169;"Stankovic";"0.1";40;21;NA;21;NA;NA;NA
217;"Clyne";"0.3";53;21;NA;21;NA;NA;NA
466;"de Jong";"0.1";49;21;NA;21;NA;NA;NA
64;"Kayal";"0.1";44;20;NA;20;NA;NA;NA
84;"Gudmundsson";"0.1";50;20;NA;20;NA;NA;NA
158;"Klaassen";"0.4";71;20;5;15;1;1;NA
212;"Slimani";"0.3";68;20;1;19;NA;1;NA
59;"Bong";"0.1";44;19;2;17;NA;NA;NA
279;"Lingard";"0.3";58;19;14;5;NA;1;NA
40;"Pugh";"0.1";48;18;7;11;NA;NA;NA
86;"Hendrick";"0.2";54;18;13;5;NA;NA;NA
519;"Clucas";"0.0";50;18;8;10;NA;NA;NA
532;"Aurier";"0.2";59;18;NA;18;NA;NA;NA
376;"Vorm";"0.1";49;17;NA;17;NA;NA;NA
391;"Winks";"0.1";48;17;9;8;NA;NA;NA
462;"Malone";"0.1";43;17;3;14;NA;NA;NA
527;"Carrillo";"0.0";55;17;15;2;NA;1;NA
24;"Wilshere";"0.1";54;16;1;15;NA;1;NA
338;"Adam";"0.1";48;16;1;15;NA;NA;NA
482;"Riedewald";"0.1";48;16;6;10;NA;NA;NA
130;"Sako";"0.1";49;15;6;9;NA;NA;NA
214;"Karius";"0.2";49;15;NA;15;NA;NA;NA
221;"Sakho";"0.2";49;15;6;9;NA;NA;NA
113;"Batshuayi";"1.4";81;14;12;2;NA;1;NA
415;"Pereyra";"0.1";58;14;8;6;NA;NA;NA
157;"Lookman";"0.1";52;13;NA;13;NA;NA;NA
228;"Lallana";"0.3";73;13;NA;13;NA;NA;NA
96;"Caballero";"0.1";49;12;NA;12;NA;1;NA
369;"Narsingh";"0.0";48;12;1;11;NA;NA;NA
428;"Morrison";"0.0";55;12;1;11;NA;NA;NA
207;"Musa";"0.4";63;11;1;10;NA;NA;NA
366;"Dyer";"0.1";44;11;NA;11;NA;NA;NA
180;"Scannell";"0.0";45;10;NA;10;NA;NA;NA
190;"Hamer";"0.1";44;10;NA;10;NA;NA;NA
355;"Kingsley";"0.0";45;10;NA;10;NA;NA;NA
69;"Murphy";"0.1";48;9;1;8;NA;NA;NA
314;"McQueen";"0.1";44;9;1;8;NA;NA;NA
478;"Murphy";"0.1";51;9;NA;9;NA;1;NA
95;"Eduardo";"0.1";48;8;NA;8;NA;NA;NA
153;"Lennon";"0.1";54;8;NA;8;NA;NA;NA
184;"Williams";"0.0";49;8;NA;8;NA;NA;NA
185;"Wells";"0.0";49;8;NA;8;NA;NA;NA
524;"Burke";"0.0";54;8;NA;8;NA;NA;NA
42;"Stanislas";"0.1";59;7;5;2;NA;NA;NA
43;"Gosling";"0.1";49;7;NA;7;NA;NA;NA
110;"Kenedy";"0.0";48;7;1;6;NA;NA;NA
195;"Benalouane";"0.1";44;7;NA;7;NA;NA;NA
