"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10"
"1422249";"156";"59";"15";"";"1047";"7";"1";"0";"Kane"
"1358646";"157";"63";"8";"";"1051";"17";"0";"0";"Hazard"
"2310492";"157";"49";"7";"";"1051";"0";"0";"0";"Hazard"
"3718312";"159";"64";"1";"";"1025";"6";"1";"0";"Hazard"
"145649";"160";"46";"11";"";"1056";"13";"0";"0";"Hazard"
"2350048";"160";"76";"11";"";"1044";"2";"0";"0";"Kane"
"3393152";"160";"79";"7";"";"1043";"1";"0";"0";"Aubameyang"
"2490022";"163";"53";"17";"";"1059";"17";"0";"0";"Hazard"
"2959815";"164";"41";"2";"";"1046";"0";"0";"0";"Hazard"
"606836";"165";"55";"12";"";"1054";"15";"1";"0";"Hazard"
"780552";"165";"72";"14";"";"1062";"0";"0";"0";"Kane"
"3004955";"167";"45";"9";"";"1057";"13";"2";"0";"Hazard"
"215724";"168";"56";"7";"";"1034";"9";"1";"0";"Aubameyang"
"667766";"168";"68";"6";"";"1043";"35";"1";"0";"Hazard"
"894183";"170";"69";"6";"";"1046";"0";"1";"0";"Kane"
"74558";"171";"65";"8";"";"1040";"1";"1";"0";"Hazard"
"152962";"171";"81";"6";"";"1049";"12";"0";"0";"Aubameyang"
"3541217";"171";"48";"7";"";"1051";"0";"0";"0";"Hazard"
"784996";"174";"79";"24";"";"1033";"2";"2";"0";"Kane"
"1439351";"174";"88";"19";"";"1051";"2";"2";"0";"Aubameyang"
"2843778";"174";"63";"10";"";"1052";"19";"0";"0";"Kane"
"2155961";"177";"72";"7";"";"1055";"8";"0";"0";"Kane"
"10528";"178";"51";"12";"";"1057";"15";"0";"0";"Hazard"
"307462";"178";"63";"11";"";"1059";"40";"1";"0";"Hazard"
"567888";"178";"55";"6";"";"1051";"3";"0";"0";"Hazard"
"1097997";"178";"53";"7";"";"1039";"18";"1";"0";"Hazard"
"2556505";"178";"36";"13";"";"1040";"8";"2";"0";"Hazard"
"2810524";"183";"58";"18";"";"1058";"23";"0";"0";"Hazard"
"1093167";"184";"56";"7";"";"1041";"0";"0";"0";"Hazard"
"37762";"185";"43";"12";"";"1062";"10";"1";"0";"Hazard"
"992249";"185";"60";"6";"";"1051";"11";"1";"0";"Kane"
"1968921";"185";"87";"15";"";"1037";"5";"0";"0";"Aubameyang"
"3326";"188";"46";"13";"";"1053";"28";"2";"0";"Hazard"
"90842";"188";"73";"11";"";"1047";"59";"1";"0";"Kane"
"176339";"188";"78";"7";"";"1044";"1";"0";"0";"Kane"
"360459";"188";"59";"11";"";"1063";"3";"0";"0";"Hazard"
"67549";"192";"55";"16";"";"1050";"9";"0";"0";"Son"
"331435";"192";"60";"7";"";"1059";"3";"2";"0";"Hazard"
"261327";"194";"53";"8";"";"1060";"0";"0";"0";"Kane"
"1397696";"194";"61";"8";"";"1036";"2";"2";"4";"Kane"
"994511";"196";"68";"8";"";"1045";"21";"0";"0";"Kane"
"64697";"197";"57";"13";"";"1052";"4";"0";"0";"Aubameyang"
"1697655";"198";"56";"4";"";"1049";"1";"0";"0";"Hazard"
"2354468";"198";"39";"9";"";"1051";"3";"2";"0";"Hazard"
"1951751";"200";"72";"7";"";"1046";"0";"2";"4";"Aubameyang"
"2232842";"201";"64";"12";"";"1033";"10";"0";"0";"Pogba"
"213286";"202";"56";"6";"";"1034";"1";"0";"0";"Aubameyang"
"686015";"202";"73";"6";"";"1057";"15";"1";"0";"Kane"
"232746";"204";"74";"7";"";"1052";"1";"1";"0";"Aubameyang"
"3754784";"205";"56";"14";"";"1052";"2";"1";"0";"Hazard"
"433596";"206";"51";"13";"";"1048";"7";"1";"0";"Hazard"
"446741";"206";"86";"19";"";"1035";"9";"1";"0";"Son"
"389705";"208";"50";"10";"";"1050";"5";"2";"4";"Hazard"
"3547063";"208";"58";"10";"";"1035";"10";"2";"0";"Hazard"
"53963";"210";"47";"12";"";"1067";"2";"1";"0";"Aubameyang"
"33174";"211";"57";"17";"";"1050";"12";"1";"0";"Kane"
"69706";"212";"47";"10";"";"1042";"1";"0";"0";"Hazard"
"231222";"213";"53";"11";"";"1048";"1";"0";"0";"Hazard"
"1983043";"213";"37";"7";"";"1051";"3";"0";"0";"Hazard"
"2871148";"213";"43";"9";"";"1039";"2";"1";"0";"Hazard"
"32112";"216";"61";"7";"";"1046";"3";"1";"0";"Kane"
"220583";"217";"86";"0";"bboost";"1043";"14";"1";"0";"Kane"
"3522496";"217";"71";"24";"";"1056";"1";"0";"0";"Aubameyang"
"412187";"219";"67";"9";"";"1049";"14";"0";"0";"Hazard"
"449529";"220";"48";"12";"";"1048";"1";"0";"0";"Hazard"
"1968766";"221";"47";"14";"";"1050";"5";"0";"0";"Hazard"
"1393468";"222";"57";"1";"";"1050";"5";"1";"0";"Hazard"
"107827";"223";"61";"7";"";"1047";"8";"2";"0";"Aubameyang"
"275332";"223";"55";"8";"";"1039";"5";"3";"4";"Hazard"
"891302";"223";"40";"14";"";"1037";"30";"1";"0";"Hazard"
"1224174";"223";"44";"4";"";"1053";"24";"1";"0";"Hazard"
"180110";"227";"57";"17";"";"1051";"3";"0";"0";"Kane"
"667";"228";"44";"11";"";"1042";"11";"1";"0";"Hazard"
"596989";"228";"53";"9";"";"1051";"2";"1";"0";"Salah"
"641352";"230";"75";"8";"";"1050";"2";"2";"0";"Aubameyang"
"2954183";"230";"69";"7";"";"1053";"0";"0";"0";"Hazard"
"2494670";"232";"85";"11";"";"1050";"15";"0";"0";"Kane"
"880397";"233";"72";"8";"";"1043";"15";"1";"0";"Aubameyang"
"1179393";"233";"60";"18";"wildcard";"1046";"5";"0";"0";"Aubameyang"
"1065322";"235";"80";"7";"";"1027";"4";"1";"0";"Kane"
"492281";"236";"71";"10";"";"1049";"0";"0";"0";"Aubameyang"
"2448847";"236";"67";"10";"";"1034";"0";"1";"0";"Kane"
"3086715";"236";"55";"10";"";"1045";"18";"0";"0";"Aubameyang"
"2374265";"239";"55";"2";"";"1045";"4";"0";"0";"Hazard"
"2604892";"239";"63";"8";"";"1033";"7";"1";"0";"Kane"
"889";"241";"55";"12";"";"1031";"1";"1";"0";"Kane"
"111850";"241";"63";"22";"";"1047";"12";"1";"0";"Hazard"
"69516";"243";"73";"10";"";"1056";"5";"0";"0";"Kane"
"768660";"243";"67";"9";"";"1030";"0";"0";"0";"Hazard"
"1934636";"243";"51";"7";"";"1042";"1";"2";"0";"Hazard"
"2104322";"243";"79";"6";"";"1040";"0";"0";"0";"Pogba"
"2213954";"243";"64";"20";"";"1053";"4";"1";"0";"Aubameyang"
"7524";"248";"58";"7";"";"1053";"1";"0";"0";"Kane"
"72359";"248";"77";"9";"";"1046";"5";"0";"0";"Kane"
"940499";"250";"70";"15";"";"1022";"1";"0";"0";"Kane"
"4130665";"250";"41";"15";"";"1035";"4";"1";"0";"Hazard"
"550271";"252";"84";"15";"";"1045";"31";"1";"0";"Kane"
"1045538";"252";"64";"5";"";"1050";"2";"2";"0";"Hazard"
"217612";"254";"46";"7";"";"1039";"5";"0";"0";"Hazard"
"244031";"254";"45";"9";"";"1061";"14";"1";"0";"Hazard"
"1415916";"254";"59";"11";"";"1053";"4";"0";"0";"Kane"
"351409";"257";"65";"19";"";"1048";"5";"0";"0";"Kane"
"1162215";"258";"65";"8";"";"1052";"47";"2";"4";"Kane"
"1972134";"259";"75";"5";"";"1050";"3";"1";"0";"Kane"
"128091";"260";"74";"9";"";"1041";"0";"0";"0";"Kane"
"2084";"261";"60";"6";"";"1043";"1";"0";"0";"Hazard"
"219346";"261";"57";"13";"";"1048";"8";"0";"0";"Agüero"
"771892";"261";"40";"22";"";"1048";"3";"0";"0";"Hazard"
"1615290";"261";"58";"17";"";"1045";"3";"0";"0";"Hazard"
"2495753";"261";"79";"10";"";"1043";"1";"0";"0";"Aubameyang"
"319194";"266";"57";"11";"";"1047";"14";"1";"0";"Hazard"
"1626971";"266";"57";"7";"";"1047";"15";"1";"0";"Aubameyang"
"3488816";"266";"60";"10";"";"1044";"5";"2";"0";"Aubameyang"
"3660673";"266";"68";"4";"";"1035";"5";"2";"0";"Aubameyang"
"9392";"270";"41";"11";"";"1061";"9";"1";"0";"Hazard"
"2060696";"270";"63";"13";"";"1049";"15";"0";"0";"Kane"
"97421";"272";"44";"2";"";"1052";"14";"2";"4";"Hazard"
"370000";"273";"57";"15";"";"1058";"4";"2";"0";"Hazard"
"2857346";"274";"64";"1";"";"1029";"0";"0";"0";"Salah"
"92374";"275";"61";"8";"";"1046";"14";"1";"0";"Kane"
"3544094";"275";"54";"7";"";"1034";"5";"1";"0";"Kane"
"102771";"277";"67";"18";"";"1061";"0";"1";"0";"Kane"
"171819";"277";"47";"9";"";"1040";"17";"1";"0";"Hazard"
"986643";"279";"88";"8";"";"1045";"4";"1";"0";"Kane"
"1269874";"279";"43";"8";"";"1050";"7";"0";"0";"Hazard"
"400181";"281";"44";"9";"";"1054";"1";"1";"0";"Hazard"
"466868";"282";"70";"9";"";"1029";"0";"1";"0";"Martial"
"711997";"282";"61";"14";"";"1048";"2";"1";"0";"Aubameyang"
"3175907";"282";"67";"7";"";"1067";"6";"1";"0";"Aubameyang"
"30705";"285";"53";"7";"";"1048";"19";"1";"0";"Hazard"
"77577";"285";"69";"6";"";"1041";"1";"1";"0";"Hazard"
"2386131";"287";"71";"2";"";"1019";"18";"2";"4";"Kane"
"40742";"288";"56";"6";"";"1046";"21";"2";"4";"Hazard"
"38923";"289";"63";"8";"";"1041";"7";"1";"0";"Aubameyang"
"96157";"289";"61";"8";"";"1048";"4";"0";"0";"Kane"
"1422278";"289";"45";"13";"";"1045";"1";"1";"0";"Hazard"
"2875731";"289";"54";"10";"";"1037";"10";"1";"0";"Aubameyang"
"4439016";"289";"48";"20";"";"1028";"11";"1";"0";"Salah"
"359";"294";"56";"10";"";"1042";"43";"1";"0";"Kane"
"136566";"294";"41";"16";"";"1052";"2";"2";"0";"Hazard"
"835473";"294";"68";"7";"";"1038";"1";"0";"0";"Aubameyang"
"1470288";"294";"80";"15";"";"1046";"1";"0";"0";"Kane"
"744586";"298";"85";"12";"";"1043";"0";"0";"0";"Kane"
"31717";"299";"56";"10";"";"1061";"3";"0";"0";"Hazard"
"2645242";"299";"68";"12";"";"1046";"4";"1";"0";"Kane"
"159436";"301";"46";"20";"";"1060";"3";"1";"0";"Hazard"
"269403";"301";"65";"11";"";"1056";"25";"0";"0";"Hazard"
"906007";"303";"74";"12";"";"1051";"3";"0";"0";"Hazard"
"54522";"304";"56";"7";"";"1066";"1";"2";"4";"Aubameyang"
"2011335";"304";"67";"7";"";"1043";"11";"2";"4";"Hazard"
"476566";"306";"67";"5";"";"1038";"0";"2";"0";"Aubameyang"
"491703";"307";"33";"5";"";"1042";"21";"1";"0";"Hazard"
"974474";"307";"48";"8";"";"1038";"1";"1";"0";"Hazard"
"1334364";"307";"53";"22";"";"1039";"0";"1";"0";"Kane"
"67718";"310";"60";"13";"";"1054";"3";"1";"0";"Hazard"
"1710846";"310";"56";"8";"";"1031";"8";"0";"0";"Hazard"
"3951717";"310";"71";"12";"";"1038";"15";"2";"0";"Kane"
"96787";"313";"55";"13";"";"1056";"1";"1";"0";"Kane"
"163818";"313";"52";"7";"";"1054";"13";"1";"0";"Aubameyang"
"103861";"315";"44";"5";"";"1046";"43";"1";"0";"Hazard"
"248630";"315";"62";"17";"";"1058";"9";"0";"0";"Pogba"
"630130";"317";"66";"9";"";"1040";"6";"1";"0";"Aubameyang"
"612537";"318";"55";"7";"";"1043";"32";"0";"0";"Hazard"
"2298601";"319";"71";"3";"";"1033";"0";"2";"0";"Salah"
"1619969";"320";"50";"13";"";"1039";"0";"0";"0";"Hazard"
"2463726";"321";"79";"7";"";"1047";"8";"0";"0";"Kane"
"3333329";"321";"36";"12";"";"1071";"6";"1";"0";"Hazard"
"2769566";"323";"70";"12";"";"1037";"22";"0";"0";"Kane"
"1335627";"324";"33";"18";"";"1051";"3";"2";"0";"Hazard"
"1836208";"325";"59";"15";"";"1041";"4";"0";"0";"Hazard"
"471050";"326";"57";"7";"";"1039";"4";"0";"0";"Aubameyang"
"2468117";"326";"58";"9";"";"1040";"0";"0";"0";"Kane"
"4302342";"328";"48";"14";"";"1047";"5";"2";"0";"Hazard"
"15996";"329";"62";"11";"";"1046";"13";"0";"0";"Pogba"
"2718837";"329";"68";"10";"";"1044";"8";"0";"0";"Kane"
"227";"331";"53";"18";"";"1042";"0";"0";"0";"Hazard"
"168708";"331";"62";"9";"";"1052";"0";"0";"0";"Hazard"
"621603";"331";"57";"10";"";"1049";"3";"0";"0";"Hazard"
"942471";"334";"56";"13";"";"1052";"4";"1";"0";"Kane"
"1023485";"334";"59";"8";"";"1050";"5";"1";"0";"Hazard"
"2527";"336";"42";"14";"";"1044";"5";"1";"0";"Hazard"
"85839";"336";"66";"14";"";"1043";"26";"1";"0";"Hazard"
"133426";"338";"45";"8";"";"1046";"0";"2";"4";"Hazard"
"367988";"338";"67";"14";"";"1053";"6";"0";"0";"Kane"
"1810971";"340";"54";"12";"";"1057";"0";"2";"0";"Aubameyang"
"649474";"341";"71";"1";"";"1051";"0";"2";"4";"Kane"
"1630411";"342";"79";"12";"";"1045";"1";"0";"0";"Kane"
"227659";"343";"53";"10";"";"1057";"16";"1";"0";"Hazard"
"712172";"343";"58";"12";"";"1030";"1";"0";"0";"Pogba"
"1029930";"343";"71";"13";"";"1039";"1";"0";"0";"Aubameyang"
"1089540";"343";"60";"13";"";"1055";"0";"0";"0";"Aubameyang"
"101669";"347";"65";"12";"";"1054";"0";"0";"0";"Kane"
"162278";"347";"60";"9";"";"1050";"3";"0";"0";"Pogba"
"1313510";"347";"59";"3";"";"1014";"28";"2";"0";"Lacazette"
"60908";"350";"74";"7";"";"1049";"4";"0";"0";"Hazard"
"89190";"350";"38";"14";"";"1054";"0";"1";"0";"Hazard"
"1279942";"350";"63";"4";"";"1047";"11";"0";"0";"Aubameyang"
"19958";"353";"58";"18";"";"1056";"0";"0";"0";"Aubameyang"
"55509";"353";"76";"12";"";"1047";"3";"0";"0";"Aubameyang"
"2174753";"353";"76";"14";"";"1036";"3";"1";"0";"Kane"
"948005";"356";"83";"13";"";"1048";"7";"0";"0";"Aubameyang"
"34529";"357";"57";"12";"";"1049";"10";"1";"0";"Hazard"
"1721966";"358";"52";"8";"";"1048";"4";"1";"0";"Kane"
"48995";"359";"56";"4";"";"1050";"3";"1";"0";"Aubameyang"
"341499";"359";"60";"8";"";"1055";"2";"0";"0";"Aubameyang"
"942205";"361";"42";"18";"";"1046";"15";"1";"0";"Pogba"
"1712850";"361";"73";"7";"";"1045";"6";"1";"0";"Kane"
"2029140";"361";"53";"12";"";"1059";"24";"1";"0";"Sterling"
"3751525";"364";"72";"-1";"";"1024";"2";"0";"0";"Sterling"
"82948";"365";"54";"12";"";"1044";"5";"0";"0";"Hazard"
"139190";"365";"73";"10";"";"1052";"11";"0";"0";"Kane"
"2790958";"365";"61";"11";"";"1018";"4";"1";"0";"Hazard"
"775079";"368";"80";"6";"";"1042";"26";"1";"0";"Kane"
"138646";"369";"73";"23";"";"1043";"3";"0";"0";"Salah"
"614445";"370";"58";"15";"";"1041";"5";"2";"0";"Kane"
"801085";"370";"56";"9";"";"1037";"7";"1";"0";"Aubameyang"
"1617083";"372";"64";"12";"";"1040";"14";"2";"0";"Kane"
"973761";"373";"70";"8";"";"1045";"10";"1";"0";"Aubameyang"
"184557";"374";"49";"18";"";"1048";"12";"0";"0";"Pogba"
"809177";"375";"61";"7";"";"1052";"29";"1";"0";"Aubameyang"
"109868";"376";"51";"12";"";"1050";"5";"2";"4";"Hazard"
"3030450";"377";"55";"3";"";"1032";"3";"0";"0";"Kane"
"4784";"378";"64";"12";"";"1047";"3";"0";"0";"Aubameyang"
"137614";"378";"75";"4";"";"1046";"11";"0";"0";"Kane"
"49432";"380";"52";"12";"";"1052";"34";"0";"0";"Kane"
"1172404";"380";"42";"12";"";"1047";"0";"0";"0";"Hazard"
"547377";"382";"46";"11";"wildcard";"1043";"2";"0";"0";"Aubameyang"
"605597";"382";"70";"6";"";"1036";"2";"1";"0";"Hazard"
"926358";"382";"34";"16";"";"1057";"11";"0";"0";"Hazard"
"1826348";"385";"72";"13";"";"1046";"26";"0";"0";"Kane"
"2550036";"385";"39";"29";"";"1057";"7";"0";"0";"Hazard"
"62883";"387";"86";"13";"";"1043";"4";"0";"0";"Kane"
"600427";"387";"53";"7";"";"1057";"12";"1";"0";"Hazard"
"2276353";"387";"45";"26";"";"1041";"17";"0";"0";"Pogba"
"4505179";"387";"75";"10";"";"1037";"7";"0";"0";"Kane"
"225371";"391";"58";"10";"";"1045";"9";"1";"0";"Kane"
"552623";"391";"72";"6";"";"1041";"9";"1";"0";"Kane"
