"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
116;"Speroni";"4.1";40;2588;154;2434;NA;2;NA
186;"Quaner";"4.4";45;2461;948;1513;NA;NA;NA
306;"Forster";"8.0";50;2435;1479;956;NA;38;NA
111;"Kanté";"12.3";49;2327;2092;235;1;19;NA
28;"Lacazette";"8.1";103;2202;2200;2;314;508;4
29;"Begovic";"4.8";45;2185;1320;865;NA;26;NA
470;"Christensen";"2.7";55;2138;2131;7;NA;10;NA
161;"Rooney";"10.9";73;2022;1944;78;41;102;NA
316;"Davis";"4.5";51;1927;241;1686;NA;5;NA
420;"Myhill";"3.5";40;1776;1;1775;NA;NA;NA
295;"Ritchie";"3.0";57;1693;1462;231;NA;9;NA
90;"Cork";"3.8";46;1667;1074;593;NA;3;NA
23;"Xhaka";"9.0";54;1640;1469;171;1;13;NA
60;"Rosenior";"3.6";39;1504;11;1493;NA;NA;NA
163;"Lössl";"9.4";46;1481;414;1067;NA;11;NA
320;"Oriol Romeu";"2.7";44;1463;755;708;NA;1;NA
38;"Aké";"4.1";49;1389;1317;72;NA;1;NA
308;"Yoshida";"3.5";49;1389;789;600;NA;2;NA
79;"Tarkowski";"1.9";46;1385;1201;184;NA;1;NA
31;"Federici";"2.7";40;1287;NA;1287;NA;NA;NA
171;"Zanka";"6.6";45;1220;672;548;NA;NA;NA
293;"Gámez";"2.8";40;1206;9;1197;NA;NA;NA
135;"Pickford";"6.1";48;1190;688;502;NA;20;NA
463;"Bakayoko";"3.0";51;1161;202;959;NA;3;NA
191;"Morgan";"2.8";45;1129;738;391;NA;2;NA
375;"Lloris";"9.1";55;1128;748;380;1;54;NA
211;"Okazaki";"4.1";55;1110;768;342;NA;8;NA
172;"Mooy";"6.3";54;1103;771;332;NA;4;NA
230;"Mané";"8.3";94;1078;1072;6;142;151;4
201;"King";"3.2";43;1055;16;1039;NA;NA;NA
105;"Fàbregas";"4.8";69;1048;1041;7;16;34;NA
127;"McArthur";"2.4";44;1041;616;425;NA;NA;NA
165;"Löwe";"3.1";45;1031;494;537;NA;NA;NA
262;"Joel Pereira";"3.4";39;1016;8;1008;NA;NA;NA
487;"Chicharito";"7.5";68;1014;163;851;1;13;NA
199;"Mahrez";"4.8";84;988;957;31;7;31;NA
240;"Ederson";"5.2";55;987;906;81;NA;40;NA
300;"Atsu";"1.5";49;978;16;962;NA;1;NA
347;"Crouch";"2.5";48;977;504;473;1;NA;NA
271;"Bailly";"7.8";61;964;101;863;NA;3;NA
80;"Long";"2.5";39;962;11;951;NA;NA;NA
101;"David Luiz";"9.8";58;958;101;857;NA;10;NA
72;"Hemed";"1.4";49;954;472;482;NA;2;NA
32;"Francis";"1.2";44;918;765;153;NA;1;NA
242;"Stones";"4.3";56;904;83;821;NA;2;NA
397;"Gomes";"2.2";45;898;342;556;NA;8;NA
87;"Brady";"1.9";55;862;736;126;NA;3;NA
92;"Gray";"2.4";63;827;684;143;1;10;NA
227;"Can";"4.4";48;825;588;237;NA;4;NA
63;"Stephens";"1.6";45;817;504;313;NA;NA;NA
277;"Young";"4.0";50;791;744;47;1;2;NA
354;"Fernández";"2.2";45;775;13;762;NA;NA;NA
372;"McBurnie";"1.4";45;759;340;419;NA;1;NA
477;"Manquillo";"1.3";44;751;54;697;NA;NA;NA
505;"Ladapo";"1.7";45;737;2;735;NA;NA;NA
162;"Coleman";"1.5";40;727;NA;727;NA;NA;NA
289;"Clark";"2.1";45;718;520;198;NA;NA;NA
219;"Matip";"2.6";55;706;657;49;NA;3;NA
37;"Brad Smith";"2.7";39;703;1;702;NA;NA;NA
33;"Steve Cook";"2.0";49;698;664;34;NA;2;NA
488;"Joselu";"0.7";55;693;415;278;2;2;NA
416;"Hughes";"0.9";46;654;455;199;NA;2;NA
189;"Schmeichel";"4.2";50;643;274;369;1;17;NA
118;"Dann";"0.5";47;640;29;611;1;NA;NA
192;"Fuchs";"2.5";49;640;72;568;NA;NA;NA
14;"Sánchez";"2.7";118;639;639;NA;360;120;5
239;"Solanke";"1.6";47;613;322;291;NA;NA;NA
164;"Schindler";"2.9";46;589;298;291;NA;NA;NA
2;"Cech";"5.2";54;586;456;130;NA;28;NA
22;"Elneny";"2.5";43;586;31;555;NA;3;NA
98;"Cahill";"3.5";62;579;569;10;1;5;NA
288;"Yedlin";"0.7";44;566;383;183;NA;NA;NA
351;"Nordfeldt";"1.1";40;562;NA;562;NA;NA;NA
30;"Boruc";"1.6";42;558;2;556;NA;1;NA
54;"Ryan";"1.0";45;556;340;216;NA;4;NA
220;"Klavan";"1.0";43;554;53;501;NA;2;NA
377;"Alderweireld";"6.1";59;549;61;488;1;2;NA
357;"Mawson";"1.2";50;544;334;210;NA;NA;NA
223;"Alexander-Arnold";"1.1";42;525;28;497;NA;NA;NA
151;"Barry";"1.3";45;518;305;213;NA;1;NA
281;"Mkhitaryan";"8.3";77;500;115;385;7;30;NA
53;"Mäenpää";"1.1";40;490;NA;490;NA;NA;NA
384;"Dier";"2.7";48;475;371;104;NA;4;NA
537;"Zeegelaar";"1.1";44;469;319;150;NA;NA;NA
406;"Mason";"1.6";39;465;5;460;NA;NA;NA
465;"Haidara";"1.4";39;446;3;443;NA;NA;NA
452;"Obiang";"1.1";44;445;229;216;NA;NA;NA
203;"Gray";"0.9";53;437;312;125;NA;1;NA
246;"Delph";"1.0";45;435;300;135;NA;NA;NA
518;"Wood";"1.6";64;430;346;84;NA;4;NA
540;"Krul";"0.9";40;416;13;403;NA;NA;NA
106;"Willian";"6.1";67;414;403;11;3;16;NA
280;"Martial";"2.8";80;411;409;2;5;28;NA
272;"Tuanzebe";"1.7";39;400;3;397;NA;NA;NA
138;"Baines";"4.2";57;392;58;334;NA;2;NA
311;"van Dijk";"2.0";54;389;262;127;NA;NA;NA
437;"Rodriguez";"0.8";56;388;68;320;2;9;NA
327;"Gabbiadini";"1.9";65;376;63;313;NA;5;NA
435;"Rondón";"0.9";60;367;349;18;3;12;NA
443;"Cresswell";"0.7";50;365;258;107;NA;NA;NA
303;"Mitrovic";"0.9";48;353;160;193;NA;NA;NA
302;"Pérez";"0.9";53;338;205;133;NA;1;NA
244;"Kompany";"2.4";58;333;327;6;1;5;NA
299;"Colback";"1.4";43;329;2;327;NA;NA;NA
58;"Bruno";"0.7";45;328;290;38;NA;NA;NA
213;"Mignolet";"1.6";49;326;183;143;NA;6;NA
461;"Suttner";"0.5";43;322;198;124;NA;NA;NA
112;"Chalobah";"1.0";43;311;1;310;NA;NA;NA
221;"Sakho";"1.0";49;308;285;23;NA;1;NA
51;"King";"1.5";70;299;291;8;3;10;NA
61;"Goldson";"1.0";39;288;1;287;NA;NA;NA
383;"Wimmer";"0.4";44;284;8;276;NA;NA;NA
140;"Jagielka";"2.8";48;281;13;268;NA;NA;NA
390;"Son";"1.4";79;276;273;3;2;15;NA
345;"Sobhi";"0.4";46;271;27;244;NA;3;NA
91;"Vokes";"2.4";58;265;192;73;NA;3;NA
543;"Zappacosta";"0.5";59;265;262;3;2;7;NA
145;"Kenny";"0.7";43;259;207;52;NA;NA;NA
115;"Hennessey";"1.1";43;258;64;194;NA;NA;NA
408;"Cleverley";"1.1";50;258;165;93;NA;NA;NA
275;"Fellaini";"1.0";49;255;26;229;NA;1;NA
99;"Zouma";"2.4";55;250;203;47;NA;2;NA
187;"Depoitre";"0.6";52;245;149;96;NA;NA;NA
292;"Hanley";"0.6";40;245;NA;245;NA;NA;NA
276;"Carrick";"1.1";43;239;2;237;NA;NA;NA
326;"Austin";"1.1";60;238;180;58;NA;4;NA
62;"Knockaert";"0.8";57;237;223;14;NA;3;NA
464;"Martina";"0.3";43;232;120;112;NA;NA;NA
103;"Rüdiger";"2.1";58;229;220;9;1;NA;NA
447;"Zabaleta";"1.6";49;226;165;61;NA;NA;NA
143;"Williams";"2.2";52;225;204;21;NA;NA;NA
46;"Lewis Cook";"0.9";44;221;114;107;NA;NA;NA
440;"Fonte";"1.2";48;215;6;209;NA;NA;NA
225;"Henderson";"1.7";55;212;170;42;1;NA;NA
74;"Heaton";"2.0";48;209;NA;209;NA;1;NA
132;"Milivojevic";"0.4";46;208;133;75;NA;1;NA
144;"Holgate";"0.7";42;207;125;82;NA;NA;NA
146;"Keane";"5.2";53;203;18;185;NA;NA;NA
424;"Dawson";"1.3";48;201;6;195;NA;1;NA
520;"Sánchez";"0.6";60;196;191;5;1;1;NA
3;"Martinez";"0.7";40;178;NA;178;NA;NA;NA
200;"Albrighton";"1.6";55;176;131;45;NA;1;NA
93;"Barnes";"0.5";52;173;116;57;1;1;NA
318;"Tadic";"1.9";63;173;35;138;NA;NA;NA
337;"Allen";"1.3";52;172;116;56;NA;NA;NA
457;"Carroll";"0.3";59;169;36;133;3;4;NA
196;"Chilwell";"0.4";43;167;82;85;NA;NA;NA
423;"Evans";"0.7";49;166;142;24;NA;NA;NA
403;"Kabasele";"0.6";45;165;104;61;NA;NA;NA
273;"Lindelöf";"1.2";49;160;147;13;NA;1;NA
4;"Koscielny";"1.2";60;159;157;2;1;3;NA
131;"Townsend";"0.9";57;158;135;23;1;NA;NA
328;"Butland";"2.4";50;156;4;152;NA;NA;NA
512;"Jesé";"2.9";55;155;97;58;NA;1;NA
370;"Mesa";"0.6";43;154;68;86;NA;NA;NA
459;"Fletcher";"0.3";45;152;3;149;1;NA;NA
409;"Capoue";"1.6";50;148;9;139;NA;NA;NA
174;"Hogg";"0.4";44;143;61;82;NA;NA;NA
483;"Danilo";"1.8";51;142;20;122;NA;NA;NA
451;"Kouyaté";"0.5";50;141;113;28;NA;1;NA
359;"Sigurdsson";"2.2";80;139;137;2;NA;5;NA
436;"Robson-Kanu";"0.5";49;138;70;68;NA;NA;NA
535;"Sanches";"0.5";47;138;67;71;NA;NA;NA
45;"Ibe";"0.4";49;134;88;46;NA;NA;NA
324;"Redmond";"2.2";61;131;91;40;NA;NA;NA
432;"Phillips";"0.6";56;131;115;16;NA;NA;NA
16;"Özil";"2.1";93;130;123;7;8;8;NA
269;"Fosu-Mensah";"0.9";44;129;3;126;NA;1;NA
385;"Dembélé";"1.6";49;127;88;39;NA;NA;NA
401;"Holebas";"0.5";49;124;12;112;NA;NA;NA
21;"Iwobi";"0.6";51;121;13;108;NA;NA;NA
283;"McTominay";"0.5";43;118;NA;118;NA;NA;NA
134;"Benteke";"2.1";76;117;110;7;NA;6;NA
294;"Lejeune";"0.2";44;115;74;41;NA;NA;NA
329;"Grant";"0.4";43;115;18;97;NA;NA;NA
422;"Nyom";"1.5";49;115;81;34;NA;NA;NA
19;"Chamberlain";"1.6";57;112;95;17;NA;2;NA
109;"Pedro";"1.4";78;111;106;5;3;4;NA
117;"Tomkins";"0.4";43;108;67;41;NA;NA;NA
123;"Schlupp";"0.2";47;108;90;18;NA;NA;NA
231;"Grujic";"0.7";43;108;1;107;NA;NA;NA
346;"Fletcher";"0.7";49;107;75;32;NA;2;NA
301;"Gayle";"0.7";61;101;30;71;NA;1;NA
222;"Milner";"2.4";61;99;89;10;NA;1;NA
128;"Lee Chung-yong";"0.4";43;98;NA;98;NA;NA;NA
332;"Pieters";"0.5";49;97;56;41;NA;NA;NA
498;"Walker-Peters";"0.9";41;97;3;94;NA;NA;NA
528;"Anderson";"0.4";45;95;NA;95;NA;NA;NA
532;"Aurier";"0.3";59;93;77;16;NA;NA;NA
402;"Britos";"0.9";44;92;5;87;NA;2;NA
444;"Ogbonna";"0.7";43;89;60;29;NA;NA;NA
391;"Winks";"0.3";48;87;5;82;NA;NA;NA
86;"Hendrick";"0.3";54;84;72;12;NA;2;NA
270;"Blind";"1.1";52;84;6;78;NA;NA;NA
331;"Cameron";"0.3";43;83;NA;83;NA;NA;NA
66;"March";"0.3";50;82;54;28;NA;NA;NA
182;"Ince";"0.5";56;82;13;69;NA;NA;NA
168;"Cranie";"0.4";40;81;37;44;NA;NA;NA
8;"Gibbs";"0.4";50;79;72;7;NA;NA;NA
188;"Mounie";"0.8";57;79;49;30;NA;3;NA
137;"Stekelenburg";"0.4";43;78;NA;78;NA;NA;NA
562;"Ngoy";"0.4";45;78;NA;78;NA;NA;NA
35;"Adam Smith";"0.5";48;77;5;72;NA;NA;NA
496;"Hayden";"0.3";45;77;36;41;NA;NA;NA
206;"Ndidi";"0.5";49;76;54;22;NA;1;NA
291;"Dummett";"0.1";42;76;1;75;NA;NA;NA
330;"Shawcross";"0.9";48;75;47;28;NA;NA;NA
321;"Højbjerg";"0.4";43;74;30;44;NA;NA;NA
475;"Robertson";"0.8";46;74;3;71;NA;NA;NA
453;"Lanzini";"0.6";68;71;69;2;NA;NA;NA
125;"Puncheon";"0.4";46;70;2;68;NA;NA;NA
155;"Gueye";"0.9";48;70;44;26;NA;NA;NA
549;"Ramsdale";"0.2";40;70;NA;70;NA;NA;NA
119;"Ward";"0.3";48;68;58;10;NA;1;NA
278;"Herrera";"1.4";51;68;53;15;NA;NA;NA
442;"Reid";"0.7";49;67;49;18;NA;NA;NA
462;"Malone";"0.3";43;67;3;64;NA;NA;NA
241;"Bravo";"0.5";47;66;1;65;NA;NA;NA
274;"Mata";"2.0";69;65;14;51;NA;NA;NA
529;"Woodman";"0.2";40;65;NA;65;NA;NA;NA
393;"Sissoko";"0.5";54;64;41;23;NA;NA;NA
438;"Adrián";"0.3";43;64;NA;64;NA;NA;NA
84;"Gudmundsson";"0.2";50;62;51;11;NA;1;NA
5;"Mertesacker";"0.5";49;61;8;53;NA;NA;NA
232;"Wijnaldum";"2.4";67;61;57;4;NA;1;NA
39;"Arter";"0.4";49;58;39;19;NA;NA;NA
296;"Shelvey";"0.4";52;58;44;14;NA;1;NA
425;"McAuley";"0.6";47;57;3;54;NA;NA;NA
20;"Coquelin";"0.6";44;56;2;54;NA;NA;NA
233;"Woodburn";"0.3";43;56;NA;56;NA;NA;NA
400;"Prödl";"0.2";43;56;27;29;NA;NA;NA
266;"Rojo";"0.2";54;55;53;2;NA;NA;NA
26;"Welbeck";"0.8";73;54;45;9;1;2;NA
542;"Bony";"0.2";57;54;37;17;NA;1;NA
124;"van Aanholt";"0.9";51;53;2;51;NA;NA;NA
215;"Lovren";"0.8";53;53;47;6;NA;NA;NA
358;"Olsson";"0.3";50;53;42;11;NA;NA;NA
523;"Ibrahimovic";"0.3";99;53;52;1;7;10;NA
11;"Holding";"0.6";45;52;3;49;NA;NA;NA
287;"Darlow";"0.2";44;52;6;46;NA;NA;NA
533;"Krychowiak";"0.3";50;52;21;31;NA;NA;NA
325;"Long";"0.4";57;51;28;23;NA;NA;NA
429;"Yacob";"0.2";43;51;27;24;NA;NA;NA
473;"Jakupovic";"0.1";43;51;NA;51;NA;NA;NA
129;"Cabaye";"0.3";54;45;39;6;NA;NA;NA
317;"Ward-Prowse";"0.5";50;44;5;39;NA;NA;NA
204;"Amartey";"0.2";43;43;2;41;NA;NA;NA
335;"Johnson";"0.3";41;43;2;41;NA;NA;NA
304;"Murphy";"0.4";45;42;NA;42;NA;NA;NA
166;"Smith";"0.3";48;40;5;35;NA;NA;NA
170;"Hudson";"0.1";40;39;NA;39;NA;NA;NA
121;"Delaney";"0.3";42;38;3;35;NA;NA;NA
506;"Taylor";"0.4";40;38;NA;38;NA;NA;NA
59;"Bong";"0.1";44;37;4;33;NA;NA;NA
210;"Ulloa";"0.2";48;37;1;36;NA;NA;NA
136;"Robles";"0.2";43;36;NA;36;NA;NA;NA
418;"Okaka";"0.4";53;35;2;33;NA;NA;NA
456;"Fernandes";"0.2";44;35;1;34;NA;NA;NA
545;"Legzdins";"0.1";40;35;NA;35;NA;NA;NA
175;"Billing";"0.3";45;33;NA;33;NA;NA;NA
467;"Aarons";"0.2";43;33;21;12;NA;NA;NA
366;"Dyer";"0.1";44;32;NA;32;NA;NA;NA
446;"Masuaku";"0.3";44;32;24;8;NA;NA;NA
554;"Lindegaard";"0.1";40;32;NA;32;NA;NA;NA
154;"Schneiderlin";"0.5";47;31;2;29;NA;NA;NA
547;"Green";"0.2";40;31;NA;31;NA;NA;NA
156;"Davies";"0.5";52;30;13;17;NA;NA;NA
417;"Deeney";"0.4";63;30;20;10;NA;NA;NA
65;"Sidwell";"0.1";43;29;NA;29;NA;NA;NA
258;"Iheanacho";"0.6";66;29;3;26;NA;NA;NA
378;"Rose";"0.3";64;29;25;4;NA;NA;NA
433;"Field";"0.2";45;28;11;17;NA;NA;NA
434;"Brunt";"0.6";51;28;NA;28;NA;NA;NA
474;"James";"0.2";44;28;NA;28;NA;NA;NA
82;"Arfield";"0.2";49;27;1;26;NA;NA;NA
253;"Gündogan";"0.2";54;27;25;2;NA;2;NA
236;"Sturridge";"0.7";80;26;9;17;1;1;NA
305;"McCarthy";"0.1";44;26;NA;26;NA;NA;NA
361;"Britton";"0.1";44;26;NA;26;NA;NA;NA
557;"Palmer";"0.2";40;26;NA;26;NA;NA;NA
47;"Fraser";"0.3";51;24;16;8;NA;NA;NA
113;"Batshuayi";"0.6";81;24;8;16;NA;NA;NA
120;"Kelly";"0.2";42;24;NA;24;NA;NA;NA
315;"Bednarek";"0.1";42;24;NA;24;NA;NA;NA
319;"Clasie";"0.1";44;24;NA;24;NA;NA;NA
449;"Ayew";"1.1";69;24;19;5;NA;2;NA
50;"Mousset";"0.1";49;23;2;21;NA;NA;NA
25;"Giroud";"1.3";82;22;17;5;NA;NA;NA
365;"Fer";"0.2";53;22;14;8;NA;NA;NA
495;"Merino";"0.1";50;22;14;8;NA;NA;NA
169;"Stankovic";"0.1";40;21;NA;21;NA;NA;NA
499;"Sinclair";"0.2";49;21;1;20;NA;NA;NA
81;"Taylor";"0.2";42;20;NA;20;NA;NA;NA
212;"Slimani";"0.3";67;20;16;4;NA;NA;NA
349;"Berahino";"0.3";57;20;3;17;NA;NA;NA
486;"Watson";"0.2";44;20;NA;20;NA;NA;NA
85;"Defour";"0.3";54;19;17;2;NA;NA;NA
313;"Stephens";"0.2";45;19;NA;19;NA;NA;NA
398;"Kaboul";"0.2";43;19;NA;19;NA;NA;NA
500;"Lemina";"0.1";50;19;9;10;NA;NA;NA
52;"Defoe";"1.5";76;18;10;8;NA;NA;NA
102;"Moses";"0.7";64;18;17;1;NA;NA;NA
152;"Besic";"0.2";43;18;NA;18;NA;NA;NA
356;"van der Hoorn";"0.1";44;18;12;6;NA;NA;NA
396;"Pantilimon";"0.1";45;18;NA;18;NA;NA;NA
426;"Livermore";"0.2";49;17;11;6;NA;NA;NA
491;"Lokilo";"0.1";44;17;NA;17;NA;NA;NA
24;"Wilshere";"0.2";54;16;13;3;NA;NA;NA
279;"Lingard";"0.6";58;16;16;NA;NA;NA;NA
298;"Diamé";"0.1";46;16;NA;16;NA;NA;NA
88;"Westwood";"0.1";44;15;9;6;NA;NA;NA
148;"Mirallas";"0.9";61;15;NA;15;NA;NA;NA
173;"van La Parra";"0.1";48;15;NA;15;NA;NA;NA
441;"Collins";"0.1";43;15;NA;15;NA;NA;NA
445;"Byram";"0.1";43;15;NA;15;NA;NA;NA
490;"Pröpper";"0.1";54;15;11;4;NA;NA;NA
49;"Afobe";"0.2";57;14;2;12;NA;NA;NA
202;"Drinkwater";"0.2";48;14;11;3;NA;NA;NA
343;"Imbula";"0.1";45;14;NA;14;NA;NA;NA
42;"Stanislas";"0.1";59;13;NA;13;NA;NA;NA
178;"Whitehead";"0.1";43;13;4;9;NA;NA;NA
249;"Yaya Touré";"0.8";61;13;2;11;NA;NA;NA
261;"Romero";"0.1";48;13;NA;13;NA;NA;NA
323;"Sims";"0.1";44;13;NA;13;NA;NA;NA
389;"Wanyama";"0.3";48;13;1;12;NA;NA;NA
515;"Kaikai";"0.1";44;13;NA;13;NA;NA;NA
1;"Ospina";"0.2";48;12;NA;12;NA;NA;NA
9;"Jenkinson";"0.1";45;12;NA;12;NA;NA;NA
15;"Walcott";"0.6";71;12;1;11;NA;NA;NA
228;"Lallana";"0.3";73;12;2;10;NA;1;NA
376;"Vorm";"0.1";49;12;1;11;NA;NA;NA
404;"Janmaat";"0.1";48;12;NA;12;NA;NA;NA
502;"Mangala";"0.1";50;12;2;10;NA;NA;NA
517;"Izquierdo";"0.1";59;12;10;2;NA;NA;NA
550;"Souttar";"0.1";40;12;NA;12;NA;NA;NA
160;"Sandro";"0.4";71;11;3;8;NA;NA;NA
190;"Hamer";"0.1";44;11;NA;11;NA;NA;NA
256;"Bernardo Silva";"0.6";75;11;11;NA;NA;NA;NA
322;"Boufal";"0.2";57;11;7;4;NA;NA;NA
36;"Mings";"0.2";43;10;NA;10;NA;NA;NA
64;"Kayal";"0.1";44;10;NA;10;NA;NA;NA
458;"Sakho";"0.2";55;10;6;4;NA;NA;NA
141;"Pennington";"0.1";40;9;NA;9;NA;NA;NA
478;"Murphy";"0.1";50;9;6;3;NA;NA;NA
482;"Riedewald";"0.1";47;9;NA;9;NA;NA;NA
40;"Pugh";"0.1";48;8;6;2;NA;NA;NA
95;"Eduardo";"0.1";48;8;NA;8;NA;NA;NA
176;"Lolley";"0.1";44;8;NA;8;NA;NA;NA
181;"Kachunga";"0.2";58;8;5;3;NA;NA;NA
268;"Darmian";"0.2";50;8;1;7;NA;NA;NA
309;"Targett";"0.1";43;8;NA;8;NA;NA;NA
314;"McQueen";"0.1";43;8;4;4;NA;NA;NA
362;"Fulton";"0.1";44;8;NA;8;NA;NA;NA
410;"Behrami";"0.1";45;8;NA;8;NA;NA;NA
427;"Chadli";"0.2";57;8;NA;8;NA;NA;NA
430;"McClean";"0.1";48;8;5;3;NA;NA;NA
508;"Wilson";"0.2";40;8;NA;8;NA;NA;NA
555;"Henry";"0.1";40;8;1;7;NA;NA;NA
96;"Caballero";"0.1";48;7;NA;7;NA;NA;NA
185;"Wells";"0.0";49;7;1;6;NA;NA;NA
214;"Karius";"0.2";48;7;NA;7;NA;NA;NA
448;"Snodgrass";"0.5";58;7;NA;7;NA;NA;NA
480;"Chambers";"0.2";47;7;NA;7;NA;NA;NA
217;"Clyne";"0.2";53;6;1;5;NA;NA;NA
340;"Arnautovic";"0.5";68;6;5;1;NA;NA;NA
355;"Kingsley";"0.0";45;6;NA;6;NA;NA;NA
369;"Narsingh";"0.0";47;6;NA;6;NA;NA;NA
371;"Llorente";"0.1";74;6;4;2;NA;1;NA
415;"Pereyra";"0.1";58;6;4;2;NA;NA;NA
431;"Leko";"0.0";45;6;NA;6;NA;NA;NA
450;"Noble";"0.1";53;6;NA;6;NA;NA;NA
556;"Edwards";"0.0";40;6;NA;6;NA;NA;NA
195;"Benalouane";"0.1";43;5;1;4;NA;NA;NA
207;"Musa";"0.4";62;5;1;4;NA;NA;NA
208;"Iborra";"0.1";58;5;5;NA;NA;NA;NA
251;"Fernando";"0.0";45;5;NA;5;NA;NA;NA
334;"Bardsley";"0.1";43;5;3;2;NA;NA;NA
