"id";"position";"is_captain";"is_vice_captain";"multiplier";"web_name";"now_cost";"selected_by_percent"
190;1;FALSE;FALSE;1;"Hamer";40;"6.8"
247;2;FALSE;FALSE;1;"Robertson";61;"21.0"
115;3;FALSE;FALSE;1;"Alonso";67;"33.2"
267;4;FALSE;FALSE;1;"Mendy";63;"33.0"
251;5;FALSE;FALSE;1;"Mané";98;"37.2"
253;6;TRUE;FALSE;2;"Salah";130;"54.9"
18;7;FALSE;FALSE;1;"Mkhitaryan";71;"20.3"
182;8;FALSE;FALSE;1;"Cairney";49;"2.2"
211;9;FALSE;FALSE;1;"Mounie";60;"0.3"
23;10;FALSE;FALSE;1;"Aubameyang";109;"14.4"
480;11;FALSE;TRUE;1;"Mitrovic";66;"11.6"
1;12;FALSE;FALSE;1;"Cech";50;"2.1"
522;13;FALSE;FALSE;1;"Stankovic";40;"3.5"
138;14;FALSE;FALSE;1;"Tomkins";45;"6.4"
80;15;FALSE;FALSE;1;"Westwood";45;"1.8"
468;1;FALSE;FALSE;1;"Alisson";55;"18.0"
115;2;FALSE;FALSE;1;"Alonso";67;"33.2"
162;3;FALSE;FALSE;1;"Keane";50;"2.1"
357;4;FALSE;FALSE;1;"Trippier";60;"24.2"
253;5;TRUE;FALSE;2;"Salah";130;"54.9"
251;6;FALSE;FALSE;1;"Mané";98;"37.2"
459;7;FALSE;FALSE;1;"Jorginho";51;"14.6"
164;8;FALSE;FALSE;1;"Walcott";67;"13.5"
45;9;FALSE;FALSE;1;"King";64;"4.4"
280;10;FALSE;TRUE;1;"Agüero";113;"48.4"
480;11;FALSE;FALSE;1;"Mitrovic";66;"11.6"
47;12;FALSE;FALSE;1;"Ryan";45;"4.3"
522;13;FALSE;FALSE;1;"Stankovic";40;"3.5"
182;14;FALSE;FALSE;1;"Cairney";49;"2.2"
262;15;FALSE;FALSE;1;"Stones";55;"9.9"
468;1;FALSE;FALSE;1;"Alisson";55;"18.0"
267;2;FALSE;FALSE;1;"Mendy";63;"33.0"
247;3;FALSE;FALSE;1;"Robertson";61;"21.0"
115;4;FALSE;FALSE;1;"Alonso";67;"33.2"
357;5;FALSE;FALSE;1;"Trippier";60;"24.2"
182;6;FALSE;FALSE;1;"Cairney";49;"2.2"
253;7;TRUE;FALSE;2;"Salah";130;"54.9"
122;8;FALSE;FALSE;1;"Hazard";106;"14.5"
391;9;FALSE;FALSE;1;"Pereyra";62;"11.0"
480;10;FALSE;FALSE;1;"Mitrovic";66;"11.6"
280;11;FALSE;TRUE;1;"Agüero";113;"48.4"
136;12;FALSE;FALSE;1;"Speroni";40;"12.5"
145;13;FALSE;FALSE;1;"Wan-Bissaka";41;"21.9"
