"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10"
"213286";"79";"0";"0";"";"1040";"6";"0";"0";"Salah"
"166943";"80";"0";"0";"";"1062";"3";"1";"0";"Salah"
"15540";"81";"0";"0";"";"1050";"6";"3";"4";"Pogba"
"34529";"82";"0";"0";"";"1061";"0";"2";"4";"Salah"
"78008";"83";"0";"0";"";"1053";"6";"1";"0";"Salah"
"259176";"84";"0";"0";"";"1051";"7";"0";"0";"Salah"
"449529";"84";"0";"0";"";"1055";"12";"0";"0";"Salah"
"1642790";"86";"0";"0";"";"1038";"24";"2";"4";"Salah"
"665537";"87";"0";"0";"";"1042";"18";"2";"0";"Salah"
"53963";"88";"0";"0";"";"1074";"26";"2";"4";"Salah"
"1561884";"88";"0";"0";"";"1064";"31";"2";"0";"Salah"
"1016821";"90";"0";"0";"";"1049";"38";"3";"4";"Salah"
"1093167";"90";"0";"0";"";"1046";"18";"1";"0";"Salah"
"1968766";"90";"0";"0";"";"1059";"4";"2";"0";"Salah"
"307462";"93";"0";"0";"";"1058";"20";"1";"0";"Salah"
"569252";"93";"0";"0";"";"1044";"52";"2";"0";"Salah"
"1835643";"95";"0";"0";"wildcard";"1038";"2";"0";"0";"Salah"
"1022038";"96";"0";"0";"";"1056";"30";"2";"0";"Salah"
"4360547";"97";"0";"0";"";"1038";"0";"0";"0";"Salah"
"392756";"98";"0";"0";"";"1048";"13";"1";"0";"Salah"
"252314";"99";"0";"0";"";"1049";"32";"1";"0";"Salah"
"275332";"99";"0";"0";"";"1045";"3";"1";"0";"Salah"
"307007";"99";"0";"0";"";"1049";"14";"2";"4";"Salah"
"1094439";"102";"0";"0";"";"1059";"13";"2";"4";"Salah"
"1515804";"102";"0";"0";"";"1044";"1";"1";"0";"Salah"
"10528";"104";"0";"0";"";"1065";"0";"0";"0";"Salah"
"313463";"105";"0";"0";"";"1057";"12";"4";"8";"Sané"
"166523";"106";"0";"0";"";"1044";"8";"2";"0";"Salah"
"1508738";"107";"0";"0";"";"1041";"10";"2";"4";"Salah"
"2495753";"108";"0";"0";"";"1047";"26";"1";"0";"Salah"
"2645242";"108";"0";"0";"";"1055";"6";"2";"0";"Salah"
"994511";"110";"0";"0";"";"1049";"22";"2";"0";"Salah"
"2232842";"111";"0";"0";"";"1042";"2";"2";"0";"Salah"
"933770";"112";"0";"0";"";"1033";"1";"0";"0";"Pogba"
"978471";"112";"0";"0";"";"1039";"0";"2";"0";"Salah"
"102771";"114";"0";"0";"wildcard";"1063";"3";"0";"0";"Salah"
"172910";"114";"0";"0";"wildcard";"1036";"0";"0";"0";"Salah"
"177877";"114";"0";"0";"";"1041";"13";"1";"0";"Salah"
"2350048";"114";"0";"0";"";"1051";"14";"2";"0";"Salah"
"3488816";"114";"0";"0";"";"1052";"20";"2";"0";"Salah"
"96787";"119";"0";"0";"";"1065";"14";"1";"0";"Salah"
"2155961";"119";"0";"0";"";"1060";"21";"3";"8";"Salah"
"1198623";"121";"0";"0";"";"1038";"4";"2";"0";"Salah"
"268316";"122";"0";"0";"";"1051";"32";"1";"0";"Salah"
"817584";"122";"0";"0";"wildcard";"1044";"0";"0";"0";"Salah"
"774427";"124";"0";"0";"";"1061";"8";"2";"0";"Sterling"
"2557010";"125";"0";"0";"";"1044";"4";"2";"4";"Salah"
"173015";"126";"0";"0";"";"1082";"6";"2";"4";"Salah"
"1951751";"127";"0";"0";"";"1053";"5";"1";"0";"Salah"
"339382";"128";"0";"0";"";"1043";"0";"1";"0";"Salah"
"246972";"129";"0";"0";"";"1065";"0";"2";"0";"Salah"
"853610";"130";"0";"0";"";"1053";"13";"1";"0";"Salah"
"145649";"131";"0";"0";"";"1065";"18";"1";"0";"Salah"
"286618";"131";"0";"0";"";"1052";"32";"2";"0";"Salah"
"389705";"131";"0";"0";"";"1057";"3";"2";"0";"Salah"
"1825420";"131";"0";"0";"";"1043";"17";"1";"0";"Salah"
"180110";"135";"0";"0";"";"1058";"52";"2";"0";"Salah"
"271209";"135";"0";"0";"";"1048";"14";"1";"0";"Salah"
"274238";"135";"0";"0";"";"1048";"5";"2";"4";"Salah"
"596989";"138";"0";"0";"";"1057";"52";"1";"0";"Salah"
"942471";"138";"0";"0";"";"1059";"51";"1";"0";"Salah"
"790161";"140";"0";"0";"";"1056";"7";"0";"0";"Salah"
"1422249";"140";"0";"0";"freehit";"1031";"0";"0";"0";"Hazard"
"4302342";"142";"0";"0";"";"1054";"37";"2";"4";"Salah"
"377836";"143";"0";"0";"";"1075";"5";"2";"0";"Salah"
"940499";"143";"0";"0";"";"1030";"1";"1";"0";"Salah"
"1269874";"143";"0";"0";"";"1058";"36";"1";"0";"Salah"
"1224174";"146";"0";"0";"";"1062";"13";"1";"0";"Hazard"
"3522496";"147";"0";"0";"";"1061";"0";"1";"0";"Salah"
"3591";"148";"0";"0";"";"1054";"0";"3";"8";"Salah"
"96157";"149";"0";"0";"";"1053";"13";"1";"0";"Salah"
"360459";"149";"0";"0";"";"1072";"21";"2";"0";"Salah"
"1045538";"149";"0";"0";"";"1060";"14";"1";"0";"Salah"
"9392";"152";"0";"0";"";"1058";"1";"2";"4";"Salah"
"991152";"153";"0";"0";"";"1069";"2";"2";"4";"Salah"
"3420";"154";"0";"0";"";"1040";"57";"1";"0";"Pogba"
"1097997";"154";"0";"0";"";"1044";"53";"2";"4";"Salah"
"320348";"156";"0";"0";"";"1058";"37";"0";"0";"Salah"
"3048235";"157";"0";"0";"";"1048";"13";"2";"4";"Pogba"
"615360";"158";"0";"0";"";"1048";"2";"1";"0";"Salah"
"15996";"159";"0";"0";"";"1052";"5";"0";"0";"Salah"
"65517";"160";"0";"0";"";"1054";"27";"2";"0";"Agüero"
"97421";"161";"0";"0";"";"1058";"9";"2";"4";"Salah"
"2464871";"162";"0";"0";"";"1060";"7";"2";"0";"Salah"
"671259";"163";"0";"0";"";"1054";"4";"3";"8";"Salah"
"1279942";"163";"0";"0";"";"1056";"1";"2";"0";"Salah"
"176339";"165";"0";"0";"";"1049";"17";"1";"0";"Salah"
"78494";"166";"0";"0";"";"1059";"12";"2";"0";"Salah"
"159436";"166";"0";"0";"";"1068";"12";"2";"4";"Salah"
"217612";"166";"0";"0";"";"1052";"2";"1";"0";"Salah"
"3726037";"169";"0";"0";"";"1048";"12";"1";"0";"Pogba"
"37762";"170";"0";"0";"";"1071";"10";"2";"0";"Salah"
"137614";"171";"0";"0";"";"1055";"3";"1";"0";"Salah"
"992249";"171";"0";"0";"";"1055";"13";"2";"4";"Salah"
"3541217";"171";"0";"0";"";"1054";"3";"2";"0";"Salah"
"7524";"174";"0";"0";"";"1054";"62";"3";"8";"Salah"
"352204";"174";"0";"0";"";"1063";"13";"1";"0";"Salah"
"3393152";"174";"0";"0";"";"1051";"22";"1";"0";"Salah"
"1470288";"177";"0";"0";"";"1050";"16";"2";"4";"Salah"
"1704532";"177";"0";"0";"";"1057";"1";"1";"0";"Salah"
"2843778";"177";"0";"0";"";"1059";"24";"1";"0";"Salah"
"3458854";"177";"0";"0";"";"1058";"15";"1";"0";"Salah"
"1615290";"181";"0";"0";"";"1049";"9";"2";"4";"Salah"
"1179393";"182";"0";"0";"";"1056";"45";"2";"0";"Salah"
"277060";"183";"0";"0";"";"1051";"55";"1";"0";"Salah"
"4784";"184";"0";"0";"";"1048";"1";"3";"4";"Salah"
"2310492";"184";"0";"0";"";"1058";"52";"1";"0";"Salah"
"2448847";"184";"0";"0";"";"1036";"13";"3";"4";"Salah"
"279017";"187";"0";"0";"";"1057";"10";"2";"0";"Salah"
"3754784";"187";"0";"0";"";"1059";"33";"2";"0";"Salah"
"1919";"189";"0";"0";"";"1049";"0";"3";"4";"Salah"
"152962";"189";"0";"0";"";"1056";"28";"2";"4";"Salah"
"1573728";"189";"0";"0";"";"1056";"58";"1";"0";"Salah"
"2500855";"189";"0";"0";"";"1048";"1";"2";"4";"Salah"
"2871148";"189";"0";"0";"";"1037";"16";"1";"0";"Salah"
"2063181";"194";"0";"0";"";"1037";"12";"1";"0";"Salah"
"641352";"195";"0";"0";"";"1049";"18";"3";"8";"Salah"
"1592546";"196";"0";"0";"";"1037";"1";"1";"0";"Salah"
"1836208";"196";"0";"0";"";"1044";"19";"2";"0";"Salah"
"101669";"198";"0";"0";"";"1059";"54";"1";"0";"Salah"
"136566";"198";"0";"0";"";"1059";"14";"2";"0";"Salah"
"491703";"198";"0";"0";"";"1052";"15";"1";"0";"Salah"
"4439016";"198";"0";"0";"";"1035";"15";"2";"0";"Salah"
"400181";"202";"0";"0";"";"1060";"19";"3";"4";"Salah"
"19958";"203";"0";"0";"";"1060";"4";"0";"0";"Salah"
"102718";"203";"0";"0";"";"1044";"1";"2";"4";"Salah"
"1030017";"203";"0";"0";"";"1061";"59";"2";"0";"Salah"
"111850";"206";"0";"0";"";"1051";"8";"2";"4";"Salah"
"574885";"206";"0";"0";"";"1060";"37";"2";"4";"Salah"
"589232";"206";"0";"0";"wildcard";"1041";"0";"0";"0";"Salah"
"780552";"206";"0";"0";"";"1070";"36";"3";"4";"Salah"
"948005";"206";"0";"0";"";"1052";"21";"1";"0";"Salah"
"2959815";"206";"0";"0";"wildcard";"1045";"6";"0";"0";"Salah"
"3004955";"206";"0";"0";"";"1060";"12";"3";"4";"Salah"
"1189137";"213";"0";"0";"";"1067";"6";"2";"4";"Salah"
"2518720";"214";"0";"0";"freehit";"1043";"3";"0";"0";"Salah"
"412187";"215";"0";"0";"";"1052";"1";"3";"4";"Sterling"
"1810971";"215";"0";"0";"";"1062";"3";"2";"0";"Salah"
"809177";"217";"0";"0";"";"1057";"23";"1";"0";"Salah"
"2494670";"218";"0";"0";"";"1057";"3";"2";"4";"Salah"
"916319";"219";"0";"0";"";"1026";"2";"1";"0";"Agüero"
"362498";"220";"0";"0";"";"1046";"6";"3";"4";"Salah"
"1968921";"220";"0";"0";"wildcard";"1038";"4";"0";"0";"Salah"
"3006938";"222";"0";"0";"";"1060";"2";"1";"0";"Salah"
"67549";"223";"0";"0";"";"1050";"1";"1";"0";"Salah"
"1826348";"223";"0";"0";"";"1051";"13";"2";"4";"Salah"
"884296";"225";"0";"0";"";"1044";"16";"3";"8";"Salah"
"3175907";"225";"0";"0";"wildcard";"1074";"21";"0";"0";"Salah"
"99439";"227";"0";"0";"";"1082";"38";"1";"0";"Salah"
"667766";"227";"0";"0";"";"1041";"2";"1";"0";"Mané"
"4021591";"229";"0";"0";"";"1042";"31";"2";"4";"Salah"
"3333329";"230";"0";"0";"";"1065";"6";"1";"0";"Salah"
"3350648";"230";"0";"0";"wildcard";"1049";"4";"0";"0";"Salah"
"3940768";"230";"0";"0";"";"1048";"0";"3";"4";"Salah"
"206754";"233";"0";"0";"";"1061";"0";"4";"12";"Salah"
"232746";"234";"0";"0";"wildcard";"1049";"4";"0";"0";"Salah"
"4130665";"234";"0";"0";"";"1031";"53";"1";"0";"Salah"
"231222";"236";"0";"0";"wildcard";"1045";"4";"0";"0";"Salah"
"205462";"237";"0";"0";"";"1054";"35";"1";"0";"Salah"
"331435";"237";"0";"0";"wildcard";"1064";"0";"0";"0";"Salah"
"550271";"237";"0";"0";"";"1051";"15";"2";"4";"Salah"
"1397696";"237";"0";"0";"";"1029";"11";"2";"4";"Agüero"
"1154428";"241";"0";"0";"wildcard";"1036";"0";"0";"0";"Salah"
"136065";"242";"0";"0";"wildcard";"1020";"0";"0";"0";"Salah"
"220583";"243";"0";"0";"freehit";"1043";"2";"0";"0";"Salah"
"2029140";"244";"0";"0";"";"1067";"12";"1";"0";"Sterling"
"134112";"245";"0";"0";"wildcard";"1060";"0";"0";"0";"Agüero"
"894183";"246";"0";"0";"wildcard";"1044";"2";"0";"0";"Salah"
"360600";"247";"0";"0";"";"1059";"42";"2";"0";"Salah"
"175783";"248";"0";"0";"";"1065";"1";"0";"0";"Salah"
"784996";"249";"0";"0";"wildcard";"1035";"5";"0";"0";"Salah"
"1393468";"249";"0";"0";"";"1054";"4";"2";"0";"Salah"
"2604892";"249";"0";"0";"";"1032";"32";"2";"4";"Salah"
"163818";"252";"0";"0";"";"1064";"7";"1";"0";"Salah"
"261327";"253";"0";"0";"";"1063";"65";"2";"0";"Salah"
"530727";"254";"0";"0";"";"1044";"22";"2";"4";"Pogba"
"54522";"255";"0";"0";"";"1072";"0";"1";"0";"Salah"
"2232315";"256";"0";"0";"wildcard";"1037";"5";"0";"0";"Salah"
"2810524";"256";"0";"0";"wildcard";"1063";"1";"0";"0";"Salah"
"649474";"258";"0";"0";"";"1061";"14";"4";"8";"Salah"
"942205";"258";"0";"0";"";"1053";"8";"1";"0";"Salah"
"116869";"260";"0";"0";"";"1057";"33";"3";"4";"Salah"
"69706";"261";"0";"0";"";"1039";"12";"2";"0";"Pogba"
"686015";"261";"0";"0";"";"1064";"12";"2";"4";"Salah"
"775079";"261";"0";"0";"";"1044";"34";"2";"4";"Salah"
"1422278";"261";"0";"0";"";"1052";"19";"3";"4";"Salah"
"49432";"265";"0";"0";"";"1060";"5";"2";"4";"Salah"
"319194";"265";"0";"0";"";"1047";"21";"2";"0";"Sterling"
"3660673";"265";"0";"0";"";"1036";"42";"2";"0";"Rashford"
"359";"268";"0";"0";"";"1048";"41";"2";"4";"Salah"
"552623";"269";"0";"0";"";"1048";"34";"2";"4";"Salah"
"648574";"270";"0";"0";"";"1037";"35";"2";"4";"Salah"
"2264971";"270";"0";"0";"";"1037";"35";"2";"4";"Salah"
"348607";"272";"0";"0";"";"1058";"1";"1";"0";"Sterling"
"880397";"273";"0";"0";"";"1049";"10";"1";"0";"Salah"
"771892";"274";"0";"0";"";"1054";"12";"2";"0";"Salah"
"32112";"275";"0";"0";"";"1053";"10";"2";"0";"Salah"
"3951717";"275";"0";"0";"";"1045";"9";"2";"4";"Salah"
"2490022";"277";"0";"0";"";"1066";"20";"2";"0";"Sterling"
"2174753";"278";"0";"0";"";"1040";"19";"2";"4";"Salah"
"2556505";"278";"0";"0";"wildcard";"1039";"0";"0";"0";"Salah"
"667";"280";"0";"0";"";"1044";"37";"3";"8";"Salah"
"925906";"281";"0";"0";"";"1068";"3";"1";"0";"Salah"
"660640";"282";"0";"0";"";"1059";"1";"4";"8";"Salah"
"139190";"283";"0";"0";"";"1058";"12";"3";"4";"Salah"
"1184051";"284";"0";"0";"";"1045";"68";"2";"4";"Salah"
"51534";"285";"0";"0";"";"1062";"11";"2";"0";"Salah"
"547377";"285";"0";"0";"";"1047";"5";"3";"4";"Salah"
"92991";"287";"0";"0";"";"1061";"0";"2";"4";"Salah"
"2887144";"287";"0";"0";"";"1060";"4";"1";"0";"Salah"
"155073";"289";"0";"0";"";"1063";"24";"2";"4";"Salah"
"3547063";"289";"0";"0";"";"1037";"7";"2";"0";"Salah"
"986643";"291";"0";"0";"wildcard";"1045";"0";"0";"0";"Salah"
"64697";"292";"0";"0";"";"1056";"5";"2";"4";"Salah"
"23370";"293";"0";"0";"";"1058";"15";"1";"0";"Salah"
"1697655";"294";"0";"0";"";"1052";"8";"2";"4";"Salah"
"3030450";"295";"0";"0";"";"1033";"50";"2";"0";"Salah"
"65833";"296";"0";"0";"";"1051";"38";"2";"0";"Salah"
"471050";"297";"0";"0";"";"1048";"15";"1";"0";"Salah"
"2857346";"297";"0";"0";"";"1029";"11";"2";"4";"Salah"
"433596";"299";"0";"0";"";"1052";"15";"2";"0";"Salah"
"1983043";"299";"0";"0";"";"1056";"50";"2";"0";"Salah"
"2453983";"299";"0";"0";"";"1059";"12";"1";"0";"Salah"
"446741";"302";"0";"0";"";"1038";"3";"1";"0";"Sterling"
"1050001";"302";"0";"0";"";"1052";"45";"3";"4";"Salah"
"1710846";"302";"0";"0";"";"1041";"19";"1";"0";"Salah"
"889";"305";"0";"0";"";"1032";"42";"2";"4";"Salah"
"7384";"305";"0";"0";"";"1034";"37";"2";"0";"Salah"
"28967";"305";"0";"0";"";"1064";"0";"0";"0";"Salah"
"161111";"305";"0";"0";"";"1062";"2";"1";"0";"Salah"
"971678";"305";"0";"0";"";"1053";"37";"2";"4";"Salah"
"985588";"305";"0";"0";"";"1055";"22";"2";"0";"Salah"
"1359421";"311";"0";"0";"wildcard";"1034";"0";"0";"0";"Salah"
"66377";"312";"0";"0";"";"1039";"1";"1";"0";"Salah"
"66998";"312";"0";"0";"";"1039";"1";"1";"0";"Salah"
"328040";"314";"0";"0";"";"1068";"2";"0";"0";"Salah"
"367988";"314";"0";"0";"";"1059";"10";"2";"4";"Salah"
"805003";"316";"0";"0";"";"1075";"17";"2";"4";"Salah"
"3227585";"317";"0";"0";"";"1052";"1";"2";"4";"Salah"
"1029930";"318";"0";"0";"";"1041";"8";"2";"0";"Salah"
"1640018";"318";"0";"0";"wildcard";"1028";"0";"0";"0";"Sterling"
"92374";"320";"0";"0";"wildcard";"1051";"1";"0";"0";"Salah"
"128091";"320";"0";"0";"wildcard";"1039";"3";"0";"0";"Salah"
"974474";"320";"0";"0";"";"1043";"3";"1";"0";"Salah"
"107827";"323";"0";"0";"";"1054";"7";"3";"4";"Salah"
"926358";"323";"0";"0";"";"1065";"8";"2";"0";"Salah"
"1654490";"323";"0";"0";"";"1047";"25";"1";"0";"Salah"
"38923";"326";"0";"0";"wildcard";"1038";"1";"0";"0";"Salah"
"403631";"327";"0";"0";"";"1052";"14";"4";"8";"Salah"
"1617083";"327";"0";"0";"";"1042";"49";"2";"0";"Salah"
"606836";"329";"0";"0";"";"1059";"1";"2";"4";"Salah"
"143889";"330";"0";"0";"";"1052";"58";"2";"4";"Salah"
"316334";"330";"0";"0";"";"1050";"30";"2";"0";"Salah"
"606857";"330";"0";"0";"";"1073";"9";"2";"0";"Salah"
"30705";"333";"0";"0";"";"1055";"0";"2";"4";"Salah"
"215724";"333";"0";"0";"wildcard";"1030";"5";"0";"0";"Salah"
"1411079";"333";"0";"0";"";"1051";"13";"3";"8";"Salah"
"3516652";"333";"0";"0";"";"1056";"9";"2";"0";"Salah"
"339566";"337";"0";"0";"";"1054";"32";"3";"4";"Salah"
"190";"338";"0";"0";"";"1060";"55";"2";"0";"Salah"
"67992";"339";"0";"0";"";"1047";"3";"2";"0";"Salah"
"90842";"339";"0";"0";"";"1054";"64";"2";"0";"Salah"
"25055";"341";"0";"0";"";"1075";"6";"2";"0";"Salah"
"1626971";"341";"0";"0";"";"1052";"61";"3";"4";"Salah"
"2506221";"341";"0";"0";"";"1047";"61";"1";"0";"Salah"
"154208";"344";"0";"0";"";"1043";"29";"2";"4";"Alli"
"219346";"344";"0";"0";"";"1052";"1";"0";"0";"Mané"
"107335";"346";"0";"0";"";"1059";"50";"1";"0";"Salah"
"168708";"346";"0";"0";"";"1059";"32";"2";"0";"Salah"
"182959";"346";"0";"0";"";"1057";"33";"2";"4";"Salah"
"891302";"346";"0";"0";"";"1041";"21";"1";"0";"Hazard"
"1122818";"346";"0";"0";"";"1062";"13";"1";"0";"Salah"
"248630";"351";"0";"0";"";"1063";"18";"2";"4";"Salah"
"714486";"352";"0";"0";"";"1050";"43";"3";"4";"Salah"
"91481";"353";"0";"0";"";"1062";"42";"2";"4";"Salah"
"56793";"354";"0";"0";"";"1060";"64";"1";"0";"Salah"
"140752";"354";"0";"0";"";"1064";"1";"2";"4";"Salah"
"238952";"356";"0";"0";"";"1068";"6";"3";"8";"Salah"
"3499609";"357";"0";"0";"";"1046";"5";"1";"0";"Agüero"
"292678";"358";"0";"0";"";"1056";"18";"1";"0";"Salah"
"958401";"359";"0";"0";"";"1060";"51";"1";"0";"Salah"
"3544094";"359";"0";"0";"";"1035";"2";"2";"0";"Salah"
"12441";"361";"0";"0";"";"1062";"4";"2";"4";"Salah"
"36019";"361";"0";"0";"";"1061";"29";"3";"4";"Salah"
"285981";"361";"0";"0";"";"1051";"19";"2";"0";"Salah"
"1614922";"361";"0";"0";"";"1036";"0";"2";"0";"Salah"
"2374265";"361";"0";"0";"";"1046";"7";"3";"4";"Salah"
"2032067";"366";"0";"0";"";"1059";"51";"1";"0";"Salah"
"103861";"367";"0";"0";"wildcard";"1043";"2";"0";"0";"Salah"
"437087";"368";"0";"0";"";"1065";"35";"2";"4";"Salah"
"85839";"369";"0";"0";"";"1046";"35";"3";"4";"Salah"
"673200";"369";"0";"0";"";"1048";"36";"2";"4";"Salah"
"519763";"371";"0";"0";"wildcard";"1042";"8";"0";"0";"Salah"
"657523";"372";"0";"0";"";"1054";"2";"2";"0";"Salah"
"1439351";"373";"0";"0";"";"1057";"0";"2";"0";"Rashford"
"1901739";"373";"0";"0";"";"1038";"4";"1";"0";"Salah"
"3086715";"373";"0";"0";"";"1044";"3";"2";"0";"Salah"
"2084";"376";"0";"0";"";"1049";"7";"2";"0";"Salah"
"171819";"376";"0";"0";"";"1046";"58";"1";"0";"Salah"
"3058891";"376";"0";"0";"wildcard";"1038";"1";"0";"0";"Salah"
"69516";"379";"0";"0";"wildcard";"1058";"0";"0";"0";"Salah"
"925326";"379";"0";"0";"";"1042";"3";"2";"0";"Salah"
"2137915";"379";"0";"0";"";"1044";"50";"1";"0";"Salah"
"226655";"382";"0";"0";"";"1064";"6";"1";"0";"Salah"
"244031";"382";"0";"0";"";"1056";"5";"2";"4";"Salah"
"600427";"382";"0";"0";"";"1063";"4";"2";"4";"Salah"
"2060696";"385";"0";"0";"wildcard";"1045";"4";"0";"0";"Salah"
"225371";"386";"0";"0";"wildcard";"1046";"0";"0";"0";"Salah"
"264674";"387";"0";"0";"";"1061";"50";"1";"0";"Salah"
"794919";"388";"0";"0";"";"1057";"4";"4";"12";"Salah"
"50403";"389";"0";"0";"";"1058";"10";"2";"4";"Salah"
"370000";"389";"0";"0";"";"1060";"2";"0";"0";"Salah"
"302045";"391";"0";"0";"";"1057";"2";"2";"0";"Salah"
"809804";"391";"0";"0";"";"1035";"18";"0";"0";"Sané"
"544447";"393";"0";"0";"";"1044";"30";"2";"0";"Salah"
"2599793";"393";"0";"0";"";"1056";"0";"2";"0";"Salah"
"37751";"395";"0";"0";"";"1057";"0";"2";"0";"Salah"
"89190";"396";"0";"0";"";"1061";"16";"1";"0";"Salah"
"5480";"397";"0";"0";"";"1054";"1";"2";"0";"Salah"
"66449";"397";"0";"0";"";"1051";"10";"1";"0";"Salah"
"218216";"397";"0";"0";"";"1058";"69";"3";"4";"Salah"
