"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
42;"Brooks";"3.2";50;4;3;1;NA;NA;NA
106;"Murphy";"0.5";48;4;NA;4;NA;NA;NA
154;"Pickford";"14.7";50;4;NA;4;NA;NA;NA
221;"Pereira";"6.6";51;4;1;3;NA;NA;NA
239;"Lovren";"2.9";49;4;4;NA;NA;NA;NA
378;"Holebas";"12.5";47;4;3;1;NA;NA;NA
405;"Zabaleta";"2.8";43;4;2;2;NA;NA;NA
105;"Ward";"0.3";43;3;NA;3;NA;NA;NA
191;"Lössl";"1.7";44;3;2;1;NA;NA;NA
202;"Billing";"2.0";45;3;NA;3;NA;NA;NA
269;"Delph";"0.8";53;3;3;NA;NA;NA;NA
301;"Martial";"11.4";74;3;3;NA;NA;1;NA
328;"McCarthy";"3.1";45;3;2;1;NA;NA;NA
458;"Kenedy";"1.0";49;3;1;2;NA;NA;NA
490;"Hart";"8.8";45;3;NA;3;NA;NA;NA
4;"Bellerín";"7.3";54;2;NA;2;NA;NA;NA
9;"Chambers";"0.9";42;2;2;NA;NA;NA;NA
25;"Boruc";"6.0";40;2;NA;2;NA;NA;NA
56;"Stephens";"3.5";44;2;NA;2;NA;NA;NA
101;"Paterson";"1.2";52;2;1;1;NA;NA;NA
113;"Azpilicueta";"9.8";63;2;2;NA;NA;NA;NA
126;"Kanté";"17.0";49;2;1;1;NA;NA;NA
147;"McArthur";"2.7";48;2;1;1;NA;NA;NA
151;"Zaha";"11.5";67;2;NA;2;NA;NA;NA
193;"Löwe";"0.2";44;2;2;NA;NA;NA;NA
302;"Pogba";"14.0";79;2;2;NA;NA;NA;NA
351;"Lloris";"4.6";54;2;2;NA;NA;NA;NA
409;"Diop";"0.9";43;2;2;NA;NA;NA;NA
413;"Obiang";"0.9";44;2;NA;2;NA;NA;NA
439;"Steele";"1.4";40;2;NA;2;NA;NA;NA
450;"Torreira";"8.2";52;2;2;NA;NA;NA;NA
451;"Guendouzi";"1.8";45;2;NA;2;NA;NA;NA
498;"Kepa";"5.8";56;2;2;NA;NA;NA;NA
539;"Diangana";"0.1";45;2;NA;2;NA;NA;NA
5;"Monreal";"1.2";54;1;1;NA;NA;NA;NA
11;"Lichtsteiner";"0.9";45;1;1;NA;NA;NA;NA
27;"Steve Cook";"7.4";45;1;1;NA;NA;NA;NA
32;"Simpson";"4.1";38;1;NA;1;NA;NA;NA
48;"Dunk";"3.5";45;1;NA;1;NA;NA;NA
49;"Duffy";"4.1";46;1;NA;1;NA;NA;NA
55;"Knockaert";"0.6";54;1;NA;1;NA;NA;NA
57;"Kayal";"0.7";44;1;NA;1;NA;NA;NA
58;"March";"1.5";50;1;1;NA;NA;NA;NA
80;"Westwood";"1.4";45;1;NA;1;NA;NA;NA
125;"Pedro";"5.0";63;1;1;NA;NA;NA;NA
136;"Speroni";"9.5";39;1;NA;1;NA;NA;NA
138;"Tomkins";"2.5";43;1;NA;1;NA;NA;NA
140;"Kelly";"5.6";39;1;NA;1;NA;NA;NA
182;"Cairney";"0.5";47;1;1;NA;NA;NA;NA
195;"Zanka";"3.1";44;1;1;NA;NA;NA;NA
209;"Quaner";"3.6";43;1;NA;1;NA;NA;NA
223;"Mahrez";"2.8";85;1;1;NA;NA;NA;NA
251;"Mané";"21.2";96;1;1;NA;NA;NA;NA
252;"Wijnaldum";"1.2";55;1;NA;1;NA;NA;NA
273;"De Bruyne";"4.3";97;1;1;NA;NA;NA;NA
274;"Gündogan";"2.6";54;1;NA;1;NA;NA;NA
276;"Bernardo Silva";"6.6";75;1;1;NA;NA;NA;NA
293;"Young";"2.0";57;1;1;NA;NA;NA;NA
310;"Yedlin";"1.1";45;1;1;NA;NA;NA;NA
312;"Lascelles";"3.2";47;1;1;NA;NA;NA;NA
327;"Joselu";"2.8";48;1;NA;1;NA;NA;NA
335;"Bednarek";"4.3";39;1;1;NA;NA;NA;NA
353;"Alderweireld";"4.1";60;1;1;NA;NA;NA;NA
356;"Davies";"2.7";56;1;1;NA;NA;NA;NA
364;"Eriksen";"5.7";93;1;1;NA;NA;NA;NA
365;"Alli";"3.1";89;1;1;NA;NA;NA;NA
370;"Lucas Moura";"8.6";69;1;1;NA;NA;NA;NA
389;"Capoue";"0.6";49;1;1;NA;NA;NA;NA
422;"Norris";"2.2";40;1;NA;1;NA;NA;NA
431;"Vinagre";"0.1";43;1;NA;1;NA;NA;NA
475;"Moutinho";"2.1";52;1;NA;1;NA;NA;NA
553;"Woodman";"0.2";40;1;NA;1;NA;NA;NA
