"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10"
"1889352";"45";"102";"14";"";"1005";"25";"1";"0";"Agüero"
"2684252";"45";"104";"3";"";"1007";"5";"1";"0";"Agüero"
"3011089";"45";"100";"7";"";"1006";"5";"1";"0";"Agüero"
"4477484";"45";"111";"6";"";"1005";"0";"1";"0";"Agüero"
"215789";"52";"118";"3";"";"1006";"10";"0";"0";"Agüero"
"329827";"52";"110";"4";"";"1004";"0";"0";"0";"Agüero"
"1134404";"52";"97";"1";"";"1005";"10";"0";"0";"Agüero"
"1585559";"52";"104";"5";"";"1004";"0";"0";"0";"Agüero"
"2962564";"52";"105";"4";"wildcard";"1004";"0";"0";"0";"Agüero"
"3179701";"52";"101";"0";"";"1008";"0";"0";"0";"Agüero"
"3258782";"52";"99";"9";"";"1004";"0";"0";"0";"Agüero"
"633842";"59";"117";"2";"";"1005";"0";"1";"0";"Agüero"
"1024407";"59";"111";"0";"";"1004";"5";"1";"0";"Agüero"
"1817326";"59";"100";"3";"";"1006";"0";"1";"0";"Agüero"
"3638909";"59";"120";"7";"3xc";"1004";"0";"1";"0";"Agüero"
"3819172";"59";"122";"6";"3xc";"1005";"0";"1";"0";"Agüero"
"3184065";"64";"107";"2";"";"1006";"15";"2";"4";"Agüero"
"68597";"65";"121";"1";"";"1006";"0";"0";"0";"Agüero"
"545887";"65";"115";"8";"";"1006";"5";"0";"0";"Agüero"
"646950";"65";"120";"0";"3xc";"1005";"0";"0";"0";"Agüero"
"1168840";"65";"110";"3";"";"1006";"0";"0";"0";"Agüero"
"1474871";"65";"101";"7";"";"1005";"0";"0";"0";"Agüero"
"1978803";"65";"106";"3";"freehit";"1004";"0";"0";"0";"Agüero"
"3480965";"65";"104";"2";"";"1006";"0";"0";"0";"Agüero"
"837120";"72";"106";"9";"";"1006";"0";"1";"0";"Agüero"
"874280";"72";"127";"2";"3xc";"1006";"0";"1";"0";"Agüero"
"4050922";"72";"98";"2";"";"1006";"15";"1";"0";"Agüero"
"4334043";"72";"101";"0";"";"1006";"20";"1";"0";"Agüero"
"4401673";"72";"98";"7";"";"1004";"0";"1";"0";"Agüero"
"2693083";"77";"115";"2";"";"1005";"9";"2";"4";"Agüero"
"12137";"78";"99";"6";"";"1003";"0";"0";"0";"Agüero"
"101305";"78";"105";"4";"wildcard";"1007";"0";"0";"0";"Agüero"
"331822";"78";"93";"5";"";"1006";"5";"0";"0";"Agüero"
"528389";"78";"93";"3";"";"1007";"10";"0";"0";"Agüero"
"785621";"78";"123";"15";"3xc";"1003";"10";"0";"0";"Agüero"
"1513289";"78";"104";"1";"";"1006";"0";"0";"0";"Agüero"
"2096852";"78";"114";"5";"";"1004";"0";"0";"0";"Agüero"
"2328890";"78";"113";"0";"";"1005";"0";"0";"0";"Agüero"
"2370490";"78";"99";"-1";"";"1006";"45";"0";"0";"Agüero"
"4024745";"78";"117";"4";"3xc";"1005";"0";"0";"0";"Agüero"
"219012";"88";"97";"7";"";"1004";"0";"1";"0";"Salah"
"495841";"88";"101";"12";"";"1006";"24";"1";"0";"Agüero"
"670461";"88";"116";"0";"";"1005";"15";"1";"0";"Agüero"
"766759";"88";"112";"6";"";"1004";"5";"1";"0";"Agüero"
"1302860";"88";"125";"2";"3xc";"1004";"19";"1";"0";"Agüero"
"1704805";"88";"100";"1";"";"1007";"0";"1";"0";"Agüero"
"1887060";"88";"119";"6";"3xc";"1004";"0";"1";"0";"Agüero"
"3073080";"88";"111";"4";"";"1002";"8";"1";"0";"Agüero"
"3083949";"88";"117";"4";"3xc";"1004";"4";"1";"0";"Agüero"
"4551262";"88";"110";"2";"";"1005";"4";"1";"0";"Agüero"
"2452956";"98";"105";"8";"";"1007";"25";"2";"4";"Agüero"
"2613434";"98";"124";"1";"3xc";"1007";"0";"2";"4";"Agüero"
"170281";"100";"112";"0";"";"1006";"0";"0";"0";"Agüero"
"1031945";"100";"97";"1";"";"1007";"0";"0";"0";"Agüero"
"1437976";"100";"111";"5";"";"1006";"0";"0";"0";"Agüero"
"1666557";"100";"107";"2";"";"1007";"0";"0";"0";"Agüero"
"1779982";"100";"119";"5";"freehit";"1006";"20";"0";"0";"Agüero"
"3278744";"100";"114";"7";"";"1004";"0";"0";"0";"Agüero"
"3707020";"100";"108";"10";"3xc";"1007";"0";"0";"0";"Agüero"
"3835734";"100";"101";"2";"";"1007";"0";"0";"0";"Agüero"
"3980726";"100";"116";"4";"3xc";"1005";"5";"0";"0";"Agüero"
"18757";"109";"89";"2";"";"1006";"0";"1";"0";"Agüero"
"132487";"109";"106";"4";"";"1004";"0";"1";"0";"Mané"
"145167";"109";"124";"4";"";"1003";"5";"1";"0";"Agüero"
"614546";"109";"102";"4";"";"1005";"8";"1";"0";"Agüero"
"952961";"109";"98";"9";"";"1005";"5";"1";"0";"Agüero"
"1006703";"109";"117";"3";"3xc";"1004";"15";"1";"0";"Agüero"
"1429908";"109";"120";"1";"3xc";"1006";"0";"1";"0";"Agüero"
"1903715";"109";"105";"0";"";"1006";"5";"1";"0";"Agüero"
"2010613";"109";"110";"2";"";"1006";"10";"1";"0";"Agüero"
"2903781";"109";"118";"5";"3xc";"1003";"14";"1";"0";"Agüero"
"3773367";"109";"91";"11";"";"1005";"5";"1";"0";"Kane"
"3869553";"109";"116";"2";"3xc";"1005";"0";"1";"0";"Agüero"
"980496";"121";"129";"0";"3xc";"1006";"0";"2";"4";"Agüero"
"1076";"122";"104";"0";"";"1007";"20";"0";"0";"Agüero"
"47325";"122";"109";"2";"";"1006";"0";"0";"0";"Agüero"
"102648";"122";"101";"1";"";"1006";"0";"0";"0";"Salah"
"769491";"122";"116";"8";"";"1005";"5";"0";"0";"Agüero"
"850768";"122";"114";"0";"";"1006";"0";"0";"0";"Agüero"
"857615";"122";"107";"2";"wildcard";"1006";"4";"0";"0";"Sterling"
"890306";"122";"119";"0";"";"1005";"0";"0";"0";"Agüero"
"1590325";"122";"100";"10";"";"1005";"0";"0";"0";"Agüero"
"2243461";"122";"109";"2";"";"1006";"5";"0";"0";"Agüero"
"2632220";"122";"117";"1";"3xc";"1006";"0";"0";"0";"Agüero"
"3289197";"122";"95";"13";"";"1004";"0";"0";"0";"Agüero"
"3512534";"122";"104";"5";"";"1005";"0";"0";"0";"Agüero"
"24243";"134";"113";"-1";"";"1006";"0";"1";"0";"Agüero"
"75787";"134";"108";"0";"";"1005";"0";"1";"0";"Agüero"
"117565";"134";"114";"0";"3xc";"1008";"0";"1";"0";"Agüero"
"241202";"134";"104";"5";"";"1005";"5";"1";"0";"Mané"
"257742";"134";"107";"9";"";"1005";"10";"1";"0";"Agüero"
"407246";"134";"115";"6";"3xc";"1006";"0";"1";"0";"Agüero"
"762711";"134";"117";"1";"";"1004";"0";"1";"0";"Agüero"
"803991";"134";"113";"3";"";"1005";"10";"1";"0";"Agüero"
"1063244";"134";"123";"-2";"3xc";"1004";"0";"1";"0";"Agüero"
"1512237";"134";"105";"0";"";"1006";"0";"1";"0";"Agüero"
"2228802";"134";"110";"2";"";"1007";"0";"1";"0";"Agüero"
"2230097";"134";"105";"2";"";"1006";"10";"1";"0";"Agüero"
"2320680";"134";"114";"-2";"";"1006";"0";"1";"0";"Agüero"
"2472582";"134";"116";"0";"";"1006";"10";"1";"0";"Agüero"
"2901713";"134";"108";"1";"";"1007";"0";"1";"0";"Agüero"
"3253707";"134";"106";"1";"";"1005";"15";"1";"0";"Agüero"
"3266846";"134";"142";"21";"3xc";"1001";"0";"1";"0";"Agüero"
"3301121";"134";"109";"1";"";"1004";"0";"1";"0";"Agüero"
"3407255";"134";"130";"5";"3xc";"1004";"10";"1";"0";"Agüero"
"3808330";"134";"103";"7";"";"1007";"10";"1";"0";"Agüero"
"214227";"154";"117";"2";"";"1004";"13";"2";"4";"Agüero"
"927203";"154";"128";"0";"3xc";"1006";"9";"2";"4";"Agüero"
"1024268";"154";"100";"14";"";"1005";"5";"2";"4";"Agüero"
"29573";"157";"96";"8";"wildcard";"1007";"0";"0";"0";"Agüero"
"31625";"157";"104";"1";"";"1005";"0";"0";"0";"Agüero"
"109240";"157";"104";"0";"";"1005";"0";"0";"0";"Agüero"
"124847";"157";"97";"-1";"";"1006";"0";"0";"0";"Agüero"
"142354";"157";"104";"0";"";"1005";"0";"0";"0";"Agüero"
"169524";"157";"115";"0";"";"1005";"0";"0";"0";"Agüero"
"188008";"157";"105";"2";"wildcard";"1005";"5";"0";"0";"Agüero"
"220068";"157";"101";"2";"";"1007";"15";"0";"0";"Agüero"
"281033";"157";"103";"1";"";"1006";"0";"0";"0";"Agüero"
"363998";"157";"112";"0";"3xc";"1007";"5";"0";"0";"Agüero"
"411466";"157";"94";"2";"";"1007";"0";"0";"0";"Agüero"
"497803";"157";"107";"4";"wildcard";"1004";"0";"0";"0";"Agüero"
"1568666";"157";"108";"1";"";"1005";"0";"0";"0";"Agüero"
"1932186";"157";"93";"3";"wildcard";"1008";"0";"0";"0";"Agüero"
"2229296";"157";"109";"2";"3xc";"1006";"5";"0";"0";"Agüero"
"2237280";"157";"102";"2";"";"1007";"0";"0";"0";"Agüero"
"2392227";"157";"102";"11";"";"1004";"10";"0";"0";"Agüero"
"2526184";"157";"100";"7";"";"1004";"0";"0";"0";"Agüero"
"2532444";"157";"125";"4";"3xc";"1004";"0";"0";"0";"Agüero"
"2535385";"157";"108";"5";"";"1006";"0";"0";"0";"Agüero"
"2607204";"157";"120";"8";"3xc";"1006";"0";"0";"0";"Agüero"
"2619208";"157";"110";"0";"";"1005";"10";"0";"0";"Agüero"
"2825976";"157";"131";"4";"3xc";"1003";"0";"0";"0";"Agüero"
"2878659";"157";"108";"3";"";"1005";"0";"0";"0";"Agüero"
"2915381";"157";"107";"4";"wildcard";"1002";"2";"0";"0";"Sterling"
"3585407";"157";"103";"2";"";"1005";"0";"0";"0";"Agüero"
"138683";"183";"113";"4";"";"1006";"0";"1";"0";"Agüero"
"579898";"183";"108";"0";"bboost";"1006";"5";"1";"0";"Agüero"
"583919";"183";"101";"19";"";"1004";"10";"1";"0";"Agüero"
"785863";"183";"113";"4";"";"1004";"0";"1";"0";"Agüero"
"788766";"183";"120";"2";"3xc";"1004";"10";"1";"0";"Agüero"
"1168878";"183";"106";"-2";"";"1005";"5";"1";"0";"Agüero"
"1327339";"183";"103";"2";"";"1006";"5";"1";"0";"Agüero"
"2098260";"183";"110";"16";"";"1004";"0";"1";"0";"Agüero"
"2217312";"183";"106";"2";"";"1007";"0";"1";"0";"Agüero"
"2933821";"183";"116";"1";"3xc";"1006";"10";"1";"0";"Agüero"
"3126668";"183";"105";"2";"";"1007";"0";"1";"0";"Agüero"
"3265490";"183";"113";"-2";"3xc";"1006";"10";"1";"0";"Agüero"
"3562277";"183";"117";"8";"3xc";"1004";"8";"1";"0";"Agüero"
"3818718";"183";"131";"3";"3xc";"1002";"0";"1";"0";"Agüero"
"1472522";"197";"106";"4";"";"1006";"5";"3";"8";"Agüero"
"1637";"198";"110";"1";"";"1006";"0";"0";"0";"Agüero"
"140886";"198";"105";"0";"";"1006";"5";"0";"0";"Agüero"
"191101";"198";"107";"4";"";"1004";"0";"0";"0";"Agüero"
"191612";"198";"108";"0";"";"1006";"10";"0";"0";"Agüero"
"233118";"198";"114";"7";"wildcard";"1005";"14";"0";"0";"Agüero"
"345327";"198";"102";"1";"";"1006";"0";"0";"0";"Agüero"
"642529";"198";"113";"3";"wildcard";"1005";"0";"0";"0";"Agüero"
"809923";"198";"112";"0";"";"1006";"0";"0";"0";"Agüero"
"840855";"198";"100";"0";"";"1005";"5";"0";"0";"Agüero"
"932015";"198";"108";"5";"wildcard";"1007";"0";"0";"0";"Agüero"
"1422268";"198";"108";"5";"";"1006";"0";"0";"0";"Agüero"
"1511013";"198";"106";"3";"wildcard";"1005";"0";"0";"0";"Agüero"
"1681919";"198";"102";"0";"";"1006";"20";"0";"0";"Agüero"
"3259649";"198";"105";"-1";"";"1006";"0";"0";"0";"Agüero"
"3403697";"198";"111";"4";"";"1006";"0";"0";"0";"Agüero"
"3606575";"198";"103";"12";"";"1005";"5";"0";"0";"Agüero"
"3700909";"198";"128";"11";"3xc";"1005";"0";"0";"0";"Agüero"
"3719144";"198";"102";"11";"freehit";"1004";"0";"0";"0";"Agüero"
"4120591";"198";"87";"5";"";"1006";"5";"0";"0";"Agüero"
"350709";"217";"124";"2";"3xc";"1003";"0";"1";"0";"Agüero"
"600538";"217";"107";"2";"";"1006";"15";"1";"0";"Agüero"
"713171";"217";"97";"7";"";"1005";"0";"1";"0";"Agüero"
"1242674";"217";"114";"-2";"";"1006";"0";"1";"0";"Agüero"
"1380322";"217";"111";"0";"";"1007";"5";"1";"0";"Agüero"
"1632194";"217";"112";"0";"";"1005";"0";"1";"0";"Agüero"
"1757707";"217";"86";"7";"";"1003";"10";"1";"0";"Agüero"
"1825420";"217";"101";"2";"";"1006";"20";"1";"0";"Agüero"
"2140328";"217";"118";"4";"";"1006";"0";"1";"0";"Agüero"
"2172634";"217";"99";"2";"";"1006";"0";"1";"0";"Agüero"
"2216757";"217";"99";"2";"";"1006";"15";"1";"0";"Agüero"
"2995004";"217";"108";"6";"";"1005";"0";"1";"0";"Agüero"
"3017990";"217";"115";"7";"3xc";"1005";"0";"1";"0";"Agüero"
"3369418";"217";"133";"-2";"3xc";"1004";"0";"1";"0";"Agüero"
"1682237";"231";"111";"4";"";"1003";"0";"2";"4";"Agüero"
"4031193";"231";"103";"13";"";"1004";"19";"2";"4";"Agüero"
"25083";"233";"105";"6";"";"1004";"5";"0";"0";"Agüero"
"56838";"233";"104";"2";"wildcard";"1008";"0";"0";"0";"Agüero"
"78365";"233";"126";"0";"3xc";"1004";"10";"0";"0";"Agüero"
"215048";"233";"112";"2";"";"1005";"0";"0";"0";"Agüero"
"222679";"233";"108";"0";"";"1006";"0";"0";"0";"Agüero"
"296522";"233";"102";"2";"";"1005";"0";"0";"0";"Agüero"
"454347";"233";"100";"2";"";"1005";"0";"0";"0";"Agüero"
"479206";"233";"94";"0";"";"1006";"0";"0";"0";"Agüero"
"512356";"233";"119";"3";"wildcard";"1007";"0";"0";"0";"Agüero"
"528467";"233";"102";"-2";"";"1007";"0";"0";"0";"Agüero"
"553794";"233";"105";"2";"";"1005";"0";"0";"0";"Agüero"
"627075";"233";"104";"2";"";"1006";"0";"0";"0";"Agüero"
"759367";"233";"101";"5";"";"1006";"5";"0";"0";"Agüero"
"821181";"233";"99";"2";"wildcard";"1008";"0";"0";"0";"Agüero"
"962932";"233";"99";"2";"wildcard";"1008";"0";"0";"0";"Agüero"
"1103900";"233";"115";"0";"";"1003";"15";"0";"0";"Agüero"
"1285523";"233";"93";"1";"";"1007";"0";"0";"0";"Agüero"
"1904424";"233";"110";"5";"3xc";"1002";"0";"0";"0";"Agüero"
"2485275";"233";"115";"3";"3xc";"1007";"0";"0";"0";"Agüero"
"2499238";"233";"99";"3";"";"1005";"0";"0";"0";"Agüero"
"2572634";"233";"115";"1";"";"1006";"0";"0";"0";"Agüero"
"2610318";"233";"101";"4";"";"1007";"0";"0";"0";"Agüero"
"2920204";"233";"102";"-2";"";"1007";"10";"0";"0";"Agüero"
"3117593";"233";"111";"0";"";"1006";"15";"0";"0";"Agüero"
"3323079";"233";"132";"12";"3xc";"1004";"30";"0";"0";"Agüero"
"3420567";"233";"92";"5";"freehit";"1002";"5";"0";"0";"Agüero"
"3566003";"233";"103";"0";"";"1005";"0";"0";"0";"Agüero"
"3629258";"233";"111";"-1";"3xc";"1007";"0";"0";"0";"Agüero"
"4026083";"233";"104";"2";"wildcard";"1001";"0";"0";"0";"Agüero"
"4275132";"233";"107";"4";"";"1006";"0";"0";"0";"Agüero"
"4309952";"233";"100";"2";"";"1007";"0";"0";"0";"Agüero"
"35335";"264";"132";"5";"3xc";"1002";"0";"1";"0";"Agüero"
"61893";"264";"113";"4";"";"1004";"15";"1";"0";"Agüero"
"655650";"264";"108";"1";"";"1007";"0";"1";"0";"Agüero"
"996747";"264";"116";"0";"3xc";"1003";"0";"1";"0";"Agüero"
"1157151";"264";"92";"15";"";"1004";"0";"1";"0";"Agüero"
"1366950";"264";"94";"7";"";"1006";"4";"1";"0";"Agüero"
"1611414";"264";"97";"3";"";"1007";"0";"1";"0";"Agüero"
"1629360";"264";"129";"1";"3xc";"1002";"10";"1";"0";"Agüero"
"2834506";"264";"101";"5";"";"1005";"10";"1";"0";"Agüero"
"2901271";"264";"112";"-2";"";"1003";"18";"1";"0";"Agüero"
"4054960";"264";"121";"0";"";"1006";"5";"1";"0";"Agüero"
"4421903";"264";"112";"1";"3xc";"1007";"15";"1";"0";"Agüero"
"342807";"276";"119";"-2";"";"1006";"5";"2";"4";"Agüero"
"3152649";"276";"107";"4";"";"1006";"0";"2";"4";"Agüero"
"7171";"278";"104";"-1";"";"1007";"0";"0";"0";"Agüero"
"44567";"278";"99";"4";"";"1008";"0";"0";"0";"Agüero"
"68472";"278";"109";"8";"wildcard";"1008";"0";"0";"0";"Agüero"
"151200";"278";"113";"2";"";"1006";"0";"0";"0";"Agüero"
"167489";"278";"112";"4";"";"1005";"0";"0";"0";"Agüero"
"178361";"278";"103";"2";"";"1006";"5";"0";"0";"Agüero"
"225290";"278";"100";"0";"";"1006";"0";"0";"0";"Agüero"
"230334";"278";"108";"3";"freehit";"1004";"0";"0";"0";"Agüero"
"242644";"278";"100";"2";"";"1005";"0";"0";"0";"Agüero"
"307397";"278";"103";"1";"";"1006";"5";"0";"0";"Agüero"
"351917";"278";"111";"1";"";"1006";"5";"0";"0";"Agüero"
"434680";"278";"99";"3";"wildcard";"1007";"0";"0";"0";"Agüero"
"582794";"278";"103";"4";"";"1007";"0";"0";"0";"Agüero"
"605545";"278";"106";"0";"";"1005";"0";"0";"0";"Agüero"
"655798";"278";"105";"3";"";"1005";"0";"0";"0";"Agüero"
"679976";"278";"105";"8";"wildcard";"1005";"0";"0";"0";"Agüero"
"722517";"278";"102";"0";"";"1007";"0";"0";"0";"Agüero"
"776128";"278";"106";"3";"";"1006";"0";"0";"0";"Agüero"
"943528";"278";"111";"3";"";"1006";"0";"0";"0";"Agüero"
"1093070";"278";"104";"2";"";"1006";"0";"0";"0";"Agüero"
"1153916";"278";"124";"-2";"3xc";"1003";"0";"0";"0";"Agüero"
"1299095";"278";"111";"2";"";"1005";"0";"0";"0";"Agüero"
"1454460";"278";"110";"3";"";"1004";"5";"0";"0";"Agüero"
"1609059";"278";"111";"13";"";"1006";"0";"0";"0";"Agüero"
"1739372";"278";"86";"4";"";"1005";"0";"0";"0";"Agüero"
"2027019";"278";"102";"2";"";"1006";"5";"0";"0";"Agüero"
"2174226";"278";"104";"12";"";"1005";"0";"0";"0";"Agüero"
"2506970";"278";"104";"13";"freehit";"1005";"0";"0";"0";"Agüero"
"2534731";"278";"99";"3";"";"1006";"0";"0";"0";"Agüero"
"2846065";"278";"96";"2";"wildcard";"1006";"0";"0";"0";"Agüero"
"2980174";"278";"106";"1";"";"1005";"0";"0";"0";"Agüero"
"3188710";"278";"123";"8";"3xc";"1000";"5";"0";"0";"Agüero"
"3236720";"278";"89";"1";"";"1006";"0";"0";"0";"Salah"
"3291153";"278";"115";"0";"";"1005";"15";"0";"0";"Agüero"
"3362480";"278";"106";"0";"";"1005";"0";"0";"0";"Agüero"
"4200685";"278";"113";"7";"3xc";"1005";"5";"0";"0";"Agüero"
"142692";"314";"111";"3";"";"1006";"0";"1";"0";"Agüero"
"199930";"314";"90";"9";"";"1006";"10";"1";"0";"Agüero"
"246856";"314";"111";"4";"";"1005";"15";"1";"0";"Agüero"
"513532";"314";"111";"4";"";"1006";"5";"1";"0";"Agüero"
"845624";"314";"115";"1";"";"1003";"10";"1";"0";"Agüero"
"1268775";"314";"110";"2";"";"1004";"0";"1";"0";"Agüero"
"1513636";"314";"105";"21";"";"1006";"5";"1";"0";"Agüero"
"2281737";"314";"107";"5";"";"1005";"15";"1";"0";"Agüero"
"2440508";"314";"111";"4";"";"1005";"5";"1";"0";"Agüero"
"2750799";"314";"115";"6";"3xc";"1004";"15";"1";"0";"Agüero"
"3146036";"314";"117";"4";"3xc";"1005";"0";"1";"0";"Agüero"
"3268650";"314";"108";"4";"";"1005";"0";"1";"0";"Agüero"
"4190099";"314";"110";"2";"";"1006";"10";"1";"0";"Agüero"
"1060849";"327";"111";"23";"";"1002";"0";"2";"4";"Agüero"
"2236005";"327";"106";"3";"3xc";"1003";"0";"2";"4";"Agüero"
"4349583";"327";"87";"6";"";"1005";"0";"2";"4";"Agüero"
"1596087";"330";"112";"5";"3xc";"1006";"4";"3";"8";"Agüero"
"50357";"331";"103";"2";"";"1005";"0";"0";"0";"Agüero"
"84394";"331";"116";"2";"";"1005";"10";"0";"0";"Agüero"
"138854";"331";"105";"4";"";"1004";"0";"0";"0";"Agüero"
"265082";"331";"116";"1";"";"1005";"0";"0";"0";"Agüero"
"287572";"331";"95";"2";"freehit";"1004";"0";"0";"0";"Agüero"
"412781";"331";"99";"5";"";"1007";"0";"0";"0";"Agüero"
"467158";"331";"108";"0";"";"1006";"0";"0";"0";"Agüero"
"470360";"331";"106";"2";"";"1005";"0";"0";"0";"Agüero"
"478905";"331";"95";"2";"wildcard";"1002";"0";"0";"0";"Agüero"
"515042";"331";"109";"2";"";"1005";"0";"0";"0";"Agüero"
"577231";"331";"88";"0";"bboost";"1005";"0";"0";"0";"Mané"
"630616";"331";"105";"4";"";"1007";"0";"0";"0";"Agüero"
"638311";"331";"112";"0";"";"1005";"0";"0";"0";"Agüero"
"646963";"331";"111";"0";"";"1005";"10";"0";"0";"Agüero"
"745990";"331";"108";"0";"";"1006";"10";"0";"0";"Agüero"
"837779";"331";"104";"2";"";"1006";"0";"0";"0";"Agüero"
"844659";"331";"116";"2";"";"1004";"0";"0";"0";"Agüero"
"993616";"331";"108";"0";"";"1005";"0";"0";"0";"Agüero"
"1070308";"331";"114";"3";"wildcard";"1005";"0";"0";"0";"Agüero"
"1071608";"331";"100";"3";"";"1008";"0";"0";"0";"Agüero"
"1214084";"331";"108";"3";"";"1007";"0";"0";"0";"Agüero"
"1265049";"331";"101";"1";"";"1006";"0";"0";"0";"Agüero"
"1381439";"331";"105";"3";"";"1005";"0";"0";"0";"Richarlison"
"1681309";"331";"108";"12";"3xc";"1003";"0";"0";"0";"Agüero"
"1856107";"331";"110";"4";"";"1005";"5";"0";"0";"Agüero"
"2074318";"331";"111";"1";"";"1005";"0";"0";"0";"Agüero"
"2350048";"331";"109";"0";"";"1005";"0";"0";"0";"Agüero"
"2614380";"331";"98";"9";"";"1006";"0";"0";"0";"Agüero"
"2873469";"331";"100";"9";"wildcard";"1004";"9";"0";"0";"Mendy"
"2887772";"331";"101";"2";"";"1006";"0";"0";"0";"Agüero"
"3395950";"331";"106";"0";"";"1005";"0";"0";"0";"Agüero"
"3535373";"331";"104";"-2";"";"1006";"0";"0";"0";"Agüero"
"3575801";"331";"118";"4";"3xc";"1004";"0";"0";"0";"Agüero"
"3692056";"331";"114";"18";"wildcard";"1008";"0";"0";"0";"Agüero"
"3712855";"331";"111";"4";"3xc";"1002";"0";"0";"0";"Agüero"
"3767053";"331";"113";"15";"3xc";"1005";"0";"0";"0";"Agüero"
"3878416";"331";"103";"1";"";"1007";"5";"0";"0";"Agüero"
"4238949";"331";"110";"3";"";"1005";"0";"0";"0";"Agüero"
"4313833";"331";"98";"0";"";"1005";"0";"0";"0";"Agüero"
"51834";"370";"102";"0";"";"1005";"0";"1";"0";"Agüero"
"82640";"370";"112";"2";"";"1005";"0";"1";"0";"Agüero"
"104626";"370";"77";"4";"";"1005";"15";"1";"0";"Salah"
"183574";"370";"117";"2";"";"1006";"15";"1";"0";"Agüero"
"191575";"370";"99";"2";"";"1005";"0";"1";"0";"Agüero"
"197028";"370";"102";"2";"";"1006";"5";"1";"0";"Agüero"
"217919";"370";"88";"11";"";"1004";"5";"1";"0";"Agüero"
"226235";"370";"109";"2";"";"1006";"0";"1";"0";"Agüero"
"247407";"370";"109";"3";"";"1004";"0";"1";"0";"Agüero"
"498298";"370";"124";"-2";"3xc";"1005";"5";"1";"0";"Agüero"
"573528";"370";"121";"0";"3xc";"1004";"0";"1";"0";"Agüero"
